train-EnvExecTime,Time-SampleProc,ItrTime,n_timesteps,train-MinReturn,train-AverageDiscountedReturn,train-MaxReturn,Itr,Time,train-NumTrajs,train-PolicyExecTime,train-StdReturn,LossBefore,Time-Optimization,train-AverageReturn,Time-Sampling,LossAfter
2.6702187061309814,0.0764772891998291,8.007451295852661,670000,-108.3186006116867,-27.18618106283891,80.89355115097844,66,524.2330965995789,100,4.801155090332031,35.79848192009468,7.324219e-08,0.20844316482543945,-16.150742221730724,7.722098112106323,-0.059215505
2.6741280555725098,0.03985118865966797,8.009563207626343,680000,-114.85943258497974,-38.328826774939664,62.93016595137947,67,532.2571091651917,100,4.8325300216674805,34.99592950748412,-6.1035155e-09,0.21243548393249512,-21.2998781070844,7.757079124450684,-0.06368566
2.689429521560669,0.06993627548217773,8.03474235534668,690000,-129.63561165992547,-32.149151445719966,72.59355821901589,68,540.3061764240265,100,4.815270900726318,38.4193226028794,1.8310548e-08,0.2108783721923828,-17.922398544981164,7.7537195682525635,-0.05850351
2.6641645431518555,0.04345202445983887,8.032506704330444,700000,-97.44887349251434,-32.15884814208718,51.67848458977206,69,548.352578163147,100,4.8444859981536865,36.16987888351047,-0.0045508547,0.2298574447631836,-18.873008689217553,7.758960485458374,-0.066190846
2.6807799339294434,0.07923269271850586,8.004755973815918,710000,-119.49095862202354,-46.517386347927534,76.07105194178651,70,556.3715512752533,100,4.789256811141968,37.9591553446462,-1.2207031e-08,0.20277667045593262,-27.386961365404304,7.72249698638916,-0.06334304
2.6948132514953613,0.0437469482421875,8.042270421981812,720000,-136.38150536727142,-34.24896987953825,65.01738661114072,71,564.4314806461334,100,4.816392421722412,39.614783349772594,-3.4332275e-09,0.2352445125579834,-21.00073116320983,7.763010263442993,-0.065963194
2.689063310623169,0.045119524002075195,8.004141569137573,730000,-100.61436295148474,-36.10342143802881,79.09395116544711,72,572.4493498802185,100,4.80191445350647,38.65080190016011,-7.629395e-09,0.21640634536743164,-21.552866426667332,7.74237060546875,-0.049952596
2.6954784393310547,0.04201674461364746,8.056171894073486,740000,-138.44719030386725,-28.072011274020596,76.7136951395089,73,580.5191872119904,100,4.8516459465026855,37.92716458034008,-0.0028105224,0.21489739418029785,-15.079526826739661,7.799057960510254,-0.089235686
2.73598051071167,0.0750432014465332,8.10407543182373,750000,-117.45964118571268,-31.522462969103096,69.43023277592869,74,588.6372113227844,100,4.826793193817139,35.59886185851044,-1.2207031e-08,0.20488572120666504,-17.545044332881076,7.823894023895264,-0.08266309
2.7037880420684814,0.08055329322814941,8.000134706497192,760000,-117.68061013034064,-27.473864849462885,78.69394349094509,75,596.6550104618073,100,4.765006065368652,37.63404292179745,1.525879e-08,0.20156168937683105,-14.390737405715942,7.717785835266113,-0.08030758
2.6891391277313232,0.04529261589050293,8.018667697906494,770000,-125.89724786177726,-28.507223553438212,104.62035325508782,76,604.6883025169373,100,4.804984092712402,40.372043646259726,-2.4414062e-08,0.2274637222290039,-14.859697152876583,7.745676517486572,-0.06593791
2.69271183013916,0.04405927658081055,7.9671430587768555,780000,-109.37492072481825,-27.29678643818371,89.82415793071532,77,612.6690952777863,100,4.766377210617065,40.01074149575168,-0.0031987946,0.21301817893981934,-15.946135540962189,7.70984411239624,-0.04376298
2.699275493621826,0.08474302291870117,8.0357027053833,790000,-158.7930628944614,-40.84549682483103,111.21265333756648,78,620.7191882133484,100,4.794266939163208,47.343455592376266,3.3569336e-08,0.20487403869628906,-21.85243846521715,7.745848655700684,-0.04106177
2.731982469558716,0.043929338455200195,8.086140155792236,800000,-146.2881252659121,-35.28559942978368,69.00773975427538,79,628.8189370632172,100,4.825682878494263,42.40283630383394,-1.8310548e-08,0.23222994804382324,-21.172076867390285,7.809746742248535,-0.025445014
2.699021339416504,0.04677629470825195,8.048897743225098,810000,-149.32836315846902,-49.577581159170535,77.88990243208187,80,636.8822650909424,100,4.825174570083618,44.36973109399695,-0.0015607696,0.22368860244750977,-29.02171831575919,7.778212308883667,-0.03203592
2.6930949687957764,0.08732032775878906,8.067208051681519,820000,-123.40953047898235,-32.15055781739016,64.40659821406176,81,644.964949131012,100,4.833966970443726,36.21055701565104,-8.773804e-09,0.19887924194335938,-18.549930304577764,7.780779838562012,-0.042757507
2.714235782623291,0.05262327194213867,8.047362804412842,830000,-135.20252770353395,-21.35342332334117,84.71300479598278,82,653.0261552333832,100,4.815701007843018,36.929424276805506,-6.1035155e-09,0.21277594566345215,-11.598018140302802,7.7817463874816895,-0.034728356
2.7004239559173584,0.051410675048828125,7.998222589492798,840000,-150.78617269526444,-21.1891065647521,119.99075824382662,83,661.0378575325012,100,4.7795844078063965,44.31991155112679,-3.0517577e-09,0.21602511405944824,-11.615526388946138,7.730549097061157,-0.037034523
2.731351852416992,0.0799415111541748,8.054265975952148,850000,-88.47281187254154,-21.414597468198025,71.86990746761649,84,669.1060705184937,100,4.787658929824829,39.866545498760495,-3.0517577e-09,0.203383207321167,-10.377055601824654,7.770710229873657,-0.050882734
2.694329261779785,0.0442357063293457,7.989170789718628,860000,-74.03078324874102,-22.58227559060089,119.98121200338124,85,677.1091260910034,100,4.782928705215454,34.320250575308144,-1.373291e-08,0.2172400951385498,-12.511810846036886,7.727467775344849,-0.048640843
2.7165000438690186,0.04577302932739258,8.085556030273438,870000,-106.21040906181574,-28.71773909610434,71.44598379019858,86,685.2085764408112,100,4.847484350204468,40.528613684242856,-1.2207031e-08,0.22237658500671387,-14.437335142489239,7.817164897918701,-0.048638083
2.713447093963623,0.04607224464416504,8.047577142715454,880000,-111.43791063135829,-30.619930000274298,77.61653014837121,87,693.2700226306915,100,4.82067608833313,39.885557056251685,-1.2207031e-08,0.2177131175994873,-16.51247588031658,7.78354811668396,-0.055117864
2.675076723098755,0.046680450439453125,8.012505769729614,890000,-120.9163981324739,-36.078142674267944,54.10738169144925,88,701.2964959144592,100,4.825413703918457,39.12843940828078,1.8310548e-08,0.21549296379089355,-19.00834380883079,7.750094890594482,-0.03112161
2.672922134399414,0.07691550254821777,8.028717517852783,900000,-89.71053442110137,-19.231537413619552,72.28611214224,89,709.340490102768,100,4.819124460220337,37.27404438805807,1.8310548e-08,0.20841455459594727,-10.480095345905532,7.743163347244263,-0.06071101
2.6969401836395264,0.08255720138549805,8.063743829727173,910000,-142.98946274271265,-21.66394198438499,109.6384777919911,90,717.4178838729858,100,4.8254523277282715,40.96200826028423,7.629395e-09,0.20773744583129883,-13.466541728246026,7.7732062339782715,-0.04390575
2.6737966537475586,0.03911948204040527,8.034820795059204,920000,-98.60950321554003,-23.02024299791995,115.77066563083046,91,725.4679057598114,100,4.845556259155273,39.90846961193848,3.967285e-08,0.2249317169189453,-14.36587179025754,7.770547866821289,-0.0959484
2.656585216522217,0.04046177864074707,7.981143236160278,930000,-99.99558648853657,-16.7856147178731,97.84593820819217,92,733.4630701541901,100,4.812843322753906,37.345765250051286,-0.008123752,0.21946382522583008,-11.387612205127168,7.720990896224976,-0.17223443
2.6643574237823486,0.04499411582946777,7.972217798233032,940000,-133.82446070674524,-34.580165283771414,79.15636567010299,93,741.4494235515594,100,4.794849395751953,42.361890648277225,-1.2207031e-08,0.21779370307922363,-22.37386375453048,7.709198713302612,-0.103390306
2.6674790382385254,0.04091477394104004,7.9629065990448,950000,-92.06714307470301,-12.367523544022381,67.71064991666002,94,749.4291820526123,100,4.788471221923828,36.783359239840365,-2.6130676e-08,0.21710443496704102,-7.342605908513081,7.70469069480896,-0.10213874
2.6977314949035645,0.04626584053039551,8.04548978805542,960000,-76.59332649621292,-14.099070105228925,96.81207288862018,95,757.4884195327759,100,4.835915565490723,34.89465236313458,-6.1035155e-09,0.2149333953857422,-5.497691910352073,7.784060001373291,-0.0586048
2.699960947036743,0.043595075607299805,8.039419412612915,970000,-81.11351535564104,-11.002299115008338,93.18390002289817,96,765.5437934398651,100,4.823489665985107,38.14432220304918,-0.0030835846,0.2174983024597168,-4.26662232237428,7.778091669082642,-0.06827453
2.678077459335327,0.0377497673034668,7.942918300628662,980000,-94.73708716084492,-17.12707945127187,73.32183967232052,97,773.5017518997192,100,4.754385471343994,38.26015476133385,6.1035155e-09,0.22269940376281738,-7.97043798311701,7.682244062423706,-0.08190034
2.710197925567627,0.045601844787597656,8.074397563934326,990000,-147.17962409921924,-16.832987515313818,134.03686936813116,98,781.5909407138824,100,4.848286390304565,45.858490192629446,1.6784668e-08,0.21746063232421875,-6.755158211565476,7.811094284057617,-0.087464735
2.692492723464966,0.08134174346923828,8.033448934555054,1000000,-88.63693118221852,-18.144455871884265,99.90420512108257,99,789.6385977268219,100,4.811892032623291,38.74419083918968,-3.0517577e-09,0.19681715965270996,-7.132234182820831,7.755066156387329,-16.845167
2.716395854949951,0.04228329658508301,8.086243152618408,1010000,-114.72641759994839,-24.83106958238851,132.21250514261826,100,797.7388479709625,100,4.842290639877319,46.20868027140467,6.1035155e-09,0.23128700256347656,-11.134964660288203,7.812406063079834,-0.8143157
2.701794385910034,0.04226207733154297,8.078555822372437,1020000,-112.38901655143778,-34.723064021302214,95.52337029357876,101,805.831640958786,100,4.849733114242554,45.73005271610764,7.6293943e-10,0.2328782081604004,-15.878434021023113,7.80320143699646,-0.1693791
2.728762626647949,0.0436098575592041,8.068922281265259,1030000,-125.03412989524435,-23.397788141776868,143.32963104133083,102,813.9139273166656,100,4.829455614089966,51.18072839991922,2.4414062e-08,0.21248769760131836,-10.687633378600855,7.812598705291748,-0.05368985
2.730431079864502,0.07288527488708496,8.12089204788208,1040000,-114.58814087444146,-34.60823226963642,99.45299744653967,103,822.0484445095062,100,4.850789546966553,45.150823067478186,-6.1035155e-09,0.21368408203125,-16.33188078114497,7.8340842723846436,-0.080080286
2.71244215965271,0.03999185562133789,8.0379638671875,1050000,-115.9357354629213,-23.803242697135158,102.6183576898934,104,830.100691318512,100,4.812385320663452,43.80802825016771,-0.002341449,0.22293305397033691,-8.136573285133727,7.774803638458252,-0.09686834
2.727461814880371,0.0392603874206543,8.046746730804443,1060000,-129.33587037622857,-25.729659944984306,174.84348084867045,105,838.1608166694641,100,4.805861473083496,54.01788769879926,-1.525879e-08,0.22012734413146973,-10.225933869170188,7.787149429321289,-0.09940623
2.734696626663208,0.04223442077636719,8.118191480636597,1070000,-140.99605103312962,-1.9007556117613458,123.8218190324905,106,846.2936964035034,100,4.859543323516846,52.40679117818264,1.373291e-08,0.228837251663208,1.9389138900247707,7.846891164779663,-0.27323663
2.7735111713409424,0.07902908325195312,8.154405117034912,1080000,-117.91333458969766,11.323655541701582,182.71657027147174,107,854.4615981578827,100,4.842214345932007,61.396282534722005,2.4414062e-08,0.20515799522399902,10.391014266606126,7.869978666305542,-0.06790083
2.7276718616485596,0.060407400131225586,8.100751161575317,1090000,-110.91153659715499,5.806939388660246,216.3374581884118,108,862.5767598152161,100,4.852208614349365,58.16903416809933,-6.1035155e-09,0.20612740516662598,8.734456550660283,7.833995580673218,-0.033244304
2.7352969646453857,0.04332709312438965,8.00406002998352,1100000,-102.94765205963888,9.765814167539009,192.0224079852548,109,870.5950832366943,100,4.761726140975952,63.81683856910905,-3.0517577e-09,0.2136077880859375,10.869916121447787,7.746880769729614,-0.041014574
