Itr,train-PolicyExecTime,LossBefore,Time-Sampling,train-EnvExecTime,n_timesteps,train-NumTrajs,train-MaxReturn,train-MinReturn,train-AverageDiscountedReturn,Time-Optimization,train-AverageReturn,Time-SampleProc,Time,ItrTime,LossAfter,train-StdReturn
133,21.914992332458496,-2.632141e-08,25.778764724731445,3.437533140182495,1340000,100,217.240958390437,-69.91492595101802,320.40254800033335,1.741840124130249,166.21820867599124,0.048851966857910156,4502.280804157257,27.584223985671997,-0.008359658,39.072799764794645
134,23.621089220046997,1.5258789e-09,27.517417907714844,3.4799320697784424,1350000,100,230.12981315032783,-102.59132581314078,311.1186022546615,2.3783390522003174,161.8540352411411,0.06645083427429199,4532.266276836395,29.963688135147095,-0.0075261886,54.949874144482756
135,21.83119511604309,1.525879e-08,25.722506046295166,3.4515175819396973,1360000,100,218.07180192850106,-112.09320840607106,307.6560311801438,1.7694201469421387,159.30784023650565,0.04810905456542969,4559.8469960689545,27.562015056610107,-0.006575122,50.608214748650106
136,24.73883605003357,-1.525879e-08,28.74575710296631,3.6003613471984863,1370000,100,223.72912053766174,-67.6583065811446,305.7116886751703,2.729715347290039,157.8282644376831,0.05423331260681152,4591.396960020065,31.530205965042114,-0.009414392,51.887847014515806
137,23.119281768798828,-6.1035155e-09,27.032119750976562,3.5051257610321045,1380000,100,234.41727652976408,-64.22665967516288,308.8450277795726,1.766725778579712,161.09909514266164,0.046588897705078125,4620.262243032455,28.84580135345459,-0.01138338,46.74493836854331
138,22.250802278518677,3.6621095e-08,26.171570777893066,3.514345645904541,1390000,100,216.42816986705043,-67.02135254667158,308.4306817575886,1.5713090896606445,159.7188588563879,0.042960166931152344,4648.095520973206,27.81572413444519,-0.009383964,40.42995240989084
139,22.34439182281494,9.155274e-09,26.192558765411377,3.4429214000701904,1400000,100,210.78680491646492,-126.2682797148387,300.42769465565897,1.7066218852996826,156.03369971585852,0.062026023864746094,4676.078959226608,27.961594820022583,-0.011112665,50.365765062374635
140,24.401864528656006,4.2724608e-08,28.527395963668823,3.66213321685791,1410000,100,236.3305694441874,-118.02650370854298,300.4948437991327,1.7613258361816406,155.1061689810101,0.04588603973388672,4706.43829202652,30.336086988449097,-0.0061807954,54.192734698734434
141,22.604300022125244,2.1362304e-08,26.46519923210144,3.442011594772339,1420000,100,222.92884927715852,-44.51052080740536,321.96461079633093,1.7635247707366943,167.53298074346733,0.06473803520202637,4734.7551901340485,28.29413914680481,-0.012043152,32.717580735492746
142,23.41128373146057,-2.1362304e-08,27.39421796798706,3.5548150539398193,1430000,100,211.88082055569328,-66.17624992580963,317.4096674020118,1.8112897872924805,164.84497063844097,0.04693913459777832,4764.030680179596,29.254351139068604,-0.012562219,38.45734364573671
143,23.558119297027588,-6.1035155e-09,27.828951835632324,3.808988571166992,1440000,100,230.6108731157583,-138.03206788019708,320.6179983495325,1.7316720485687256,167.7545794547146,0.04836297035217285,4793.673721075058,29.620733737945557,-0.00996064,42.88556034977017
144,30.180678606033325,5.645752e-08,34.73034691810608,4.072112083435059,1450000,100,215.14016230855697,-90.68606091592636,307.09850398587713,1.8590421676635742,158.39588757455712,0.046234846115112305,4830.331799983978,36.63633680343628,-0.0118711125,55.88203750496265
145,32.14302349090576,-3.0708314e-08,37.78807282447815,5.056553363800049,1460000,100,223.08123400200424,-92.46664803574438,318.445698988734,3.680177927017212,165.48700071142494,0.26007819175720215,4872.090177059174,41.728971004486084,-0.0061307116,41.94917037537454
146,40.31832814216614,3.0517577e-09,46.62647008895874,5.672248601913452,1470000,100,231.2220072583134,-142.50224530264848,301.62682165753046,2.8381359577178955,156.7627401647248,0.1342637538909912,4921.741982936859,49.59952402114868,-0.018709602,63.51843527159508
147,44.251887798309326,-6.1035155e-09,51.98082208633423,6.958294868469238,1480000,100,215.86679052864991,-19.919344523313118,324.4948077373707,4.262217998504639,169.90144566461404,0.10095000267028809,4978.10875082016,56.34478282928467,-0.009912161,35.52205334932487
148,61.007556200027466,-1.9836426e-08,69.98928999900818,8.097126722335815,1490000,100,224.53032290149793,-27.15575166930843,327.4166291070978,8.3486967086792,170.36838507727416,0.61910080909729,5057.122338056564,78.95880603790283,-0.009145985,31.63924488774445
149,73.01936745643616,-2.4414062e-08,81.66260695457458,7.7969443798065186,1500000,100,225.8611197788748,-38.66929070808615,318.02844527287306,3.6489369869232178,164.98566802181693,0.32448291778564453,5143.098020792007,85.89795088768005,-0.015103195,41.10444876427845
150,48.241156816482544,-9.155274e-09,56.705013036727905,7.617257356643677,1510000,100,212.31076646257412,-65.34732648365643,302.4370837827308,3.889613151550293,155.57406694692133,0.11107778549194336,5203.875705957413,60.723180055618286,-0.01459856,46.02811670986191
151,51.00528407096863,-1.8310548e-08,59.622650146484375,7.662888765335083,1520000,100,208.70514566316817,22.13862945936615,302.84793847921867,3.6631951332092285,156.8738574232688,0.16377592086791992,5267.37725019455,63.45034384727478,-0.008914185,33.46453351034708
152,65.10529851913452,9.155274e-09,73.76784300804138,7.806235313415527,1530000,100,204.25517444848256,-41.64208961662384,295.2857448513427,4.363654136657715,152.72206004540763,0.11295270919799805,5345.684964179993,78.24651503562927,-0.014547824,37.43657473047445
153,69.06232929229736,-1.5258789e-09,74.79272603988647,5.1594719886779785,1540000,100,220.21834404858305,-23.8187272336466,309.7668751977099,1.988631010055542,161.13642224375326,0.052494049072265625,5422.5703999996185,76.83495807647705,-0.012767819,31.144425369452144
154,35.32486295700073,3.6621095e-08,40.06498098373413,3.986335039138794,1550000,100,213.0438911117917,-55.6154413013439,306.85041527903644,4.3684351444244385,159.34007860892405,0.5094997882843018,5467.538255929947,44.943541049957275,-0.011250059,48.342680944766684
155,36.41440153121948,-2.4414062e-08,41.172179222106934,4.240169286727905,1560000,100,226.76667826590324,99.59989778600986,330.56565847638524,2.248473882675171,172.4385013946145,0.0606837272644043,5511.053409099579,43.481751918792725,-0.014001409,23.849653409403924
156,30.502175092697144,-3.0517577e-09,34.90717697143555,3.936880111694336,1570000,100,222.52247528092562,35.396311973566185,339.9027586381746,2.0926389694213867,176.84965711489517,0.05662894248962402,5548.137223958969,37.060471057891846,-0.014416571,26.691568664848564
157,37.070624589920044,1.8310548e-08,42.0320041179657,4.3607118129730225,1580000,100,235.68962531753866,51.64054861994832,343.8438836356783,2.5659961700439453,179.6026753800322,0.06424307823181152,5592.850677013397,44.68984293937683,-0.014364054,30.358343461506877
158,33.35353636741638,3.8909914e-08,38.13840413093567,4.310284614562988,1590000,100,225.37410489986974,-28.568954645036758,347.25800686909645,2.3388900756835938,180.98686500870895,0.06185507774353027,5633.41249704361,40.5402569770813,-0.010962918,29.981437973355682
159,33.40222764015198,-1.8310548e-08,37.974493980407715,4.059252023696899,1600000,100,244.04840159021822,-72.81896401553729,338.715581671931,2.5822970867156982,176.4869885097134,0.05358004570007324,5674.048064947128,40.6117959022522,-0.017165257,49.53913790086586
160,30.410461902618408,1.8310548e-08,34.846622943878174,3.9721286296844482,1610000,100,233.61746454045684,4.808584732773133,351.1967857203679,2.432791233062744,183.46289323962768,0.07415604591369629,5711.423291921616,37.354592084884644,-0.013019485,29.99188602391059
161,30.28837275505066,1.0681152e-08,34.68279314041138,3.902831792831421,1620000,100,230.02924856921948,-63.32333737135062,358.9969434774331,2.6342451572418213,187.77823600527586,0.060057878494262695,5748.826359033585,37.378440141677856,-0.011134967,32.29441221918933
162,28.235867500305176,-3.8146972e-08,32.69137215614319,3.9802019596099854,1630000,100,243.13017823892693,-105.80834328390472,358.42217577207003,2.4573559761047363,186.47308027337206,0.08526110649108887,5784.088045120239,35.23548197746277,-0.012959088,38.42613940292497
163,45.60023283958435,2.89917e-08,50.83816909790039,4.691304922103882,1640000,100,243.53439495085377,59.01953587561183,362.5188483476665,3.646481990814209,189.9728021894742,0.10419082641601562,5838.702615022659,54.58974313735962,-0.010797527,25.37295124334615
164,27.067943572998047,-3.0517577e-09,31.34622883796692,3.813678503036499,1650000,100,234.4569596317847,-1.7898936257929234,356.44465378798867,2.058134078979492,186.85668418227644,0.05409097671508789,5872.207087993622,33.45889377593994,-0.020051708,33.9440259020194
165,25.98137378692627,-2.1362304e-08,30.37668204307556,3.9282963275909424,1660000,100,242.31917652977916,-11.074987742311926,348.9856627681636,1.797461748123169,183.97493662786627,0.05191302299499512,5904.4587960243225,32.22847890853882,-0.014076367,40.83115544798511
166,27.616925716400146,2.4414062e-08,31.94496202468872,3.7633490562438965,1670000,100,245.19479919288764,-53.9493761155644,338.9822559379676,3.165431022644043,177.70627452581638,0.05656599998474121,5939.649137020111,35.16766333580017,-0.0137706725,44.21150082927706
167,47.44456219673157,-9.155274e-09,52.62683701515198,4.6428062915802,1680000,100,245.37817313182313,4.110964618657958,336.0337286018314,3.0257177352905273,177.7849581099516,0.1669940948486328,5995.490328073502,55.82181906700134,-0.011727725,37.939321091197904
168,29.68489933013916,-2.3651124e-08,34.152753829956055,3.98168683052063,1690000,100,229.28541600089835,-26.305173316402715,342.83533104401045,1.7289409637451172,179.4165006975168,0.053858041763305664,6031.457103967667,35.9362587928772,-0.01867713,43.940978023231196
169,25.00012731552124,-1.8310548e-08,29.28087091445923,3.8369269371032715,1700000,100,231.97734761216822,45.85307106379764,357.66953314798957,1.8251597881317139,186.62091194596243,0.054247140884399414,6062.639800071716,31.160770893096924,-0.01569149,33.334067118825104
170,38.58868455886841,-1.525879e-08,43.26126408576965,4.183251857757568,1710000,100,234.2945251052602,84.37445753360846,370.2018993290182,3.357754945755005,192.5180283058013,0.16396212577819824,6109.446316003799,46.784698247909546,-0.01641491,25.738133011706
171,30.016592741012573,3.051758e-08,34.52373790740967,4.055150270462036,1720000,100,237.98116928528157,-31.80212518673379,358.11269747298184,1.955374002456665,187.261529722476,0.05612611770629883,6146.0084228515625,36.53637075424194,-0.0094831465,36.07331683750196
172,30.462332487106323,6.1035155e-09,34.703208923339844,3.8127105236053467,1730000,100,238.23587524916599,-2.098180482542102,363.99795168455347,1.9541568756103516,189.77455142996513,0.06394290924072266,6182.749486207962,36.72196292877197,-0.013358388,29.355615715999534
173,28.231987953186035,2.1362304e-08,32.46091985702515,3.7653706073760986,1740000,100,241.8849752999978,-97.47653920419855,355.48720243576446,1.8743669986724854,186.74468220320938,0.06526494026184082,6217.18413901329,34.413228034973145,-0.023837207,45.88633500458789
174,25.33100390434265,1.525879e-08,29.402844190597534,3.6354944705963135,1750000,100,226.83725201378095,122.1365187468686,365.5050914461473,2.088834047317505,191.3159124125937,0.058304786682128906,6248.757187128067,31.55058479309082,-0.0060264925,21.68437762556782
175,27.372775554656982,-6.1035155e-09,31.569674015045166,3.748032808303833,1760000,100,241.0742165852949,77.80276470693738,373.91705209653026,2.4810848236083984,195.22446502466224,0.0567779541015625,6282.892561912537,34.11490869522095,-0.008904932,26.342561783094997
176,25.076929330825806,-2.2888185e-09,29.182207107543945,3.656472682952881,1770000,100,248.39267628519198,39.65748615395683,362.86462681670196,1.8558270931243896,189.03152645043576,0.05036473274230957,6314.005233049393,31.088818073272705,-0.013306936,31.013353424693353
177,26.642534971237183,2.2888184e-08,30.790947198867798,3.7169508934020996,1780000,100,238.02808345929375,-118.63626444202512,363.68387723924155,1.8895339965820312,190.94538759320668,0.04765605926513672,6346.757594823837,32.72966289520264,-0.011887764,43.38044827822038
178,24.096152544021606,-4.2724608e-08,28.06143808364868,3.523404598236084,1790000,100,249.18325181674967,99.34520925210981,370.19026181166845,1.8148300647735596,194.17158691657733,0.05174875259399414,6376.708842039108,29.92939805984497,-0.0130397035,22.765131951438676
179,28.276418209075928,-0.00025839996,32.53257203102112,3.814796209335327,1800000,100,223.69403659054944,149.37117413670174,365.00566436978215,1.8109240531921387,190.33641011327316,0.06051993370056152,6411.134866952896,34.404608964920044,-0.01272547,17.73826557513658
180,25.60980224609375,-9.536743e-09,29.631303787231445,3.60658597946167,1810000,100,239.49207326257886,-93.71733606566785,362.176007321897,2.051987886428833,189.36848080923835,0.04746294021606445,6442.8876349925995,31.731496810913086,-0.011389479,45.17875762647443
181,31.637224674224854,3.9863586e-08,36.670361042022705,4.316181182861328,1820000,100,236.42313010214187,120.2343200416071,372.91546097263546,2.6961779594421387,195.5302708156267,0.528160810470581,6482.812434911728,39.89618897438049,-0.010153158,19.072177712027273
182,32.04224896430969,-2.6702882e-08,36.932966232299805,4.3967444896698,1830000,100,233.07562218753614,-105.8810206331932,374.6585275824402,2.007028102874756,195.17268653574286,0.050948143005371094,6521.827705144882,38.99134087562561,-0.010140222,35.67082570161857
183,27.935158252716064,-1.2207031e-08,32.52396321296692,4.107195615768433,1840000,100,242.73186159655918,28.05159153060172,378.3372529244832,2.3699958324432373,197.0703513495264,0.06382584571838379,6556.848316907883,34.97602319717407,-0.015263708,25.82716310308546
184,32.84979438781738,1.525879e-08,37.575621128082275,4.2112135887146,1850000,100,247.40167750498577,88.10098528046903,383.6550155691785,1.9083950519561768,200.04003347594917,0.06101107597351074,6596.423143863678,39.54656791687012,-0.004436574,25.43181713024521
185,26.298583269119263,3.967285e-08,31.118484020233154,4.310928106307983,1860000,100,243.76917941583326,99.79669621858912,387.76419173258677,2.0077760219573975,202.17463108082637,0.06861996650695801,6629.642552137375,33.19639205932617,-0.014578433,24.499439803511514
186,35.2475790977478,-2.4414062e-08,40.19385528564453,4.446356296539307,1870000,100,242.24443484154833,80.42158281281132,386.6030452891728,1.8383700847625732,200.30424151521322,0.06393885612487793,6671.767018079758,42.09943103790283,-0.0076685646,25.659739308110204
