n_timesteps,train-AverageReturn,train-NumTrajs,Time-Sampling,Time,train-StdReturn,train-AverageDiscountedReturn,train-MinReturn,Time-SampleProc,LossAfter,train-EnvExecTime,LossBefore,Time-Optimization,Itr,ItrTime,train-PolicyExecTime,train-MaxReturn
2260000,73.43630339642736,100,9.068787574768066,3847.587629556656,41.39112233473931,140.08544790034003,-79.00772677439524,0.1212165355682373,0.009797864,2.7474634647369385,0.049098242,0.3473012447357178,225,9.537967443466187,6.077574253082275,157.5788134352319
2270000,81.57427236824829,100,8.940874338150024,3856.9399054050446,34.47167464601606,155.53303447538187,-16.541501286236034,0.03740406036376953,0.022218704,2.740194082260132,0.05714474,0.3537132740020752,226,9.332205533981323,5.954064846038818,169.856357087541
2280000,76.78623545432457,100,8.828464984893799,3866.1335105895996,34.16701610131758,145.9045694824273,-44.4958871548507,0.03798222541809082,0.024579152,2.6925196647644043,0.06419976,0.3087954521179199,227,9.175615549087524,5.877979755401611,158.93337003953766
2290000,83.93059819923582,100,8.766005516052246,3875.340880393982,35.985663528997804,155.66645838389107,-56.394975327847334,0.09374856948852539,0.0015159439,2.728532552719116,0.039672565,0.3291966915130615,228,9.189189434051514,5.7785422801971436,159.82961084299586
2300000,79.66625655178545,100,8.86569881439209,3884.63209605217,38.966356718726466,147.08119838176378,-44.77088019335056,0.09069371223449707,0.013176215,2.7683181762695312,0.044271216,0.31471920013427734,229,9.271454572677612,5.838378190994263,156.2614031229075
2310000,82.67851944932336,100,8.805811166763306,3893.8862221240997,34.00041147442732,155.54611893395963,-15.837494479022972,0.09387063980102539,0.019761207,2.7345070838928223,0.0557024,0.333829402923584,230,9.233731269836426,5.820419788360596,165.3291893805392
2320000,79.72580070173453,100,8.813831806182861,3903.1372051239014,42.60841168986145,151.17931552528714,-63.92999161898432,0.07027077674865723,0.027308002,2.74303936958313,0.06104207,0.3351445198059082,231,9.219799518585205,5.814406394958496,185.40633670090799
2330000,81.745530702761,100,8.841045141220093,3912.372727870941,45.64332196176957,155.12915653432754,-73.05105498960108,0.0756692886352539,0.0070464644,2.7381997108459473,0.043742828,0.2980468273162842,232,9.215089797973633,5.8625078201293945,178.77608644903285
2340000,74.98053578871459,100,8.918091297149658,3921.7292613983154,38.21298367562918,142.03810566751707,-56.21987376630874,0.09583210945129395,0.0041979356,2.722259283065796,0.04237741,0.321047306060791,233,9.338804721832275,5.935701131820679,138.58294539908422
2350000,80.06263354839031,100,8.576952934265137,3930.9037811756134,32.6937453342878,152.70697566920603,-23.227063075106006,0.13527154922485352,0.028475516,2.6899542808532715,0.06608323,0.4434359073638916,234,9.155989646911621,5.646368026733398,166.9730286035583
2360000,79.23085432384798,100,8.690121173858643,3940.057067632675,43.209338596494156,152.27511835520855,-49.99847323311382,0.12506890296936035,0.0027628113,2.73522686958313,0.040121276,0.31694746017456055,235,9.134258508682251,5.708540916442871,164.2819767194298
2370000,78.11018607878238,100,8.875744819641113,3949.3651175498962,40.532792830641554,148.32296419814313,-42.19470809319938,0.07857322692871094,-0.0005331482,2.752695083618164,0.03755356,0.32677388191223145,236,9.28792428970337,5.879847288131714,160.88255260684053
2380000,85.58788618858601,100,8.949963808059692,3958.7508187294006,41.38072565422329,161.13230485539492,-78.70466288436067,0.1001443862915039,-0.0007171814,2.762336492538452,0.04080679,0.31615638732910156,237,9.366504192352295,5.932846307754517,186.9165144185702
2390000,71.76492576813885,100,8.811994314193726,3967.9447150230408,42.58796019026162,136.35074116793336,-86.43535188053296,0.037749528884887695,-0.004529194,2.684828996658325,0.035191186,0.32566380500793457,238,9.175712823867798,5.869263172149658,166.2247351755019
2400000,73.67256221180561,100,8.79967474937439,3977.150018453598,46.483579416350004,143.41217613465636,-68.08102354749062,0.05975174903869629,0.0028520753,2.6921558380126953,0.044808857,0.32714033126831055,239,9.186751127243042,5.85132908821106,159.8347341941322
2410000,80.17214555232417,100,8.899196863174438,3986.4337425231934,36.971449369811076,153.39433446276064,-68.7850605090804,0.040695905685424805,0.004425515,2.745199680328369,0.046200454,0.3233671188354492,240,9.263679265975952,5.9000020027160645,166.93633039015577
2420000,84.21667943145638,100,8.931753396987915,3995.7467420101166,38.14778111538593,159.68330227883135,-31.07156230914704,0.03798627853393555,0.007523354,2.7217819690704346,0.04781094,0.32353663444519043,241,9.293685913085938,5.945436954498291,162.96650816752216
2430000,79.3530927962713,100,8.862949132919312,4005.0274794101715,36.75494069929662,152.66510237581,-37.726509104480364,0.07134509086608887,0.0063721016,2.7505249977111816,0.043966662,0.3257932662963867,242,9.263334512710571,5.8479602336883545,163.55170580606296
2440000,72.05950067439375,100,8.74960446357727,4014.2330989837646,43.383373697790915,138.62674212892384,-60.982407774243455,0.0907902717590332,0.014401251,2.6718523502349854,0.051006563,0.34192347526550293,243,9.186925172805786,5.820954084396362,160.29994173742998
2450000,73.70817544270867,100,8.928773880004883,4023.5854630470276,44.635749312580664,141.56597030842025,-78.08861398860556,0.0744326114654541,0.010305815,2.715160369873047,0.052583907,0.3272678852081299,244,9.331047534942627,5.951934099197388,208.32278502992324
2460000,79.86281009197349,100,9.110589504241943,4033.089189529419,36.7449226806886,154.25102984579314,-35.31274754436861,0.061908721923828125,0.016437981,2.741806983947754,0.057055186,0.3110847473144531,245,9.483895301818848,6.1182801723480225,149.52987542764785
2470000,84.64674923543498,100,8.988441228866577,4042.647238969803,35.71860247076611,163.6015403060561,-16.587251798533995,0.11257076263427734,0.016772976,2.7981302738189697,0.056918297,0.43590545654296875,246,9.537471294403076,5.944096088409424,160.82615648473444
2480000,81.5180349877657,100,8.589149475097656,4051.812092781067,44.20930952854607,156.8106988343182,-81.86967116492701,0.11777615547180176,0.02068772,2.629807710647583,0.059046905,0.4366168975830078,247,9.14394235610962,5.684569835662842,185.41520176677105
2490000,89.4144513669265,100,8.594488143920898,4060.959536552429,39.79701242907499,170.59491399583538,-38.97929551436267,0.036275625228881836,0.02429958,2.659937858581543,0.062459454,0.4951188564300537,248,9.12621521949768,5.6876373291015625,180.87474726393248
2500000,76.65871912962837,100,8.757903337478638,4070.2940413951874,41.814402334976755,146.21465963553152,-63.71138846597324,0.13682031631469727,0.015933407,2.7460789680480957,0.05351582,0.4126460552215576,249,9.311234712600708,5.770832061767578,163.898656899392
2510000,79.69354492103777,100,8.881072998046875,4079.6021995544434,42.41973597738321,151.95356089260216,-25.392321670202985,0.10158848762512207,0.02945968,2.7638707160949707,0.06586442,0.3058948516845703,250,9.28903865814209,5.8701088428497314,182.7355303015443
2520000,79.57266356146339,100,8.92854380607605,4088.945974588394,44.063106247438924,147.84584349006664,-55.4357068682725,0.08205938339233398,0.0139310425,2.7873687744140625,0.054498784,0.31349825859069824,251,9.324467420578003,5.8925065994262695,208.30355711084349
2530000,69.9947995545706,100,9.008630275726318,4098.339290857315,42.7700629218217,133.76891196655401,-90.2444161162936,0.03709578514099121,0.0001930439,2.7060258388519287,0.03865599,0.3303523063659668,252,9.376367807388306,6.0476672649383545,152.04905559372855
2540000,72.30738563562403,100,8.886577367782593,4107.64226937294,40.962633013617584,135.7510054983161,-46.3719453986442,0.06972217559814453,0.0030812165,2.6865499019622803,0.049356587,0.3211662769317627,253,9.28452444076538,5.950754880905151,193.45187801938886
2550000,67.06561396325414,100,8.863691091537476,4116.925913333893,44.39739456868158,128.4903852534561,-66.0068220671597,0.044927358627319336,3.2958985e-07,2.7613539695739746,0.04391983,0.355116605758667,254,9.263962507247925,5.85443377494812,162.00974386087282
2560000,74.2590390592448,100,8.938473224639893,4126.300692081451,41.90042680866371,139.48218553347786,-26.94655196726701,0.0911860466003418,0.017814033,2.718024253845215,0.056364905,0.32587718963623047,255,9.356634378433228,5.975175380706787,249.11053002813082
2570000,68.59569525106437,100,8.793776273727417,4135.49834561348,46.66583968751296,130.33936001243018,-62.759679290719184,0.05712604522705078,0.009497589,2.7298550605773926,0.050925862,0.3274097442626953,256,9.178821563720703,5.81329345703125,153.08219023324565
2580000,72.76347892049223,100,8.812690258026123,4144.714826345444,37.57519597403253,138.11786442354477,-51.16368686542384,0.06795334815979004,-0.0036672791,2.766772985458374,0.04066853,0.3087944984436035,257,9.196552515029907,5.790442943572998,157.6162821668868
2590000,63.84196057397789,100,8.849720001220703,4153.966761112213,47.10871785843607,120.42009525922239,-121.34500041164236,0.06319999694824219,0.008365506,2.7046637535095215,0.04411119,0.3193223476409912,258,9.232483386993408,5.899349212646484,146.54803808989857
2600000,68.74791296265234,100,8.67762303352356,4163.085454702377,52.99338406805044,127.12328503497324,-72.92573278818666,0.08210515975952148,0.013630994,2.6651690006256104,0.050258275,0.3237626552581787,259,9.099827527999878,5.750516891479492,190.7857314146684
2610000,70.30504877206543,100,9.021786212921143,4172.507977724075,50.30674936448478,134.66233823933672,-69.27427229698037,0.05368518829345703,-0.0035317948,2.7471654415130615,0.039846107,0.330263614654541,260,9.406312942504883,6.019298791885376,195.80756268655952
2620000,79.16485592667019,100,8.904481649398804,4181.941545724869,47.518498389275514,148.52163763847722,-99.09414737612241,0.10915708541870117,0.007890934,2.7382237911224365,0.04792885,0.4003176689147949,261,9.414377212524414,5.921894788742065,172.6023284412973
2630000,77.8783811286948,100,8.676487684249878,4191.19882941246,49.33127494218976,146.33024379695618,-68.70081845913614,0.08078694343566895,0.004241278,2.684166669845581,0.041241445,0.4735567569732666,262,9.231139183044434,5.721717119216919,152.61192017313084
2640000,79.03937385880089,100,8.851176023483276,4200.553915262222,51.35210290311056,146.67318443840387,-93.27721417134849,0.12468791007995605,0.0038474572,2.703474998474121,0.047302473,0.35240769386291504,263,9.331775426864624,5.882331609725952,167.05870318947083
2650000,77.4350925733164,100,8.865106105804443,4209.830308914185,47.23359711036863,143.25022907511834,-75.94298990210328,0.08296370506286621,0.020382587,2.7716097831726074,0.061947856,0.3065786361694336,264,9.256748676300049,5.83545446395874,201.41923924127292
2660000,80.88547805666262,100,8.806158065795898,4219.049511909485,44.18867724918111,149.27139590592662,-80.5731302169207,0.07133293151855469,0.014303238,2.667160987854004,0.049563013,0.31905150413513184,265,9.199124574661255,5.894158363342285,192.00636003483606
2670000,79.37305564970671,100,8.827276468276978,4228.307216644287,50.92023374003137,147.58058023249347,-69.43610830184811,0.06910467147827148,0.005133716,2.6907029151916504,0.04511102,0.3406224250793457,266,9.237547397613525,5.884483337402344,192.82299674629797
2680000,83.40554950133756,100,8.764756679534912,4237.5039830207825,47.170398769815876,156.3238158540411,-67.53184879779236,0.10140872001647949,0.00502684,2.7602155208587646,0.048365287,0.3130357265472412,267,9.17950987815857,5.758497953414917,168.8415132359502
2690000,71.61152673497381,100,9.034871101379395,4246.9535031318665,47.66448987492821,132.1542749667171,-96.8433833569316,0.09680390357971191,0.010581335,2.725926160812378,0.05192169,0.297382116317749,268,9.429538488388062,6.057602882385254,199.30167405045725
2700000,74.891588041894,100,8.926649570465088,4256.2904307842255,44.840471000937214,138.6947890486435,-57.65438516298737,0.06642937660217285,0.0022618102,2.7473549842834473,0.044066798,0.32328200340270996,269,9.31668734550476,5.925949573516846,155.0150950071847
2710000,70.79236955863011,100,8.950887680053711,4265.657465457916,46.98168945853475,132.78310608588873,-72.75250171849692,0.061156272888183594,0.009925174,2.7601983547210693,0.053954046,0.3262975215911865,270,9.34947943687439,5.943094968795776,199.19495212982577
2720000,71.06972709311282,100,8.508346796035767,4274.844366073608,42.199022036893226,131.77086003796603,-61.816259114405966,0.10940384864807129,0.025986642,2.660628318786621,0.060760308,0.5392467975616455,271,9.166129350662231,5.587792873382568,178.1276070640024
2730000,69.50120102760121,100,8.609445095062256,4283.877425432205,49.46509594534993,127.49783794502343,-53.64927940568187,0.06572628021240234,0.0054874495,2.679436445236206,0.048833303,0.3275563716888428,272,9.003320932388306,5.676253080368042,152.03170475513429
2740000,76.25581654404625,100,8.199287414550781,4292.527018547058,43.268193991167855,141.78706140653622,-38.65850477896646,0.10052680969238281,0.012284701,2.608422040939331,0.04908808,0.3139662742614746,273,8.631125450134277,5.357694864273071,195.9320204541556
2750000,75.31951250962251,100,7.445443630218506,4300.321000099182,53.116575296889806,142.95662035544,-82.84228713112475,0.04191899299621582,0.0030876098,2.458289861679077,0.049216136,0.2882962226867676,274,7.7760114669799805,4.758961915969849,173.0259092810041
2760000,72.6753916340657,100,7.397317886352539,4308.0875415802,52.46471223409533,136.49900771694914,-111.41102222473222,0.06690144538879395,0.011355512,2.4194271564483643,0.04529172,0.2830469608306885,275,7.7476654052734375,4.760428190231323,165.15037530375227
2770000,75.45575814394353,100,7.37734580039978,4315.836906909943,47.49354116354081,139.90580171006815,-92.58003071284277,0.07854700088500977,0.0019906648,2.4111897945404053,0.042334575,0.27469682693481445,276,7.731300592422485,4.7416534423828125,183.0362639900545
2780000,71.96135027323912,100,7.439154148101807,4323.625495195389,50.34579460387579,130.5396597518966,-80.75882736703566,0.05154085159301758,0.002913907,2.4444363117218018,0.04758364,0.28029870986938477,277,7.771209955215454,4.778789043426514,162.20446988866593
2790000,84.89160595629868,100,7.44507360458374,4331.407471895218,41.678886350521545,159.0243472894377,-32.29420402702082,0.03753328323364258,0.02337371,2.4501631259918213,0.06169465,0.28182077407836914,278,7.764675140380859,4.7691240310668945,195.2672781462309
2800000,72.13892134619131,100,7.396549224853516,4339.139633178711,51.02843777899343,129.91028439172726,-74.74927668513715,0.039516448974609375,0.012048314,2.392566204071045,0.049384303,0.27846527099609375,279,7.714781999588013,4.7841386795043945,178.2372621768077
2810000,78.65952260039579,100,7.373819351196289,4346.863886594772,47.062364222010885,146.1824020370624,-57.39885639765153,0.06666684150695801,-0.00202379,2.4023847579956055,0.03922885,0.2610001564025879,280,7.707410097122192,4.745587110519409,163.26958566587604
2820000,83.18757250100394,100,7.456631660461426,4354.678295850754,45.51343057758347,158.28759329600342,-34.29760177805864,0.07550597190856934,0.022781478,2.4683995246887207,0.06203557,0.2651832103729248,281,7.797539710998535,4.747041463851929,190.87494175198464
2830000,75.14280445077998,100,7.5445051193237305,4362.560622215271,48.29911027570951,141.75753705153568,-57.726004903247386,0.04406332969665527,-0.006274649,2.5318498611450195,0.042711716,0.2760746479034424,282,7.864870309829712,4.783567428588867,184.81809026596537
2840000,84.76409813768487,100,7.450479030609131,4370.342786073685,43.80841151758094,160.35741717078443,-56.88639281939318,0.03875303268432617,0.011182587,2.476853370666504,0.04680321,0.2743194103240967,283,7.763811349868774,4.746439695358276,177.71162794517969
2850000,86.11500432884428,100,7.425751686096191,4378.151841878891,36.49008166263164,159.45789302806187,5.895993877836738,0.09987425804138184,0.01888768,2.532731056213379,0.053737298,0.26483798027038574,284,7.790699481964111,4.661879777908325,155.70345679035165
2860000,76.00104086035743,100,7.6306445598602295,4386.125153064728,46.29477206355606,142.1213641702414,-77.56220973620036,0.04114270210266113,0.017942004,2.5428221225738525,0.057297565,0.28415465354919434,285,7.95640754699707,4.846865653991699,195.39102512892072
2870000,86.99305049224922,100,7.561644077301025,4394.021181344986,44.92235778101755,159.98041563248006,-44.46589298887006,0.03950190544128418,0.0018840103,2.504732608795166,0.043929245,0.2745325565338135,286,7.876041650772095,4.824732065200806,192.31505451902643
2880000,90.70206655065351,100,7.601413249969482,4401.983122825623,34.69869078136072,172.0985422036919,-29.4775938964776,0.07065463066101074,0.012951858,2.5468742847442627,0.05373354,0.2697303295135498,287,7.942038059234619,4.810662746429443,177.6192790295538
2890000,92.32490535542644,100,7.564914703369141,4409.963478088379,42.70224187781039,171.7660228649925,-46.079011118668916,0.039191246032714844,0.015441165,2.5324084758758545,0.05145143,0.35924386978149414,288,7.9636735916137695,4.799103736877441,184.1735986435492
2900000,86.79508172533731,100,7.506007194519043,4417.932422637939,57.957767193726006,161.32081805388577,-109.4292042404451,0.0453033447265625,0.0059574037,2.5462164878845215,0.04680039,0.39753007888793945,289,7.949124097824097,4.7273876667022705,236.97213726990884
2910000,82.85755851042431,100,7.275464773178101,4425.720741987228,47.32129195039371,155.34367150333014,-121.63526551033023,0.09640860557556152,0.013259447,2.4413089752197266,0.054958142,0.394503116607666,290,7.766626358032227,4.608663320541382,168.1148664943443
2920000,84.1486484377081,100,7.251028299331665,4433.39314699173,47.45108195141634,157.15890862160254,-70.60934025892786,0.0923316478729248,-0.0015404831,2.457242727279663,0.04175293,0.3132307529449463,291,7.6568217277526855,4.563543319702148,174.64352114444642
2930000,80.1469753086787,100,7.120121479034424,4441.02209687233,43.987757095375635,149.16296835470735,-51.28743809653502,0.1424100399017334,0.003591571,2.4632151126861572,0.04311317,0.35144948959350586,292,7.614335298538208,4.428780555725098,162.52123359209668
2940000,78.5329122840929,100,7.287089824676514,4448.637279033661,46.79884267302806,149.2127033570478,-139.4005975394054,0.04432988166809082,0.0030083603,2.4847068786621094,0.044637777,0.2678649425506592,293,7.599687337875366,4.573899507522583,168.1907411543739
2950000,80.75792578669996,100,7.347614049911499,4456.337862968445,38.15856816828964,151.25854904778512,-69.73509164286003,0.08087444305419922,0.01193985,2.468620777130127,0.055177186,0.25351810455322266,294,7.682271480560303,4.65192174911499,177.66811109509607
2960000,79.74374279297624,100,7.428799867630005,4464.054533004761,33.84441489241652,151.01699525133535,-34.22939266264189,0.038504600524902344,0.005657988,2.5385892391204834,0.0473019,0.23230886459350586,295,7.699846506118774,4.657485723495483,159.8473195797913
2970000,85.57664452095072,100,7.347399473190308,4471.708177804947,36.941946721541285,162.89007309025655,-44.67038551342625,0.042734384536743164,0.020610686,2.5306499004364014,0.05524346,0.24700212478637695,296,7.637388467788696,4.5859575271606445,194.9452603371545
2980000,80.7002181173816,100,7.375230550765991,4479.387362241745,39.2687710537327,150.84554034485703,-49.88694542820605,0.04708552360534668,0.010803945,2.5475080013275146,0.051076595,0.2414543628692627,297,7.664006948471069,4.583241939544678,156.97173942134233
2990000,84.00065191605938,100,7.691035985946655,4487.347490310669,47.90053253283501,157.72436740701858,-75.86325542725385,0.04549980163574219,-0.00049984205,2.663674831390381,0.04359597,0.20879244804382324,298,7.945576906204224,4.78258490562439,178.3477578015887
3000000,95.81921257809121,100,8.438545227050781,4496.030658483505,40.01938796088841,176.88397881780608,-27.586107036345346,0.055962562561035156,0.012498195,2.830331325531006,0.04898627,0.17512249946594238,299,8.66986870765686,5.351336479187012,186.168673425231
