train-MaxReturn,train-NumTrajs,Time-Sampling,Itr,LossBefore,train-AverageReturn,train-AverageDiscountedReturn,Time,train-MinReturn,ItrTime,train-StdReturn,LossAfter,Time-SampleProc,n_timesteps,Time-Optimization,train-EnvExecTime,train-PolicyExecTime
183.20712009114936,100,181.70404696464539,115,-0.018581491,162.56604812014064,277.2757330859192,24118.981302022934,150.3007204039933,184.19449305534363,6.055756106030927,-1.7753465,0.020631790161132812,1160000,2.4688618183135986,4.734309434890747,176.54691791534424
175.2078532672798,100,179.43222784996033,116,-0.0012811462,163.42166804448505,279.4396917784432,24301.585339069366,149.60570567306124,182.58273887634277,5.827914869866943,-0.9282213,0.021496057510375977,1170000,3.120366096496582,4.624868392944336,174.39890241622925
174.79673792898072,100,177.5265669822693,117,0.014497438,160.33523420791659,272.7155387325239,24481.96506500244,146.5895281145898,180.35777378082275,6.197952339750139,-1.5974082,0.021065950393676758,1180000,2.8086071014404297,4.542834758758545,172.57763648033142
179.58961690628715,100,172.93778896331787,118,0.0024045806,160.12991761494405,272.41919088621967,24659.286366939545,146.853978653823,177.29921102523804,7.427924977922659,-1.6215055,0.022032976150512695,1190000,4.338781833648682,4.563112258911133,167.96817111968994
174.80528927797053,100,166.5068118572235,119,0.01657855,159.54898016513113,271.0986717094773,24829.010818004608,144.93585038208553,169.70596885681152,6.327492984566545,-1.6090139,0.02084183692932129,1200000,3.17685604095459,4.588496685028076,161.51108980178833
173.55408278382612,100,156.20122981071472,120,0.0048189163,158.7427908746725,269.39161533462465,24988.51863217354,143.18308561243822,159.48895525932312,6.987980121588285,-1.5287988,0.02050495147705078,1210000,3.266622304916382,4.592134952545166,151.2029001712799
176.82230054731474,100,145.0944480895996,121,0.0069366503,160.33361360772798,273.1188452903865,25136.182515144348,147.20003792057304,147.6404902935028,7.011819514208443,-1.5488132,0.021584033966064453,1220000,2.522722005844116,4.570061683654785,140.1141345500946
177.30852131101744,100,125.22465920448303,122,-0.003374907,161.11733595592827,274.97389510079864,25263.860382080078,146.64361580662086,127.63814973831177,7.1778530087197865,-1.5538954,0.022221088409423828,1230000,2.390903949737549,4.656918287277222,120.05558586120605
178.05539656054742,100,107.52347326278687,123,0.0046309084,161.5044076512344,275.7600998881537,25373.772572040558,147.54804113454648,109.89423704147339,6.678582474853852,-1.4909977,0.024772167205810547,1240000,2.3455936908721924,4.67248272895813,102.42323231697083
180.20471496402956,100,105.35993981361389,124,0.0050626006,160.867864814577,274.1608110171272,25481.658898115158,146.42546984464553,107.86571002006531,7.30133583326176,-1.4649466,0.021158218383789062,1250000,2.4842138290405273,4.637396574020386,100.29890418052673
177.71872640780438,100,104.47115111351013,125,-0.0009342789,162.70844840122686,278.77202562049706,25589.325661182404,145.47902420182902,107.6464672088623,7.405828349441125,-1.4837449,0.018349885940551758,1260000,3.154446840286255,4.744112253189087,99.30274486541748
177.4075490091286,100,103.47800803184509,126,-0.005767802,162.85906987516057,278.9281298765676,25695.28454899788,149.8577519079996,105.93757677078247,6.730358280212971,-1.4564698,0.020272016525268555,1270000,2.437654972076416,4.698642253875732,98.3603150844574
183.9721970848542,100,101.5687530040741,127,-0.013953943,163.1166565440624,279.6347699647011,25799.297970056534,147.47165458522426,103.99256300926208,7.697257853581597,-1.4463826,0.02257084846496582,1280000,2.4007742404937744,4.5317113399505615,96.6325740814209
175.9185534721476,100,100.5747480392456,128,-0.038383156,162.1029247348786,277.28526222299246,25902.694771051407,148.82486059390698,103.37843990325928,7.064711476742951,-1.4841375,0.031210899353027344,1290000,2.7719738483428955,4.563438415527344,95.59770274162292
179.29308430267236,100,96.90746092796326,129,0.008391516,162.82675422177923,278.80820884623915,26001.697807073593,147.1832410487654,98.98492312431335,7.227942548981958,-1.3630084,0.02071690559387207,1300000,2.056206226348877,4.580911159515381,91.91996097564697
180.1416326350342,100,96.99700689315796,130,0.010348157,162.42700181828462,278.0409305899374,26100.97092795372,149.07232528264902,99.25188088417053,7.2184978337056185,-1.3920771,0.022464990615844727,1310000,2.2309391498565674,4.5201873779296875,92.06355404853821
178.2001161668039,100,99.56457901000977,131,-0.001035318,161.98613006940036,276.8306540307749,26202.966377019882,147.82975022295116,101.97247385978699,6.9728277662299,-1.382445,0.018827199935913086,1320000,2.3876166343688965,4.631329774856567,94.52779245376587
177.48641846779853,100,97.59999203681946,132,0.0075144838,161.57716425859428,275.94807541148657,26302.807370901108,147.296555186335,99.82023596763611,6.575245164561529,-1.3687106,0.01949310302734375,1330000,2.199295997619629,4.5663464069366455,92.61907911300659
178.139563102381,100,95.95995092391968,133,0.0022917832,162.04177057503773,277.02955994280524,26400.8518409729,148.15923360921755,98.02326893806458,6.569154599042516,-1.3916377,0.02095174789428711,1340000,2.04099702835083,4.734040021896362,90.79197335243225
181.28459307996548,100,89.93530201911926,134,0.011399577,162.35563999035037,278.0280785793338,26492.811459064484,148.64542482067253,91.93868589401245,7.132291105583231,-1.3887545,0.02205681800842285,1350000,1.980902910232544,4.548890829086304,84.98584508895874
179.47642158315045,100,89.72836875915527,135,-0.00091057585,163.8701330095636,281.3626370014089,26584.73861002922,149.39791755317566,91.90667223930359,7.23439442280261,-1.3830717,0.022589921951293945,1360000,2.155341863632202,4.518819332122803,84.80334782600403
180.58938440491497,100,89.365797996521,136,0.016427048,162.11771782857875,277.38147186347464,26676.337999105453,148.52329986206567,91.5749659538269,7.827890443409582,-1.4332654,0.027297019958496094,1370000,2.1271419525146484,4.521152496337891,84.44042611122131
179.68347271916025,100,89.5613660812378,137,-0.007441443,162.33516580630123,277.8417318590833,26768.06400704384,144.58143889482153,91.70533108711243,7.261345783051036,-1.4402262,0.01828289031982422,1380000,2.125316858291626,4.589301109313965,84.56888222694397
177.73484965576986,100,88.11687684059143,138,-0.005489729,162.11737270224705,277.07234112444763,26858.33624315262,144.83583026000235,90.2515320777893,7.389489141397515,-1.5328255,0.01960277557373047,1390000,2.1137330532073975,4.5260515213012695,83.18942403793335
179.33579532765108,100,85.98519492149353,139,0.0040250276,162.9190467731322,279.10173168880544,26946.448662996292,148.8790486789865,88.09108710289001,7.285612350441483,-1.5824212,0.020931005477905273,1400000,2.083414077758789,4.587380886077881,80.99369072914124
176.9608855743008,100,84.25957107543945,140,0.006829361,162.85882983585935,278.7592943719668,27032.808692216873,149.0675702021764,86.3388078212738,7.1972451094385415,-1.5770257,0.021733999252319336,1410000,2.0559990406036377,4.5371949672698975,79.31535315513611
178.42512585698825,100,85.01479506492615,141,-0.0053917235,164.47152802045844,282.7225616035546,27119.910198926926,143.83469955581037,87.08088803291321,7.558234530381185,-1.6785476,0.018731117248535156,1420000,2.0457799434661865,4.551845073699951,80.05111002922058
186.15623651276144,100,83.46247220039368,142,0.0024666411,164.16006674272742,281.8868345296045,27205.531864881516,146.56288954435038,85.60067009925842,7.680567682082855,-1.7466255,0.019374847412109375,1430000,2.118379831314087,4.559224843978882,78.50028872489929
177.21949201766517,100,84.60744023323059,143,-0.008936207,162.58874797542597,277.97947004835527,27292.262340068817,145.75144984684795,86.70601391792297,6.880666360584477,-1.7871066,0.020494937896728516,1440000,2.076655149459839,4.576524972915649,79.62225341796875
177.7036878261128,100,95.81593894958496,144,0.0016555084,162.7852609389834,278.6490231062469,27390.121297121048,149.3412691038005,97.83792901039124,6.792421932217154,-1.7859643,0.020166873931884766,1450000,1.999546766281128,4.609446287155151,90.79981970787048
179.01237689868478,100,89.72007322311401,145,0.0073349243,162.93090495613794,278.9256999352115,27482.020427942276,149.73036737894626,91.87776589393616,6.534724076267249,-1.8122718,0.02093982696533203,1460000,2.1352829933166504,4.515620708465576,84.80037569999695
178.1693453722891,100,87.5830500125885,146,-0.022983411,163.80905827015545,281.3910467072043,27571.79816007614,150.43097956265402,89.75724792480469,6.509724504557028,-1.4882631,0.019558191299438477,1470000,2.154228925704956,4.518484830856323,82.65491485595703
170.97850291475794,100,88.55982685089111,147,-0.023245126,158.2491110030083,268.391434249905,27662.90586209297,149.70939049227817,91.09291410446167,4.995762289834914,-0.44398195,0.0195770263671875,1480000,2.5131630897521973,4.495573282241821,83.65028381347656
174.48753366593175,100,89.96808195114136,148,0.014058704,159.52104166947163,271.1436071343932,27755.2293112278,146.6658270671113,92.30228590965271,6.4074565535776875,-0.41846964,0.019018888473510742,1490000,2.314666986465454,4.5369555950164795,85.02301025390625
176.58080221539194,100,93.58802199363708,149,-0.02743649,162.58137173040083,277.53365680203524,27851.052436113358,146.89748662599368,95.8028917312622,6.046405700923876,-1.8736475,0.020823001861572266,1500000,2.193488836288452,4.614008903503418,88.56838512420654
181.64904656672115,100,93.4337990283966,150,-0.019176006,163.6288902798233,279.8341012350104,27946.664259910583,148.43242354417666,95.59164214134216,6.4671657767357615,-1.9331305,0.019389867782592773,1510000,2.1370391845703125,4.561404466629028,88.46034383773804
176.22831013593526,100,95.25769686698914,151,-0.008029373,166.26398217161127,286.09871238142284,28044.08034300804,152.3965949422561,97.3948118686676,5.410635949497032,-1.91545,0.018268108367919922,1520000,2.116813898086548,4.57793664932251,90.27581906318665
182.39019434492724,100,99.41208338737488,152,-0.014458008,165.91038341066792,285.4629027963298,28146.58185482025,148.27187915751162,102.48016500473022,6.699590235697846,-1.8506217,0.07224297523498535,1530000,2.9944980144500732,4.554992914199829,94.45266032218933
178.37285240617717,100,96.40946507453918,153,-0.017467983,164.72121692781414,282.3032489488092,28245.721341133118,148.9028987109669,99.11918711662292,5.785484519309864,-1.7672082,0.018986940383911133,1540000,2.689396858215332,4.524041652679443,91.48299527168274
178.80749691874468,100,98.75504207611084,154,0.0051912284,165.9703799139948,285.52674411394304,28347.646620988846,151.16417257349107,101.90435481071472,5.747966011849219,-1.7057068,0.02042388916015625,1550000,3.1257522106170654,4.559534311294556,93.79306888580322
177.8341755364993,100,101.55630207061768,155,-0.008555257,167.24583522499339,288.72435658987126,28451.61067891121,149.71550450595865,103.94447588920593,5.790687989329012,-1.7225437,0.05698990821838379,1560000,2.3298091888427734,4.505354642868042,96.64686012268066
176.51026761001074,100,102.72665500640869,156,0.0021821097,164.6585817952468,282.2363861569202,28556.731145858765,150.01391616097442,105.09943866729736,6.580949087002078,-1.6712414,0.021620988845825195,1570000,2.3497374057769775,4.605750322341919,97.70843720436096
182.46393640987745,100,103.02328395843506,157,0.016264865,165.35814751969644,284.016165065507,28662.154799938202,144.7434738617213,105.4028971195221,6.616395242057375,-1.651526,0.022946834564208984,1580000,2.356147050857544,4.540032386779785,98.06210803985596
176.7165157719295,100,101.39239883422852,158,0.0040070936,165.61066021974636,284.44547557391974,28765.820118904114,152.28488410665898,103.6449978351593,5.546594401814636,-1.6793222,0.018880128860473633,1590000,2.2324259281158447,4.5747621059417725,96.40477299690247
183.42766559460654,100,99.49509406089783,159,-0.010393762,166.12293231097397,285.918444710295,28867.65060400963,152.4402582285564,101.80881404876709,6.0542253247291224,-1.7102293,0.020550966262817383,1600000,2.2914202213287354,4.50198221206665,94.59549856185913
180.96141917253948,100,106.41224908828735,160,-0.0059296996,165.6079533176983,284.6372324897713,28977.266164064407,140.0973006492963,109.5924117565155,6.553956090090723,-1.7123559,0.01743602752685547,1610000,3.1614301204681396,4.597432851791382,101.41253733634949
188.75718355252,100,134.53115272521973,161,0.008790819,165.91427075439034,285.4014369868323,29114.185770988464,146.0550346296994,136.89822602272034,7.143250261920744,-1.7170933,0.018893718719482422,1620000,2.347482681274414,4.621646165847778,129.50121450424194
178.2734151935937,100,105.55921411514282,162,-0.016201984,165.74319245179313,285.00020247116584,29222.456707954407,151.2775267761189,108.25032186508179,5.620913493099162,-1.7795175,0.022533893585205078,1630000,2.6681478023529053,4.638490200042725,100.50702428817749
176.47334949197173,100,106.04336190223694,163,-0.021472273,166.16634088140367,285.8191364339205,29330.792279958725,152.83150915163827,108.31440877914429,5.737405007779414,-1.7724328,0.027497053146362305,1640000,2.2431890964508057,4.530418157577515,101.09781122207642
179.92972276458167,100,103.77935314178467,164,-0.0064115906,166.98346185875795,287.93466772471976,29437.73939180374,153.4273007630461,106.92574000358582,5.3238063575671575,-1.737017,0.0626068115234375,1650000,3.083432912826538,4.587565183639526,98.78932309150696
176.02625572362973,100,110.83192324638367,165,-0.013025623,166.33941281998887,286.25063554194503,29551.553296089172,148.1804116928911,113.79503297805786,5.704219593689167,-1.8298117,0.028434276580810547,1660000,2.9343249797821045,4.609660387039185,105.8181540966034
177.46538701975737,100,108.33647632598877,166,0.003265445,167.02578219592579,288.0438444813437,29662.124370098114,154.4925092192336,110.54638195037842,5.594628285911473,-1.8200074,0.020219087600708008,1670000,2.1893138885498047,4.527065992355347,103.40748524665833
177.92143125170284,100,113.50082993507385,167,0.007393872,165.99796497648606,285.4198848578478,29778.336520195007,148.28601652073297,116.1903281211853,5.913785852365121,-1.8972508,0.019597768783569336,1680000,2.669553279876709,4.601948499679565,108.48767352104187
182.3188083859223,100,113.27897691726685,168,-0.008950447,167.28452503383568,288.65239775581836,29895.872233867645,153.05882715649972,117.51548504829407,6.2469132420359,-2.0293777,0.01920008659362793,1690000,4.2169458866119385,4.566580295562744,108.29948616027832
180.9268130627072,100,108.66746807098389,169,-0.018804427,167.00858693795846,287.88306764026174,30006.939779996872,152.13007552175668,111.04888701438904,6.083532442435702,-2.1591346,0.020718097686767578,1700000,2.3603241443634033,4.571075201034546,103.6936194896698
178.40470219279544,100,114.01478123664856,170,-0.0067837243,167.00195701450968,287.7222835210184,30123.40917491913,152.2305257981734,116.44777297973633,5.508708836307806,-2.13331,0.018948078155517578,1710000,2.413674831390381,4.535615682601929,109.07561802864075
182.27267511393634,100,112.58898520469666,171,-0.0038046448,167.30042531788072,288.70581231905163,30238.338934898376,152.84421931249466,114.89650988578796,5.865042757693364,-2.1516407,0.0174710750579834,1720000,2.2876389026641846,4.56687593460083,107.6201868057251
177.63078963784884,100,114.95326900482178,172,-0.01279218,167.7202872674838,289.7860588840641,30356.352590084076,154.72563440168148,117.99328899383545,4.944157935886747,-2.2274344,0.01942920684814453,1730000,3.0201938152313232,4.54398512840271,110.00448560714722
178.95857709456905,100,116.7245979309082,173,0.014388462,167.011933780414,287.96385220825715,30475.500576019287,147.54936196050522,119.12560296058655,5.617837896521781,-2.3584445,0.02100825309753418,1740000,2.379617929458618,4.475589752197266,111.8458731174469
179.70905391902795,100,115.76988005638123,174,-0.009493758,168.61936126726414,292.1801147523635,30593.885256052017,154.208823595955,118.36181902885437,5.310350861773344,-2.5456781,0.02046799659729004,1750000,2.5701136589050293,4.51693868637085,110.84888625144958
179.81876381799628,100,118.11908197402954,175,-0.025008362,167.21496230251566,288.5607243776631,30714.93195104599,153.31550018322486,121.02480602264404,5.637996500310914,-2.6593573,0.02248215675354004,1760000,2.88261079788208,4.5559000968933105,113.15860486030579
176.64992750133916,100,114.91790103912354,176,0.010353437,165.87966322465786,285.0428877319479,30832.876348018646,151.26391102206358,117.92295789718628,5.463682928167948,-2.6962047,0.01955270767211914,1770000,2.9851038455963135,4.529830455780029,109.97235870361328
179.85199748854095,100,121.01694798469543,177,0.036292784,167.45980281968903,289.02625033925716,30956.342411994934,154.0485136580217,123.44441485404968,5.140638603677448,-2.8450112,0.018984079360961914,1780000,2.4081053733825684,4.52649712562561,116.05561995506287
178.71423522746628,100,119.49456000328064,178,0.019321617,167.5198460649527,289.16174675273544,31078.68194293976,154.3678642377167,122.31448912620544,4.511427624608072,-3.0277686,0.018755197525024414,1790000,2.7971928119659424,4.573944330215454,114.51574897766113
179.6540289541286,100,121.81992077827454,179,-0.014984157,167.01721108197017,288.0762088512745,31202.891268014908,153.00721379023804,124.1923258304596,5.630358840947468,-3.1044362,0.019009113311767578,1800000,2.3522579669952393,4.6226887702941895,116.79360222816467
179.35577878904306,100,115.87409710884094,180,0.0067179385,166.62048288826966,287.2107317356283,31321.841918230057,150.35505312933026,118.92842221260071,5.977651909828843,-2.8635552,0.020734786987304688,1810000,3.033163070678711,4.604694843292236,110.86171627044678
178.4207776324357,100,121.47952008247375,181,-0.012471208,166.9727591340289,288.6713670766607,31446.365155935287,150.53615472353127,124.50107908248901,6.29722122904077,-1.3293595,0.02141118049621582,1820000,2.999778985977173,4.6297454833984375,116.44825768470764
178.17008874105647,100,116.46896314620972,182,0.0017424407,167.4352671724193,288.96664852149,31565.67595410347,152.9705171255325,119.2877790927887,5.418860282090795,-1.9842719,0.019565105438232422,1830000,2.797210216522217,4.552832841873169,111.51005792617798
179.3648731463762,100,122.07375502586365,183,-0.014219481,163.36489602043437,280.07762403668437,31691.583965063095,149.6873040077188,125.8867859840393,6.11669326306675,-2.698373,0.01964092254638672,1840000,3.7919721603393555,4.492297172546387,117.17208576202393
171.62560689330977,100,119.31653189659119,184,-0.005536769,159.95166800598753,272.3580900812351,31813.75961303711,150.0703902614353,122.13817811012268,4.633361703792498,-2.8402693,0.058275699615478516,1850000,2.7619950771331787,4.49276328086853,114.41740298271179
179.19028257003447,100,124.37793397903442,185,-0.013059669,161.1019217124946,275.1252594110681,31940.45765900612,148.13583442436493,126.67927479743958,5.7491290837673645,-2.990416,0.020488262176513672,1860000,2.2794768810272217,4.489475250244141,119.47196769714355
179.39331891964525,100,93.2485179901123,186,0.0025517235,161.34505386179214,275.5325743540046,32036.0143430233,150.99624670478164,95.53544807434082,5.4471529550384385,-2.8554153,0.019961118698120117,1870000,2.2665631771087646,4.5324506759643555,88.3141770362854
176.77289267636866,100,95.71759223937988,187,-0.011779254,163.70665916131932,280.8085561041494,32134.35532617569,151.7974278087944,98.31736588478088,5.927434121678494,-2.8548741,0.019069910049438477,1880000,2.58030104637146,4.536091327667236,90.7523238658905
173.86949201841307,100,96.44231009483337,188,-0.004865178,163.5183983389401,280.39222300696315,32233.188340187073,152.01166048715996,98.81011581420898,5.269393135190825,-2.836736,0.020367145538330078,1890000,2.3465499877929688,4.511745452880859,91.5221529006958
180.04583937485583,100,98.23416328430176,189,-0.014198031,163.39812503128312,280.20469714047687,32334.010313987732,152.9975635568188,100.78755784034729,5.841611505992325,-2.7668788,0.05206704139709473,1900000,2.4997470378875732,4.519922494888306,93.31393384933472
177.9502413923187,100,97.29134368896484,190,-0.009114761,162.50597492844668,278.01113441203626,32433.518460035324,148.95957033315344,99.48723912239075,5.514117702045302,-2.6421971,0.018754959106445312,1910000,2.1751949787139893,4.470535039901733,92.40378093719482
177.44674256416764,100,97.13887405395508,191,-0.00279926,161.7762399239225,276.3104458309084,32532.927561044693,152.62419821142086,99.38830804824829,5.578101221793826,-2.5526426,0.019747018814086914,1920000,2.227972984313965,4.608592987060547,92.11697840690613
177.6999206486633,100,106.05608916282654,192,0.018114593,163.5206187934625,280.4954158170931,32641.501633882523,151.44160058304013,108.55146098136902,5.77376197150206,-2.427192,0.023953914642333984,1930000,2.4688339233398438,5.154334783554077,100.46845006942749
179.7411237701033,100,98.38766694068909,193,-0.007451004,162.13089963481818,277.1841522409958,32742.37700486183,152.08930759294498,100.85608720779419,6.132340780682182,-2.450226,0.024309158325195312,1940000,2.4433300495147705,4.575825214385986,93.40455222129822
176.0025730135435,100,96.03240513801575,194,0.017793832,162.89270926993711,279.0364646045024,32840.63804101944,151.59406997976734,98.23881912231445,5.96260971188404,-2.4033408,0.019995927810668945,1950000,2.1860668659210205,4.512005567550659,91.11870455741882
177.94594726453184,100,93.71099710464478,195,0.003602307,162.28395126010693,277.51824340126984,32936.69883418083,152.57178361389296,96.03954410552979,5.5310616193062545,-2.32977,0.020740270614624023,1960000,2.3070967197418213,4.51036262512207,88.79619073867798
178.41895714138727,100,95.96312189102173,196,0.013074896,163.62220602682018,280.90343523488264,33035.88012313843,150.03325838021934,99.15830612182617,6.678938616939482,-2.2865777,0.020122766494750977,1970000,3.1744511127471924,4.488193035125732,91.07000517845154
175.31470205591765,100,100.7727780342102,197,-9.0570065e-05,162.49414235687013,278.0607217408777,33139.49422001839,149.2847218333491,103.59300494194031,6.028645239539448,-2.2784727,0.1309969425201416,1980000,2.687587261199951,4.495141983032227,95.86518883705139
180.89979991514048,100,95.37909603118896,198,0.01611966,163.19496618800963,279.79470039007543,33237.470978975296,150.76894901704108,97.95558881759644,6.478722693725577,-2.2007864,0.0196993350982666,1990000,2.5561180114746094,4.438726902008057,90.53704762458801
180.64498375320392,100,98.25651788711548,199,-0.015887111,162.67672322596786,278.4802619429608,33337.99796295166,151.50258303481638,100.50464200973511,6.158212055650299,-2.3090806,0.019574642181396484,2000000,2.2267487049102783,4.535952806472778,93.31265497207642
177.66596617458922,100,96.54100298881531,200,0.023078952,164.37460897608122,282.58861724012917,33437.14580178261,152.43347136752072,99.12618613243103,5.4073320867870205,-2.2925847,0.018568038940429688,2010000,2.5649263858795166,4.530641555786133,91.6024227142334
179.93940852850872,100,101.43096590042114,201,-0.01944889,164.37502642342278,282.6477846176042,33542.52789282799,152.6019004694266,105.36010599136353,6.141945934009402,-2.3713527,0.03410220146179199,2020000,3.8863701820373535,4.561291694641113,96.46410155296326
177.0436866382766,100,96.40925192832947,202,0.024151003,163.46014822457616,280.39991082195667,33641.20937895775,153.68478312901007,98.65969586372375,5.235365078877702,-2.3780627,0.01848006248474121,2030000,2.2301042079925537,4.462527513504028,91.5247015953064
175.89128090313622,100,99.84269094467163,203,0.002724031,164.44347181405362,282.69534164820146,33743.393861055374,153.06921003143168,102.16378903388977,5.351298126199032,-2.3332136,0.02016305923461914,2040000,2.2992379665374756,4.5457682609558105,94.88912534713745
177.48215051539654,100,104.73230791091919,204,0.005983006,164.08103656728855,281.84024954707905,33850.95240688324,150.88840109370324,107.53726387023926,6.139719672462877,-2.4322126,0.01824188232421875,2050000,2.785794973373413,4.559228897094727,99.76035618782043
177.3023714315399,100,99.4570860862732,205,5.371704e-05,164.8373709711829,283.68817250781024,33952.976018190384,152.54523866838974,102.00206995010376,5.307904254873216,-2.5541344,0.01965808868408203,2060000,2.524724006652832,4.5347654819488525,94.51600289344788
177.34509722195645,100,97.40941786766052,206,-0.023571588,164.19105468904385,282.0789461690003,34052.80157995224,150.87784318875921,99.79778409004211,6.4457148038531145,-2.5162532,0.019004106521606445,2070000,2.366805076599121,4.5005481243133545,92.49943161010742
178.48803383427693,100,95.1987509727478,207,-0.0039669494,163.13914053116446,279.4936828346511,34150.27011799812,150.52628385487128,97.44819211959839,6.129987018897634,-2.6525052,0.023483991622924805,2080000,2.225419044494629,4.530095100402832,90.26369190216064
178.96750513191134,100,95.96454668045044,208,-0.022008203,164.0793812530242,281.79810986949246,34248.528234004974,151.33837720027773,98.23729109764099,5.370983833036109,-2.684148,0.0182950496673584,2090000,2.2540910243988037,4.518621206283569,91.03191494941711
180.5496008007845,100,97.72900891304016,209,0.010978414,164.79559594071853,283.43787177625507,34348.76308178902,148.88984760849957,100.2148768901825,6.4657265434886755,-2.7830753,0.019368886947631836,2100000,2.463542938232422,4.67854380607605,92.64573049545288
178.340000870514,100,99.14783835411072,210,0.035246506,165.1045302499514,284.3559598288529,34450.22983908653,151.52166166355846,101.44640779495239,6.1112539053322985,-2.831382,0.019428014755249023,2110000,2.2787461280822754,4.573141813278198,94.15936803817749
178.61717297286907,100,96.02491116523743,211,0.013920528,165.21163282398783,284.5017938016263,34548.98702096939,149.8906129634909,98.73620986938477,6.032439879062845,-2.9824145,0.01908087730407715,2120000,2.690490961074829,4.46453857421875,91.15443754196167
177.02315823995608,100,102.90246605873108,212,-0.010874702,164.24767428497103,282.3833094706779,34654.466098070145,152.08925655175682,105.46075296401978,6.190220260864696,-2.9966073,0.020460844039916992,2130000,2.536212205886841,4.593816518783569,97.90496826171875
179.39759993905398,100,82.34410905838013,213,-0.0017769104,164.9853660017078,284.0008018511766,34739.03368806839,148.86253351870678,84.54563188552856,6.809236326412922,-3.0232425,0.017035961151123047,2140000,2.18410587310791,4.523950815200806,77.42289876937866
177.21859563334894,100,77.79152202606201,214,0.016972583,164.04300255447265,281.95364871675224,34819.03450679779,153.07780710883281,79.97906994819641,5.855234205299998,-2.9333456,0.02167224884033203,2150000,2.165472984313965,4.428329944610596,72.96064567565918
177.8062778198811,100,80.35865712165833,215,-0.013645538,165.06999340691965,284.1634334931495,34901.75041389465,152.61749146513927,82.6882791519165,5.957753550037357,-3.0788667,0.018574953079223633,2160000,2.3097879886627197,4.426846265792847,75.52665066719055
178.53926531185587,100,77.48147702217102,216,-0.016230553,162.71344110459796,278.86183684878387,34981.46791791916,153.45590430501733,79.69815826416016,5.449864895347842,-2.6734676,0.01691603660583496,2170000,2.199437141418457,4.381848335266113,72.70392179489136
177.26845116972683,100,77.58020997047424,217,-0.016864197,163.12152945171837,279.7453280228055,35061.36212897301,148.1097313136008,79.87408113479614,6.364160796684577,-2.309947,0.01876688003540039,2180000,2.2742919921875,4.425313234329224,72.73934650421143
171.23334881235846,100,75.78844785690308,218,-0.0042734453,158.25985247437202,268.93263075152356,35139.84017705917,149.09778171672298,78.45405125617981,4.2770068884795265,-2.383223,0.02906179428100586,2190000,2.6191258430480957,4.374432563781738,70.9891951084137
172.52539097685744,100,78.63448691368103,219,0.0021629974,158.66083718253992,269.46805032055573,35221.018708229065,148.69604147566707,81.13771605491638,4.424589113591954,-3.2679238,0.018284082412719727,2200000,2.4835309982299805,4.427699327468872,73.80931067466736
171.9256053898678,100,79.41391205787659,220,-0.014585266,159.9449391314387,272.26060999749,35303.547602176666,149.70795010251967,82.51075410842896,5.02328390465884,-3.3526607,0.020166873931884766,2210000,3.0763208866119385,4.399081468582153,74.6221182346344
167.8891886840707,100,75.93589401245117,221,0.0023678758,158.10712114504173,268.5887874538989,35382.955996990204,148.89088754512798,79.38679480552673,4.130208671871199,-3.7086196,0.019895076751708984,2220000,3.4306111335754395,4.404651165008545,71.1403079032898
171.933464197081,100,75.66870403289795,222,0.0017061691,157.7337372566912,267.7260584668807,35461.916689157486,148.90405846440444,78.9392580986023,4.634520434041562,-3.7140458,0.02133011817932129,2230000,3.248810052871704,4.467458724975586,70.80916547775269
168.22767491840509,100,77.51949524879456,223,-0.020507758,157.22215209078777,266.8138215656409,35543.392858982086,148.2515608258833,81.45264506340027,3.785046834956091,-3.6674542,0.02876734733581543,2240000,3.9038021564483643,4.381737232208252,72.73409152030945
172.45284263320156,100,74.02629399299622,224,-0.015028798,159.4897202857744,271.9041409809472,35619.538383960724,149.99893524605122,76.12401914596558,4.862647888853961,-3.5064497,0.019018173217773438,2250000,2.077362060546875,4.402605772018433,69.23143196105957
167.3221256354813,100,77.33394527435303,225,0.014359959,157.75950132409065,268.10985782381863,35699.08753490448,148.33036347678663,79.52772808074951,3.9372985407606023,-3.2471278,0.01864337921142578,2260000,2.1735758781433105,4.365118026733398,72.57679224014282
167.2291957882691,100,70.83805799484253,226,-0.012551246,158.5667924032797,269.59085026426663,35772.03504705429,150.2084765663399,72.91616201400757,3.707474864972193,-3.4963796,0.02120184898376465,2270000,2.0553431510925293,4.450830698013306,65.98865413665771
168.7885672631314,100,65.4658088684082,227,-0.012189078,157.83449571590023,267.9874538123484,35839.99196100235,146.03558496016333,67.93602085113525,3.8407320056978955,-3.587382,0.019652843475341797,2280000,2.4499757289886475,4.392012357711792,60.677109718322754
168.15664945826398,100,65.14174890518188,228,0.0040033623,157.71088176410996,267.5417930566338,35907.632534980774,150.23742695893782,67.62206697463989,3.8633597979649776,-3.4281476,0.020050048828125,2290000,2.4599311351776123,4.447412967681885,60.30027389526367
175.606682406088,100,65.61076402664185,229,-0.0055931066,158.43913684058626,269.39845818553545,35975.589029073715,148.44123211565204,67.93591403961182,4.954663581288063,-3.471665,0.019128084182739258,2300000,2.3056700229644775,4.396286725997925,60.820040225982666
168.55627414188456,100,66.37988090515137,230,0.0051563326,158.27815789471316,268.7829293214998,36044.39003896713,150.1826755933807,68.7826418876648,3.980331824279415,-3.41885,0.020201921463012695,2310000,2.3822569847106934,4.4506824016571045,61.53513288497925
