Time,train-AverageReturn,train-NumTrajs,Time-Sampling,train-AverageDiscountedReturn,n_timesteps,train-PolicyExecTime,train-EnvExecTime,Time-Optimization,Itr,Time-SampleProc,ItrTime,train-MaxReturn,LossAfter,train-StdReturn,LossBefore,train-MinReturn
277.4500460624695,190.73315236772748,100,8.313793420791626,352.9116844125054,320000,4.742307424545288,3.3372278213500977,0.2633073329925537,31,0.06670331954956055,8.644075870513916,193.6333661273411,-0.0007851257,1.4937259457228405,7.6293943e-10,186.6166012502732
286.14640378952026,190.65748741902908,100,8.331056833267212,352.8855328843882,330000,4.735012769699097,3.350212812423706,0.2449815273284912,32,0.08769965171813965,8.664008140563965,194.3043390048027,-0.023040045,1.556696531370769,6.1035155e-09,186.10149834273378
294.9240758419037,193.94163920041214,100,8.461573600769043,358.5162730918721,340000,4.862100124359131,3.363098382949829,0.2648787498474121,33,0.03512859344482422,8.761807918548584,195.81142122544546,-0.026729919,0.9734925286468132,1.525879e-08,191.17080496510627
303.68051767349243,194.76882840189174,100,8.353610277175903,358.6377737776409,350000,4.793210029602051,3.3202693462371826,0.3345296382904053,34,0.0496981143951416,8.738069534301758,197.17312298332493,-0.004893071,0.9532262408234895,-5.340576e-09,192.8996126405798
312.5071098804474,193.7040033231864,100,8.258193731307983,355.9273512426433,360000,4.704963684082031,3.3154759407043457,0.4455101490020752,35,0.0983576774597168,8.802383422851562,195.94619463674124,-0.0037255269,0.8779044212641208,6.866455e-09,191.4852095908936
321.0488438606262,193.77591822226648,100,8.192624568939209,356.5686057236027,370000,4.683753490447998,3.277378797531128,0.2524285316467285,36,0.07586050033569336,8.521154165267944,196.81068040326815,-0.019316198,0.9956681064845241,-3.0517577e-09,191.44966329879466
329.65939354896545,193.6460467321187,100,8.265351295471191,357.58737594568936,380000,4.7505505084991455,3.282339334487915,0.2667856216430664,37,0.05887913703918457,8.591255187988281,195.6183285675932,-0.05061672,0.9717734811987816,-1.0681152e-08,191.28133271639445
338.41541051864624,191.995742298919,100,8.370852947235107,355.1614529769335,390000,4.822651624679565,3.3069417476654053,0.327345609664917,38,0.03851795196533203,8.736977577209473,194.8649606286678,-0.01806285,1.3746047388324452,-1.1444092e-08,187.3920072227446
347.13385343551636,191.23012794069928,100,8.36253833770752,354.45332775532637,400000,4.808866024017334,3.3172624111175537,0.25649404525756836,39,0.07697510719299316,8.69626498222351,195.08640806899967,-0.008868516,2.644545303924399,6.866455e-09,180.4814834995775
355.82539343833923,192.96112700346487,100,8.353469371795654,358.03779520764806,410000,4.755705833435059,3.3553311824798584,0.28487229347229004,40,0.03335738182067871,8.671951532363892,196.0812430538789,-0.019714499,1.6224102100774396,7.629395e-09,186.68812095298637
364.53768253326416,193.97568539030388,100,8.36691665649414,358.92392273438935,420000,4.799965143203735,3.324193000793457,0.2687234878540039,41,0.058535099029541016,8.694424390792847,196.47944843888786,-0.043658953,1.2627292824424268,-2.4414062e-08,189.91641656178152
373.1476230621338,194.5944714857861,100,8.280092716217041,358.6102815744561,430000,4.696194887161255,3.346539258956909,0.2828536033630371,42,0.02957892417907715,8.592739582061768,196.8757547180139,-0.017473543,0.9519907008615919,-5.722046e-09,191.14672478770007
381.73786091804504,192.7293732602078,100,8.256857633590698,354.3215821979396,440000,4.745347023010254,3.277090311050415,0.2743997573852539,43,0.04085063934326172,8.572351217269897,195.59669215591688,-0.010792806,1.4873057071449258,1.2207031e-08,187.49549797287852
390.44102454185486,190.09104950766076,100,8.385639429092407,348.40845396696125,450000,4.7665839195251465,3.3732848167419434,0.2612125873565674,44,0.03974461555480957,8.6868257522583,193.9163107616826,-0.033921883,1.6931723480966583,-1.525879e-08,183.26516033172257
399.04585456848145,189.61624149597515,100,8.253542184829712,346.2245910763117,460000,4.7101051807403564,3.2929253578186035,0.26272010803222656,45,0.0703587532043457,8.586875677108765,193.21686920628343,-0.026980966,1.297970851642812,-1.525879e-08,186.55093505574953
407.67987060546875,193.1048436641574,100,8.28830099105835,353.9830985861512,470000,4.736799001693726,3.3188281059265137,0.2577035427093506,46,0.07058405876159668,8.61682653427124,194.95937209077678,-0.40738356,1.0048673963619605,-6.866455e-09,189.61174426397127
416.54804134368896,194.3236746792311,100,8.507049560546875,356.4977059111772,480000,4.887004613876343,3.377187967300415,0.2673666477203369,47,0.07421088218688965,8.84885573387146,197.57879757482996,-0.0055813356,0.9995037922251052,-4.577637e-09,192.01621478383657
425.22910046577454,192.97501936285076,100,8.343940258026123,352.2090775291058,490000,4.74947452545166,3.35921573638916,0.26134443283081055,48,0.058364152908325195,8.663898468017578,195.08856432739066,-0.012893077,1.0907424433987711,6.1035155e-09,188.80942205419151
433.87131571769714,193.1045410759903,100,8.309924840927124,352.5737536453741,500000,4.735954523086548,3.337435483932495,0.2573721408843994,49,0.05428576469421387,8.62178111076355,195.40939901386074,-0.008785731,0.9541297886876607,1.2207031e-08,190.89277123617475
442.54237246513367,192.81860662314222,100,8.330089807510376,352.31571615621857,510000,4.715862035751343,3.3780901432037354,0.2636897563934326,50,0.05997824668884277,8.654000997543335,195.35853625559648,-0.03665766,0.9516369124694014,-0.0032389953,190.9547519116816
451.24401021003723,192.68914160000844,100,8.366649627685547,353.12370660430577,520000,4.800612688064575,3.318225383758545,0.24866867065429688,51,0.06672072410583496,8.682237148284912,195.4319170147369,-0.03813589,1.1458840207873595,1.2207031e-08,189.47729611485735
459.83820271492004,192.35496462449504,100,8.24013638496399,354.45992743952564,530000,4.757495880126953,3.2505669593811035,0.2588033676147461,52,0.07848215103149414,8.577646732330322,195.42592387861538,-0.05254866,1.4100068777926191,1.8310548e-08,188.66867940925664
468.6218423843384,193.58091751478204,100,8.400578260421753,358.0644061875561,540000,4.893496036529541,3.2637362480163574,0.26612401008605957,53,0.0978386402130127,8.764758586883545,195.59889250088776,-0.05999363,1.1967192700622322,-2.4414062e-08,190.8920733181208
477.2075905799866,189.8518202820157,100,8.243277788162231,351.9094393599519,550000,4.739991903305054,3.271055221557617,0.25771093368530273,54,0.06677889823913574,8.568031549453735,194.29020767433556,-0.029425701,3.1829722167521344,1.8310548e-08,174.94023221017343
486.0460104942322,188.74999550033274,100,8.431514501571655,350.1988300610521,560000,4.880651235580444,3.314877510070801,0.3369574546813965,55,0.05061936378479004,8.819331407546997,193.2498730776633,-0.05286375,1.9821106222029952,-6.1035155e-09,183.91812039144213
494.6474857330322,188.73280246666596,100,8.184271097183228,350.8914589543617,570000,4.664244890213013,3.2883810997009277,0.3520193099975586,56,0.04457688331604004,8.581120729446411,192.96609736349126,-0.15112612,2.039661909251406,-6.1035155e-09,182.22043665600353
503.30248403549194,196.00919452354123,100,8.330098867416382,364.5983612462759,580000,4.795857667922974,3.3005244731903076,0.25929880142211914,57,0.047644615173339844,8.637268543243408,198.71403620033328,-0.47543815,1.297332168147868,-6.1035155e-09,191.628897576918
511.9382803440094,194.84632353444331,100,8.312807083129883,359.221718815485,590000,4.771486043930054,3.294262647628784,0.2637174129486084,58,0.04026293754577637,8.617023468017578,197.63641104991038,-0.013043929,1.1349842323837191,1.0681152e-08,191.86621868468416
520.5642156600952,192.00245514920869,100,8.27125883102417,356.243491972221,600000,4.7378950119018555,3.3026018142700195,0.2578263282775879,59,0.07926106452941895,8.608872890472412,195.5864906944861,-0.004183792,1.4097295693445568,-6.1035155e-09,187.52893221860438
529.1225018501282,189.8191376771314,100,8.233887195587158,352.26274633338807,610000,4.688674688339233,3.3068244457244873,0.2716081142425537,60,0.03539228439331055,8.541124820709229,193.7028967321504,-0.059938073,1.3686846758343203,4.577637e-09,186.7490748894615
537.8532786369324,192.00485732268567,100,8.396909475326538,355.4713601650835,620000,4.822409152984619,3.3365585803985596,0.2774794101715088,61,0.03843235969543457,8.713051795959473,195.30879356294275,-0.14493108,1.3734929675532384,9.155274e-09,188.57872605738282
546.5038063526154,193.3241215750561,100,8.304836988449097,354.63647376476735,630000,4.703459739685059,3.3598268032073975,0.2583580017089844,62,0.06792211532592773,8.631476879119873,195.56996627809144,-0.010100546,1.0499163452200928,-4.386902e-09,189.98770189509085
555.3879780769348,192.24914517925035,100,8.425276279449463,352.2755170441035,640000,4.868985176086426,3.3143882751464844,0.2726454734802246,63,0.10260486602783203,8.800798416137695,194.6007414822993,-0.022872774,0.9201771798229149,6.1035155e-09,189.3174872583241
563.9804916381836,191.59313423273628,100,8.272567987442017,350.98493206400866,650000,4.681451082229614,3.3602657318115234,0.26814746856689453,64,0.03524613380432129,8.576179027557373,193.58114209558704,-0.0019282517,0.8218139518444428,-9.155274e-09,189.2667244802796
572.6434571743011,191.65541428156632,100,8.333340167999268,351.18444125468034,660000,4.730261325836182,3.3690569400787354,0.25583910942077637,65,0.05765676498413086,8.647066116333008,193.4845406630065,-0.03816827,0.8171437033029489,-0.0036612717,188.94397651064355
581.3393478393555,192.6207722831493,100,8.367346286773682,352.83857732437156,670000,4.72820782661438,3.391326665878296,0.2693672180175781,66,0.03966975212097168,8.676634073257446,194.59437810528652,-0.017563263,0.798202548472088,-6.866455e-09,190.57118763185167
589.9933912754059,193.37483299937344,100,8.32325792312622,353.5784559204965,680000,4.7429304122924805,3.347238302230835,0.24979567527770996,67,0.06521153450012207,8.638503074645996,195.42108843521905,-0.020005373,0.7552777245732543,-3.8146974e-09,191.5754801426416
598.8732314109802,193.96126148495284,100,8.531490802764893,353.86714375994575,690000,4.888140916824341,3.3844475746154785,0.2827293872833252,68,0.04617953300476074,8.860635042190552,196.48483476199604,-0.05060224,0.7965236622870999,-3.8146974e-09,191.88346977727682
607.5866949558258,194.61054908653972,100,8.372929573059082,354.87148829439053,700000,4.762092113494873,3.3699467182159424,0.2558555603027344,69,0.06613731384277344,8.695142269134521,196.98972551080675,-0.028950568,0.9305289858114034,-7.629395e-09,192.19437502963652
616.4592530727386,194.93816907897323,100,8.372079372406006,356.15695782491736,710000,4.794674873352051,3.3412539958953857,0.4172813892364502,70,0.06578826904296875,8.855368375778198,197.3292775860042,-0.025964035,1.0495574218529462,9.536744e-10,192.87145526604246
625.2221932411194,191.2112105599849,100,8.420412540435791,352.3520108823692,720000,4.877464771270752,3.308497428894043,0.2614564895629883,71,0.059096574783325195,8.741179943084717,198.37635800536935,-0.025393562,3.2218501770971706,3.0517577e-09,179.43463900557367
633.8181264400482,194.7428042894213,100,8.278632402420044,360.52590038932067,730000,4.708996295928955,3.335230827331543,0.2605476379394531,72,0.040287017822265625,8.579749584197998,199.6261669961007,-0.13674079,2.2366226003637375,7.629395e-09,189.5848882882668
642.471702337265,197.57108526703675,100,8.319015979766846,365.0756529940798,740000,4.727562189102173,3.3469901084899902,0.26703763008117676,73,0.049941062927246094,8.636212825775146,200.1407062122713,0.0074586105,0.7754169693635312,1.6021728e-08,195.76380223345757
651.1776669025421,196.64395950610026,100,8.33547329902649,362.89507631977773,750000,4.764338254928589,3.3356337547302246,0.30884361267089844,74,0.042973995208740234,8.687539100646973,198.52216613572023,0.00029067992,1.0546933289191898,6.866455e-09,192.61754578248602
659.9024331569672,196.02822435808852,100,8.371553182601929,361.06699237067346,760000,4.775919437408447,3.359746217727661,0.294079065322876,75,0.036432504653930664,8.702320098876953,198.07776798390475,-0.043987393,1.1458980401330663,1.2207031e-08,193.00287049670666
668.5998711585999,196.33689361700868,100,8.344619512557983,363.42036743046464,770000,4.702402114868164,3.4028031826019287,0.2447671890258789,76,0.08989071846008301,8.67954969406128,198.65803477703167,-0.03132985,0.8576297914092094,-7.6293943e-10,194.53994636970106
677.2923955917358,194.99043282893345,100,8.35852336883545,362.07912166013347,780000,4.762781620025635,3.361603021621704,0.27756619453430176,77,0.03861045837402344,8.674935340881348,197.06591362718578,-0.03521428,0.9092864292249303,-7.247925e-09,193.05452467640842
685.973283290863,193.69744431118946,100,8.327984094619751,360.8579733107774,790000,4.769116401672363,3.3219680786132812,0.2657182216644287,78,0.06705546379089355,8.66101336479187,196.38855398404795,-0.009071597,1.2208481320348172,5.722046e-09,189.97738882406472
694.7712109088898,193.4615740163082,100,8.407571077346802,360.98080916339785,800000,4.855652332305908,3.317841053009033,0.3373892307281494,79,0.03660917282104492,8.781810998916626,196.971341081888,-0.03094535,1.6770964333351983,1.5258789e-09,188.7920358554711
703.4621307849884,196.43019601455362,100,8.36479926109314,365.51619919834104,810000,4.776808738708496,3.3434460163116455,0.2665278911590576,80,0.037464141845703125,8.669057369232178,199.2136599920237,-0.009589336,1.1924022068650924,-3.0517577e-09,193.16930324957744
712.2587320804596,197.43370996586455,100,8.349440574645996,365.73336510469267,820000,4.760601997375488,3.3449621200561523,0.347609281539917,81,0.07875704765319824,8.777811765670776,199.2515480507933,-0.0468983,0.810745749157637,6.1035155e-09,195.2432797171134
720.8253619670868,197.33030591318436,100,8.227251768112183,366.616942971595,830000,4.744923830032349,3.2443435192108154,0.2686326503753662,82,0.03767561912536621,8.533802509307861,200.8122940847923,-0.046746273,1.1987413952468853,-7.629395e-09,193.76155336289824
729.2891435623169,198.96991239906217,100,8.148000955581665,372.51517299040177,840000,4.679354906082153,3.232492208480835,0.2608001232147217,83,0.03701925277709961,8.446053266525269,203.9371945121828,-0.105046995,2.103595531977191,3.0517577e-09,192.26961099924677
737.7898063659668,200.84392983155743,100,8.17064118385315,377.8695074324655,850000,4.723141670227051,3.2123770713806152,0.27570319175720215,84,0.03602719306945801,8.482593059539795,211.7128049875682,-0.05938473,3.5860866640488243,-4.577637e-09,192.05403974277354
746.2074356079102,193.3304152825539,100,8.094193458557129,363.22219692670836,860000,4.752802610397339,3.1082675457000732,0.2753615379333496,85,0.028416156768798828,8.398210048675537,212.59561026595466,-0.09248408,10.07247986775251,-1.2207031e-08,162.8967260216531
754.6023645401001,125.76320561849533,100,8.077220916748047,226.26625661970112,870000,4.790258407592773,3.0536787509918213,0.2583630084991455,86,0.04139542579650879,8.377250671386719,185.8003650974254,-0.06627175,28.002529497148092,-1.2207031e-08,43.451189003958376
763.0884056091309,134.10249207177333,100,8.102010250091553,239.93446033112667,880000,4.744269132614136,3.1256399154663086,0.3220548629760742,87,0.042737483978271484,8.467271089553833,185.97856094239697,-0.91631436,24.33713493674882,-1.2207031e-08,73.21892429567166
771.5606825351715,123.67533558254911,100,8.119023561477661,202.09982851515122,890000,4.791194200515747,3.091038227081299,0.2603001594543457,88,0.06843280792236328,8.44801926612854,206.69085523815053,-0.021273363,29.90777110411759,9.918213e-09,52.375524034574134
779.9576301574707,183.59126184881015,100,8.057079553604126,341.61789433904926,900000,4.7650346755981445,3.0589632987976074,0.2861354351043701,89,0.03477072715759277,8.378239393234253,207.5768733032308,0.02147594,13.605639579322899,-1.525879e-08,134.443783309749
788.5167739391327,175.3540111114674,100,8.228809833526611,322.39267085439076,910000,4.837083578109741,3.1424009799957275,0.26964282989501953,90,0.04100966453552246,8.539694786071777,197.18221186863036,-0.02654212,9.287993851840481,-1.5258789e-09,156.09753845314378
797.0102353096008,180.2227579296271,100,8.148824691772461,333.3056911392561,920000,4.776563405990601,3.1386709213256836,0.23004651069641113,91,0.09743404388427734,8.476539134979248,199.5334062718648,-0.015602188,9.48234136166814,1.2207031e-08,154.65727929993423
805.3661594390869,190.84990355167977,100,8.023437261581421,358.0133704305143,930000,4.749493598937988,3.0416290760040283,0.2736082077026367,92,0.04192805290222168,8.33945083618164,206.35555755035656,-0.024299698,8.143707115542243,-1.373291e-08,173.7054239328341
813.7490272521973,193.4379426566282,100,7.939112424850464,364.33212836502383,940000,4.687217473983765,3.020594358444214,0.36158013343811035,93,0.06484127044677734,8.365771055221558,203.39045526709333,-0.027515922,5.985222058570316,1.449585e-08,170.39602443012245
822.0585286617279,190.04945784201144,100,7.968245506286621,355.75440869808756,950000,4.658785343170166,3.0745036602020264,0.27564334869384766,94,0.04070758819580078,8.284860849380493,201.35145165649305,-0.023950009,11.699272034983553,-1.8310548e-08,89.42409482094368
830.4728598594666,180.6480329564739,100,8.067298173904419,333.47874136343285,960000,4.781708240509033,3.048358201980591,0.26250243186950684,95,0.06647491455078125,8.396519899368286,193.2835646922281,-0.062620364,7.003364056855658,3.0517577e-09,163.78331773749971
838.8505861759186,156.16693531319447,100,8.063873052597046,278.2210429639179,970000,4.771683931350708,3.0544257164001465,0.2586021423339844,96,0.03602290153503418,8.3587327003479,175.67374916128972,-0.016798804,7.559436165729845,-1.2207031e-08,137.1399605075149
847.1303532123566,163.3868763036602,100,7.976327180862427,294.96911721351853,980000,4.7199318408966064,3.0218887329101562,0.2579941749572754,97,0.029008865356445312,8.263562202453613,184.18121072349453,-0.049578555,6.793623914276128,2.0813943e-08,147.41986947871973
855.6425356864929,183.28562793982465,100,8.076581478118896,341.72361258631094,990000,4.781158685684204,3.0602431297302246,0.30399298667907715,98,0.11278414726257324,8.493609428405762,197.57257525214283,-0.019845765,7.187451607060584,-7.629395e-09,164.28133934573287
864.1020684242249,186.4669659270079,100,8.033868789672852,348.64801715917275,1000000,4.750484943389893,3.0481417179107666,0.3412346839904785,99,0.06718993186950684,8.44254183769226,200.36772030908642,-0.10923367,6.889397396373453,-4.577637e-09,167.31416770668648
872.5600366592407,182.01134730151065,100,8.10507607460022,337.26910895182465,1010000,4.788525342941284,3.0791077613830566,0.24912261962890625,100,0.08191680908203125,8.436352491378784,195.10121900441814,-0.005092145,6.445169159046427,-2.746582e-08,166.0727169902131
880.9258873462677,169.71643920235022,100,8.039700984954834,308.8444124209567,1020000,4.752707242965698,3.053276538848877,0.2669708728790283,101,0.041249752044677734,8.348158121109009,186.4304278036346,-0.03741906,7.827109758376265,9.155274e-09,152.51040503814
889.3615353107452,178.01177591310687,100,8.094042301177979,328.68724214480085,1030000,4.764333009719849,3.0715878009796143,0.26520562171936035,102,0.05851483345031738,8.41802453994751,196.17105058828201,-0.04439037,7.473982404461494,-1.2207031e-08,144.44044041244575
897.6959736347198,187.81506866281714,100,7.995392322540283,351.9099439118026,1040000,4.7115700244903564,3.043450117111206,0.2515065670013428,103,0.06980681419372559,8.316936016082764,205.5692018380668,-0.021167161,9.031316066060953,1.0681152e-08,169.24178269099662
906.1871845722198,190.41116820629196,100,8.123144388198853,357.63027944679203,1050000,4.813883304595947,3.075960159301758,0.24959039688110352,104,0.10053181648254395,8.47351861000061,206.80128704441066,-0.009651576,13.688254036387482,1.2207031e-08,85.04688583746216
914.5645442008972,193.86570848444185,100,8.029663801193237,365.74669248807885,1060000,4.655753135681152,3.139232635498047,0.2619931697845459,105,0.06846809387207031,8.360345125198364,208.67675553065783,-0.04342311,9.803842486701813,4.2724608e-08,161.74910053769634
922.953617811203,196.06097637044522,100,8.022204160690308,369.8144227742103,1070000,4.7203528881073,3.060102939605713,0.27187156677246094,106,0.07678651809692383,8.371107816696167,207.05641689330906,-0.09889697,10.963332023077362,-1.8310548e-08,105.70131968404411
931.393529176712,185.1165926581277,100,8.117856979370117,343.49370735171055,1080000,4.782684087753296,3.1034059524536133,0.268359899520874,107,0.03654646873474121,8.423001527786255,201.41301388134747,-0.018331148,8.139650201613351,-2.746582e-08,157.1034039155945
939.8426558971405,177.47659604598158,100,8.118195295333862,325.2950624608262,1090000,4.756675481796265,3.1187939643859863,0.26007652282714844,108,0.0534207820892334,8.431941509246826,199.51338596207793,-0.079175554,22.57509123587861,-0.010578119,82.50603616010667
948.516242980957,193.3683351423275,100,8.251185178756714,363.5153349367102,1100000,4.880903244018555,3.12337589263916,0.32488322257995605,109,0.07936382293701172,8.655706644058228,205.7749288924427,-0.026736636,15.383123801140476,-1.9836426e-08,106.41086592705935
957.0303444862366,197.52914704186003,100,8.150076389312744,373.9881978382375,1110000,4.757041931152344,3.1513514518737793,0.24644756317138672,110,0.1011960506439209,8.497935771942139,208.02851627251437,-0.012283574,5.230305893798881,-1.8310548e-08,184.12089751180935
965.4852268695831,195.61771215314903,100,8.119765996932983,369.9821045931491,1120000,4.730763912200928,3.139587163925171,0.2457275390625,111,0.07128429412841797,8.437005758285522,206.85207650975346,-0.09112206,5.672520075220877,-0.0037037842,179.71376365735594
