train-AverageDiscountedReturn,train-MinReturn,LossAfter,Time-SampleProc,Time-Sampling,train-EnvExecTime,train-MaxReturn,train-PolicyExecTime,train-NumTrajs,Time,train-AverageReturn,n_timesteps,Time-Optimization,LossBefore,ItrTime,Itr,train-StdReturn
-288.70542951485334,-139.15001603114885,-33.015762,0.0543971061706543,221.52443504333496,5.267407655715942,-134.27379432765537,215.76146340370178,100,8129.327093839645,-136.79148239719663,400000,9.296158075332642,-0.011495038,230.87689805030823,39,1.075913879263478
-288.9220422704251,-139.20025238926004,-37.51093,0.11528515815734863,273.28411507606506,6.187629222869873,-132.5176572034318,266.4893729686737,100,8410.94267487526,-136.92152869966642,410000,8.18307089805603,0.0019600738,281.58340311050415,40,1.223082729508932
-288.31509283160426,-139.92528608224958,-452.0677,0.03245401382446289,215.54405307769775,4.945115089416504,-132.4772992265912,210.1284351348877,100,8630.846692800522,-136.68508830996944,420000,4.286640882492065,-0.007029956,219.86600804328918,41,1.5022262166659421
-316.6481854996269,-151.1918663822769,-581.5739,0.023530006408691406,197.07979202270508,4.856518030166626,-139.5931171205485,191.78338718414307,100,8832.127110004425,-146.91321913953686,430000,4.11026406288147,0.019354546,201.2151710987091,42,2.286618501079515
-319.0215358761243,-158.96890915425138,-330.50967,0.0206451416015625,164.58042907714844,4.757694721221924,-105.51980556459786,159.3841907978058,100,9000.228034973145,-146.14847769513358,440000,3.476655960083008,-0.00013160706,168.0792257785797,43,9.180915978925345
-140.0523692409778,-125.68586499569348,21.366737,0.027356863021850586,188.56896710395813,5.227888107299805,3.6478971956947084,182.84620237350464,100,9193.27106499672,-58.99106237945497,450000,4.422309875488281,-0.0062363525,193.0205340385437,44,29.562289954649167
-51.666946568815455,-54.23976046289745,2.7338603,0.026794910430908203,179.6141848564148,5.041562557220459,42.65695706336725,174.12612509727478,100,9376.726866006851,-16.52977493319941,460000,3.794766902923584,-0.011127807,183.43745183944702,45,18.240758102658056
62.53072527021398,-31.590677532614876,-0.46781918,0.03561091423034668,175.57569670677185,5.513818025588989,104.68193278031411,169.57953691482544,100,9556.863871097565,39.8100901655638,470000,4.496689796447754,0.023415515,180.11017608642578,46,25.511589252106912
78.1753052575636,0.2661512312998535,-0.5712333,0.08109688758850098,193.29005885124207,5.769149303436279,96.62714267323867,187.08510398864746,100,9756.422327756882,47.646893937955575,480000,6.157813787460327,-0.024947112,199.53052020072937,47,22.41234965973661
88.14548467860966,-9.186208634488146,-0.38855445,0.028236865997314453,175.29416298866272,5.164852142333984,92.9971965644667,169.6992359161377,100,9935.828800916672,52.690121164532485,490000,4.055484056472778,-0.011514014,179.37880492210388,48,25.112019976497585
116.09954298221321,5.533766543568596,-0.18622944,0.025849103927612305,170.4534730911255,5.0298802852630615,93.11463393389886,164.9950566291809,100,10109.90664601326,66.46157233989375,500000,3.5761618614196777,-0.013616574,174.0572738647461,49,18.48207100685449
101.46503614375122,10.209135052294549,-0.13767625,0.022309064865112305,167.60718703269958,4.896696090698242,93.71532013973328,162.30238366127014,100,10281.512615919113,59.22448847733071,510000,3.861473798751831,0.0057981447,171.49254727363586,50,20.849820131953777
81.36016153211492,-1.7606319977862654,-0.12788679,0.051346778869628906,210.90645790100098,5.027790069580078,96.69734820116616,205.20648336410522,100,10496.787401914597,49.254968460633734,520000,4.293277025222778,0.0047337646,215.25276374816895,51,20.30260725557332
77.48713386243936,3.0412451371134406,-0.110445045,0.0247647762298584,170.22715592384338,5.032382011413574,104.68159545864958,164.77665424346924,100,10670.550723791122,47.333219491893324,530000,3.426898241043091,-0.00018562011,173.680349111557,52,20.78477286711449
77.65178218946679,5.509152049723938,-0.12621196,0.019177913665771484,162.37109518051147,4.884093999862671,110.81345595548729,157.08145928382874,100,10836.436979055405,47.463579013309264,540000,3.4723761081695557,0.0030089538,165.86412405967712,53,20.204074485645386
73.85953623271337,4.996799025770085,-0.10482771,0.10893583297729492,167.4802508354187,4.809386968612671,118.09726680354274,162.22453832626343,100,11007.827327013016,45.43870606952286,550000,3.77485990524292,0.012392969,171.36652517318726,54,21.233021263726382
72.82683175322039,-19.029545477917058,-0.07632725,0.01826000213623047,159.87460589408875,4.80466628074646,92.82345535310026,154.64199709892273,100,11171.96941280365,45.04052919189917,560000,4.229101657867432,0.017172052,164.1226041316986,55,19.598226195010156
