n_timesteps,train-MaxReturn,Itr,train-StdReturn,Time,ItrTime,train-EnvExecTime,train-AverageDiscountedReturn,Time-Optimization,Time-Sampling,train-NumTrajs,LossAfter,Time-SampleProc,train-AverageReturn,LossBefore,train-PolicyExecTime,train-MinReturn
390000,153.12147913554543,38,54.90990843848288,2416.710573911667,56.969345808029175,3.7277421951293945,-52.0326523613175,2.383970022201538,54.56083130836487,100,-0.064822756,0.01927971839904785,-20.919390738347996,0.016542725,50.39921450614929,-155.95275291425259
400000,182.25413602785432,39,60.39464396655721,2473.7159461975098,56.98578715324402,3.733560562133789,-50.551503712638585,1.9988608360290527,54.96603798866272,100,-0.07645718,0.01939988136291504,-21.126137329629596,0.0013500488,50.794172525405884,-147.05371386206156
410000,125.59677110594653,40,61.17515965784248,2533.551381111145,59.81269025802612,3.749927043914795,-56.27265033512487,2.0267751216888428,57.762837171554565,100,-0.06843733,0.01987290382385254,-22.69640293510831,0.03463479,53.57203722000122,-162.08616033745844
420000,196.30230985095673,41,57.910679947899155,2591.0479362010956,57.47012805938721,3.786268472671509,-40.6801967005479,1.7189621925354004,55.72769594192505,100,-0.06445774,0.023045063018798828,-13.21793902172858,0.008225281,51.49395966529846,-141.1356913172038
430000,136.47496380283877,42,60.2223314816157,2652.0147500038147,60.943511962890625,3.792736530303955,-39.945396955157314,1.964824914932251,58.95683789253235,100,-0.07079739,0.021114826202392578,-14.129034661340084,-0.0012038575,54.72509455680847,-145.34041003598955
440000,116.63225356945333,43,49.187848198577704,2709.5432929992676,57.50570487976074,3.8917124271392822,-27.34280118786233,1.8776798248291016,55.60834717750549,100,-0.09368334,0.01914191246032715,-7.1469827487662325,-0.027485657,51.28012537956238,-107.58912792791241
450000,108.52448476086344,44,52.021696974622245,2767.588968038559,58.02293300628662,3.7418715953826904,-45.31210602441749,2.0828096866607666,55.91937613487244,100,-0.09219563,0.020320653915405273,-16.026766224101742,-0.014313134,51.734778881073,-157.01262812340394
460000,168.58176234101356,45,63.78539723547032,2826.1731028556824,58.56057691574097,3.7442667484283447,-37.96316029290331,2.0019781589508057,56.53755331039429,100,-0.084879465,0.019489049911499023,-13.624986333337455,0.010423059,52.346226930618286,-173.11979199181633
470000,126.36363922884973,46,49.690865716822124,2895.234929084778,69.03964018821716,3.8418667316436768,-43.130259874553865,2.1131372451782227,66.8921320438385,100,-0.025138732,0.03337430953979492,-14.818005520001392,0.029035717,62.49269104003906,-163.32938090742215
480000,132.32819617164728,47,60.40978423247483,2955.3292560577393,60.06577515602112,3.73148250579834,-35.48298920547631,1.8743209838867188,58.165704011917114,100,-0.12530796,0.02408289909362793,-14.34364918482775,0.017322583,53.98926520347595,-146.02287633591877
490000,90.96096174481272,48,51.55852008565866,3014.0248951911926,58.67157030105591,3.729180335998535,-42.84452256000847,2.3036720752716064,56.342758893966675,100,-0.163917,0.022918701171875,-18.420952650458208,-0.011722168,52.15558409690857,-138.7102579480138
500000,159.80556745300527,49,57.95830177219343,3073.447089910507,59.398547887802124,3.8100764751434326,-51.75167034473771,2.0173850059509277,57.35838603973389,100,-0.12923281,0.021059274673461914,-22.37722154319803,0.005270166,53.09544324874878,-170.05819565014815
510000,129.15863167301274,50,56.0251212013433,3132.2340569496155,58.7588050365448,3.7747294902801514,-35.01215898670833,2.0116560459136963,56.72549605369568,100,-0.14497158,0.021004199981689453,-13.014039841940694,0.013547625,52.4972460269928,-141.05108977980314
520000,143.0187072742977,51,52.336789996022716,3191.5261731147766,59.26831412315369,3.7365126609802246,-13.002818553348277,2.0410211086273193,57.20330500602722,100,-0.33890668,0.022541046142578125,-2.0520622033015283,-0.028099097,53.02729535102844,-114.95391740218248
530000,133.4671120006258,52,51.33106553079042,3251.9729170799255,60.42352819442749,3.730964183807373,3.800997267195987,3.1478559970855713,57.220497846603394,100,-0.33362758,0.05428504943847656,4.995407028966583,0.0034802246,53.04999542236328,-116.58703189347376
540000,142.0293174850926,53,49.08937832410355,3314.053447008133,62.05580806732178,3.7168312072753906,3.550427625723336,3.144765853881836,58.88777685165405,100,-0.40664434,0.01965022087097168,9.139893461274063,0.007046948,54.713233947753906,-79.50497313377394
550000,139.1961921926757,54,46.155420536831414,3371.98970413208,57.91239595413208,3.8179771900177,0.544563158666021,1.983752965927124,55.90815615653992,100,-0.40678564,0.019809961318969727,4.75402011676847,0.01973827,51.631109952926636,-93.9021253390735
560000,133.2983101674358,55,48.42667795525462,3423.1294951438904,51.11682605743408,3.7118136882781982,-18.450140036545214,2.126668930053711,48.96925210952759,100,-0.29219264,0.020083904266357422,-4.059813170583068,-0.014821851,44.81030535697937,-187.6888848584798
570000,134.4732154485287,56,45.9380119319776,3473.644905090332,50.49281883239746,3.715921401977539,-22.62813836149012,2.117932081222534,48.35511302947998,100,-0.105086766,0.018928050994873047,-10.193182780910785,0.027318457,44.20072650909424,-101.65461933315676
580000,89.10873542462286,57,43.47853526942664,3520.9128358364105,47.24596095085144,3.667386054992676,-28.3971079598349,1.6042721271514893,45.61168313026428,100,-0.051092982,0.02964305877685547,-14.282112990169486,-0.003235492,41.50703573226929,-103.60864693419227
590000,114.34753005258183,58,48.369954028922244,3567.7874829769135,46.842901945114136,3.638800859451294,-19.64472811191666,1.808283805847168,45.01094126701355,100,-0.031976707,0.023134946823120117,-9.1582379333889,0.018923083,40.93983268737793,-130.01530381271408
600000,113.359957826376,59,42.61327090244703,3614.5016238689423,46.69311785697937,3.6386475563049316,-12.539154920865565,1.7968928813934326,44.874526023864746,100,-0.10273171,0.01905989646911621,-3.8312195784508662,-0.01907915,40.797887563705444,-109.75232444775932
610000,153.77081194507176,60,49.70581835912345,3661.179767847061,46.656331062316895,3.751384735107422,-16.079088322259597,1.967682123184204,44.66907286643982,100,-0.10819458,0.019153833389282227,-6.991131939088771,-0.00025307617,40.47812747955322,-133.00505476033635
620000,132.6104669778273,61,41.446991176306106,3708.196568250656,46.99527096748352,3.682512044906616,-20.706411327141446,1.9746370315551758,45.000258922576904,100,-0.08631128,0.019038915634155273,-5.576130390091503,-0.014254395,40.88261127471924,-103.98314294928976
630000,116.58904480749666,62,38.25856629832879,3755.251631975174,47.03292798995972,3.7160396575927734,-14.526141474900813,1.9723870754241943,45.03955388069153,100,-0.076861866,0.019472122192382812,-2.227188143954423,-0.008007984,40.876089572906494,-77.89524775756725
640000,123.28376910679373,63,51.36589570179732,3802.0717630386353,46.797539949417114,3.6787586212158203,-24.383227449961332,1.965094804763794,44.8114550113678,100,-0.11295737,0.019630908966064453,-5.714290412557119,-0.022050833,40.69295358657837,-132.71206522740758
650000,136.30902135368606,64,45.290860939569725,3850.4412910938263,48.34708499908447,3.677351951599121,-21.17148568769535,1.9680540561676025,46.35928797721863,100,-0.033953074,0.01839470863342285,-3.6982793553941495,0.025766406,42.21071767807007,-104.58044774865965
660000,103.78663613666451,65,43.08760530831114,3897.3822400569916,46.91844606399536,3.6805267333984375,-0.49280868319698184,1.897981882095337,45.00033497810364,100,-0.09837286,0.018728017807006836,5.630010727928924,-0.011143775,40.87959313392639,-120.0024300479521
670000,113.34764098723443,66,42.31328047956847,3962.6170761585236,65.21249508857727,3.9645817279815674,-18.182611268183305,2.089306116104126,63.089446783065796,100,-0.059234645,0.0319209098815918,-7.16415233380074,0.005927246,58.63800501823425,-97.87094422567765
680000,167.7928491908301,67,41.98395635408464,4010.4793560504913,47.8342661857605,3.659977674484253,5.909619618605753,2.065369129180908,45.74271512031555,100,-0.17172019,0.025752782821655273,8.9379605223551,0.021484083,41.64156627655029,-60.39898576586033
690000,97.99586033147334,68,40.57616795373897,4058.284947156906,47.784050941467285,3.730295181274414,-28.759260039672927,1.8579578399658203,45.90260314941406,100,-0.1528362,0.02272319793701172,-10.281261454192093,0.0061580567,41.698081731796265,-147.88314171522592
700000,122.89753196987743,69,41.63780412444476,4107.409300088882,49.10313606262207,3.737112283706665,-14.594518914395119,1.89518404006958,47.18738889694214,100,-0.31078675,0.020177125930786133,-1.407502855275406,0.020519922,43.00907325744629,-126.6354958780738
710000,114.5886621172468,70,45.86876087422515,4155.831666946411,48.401010274887085,3.7939000129699707,-5.100248280860255,1.9271330833435059,46.44792413711548,100,-1.4354205,0.02204108238220215,3.255712341387168,0.0072105955,42.21498417854309,-122.12271475507023
720000,158.50273050840104,71,43.78996075765008,4203.538989067078,47.688486099243164,3.755504846572876,-1.7535989062443114,2.014575242996216,45.65308094024658,100,-2.700828,0.020350933074951172,6.695239226270868,0.005256787,41.44304823875427,-108.66768970860626
730000,121.33038635677806,72,39.746924023363874,4251.8064551353455,48.245245933532715,3.9625163078308105,-39.634354709565166,2.036885976791382,46.18598008155823,100,-3.9763613,0.021954059600830078,-16.97191131618856,-0.0108173825,41.77479958534241,-86.5381502754927
740000,34.31852154239455,73,17.717960328034387,4301.22170996666,49.39378571510315,4.203615665435791,-96.7385810779419,1.9946119785308838,47.377360820770264,100,-22.279964,0.02040696144104004,-54.68818618897604,0.003943335,42.719436168670654,-67.24162210235991
750000,-11.894485520103736,74,5.284783270132706,4350.084979057312,48.841835021972656,4.308468341827393,-105.77129980239403,1.8059847354888916,47.013948917388916,100,-4.433339,0.02040696144104004,-61.96760282834647,-0.0051213196,42.2654390335083,-65.69128947543837
760000,-2.4746967034755256,75,11.36310261299429,4396.965975046158,46.85916090011597,4.271850824356079,-103.36475461757489,1.9346449375152588,44.90314078330994,100,-0.97808474,0.01998114585876465,-60.102933951571515,-0.023310052,40.1840295791626,-65.34923365055413
770000,3.1359218997754943,76,12.672138846730954,4435.668781042099,38.68147587776184,4.2431254386901855,-102.79298304618901,1.8174352645874023,36.841232776641846,100,-0.42033878,0.021346092224121094,-59.59932225460775,-0.0054290663,32.162134647369385,-65.51546870925203
780000,-59.62083085507503,77,1.2728183339908665,4468.410891056061,32.72090029716492,4.361358404159546,-106.80532895907099,1.6994340419769287,31.00006127357483,100,-0.14611834,0.020055770874023438,-62.76613418196676,0.0021808625,26.173426151275635,-65.59368794682953
790000,-2.6143235072326485,78,6.071305298938453,4497.446970939636,29.01433277130127,4.3045432567596436,-105.69524550084593,1.7671732902526855,27.225128173828125,100,-0.1911901,0.020364999771118164,-61.88980370008949,-0.015487259,22.474479913711548,-65.41833311965404
800000,-51.04854815868424,79,1.6417400325599856,4525.386568069458,27.916746854782104,4.290307998657227,-106.5042506471402,1.7474639415740967,26.147703170776367,100,-0.15229794,0.019448041915893555,-62.49254856874564,-0.028537873,21.40286874771118,-64.84383358514658
810000,-60.11670383786744,80,1.2208041327001369,4552.523696899414,27.115946054458618,4.29484486579895,-106.53248397585529,1.6042358875274658,25.491317987442017,100,-0.044416826,0.019522905349731445,-62.51057801420682,0.0005885956,20.751340866088867,-65.3842751509102
