train-NumTrajs,train-MinReturn,Itr,Time,n_timesteps,train-StdReturn,LossBefore,train-MaxReturn,LossAfter,Time-SampleProc,train-AverageDiscountedReturn,Time-Sampling,ItrTime,Time-Optimization,train-EnvExecTime,train-AverageReturn,train-PolicyExecTime
100,-65.92896643785039,22,5056.668093204498,230000,4.104004350121553,-0.00778699,-39.25017582868551,-0.4305485,0.02047896385192871,-130.91591303133544,201.47848510742188,204.35735321044922,2.855881929397583,4.781973600387573,-47.384593822012995,196.28789234161377
100,-62.89708880423157,23,5265.5312559604645,240000,3.7187615146485298,-0.025435094,-38.90133137172524,-0.58067274,0.0227053165435791,-130.71215878450704,205.70410299301147,208.80199098587036,3.0738959312438965,4.872107267379761,-47.32275209656755,200.40615463256836
100,-53.647565779291945,24,5486.628486156464,250000,2.9405549631818997,-0.023263663,-39.88988519758732,-0.7958154,0.02927684783935547,-129.86007619463476,217.4066240787506,221.07531905174255,3.638463020324707,4.757867813110352,-46.9178826946077,212.2020447254181
100,-53.297011009226516,25,5710.191066026688,260000,3.2192499957864573,0.012949887,-37.67477999203747,-0.9708033,0.06248927116394043,-129.11142792771452,220.07781291007996,223.49233102798462,3.351696252822876,4.723597764968872,-46.565712623039914,214.94281840324402
100,-52.84924807062663,26,5941.171103954315,270000,3.362795118411531,0.012713143,-39.436899810159034,-1.1624391,0.03645801544189453,-129.50547766905132,227.35213708877563,230.95751190185547,3.5682029724121094,4.737911701202393,-46.72610122617039,222.1963827610016
100,-53.537863054342225,27,6164.632142066956,280000,3.108684861456501,-0.0066443174,-39.295762692288804,-1.4658171,0.04236102104187012,-129.59097657233667,219.56549310684204,223.42196607589722,3.8137567043304443,4.682806491851807,-46.793562296862234,214.4778642654419
100,-54.38933795643434,28,6381.37641119957,290000,3.197316636729965,-0.018178346,-37.64189400559225,-1.7432562,0.02103281021118164,-130.11670930456705,213.29264783859253,216.721253156662,3.4072117805480957,4.682063579559326,-47.023041189228024,208.21168398857117
100,-53.29171651305548,29,6599.433011293411,300000,3.0358368738977783,-0.0022006042,-38.80785216546526,-1.9810555,0.0188448429107666,-130.33620886794827,214.5820209980011,218.0355668067932,3.4300100803375244,4.703553915023804,-47.113448648370394,209.47079396247864
100,-54.6434563072685,30,6807.701805114746,310000,2.937662291620977,-0.0008442131,-40.07023962403561,-2.2301311,0.019726037979125977,-131.16309729060086,205.19759106636047,208.24695992469788,3.0266342163085938,4.713958978652954,-47.49827131233568,200.07044076919556
100,-53.38385558812911,31,7007.06494307518,320000,2.763461794428512,-0.004930796,-39.64898662280913,-2.3871236,0.0197751522064209,-129.50992763430733,196.1935329437256,199.34122109413147,3.126366376876831,4.663782119750977,-46.784634256298474,191.12546348571777
100,-53.09470626976341,32,7210.4780950546265,330000,3.4140713613360814,-0.0042576296,-38.92592729387322,-2.4820333,0.027333736419677734,-130.28117194537577,199.10843682289124,203.39219403266907,4.25527811050415,4.795204162597656,-47.104948255748916,193.87525987625122
100,-53.61704631420195,33,7408.434943914413,340000,2.8238841017812515,-0.016564382,-39.15083356680074,-2.6126633,0.023400068283081055,-129.8249223899471,194.83694577217102,197.9275779724121,3.0658559799194336,4.831002712249756,-46.898598590495105,189.58511590957642
100,-53.59974159780652,34,7601.4289581775665,350000,3.4018926931965487,0.0064445296,-38.406079628886054,-2.5997012,0.020267009735107422,-129.98183025223992,189.69220209121704,192.89054584503174,3.1777379512786865,4.667008876800537,-46.979796074272734,184.61256384849548
100,-53.78895312189803,35,7800.327465057373,360000,2.971657331684003,0.010128453,-39.86576095614804,-2.5698335,0.023535966873168945,-130.54914913559523,195.86869764328003,198.87533283233643,2.9817121028900146,4.703049421310425,-47.21053552229597,190.75861620903015
100,-53.698930898125944,36,8007.205789089203,370000,3.0674050978871095,0.0057313414,-38.92105869384032,-2.4977255,0.02001786231994629,-130.94871729693273,203.7160129547119,206.85454893112183,3.113741159439087,4.712204456329346,-47.40991676241665,198.59407925605774
100,-53.047175803103514,37,8225.66300702095,380000,2.8240060719051434,0.0064690737,-37.93297600971015,-2.3982458,0.022814035415649414,-130.31280013191997,215.03928112983704,218.43631172180176,3.3736350536346436,4.669613361358643,-47.10800180395729,209.96258306503296
100,-53.9457600567492,38,8448.699073076248,390000,2.75203504359087,0.01065988,-38.724072369564176,-2.2660804,0.1776430606842041,-129.4756492996686,219.31904578208923,223.0139970779419,3.5160021781921387,4.691777467727661,-46.71117234683928,214.21629786491394
100,-55.630330018867944,39,8668.933481931686,400000,2.8890164507883087,0.03244811,-39.89194733941767,-2.082618,0.0681300163269043,-130.1835204304252,216.6306722164154,220.2131860256195,3.5120060443878174,4.685669660568237,-47.0460828229075,211.54248476028442
100,-52.88319165347323,40,8903.333239078522,410000,3.0662773191187456,0.0021454408,-39.22184040683198,-1.9560336,0.020440101623535156,-129.5780421198073,231.23434233665466,234.38069987297058,3.1252241134643555,4.768293142318726,-46.75589469633252,226.05899715423584
100,-55.236264694908925,41,9143.534878969193,420000,3.419254093085082,0.02120313,-38.59886814572711,-1.7650926,0.29843902587890625,-130.36946850065223,236.4072630405426,240.17040085792542,3.4637138843536377,4.959348917007446,-47.153475028258484,230.97278141975403
100,-53.47950677144671,42,9376.886298179626,430000,3.2279802234262385,-0.003606186,-37.404396684501755,-1.656232,0.030297040939331055,-130.2171646671478,229.70600605010986,233.3188750743866,3.5820159912109375,4.768125772476196,-47.056601688742745,224.5167589187622
100,-53.597927078173065,43,9609.241034984589,440000,2.4216631721196356,-0.0017036698,-39.20031486845319,-1.4881974,0.053874969482421875,-129.6005280429212,228.72134923934937,232.3345217704773,3.5586297512054443,4.773938179016113,-46.82515968496019,223.5262095928192
100,-53.3389538546855,44,9837.258938074112,450000,2.56729999733502,0.0027874024,-39.20067301457437,-1.3707294,0.02048182487487793,-129.88483716654866,224.5241997241974,227.99588704109192,3.4508581161499023,4.789422988891602,-46.93145454777703,219.32284426689148
