train-AverageDiscountedReturn,train-MaxReturn,train-PolicyExecTime,train-NumTrajs,Time-Sampling,ItrTime,LossAfter,n_timesteps,Time-Optimization,Time-SampleProc,LossBefore,train-StdReturn,Time,train-EnvExecTime,train-AverageReturn,train-MinReturn,Itr
-132.4358251064249,-38.84823186632924,83.43491768836975,100,88.73159623146057,91.76003623008728,-0.5593909,1440000,3.007327079772949,0.02047586441040039,-0.011642851,3.3797812565865137,27607.78935623169,4.886938095092773,-44.61589414503328,-53.85992583240145,143
-132.24557334521305,-35.77729546500317,85.6398651599884,100,90.85540771484375,92.93300914764404,-0.5181375,1450000,2.0551211833953857,0.021620988845825195,0.004400566,3.433176789040277,27700.741879224777,4.803558111190796,-44.56270420871883,-52.78855847708364,144
-132.24602746714052,-38.37734654147816,88.10620284080505,100,93.27759075164795,95.33631610870361,-0.65387815,1460000,2.0265579223632812,0.018925189971923828,-0.015477023,3.479092709962684,27796.09933900833,4.758700132369995,-44.521044587759135,-52.35621799861175,145
-130.6365258022904,-38.89391290943418,86.80608081817627,100,91.8816339969635,94.1029942035675,-0.6078405,1470000,2.2011280059814453,0.01989603042602539,0.015920475,3.1488847091085885,27890.222647190094,4.6732401847839355,-43.923064298764395,-51.87549252794555,146
-131.94488442731316,-38.39912913663401,92.52258825302124,100,97.77202200889587,100.39634585380554,-0.656589,1480000,2.593794107437134,0.029182910919189453,-0.0016691834,3.696050036373449,27990.639590978622,4.841275453567505,-44.45752525136852,-53.82989570732777,147
-131.48071932587908,-37.0572907196092,91.05439567565918,100,96.13780689239502,98.92017817497253,-0.6754164,1490000,2.758368968963623,0.023314952850341797,0.006486844,3.624512717115153,28089.58685016632,4.679737091064453,-44.2056240385287,-51.31661666431977,148
-132.41226799545683,-38.614550071695135,93.74139356613159,100,98.97831392288208,101.18140912055969,-0.7344955,1500000,2.1813366413116455,0.021200895309448242,-0.013644102,3.53646445044193,28190.823701143265,4.786319255828857,-44.57935207531851,-52.30219783630869,149
-132.38921841729996,-39.91407231645029,92.4761610031128,100,97.62478399276733,99.78924107551575,-0.7251053,1510000,2.1431710720062256,0.01988387107849121,0.012118393,3.4970229913748208,28290.63396525383,4.695744037628174,-44.61502118798823,-52.790915375899374,150
-131.05324399503223,-34.53844936413323,98.93827414512634,100,104.18077397346497,106.61103510856628,-0.8106032,1520000,2.408475875854492,0.02035212516784668,-0.00014648208,3.9285424065557786,28397.265935897827,4.825253963470459,-44.02864423374054,-53.15112478862436,151
-131.91749675609455,-39.03413238059835,98.48111081123352,100,103.68512988090515,106.03240418434143,-0.8264202,1530000,2.306286096572876,0.02971196174621582,-0.016741237,3.559686590653613,28503.31902909279,4.79244327545166,-44.3874001897369,-51.85112384549757,152
-132.80495918438365,-39.430867205249335,98.52345609664917,100,103.6926372051239,105.84867119789124,-0.84801775,1540000,2.126452922821045,0.02735614776611328,0.01644703,3.3965631643108534,28609.188281059265,4.76580286026001,-44.76621759660576,-51.84507766345008,153
-132.64895523537757,-34.744499368699344,99.60831618309021,100,104.73772192001343,107.31067395210266,-0.89740604,1550000,2.551422357559204,0.021114110946655273,0.016936483,3.390942206626111,28716.520634174347,4.7188334465026855,-44.711602159785635,-53.641379580836684,154
-132.52553879041253,-36.47633491529202,101.38182878494263,100,106.50855684280396,109.59756183624268,-0.94429636,1560000,3.068634033203125,0.0189511775970459,0.008456415,3.6682726262741325,28826.13861989975,4.721571683883667,-44.64629415269403,-51.85101075845592,155
-134.05355187470352,-39.075458411073285,101.66950273513794,100,107.01414918899536,109.6593849658966,-0.981758,1570000,2.6226532459259033,0.020760059356689453,-0.0048232484,3.5890366193044043,28935.818696022034,4.936567783355713,-45.24647209534987,-53.99398678841175,156
-133.46056501954448,-38.531867739064786,134.00320076942444,100,139.17874813079834,141.54496097564697,-1.008261,1580000,2.344709873199463,0.02006983757019043,0.012858911,3.866141952302462,29077.385823965073,4.750966548919678,-45.01401622507199,-52.73773536469534,157
-132.57512237238868,-36.539640621987225,101.82222127914429,100,106.9979977607727,109.486248254776,-0.85038596,1590000,2.4671688079833984,0.020643234252929688,-0.008202335,3.767523507947357,29186.893038272858,4.768108606338501,-44.669100027028506,-52.453316569910854,158
-133.00075529227036,-38.458727132890274,104.46351599693298,100,109.56898522377014,112.0656669139862,-1.1590722,1600000,2.4743759632110596,0.021918773651123047,-0.0005919983,3.603704126568664,29298.982006072998,4.696365594863892,-44.825175510745474,-51.97290165692389,159
-130.70511254642733,-39.450593440593956,105.16116857528687,100,110.32466292381287,112.67075204849243,-1.2062082,1610000,2.3251280784606934,0.020576953887939453,0.019050425,3.3412617236543527,29411.674198150635,4.749307155609131,-43.94208389577436,-52.16425537510858,160
