Time-Optimization,Time-SampleProc,Time,train-MaxReturn,Itr,train-EnvExecTime,Time-Sampling,train-PolicyExecTime,ItrTime,n_timesteps,LossBefore,train-MinReturn,train-StdReturn,train-AverageReturn,train-AverageDiscountedReturn,LossAfter,train-NumTrajs
0.5013623237609863,0.05483078956604004,172.86900210380554,58.38532294540342,21,2.5025157928466797,7.375277757644653,4.6271491050720215,7.931750535964966,220000,1.6212464e-08,-24.753580300715477,17.547769747730907,23.15364377650302,49.921330512234526,-0.047448277,100
0.37676572799682617,0.10754561424255371,180.68964672088623,71.75254952796723,22,2.478006601333618,7.3133978843688965,4.5960564613342285,7.798030614852905,230000,-8.773804e-09,-25.817682834214185,17.510402134002543,32.376920035159166,66.4162367348956,-24.815874,100
0.3710005283355713,0.11689996719360352,188.5489146709442,87.74257445259256,23,2.471190929412842,7.3459153175354,4.634895324707031,7.834060907363892,240000,-0.008335199,-17.893693350436838,23.32035901976924,44.053452578814756,87.58196293207484,-0.018906804,100
0.4064602851867676,0.10044527053833008,196.39977478981018,21.892831098597245,24,2.473792791366577,7.326601028442383,4.614003658294678,7.833726167678833,250000,-4.577637e-09,-90.6516154287881,22.000597038031106,-20.759619918117178,-35.79632682438122,-0.763284,100
0.3601531982421875,0.03238987922668457,204.0637502670288,40.14524787273143,25,2.4326488971710205,7.24472975730896,4.563814401626587,7.6375415325164795,260000,1.8310548e-08,-115.87050337987786,31.755906107427265,-37.74865293322776,-62.94057405161313,-0.057196748,100
0.27608275413513184,0.03731989860534668,211.85050177574158,41.10437072194218,26,2.449479818344116,7.450281620025635,4.757117748260498,7.763958692550659,270000,-4.577637e-09,-128.31202066618405,31.940320294068744,-61.093547814740624,-107.4460999757627,-0.034333635,100
0.27741527557373047,0.04091024398803711,219.55593132972717,38.2177355038576,27,2.4599852561950684,7.368504285812378,4.667119979858398,7.6870691776275635,280000,-2.5939942e-08,-132.7722946114593,28.543402738043675,-65.35500598478663,-115.19858585044578,-0.008288185,100
0.27344226837158203,0.06831622123718262,227.40338802337646,28.26957967895396,28,2.4446020126342773,7.487823247909546,4.802328109741211,7.82982325553894,290000,2.2888184e-08,-131.89605930805186,28.601586126843994,-74.1780952453234,-132.25301595639053,-0.0063644773,100
0.2956056594848633,0.07614755630493164,235.22818565368652,4.321337518224422,29,2.432853937149048,7.435168504714966,4.7587292194366455,7.807178974151611,300000,-3.967285e-08,-149.6878766823374,30.903819531449976,-70.46783345820792,-123.03751542841806,-0.024466503,100
0.37209153175354004,0.04451799392700195,243.01308917999268,45.52648198368974,30,2.430570125579834,7.344848155975342,4.668852806091309,7.761722564697266,310000,-3.0517577e-09,-150.63637224120373,31.513277632216248,-54.663466318004446,-93.76860097300067,-0.015699785,100
0.3601391315460205,0.04487013816833496,250.89301204681396,47.08583938385034,31,2.460413694381714,7.452648639678955,4.748497486114502,7.857920408248901,320000,-8.392334e-09,-137.92815655947194,36.86081034839791,-52.62132614771363,-91.52655206319646,-1.6768711,100
0.25364065170288086,0.10375380516052246,258.8341541290283,37.3407036074305,32,2.4734785556793213,7.564944744110107,4.830983400344849,7.922586679458618,330000,0.0041430388,-144.3590720306727,32.702550606088174,-55.65997419065862,-95.94261713685539,-0.020775931,100
0.2826852798461914,0.043479204177856445,266.71327328681946,43.577800525641464,33,2.470874071121216,7.5324437618255615,4.800346851348877,7.858891248703003,340000,1.7166137e-08,-151.49756745807747,32.26734176268313,-61.24295021969747,-105.40074802776826,-0.027925739,100
0.27269864082336426,0.05025124549865723,274.63916063308716,12.588276402112907,34,2.469156503677368,7.5852789878845215,4.866998910903931,7.908462762832642,350000,-1.5640259e-08,-145.62496725140613,34.42223260098835,-68.44778425020334,-119.11616156768059,-0.034465503,100
0.2565138339996338,0.08201146125793457,282.5653977394104,12.781396766154023,35,2.4794723987579346,7.570722579956055,4.847821474075317,7.909497499465942,360000,-2.746582e-08,-134.85002888713186,32.48647542902951,-60.88144451663674,-104.64135398306074,-0.00092938234,100
0.23820829391479492,0.04980826377868652,290.4745206832886,2.660524758545799,36,2.5073890686035156,7.603024959564209,4.849658489227295,7.891284227371216,370000,2.4414062e-08,-126.87181486450078,30.88583838296838,-61.16038851647604,-105.7757725326332,-0.012262287,100
0.2649271488189697,0.03782320022583008,298.08621406555176,21.251288793736315,37,2.445099353790283,7.2916483879089355,4.606788635253906,7.594629526138306,380000,-9.155274e-09,-140.14515155267898,35.02681607733356,-58.6965580266228,-100.79476829407916,-0.007227214,100
0.2401423454284668,0.10858869552612305,305.6980547904968,27.35532832478632,38,2.4138598442077637,7.247180461883545,4.591832876205444,7.596125841140747,390000,-3.8146974e-09,-140.8247412278101,35.49863732886942,-55.902636384405696,-96.48526883703876,-0.008192444,100
0.2521078586578369,0.04895973205566406,313.313987493515,22.56942213879912,39,2.4203717708587646,7.298584461212158,4.6346495151519775,7.599878787994385,400000,-1.2207031e-08,-142.2934404712556,34.235186543954995,-54.87979060969265,-94.42318703777696,-0.0175254,100
0.22674822807312012,0.062005043029785156,321.0129745006561,27.090066603225445,40,2.4898507595062256,7.390927314758301,4.654795169830322,7.679931879043579,410000,-1.5258789e-09,-125.65786437198166,32.08457636990374,-41.75906167268919,-68.09908312964794,-0.011016095,100
0.21567392349243164,0.07844114303588867,328.61855125427246,52.91460714580031,41,2.484551429748535,7.296212196350098,4.564458608627319,7.5905492305755615,420000,5.1498414e-09,-91.68970657394033,32.61324542809667,-37.86441391717549,-64.50183083622792,-0.01626639,100
0.2149949073791504,0.09878158569335938,336.2609112262726,74.35701395882205,42,2.489354133605957,7.314352035522461,4.578564405441284,7.6283183097839355,430000,-1.8310548e-08,-110.62675332592295,35.48789992961665,-31.58056881010564,-51.43931138556799,-0.009062875,100
0.2209310531616211,0.06881451606750488,343.94487476348877,35.95532699569786,43,2.4995927810668945,7.376939296722412,4.630521774291992,7.666906118392944,440000,6.1035155e-09,-125.2773335674398,34.78572749702901,-35.970609471926174,-58.26354081281582,-0.013620288,100
0.23245525360107422,0.05343794822692871,351.5695307254791,58.226052968304714,44,2.486851453781128,7.32296085357666,4.590262174606323,7.609069108963013,450000,-0.0014550292,-111.44674798170185,37.76136074696106,-29.566550963117535,-46.694619404713684,-0.01324118,100
0.2192838191986084,0.04846930503845215,359.5262360572815,66.72576827199833,45,2.576957941055298,7.67153263092041,4.837199926376343,7.939558267593384,460000,1.0156631e-08,-122.51807529613959,39.72437856598589,-26.694256922653857,-39.34927601485291,-0.018973153,100
0.22623372077941895,0.04112696647644043,367.5364673137665,55.544079584814014,46,2.640080690383911,7.727457523345947,4.824875593185425,7.995037317276001,470000,-1.2207031e-08,-120.86499568107885,36.65249337333083,-24.257030322182736,-35.857767737963485,-0.007379962,100
0.21602201461791992,0.0452570915222168,375.5993926525116,92.8462333863086,47,2.643812417984009,7.786967515945435,4.879087924957275,8.048447132110596,480000,1.525879e-08,-135.32335982048622,38.971953875297345,-22.644180329135775,-32.935886934557644,-0.008542838,100
0.2086503505706787,0.07922029495239258,383.6763153076172,56.200423071869,48,2.648574113845825,7.775453090667725,4.865337133407593,8.063540697097778,490000,-9.155274e-09,-108.37277911131937,36.45878788919381,-23.207064068904177,-35.928783238042314,-0.016556231,100
0.21651935577392578,0.04581713676452637,391.6768696308136,62.00635800951091,49,2.631147861480713,7.7209436893463135,4.829974412918091,7.983515977859497,500000,1.8692017e-08,-99.46725623711394,38.88711270445686,-22.11470053567755,-33.93622787191636,-0.0065301727,100
0.2258138656616211,0.04182767868041992,399.68008184432983,56.967832022505796,50,2.6326675415039062,7.720677375793457,4.825839042663574,7.988550901412964,510000,9.918213e-09,-100.55576201766408,36.14430109811527,-17.95062969420448,-23.990899764140785,-0.011862636,100
0.22807621955871582,0.03904891014099121,407.68189811706543,70.38578718095556,51,2.6397523880004883,7.719353675842285,4.81930136680603,7.986687898635864,520000,-6.1035155e-09,-116.6465721467621,34.8530165794112,-20.728213070993878,-31.02944184949081,-0.02441574,100
0.19960308074951172,0.08802676200866699,415.7070634365082,78.78132093230528,52,2.643690586090088,7.723516464233398,4.810746908187866,8.011369466781616,530000,-2.2888184e-08,-109.349956712351,38.55243211050433,-17.18673841882146,-24.38797570991467,-0.018400729,100
0.20542001724243164,0.0800316333770752,423.7852780818939,93.80751468076117,53,2.667426347732544,7.7771031856536865,4.8482091426849365,8.062808513641357,540000,2.0599366e-08,-133.14497432646164,38.058318960008535,-21.039984869745023,-32.15541757396971,-0.016963247,100
0.22324228286743164,0.0428314208984375,431.8254270553589,52.74967222848942,54,2.629443645477295,7.759735822677612,4.870837211608887,8.02603530883789,550000,4.577637e-09,-126.11823746009601,37.630109908303325,-28.908050403078008,-43.68587008213169,-0.0154378405,100
0.2149653434753418,0.07019925117492676,439.84620547294617,79.54872012173918,55,2.638420343399048,7.717988014221191,4.820825099945068,8.003387689590454,560000,4.577637e-09,-112.93440973417889,38.51019964778077,-23.168999459716325,-34.4314870068696,-0.023911117,100
0.22104907035827637,0.047251224517822266,447.8657944202423,67.03766651292823,56,2.6447019577026367,7.736913442611694,4.831804275512695,8.005448579788208,570000,1.9836426e-08,-102.53611465398808,34.16245869310205,-22.836870131951105,-31.905013227895914,-0.051886,100
0.21664857864379883,0.04630088806152344,455.8812220096588,69.10956356326943,57,2.619788408279419,7.7375712394714355,4.8554723262786865,8.000755071640015,580000,-2.5939942e-08,-97.26466730941824,35.06653636900564,-18.588481282155318,-27.25629442477184,-0.09291421,100
0.23489785194396973,0.04474186897277832,463.95438599586487,64.21837082765974,58,2.6578116416931152,7.779405355453491,4.856581926345825,8.059287786483765,590000,-3.051758e-08,-97.31217153769467,31.551581945113416,-17.618637486413267,-27.43744075199322,-0.053461358,100
0.2092607021331787,0.07670307159423828,471.9886679649353,74.5745005748887,59,2.6506478786468506,7.733314037322998,4.823859453201294,8.019500494003296,600000,1.2207031e-08,-80.33280216301873,34.019078044041514,-4.959542096070453,-2.766042692531605,-0.042109963,100
0.21092724800109863,0.06567049026489258,480.04536390304565,66.14709586816862,60,2.631563663482666,7.766404628753662,4.873962640762329,8.043219566345215,610000,-4.768372e-10,-130.73193205749607,35.66586981532475,-3.9027238739319294,-2.472637246736114,-0.0157713,100
0.2008368968963623,0.08382630348205566,488.0550465583801,102.95127800119616,61,2.6071319580078125,7.708508253097534,4.84014892578125,7.9934117794036865,620000,-2.1362304e-08,-116.69179931669933,39.92270769754594,-4.771474060256016,-2.0079309874782862,-0.027268803,100
0.22351312637329102,0.04341697692871094,496.0779240131378,69.17407600891958,62,2.6317451000213623,7.741920709609985,4.847083568572998,8.009088516235352,630000,-9.155274e-09,-117.31317106089337,34.89063365741778,-3.915858043031667,-0.010104030344610208,-0.04687366,100
0.2076106071472168,0.07502913475036621,504.0465762615204,111.8001806726884,63,2.612395763397217,7.669119596481323,4.7963080406188965,7.951990604400635,640000,2.4414062e-08,-97.498187511754,40.79442689721812,7.507746407081304,20.301761843221605,-0.047347054,100
0.20167303085327148,0.07967662811279297,512.0891127586365,91.72297813268499,64,2.653125286102295,7.7472662925720215,4.830662250518799,8.028846979141235,650000,-0.000102816775,-93.23931354630575,36.23004786478996,0.5951317379675218,8.45397745747274,-0.024632348,100
0.22249531745910645,0.04151773452758789,520.1089115142822,106.65229598964669,65,2.640974998474121,7.7417151927948,4.838666677474976,8.00597596168518,660000,-1.5258789e-09,-75.01898826654454,40.31302709589998,3.1746183966653505,17.3132657864215,-0.022496875,100
0.21847939491271973,0.0483098030090332,528.029748916626,102.34054832220592,66,2.600684404373169,7.639869928359985,4.776879787445068,7.906979322433472,670000,1.5258789e-09,-88.57569393313025,43.05307100008301,6.779481955172873,21.735714473363995,-0.026160242,100
0.21670031547546387,0.04502701759338379,535.9822430610657,90.15770928575226,67,2.601508617401123,7.675595998764038,4.812024116516113,7.937559366226196,680000,1.8310548e-08,-89.54583684912359,41.96816450469778,16.608568791946436,44.15606677266841,-0.012636828,100
