train-EnvExecTime,train-AverageReturn,Time-Optimization,LossBefore,Time-SampleProc,Itr,train-NumTrajs,Time-Sampling,Time,LossAfter,train-PolicyExecTime,ItrTime,train-AverageDiscountedReturn,train-MaxReturn,train-MinReturn,train-StdReturn,n_timesteps
3.706164836883545,-2.719304612153526,1.6834290027618408,-0.013942334,0.020074129104614258,21,100,25.096301078796387,754.795655965805,-0.6227648,20.96419906616211,26.80020499229431,-3.604473977976346,125.10721644755228,-137.9836628069266,46.651883558330475,220000
3.7177276611328125,-13.955861427875105,1.886336088180542,-0.0047082766,0.022806882858276367,22,100,25.34141778945923,782.0717520713806,-0.3132987,21.166435956954956,27.25146484375,-20.292805408594692,90.85975384842072,-122.6898565873651,47.79053807728012,230000
3.697489023208618,-2.962221601417644,1.6801741123199463,0.0011144165,0.01999521255493164,23,100,25.6522479057312,809.4465239048004,-0.44208607,21.522236824035645,27.353769063949585,-5.299631409940004,121.72961914659126,-138.45323975645726,51.69081332030165,240000
3.746196746826172,-2.481872480878755,1.677217960357666,-0.019837487,0.019850969314575195,24,100,25.549861907958984,836.7164039611816,-0.2322006,21.362504482269287,27.24831199645996,-1.6221198318208097,133.2672134399109,-152.22325880508043,52.40248819511895,250000
3.6534438133239746,-5.579655434741337,1.672057867050171,-0.0049693114,0.020756959915161133,25,100,25.046197175979614,863.4779331684113,-0.2723309,20.967900276184082,26.7394061088562,-6.2139581362986815,128.80308149969258,-122.32477167400951,53.44800598175466,260000
3.857027530670166,-10.851232687598397,2.0316638946533203,0.006811377,0.01990509033203125,26,100,31.169562101364136,896.7218492031097,-0.50857043,26.87442374229431,33.223026275634766,-13.751484106924297,152.71613913045326,-116.7918155379035,58.14990876203807,270000
3.819817066192627,7.856619355567551,1.6422038078308105,-0.021193076,0.020125865936279297,27,100,28.329530715942383,926.7357439994812,-2.5864923,24.071258544921875,29.992513179779053,19.19473013706385,165.326481340644,-130.8065003927065,59.89628187492418,280000
3.818237066268921,2.113735724236015,1.6613469123840332,-0.018239167,0.020215988159179688,28,100,25.15506100654602,953.594064950943,-1.2731996,20.91647696495056,26.837106943130493,8.437775656396761,164.3143090648041,-133.04400500461853,60.97304923918318,290000
3.648804187774658,-5.130301563943556,1.6940300464630127,-0.01103291,0.019726037979125977,29,100,24.72018790245056,980.0490329265594,-0.8726432,20.648101806640625,26.43447518348694,-8.517697768754893,150.30498431565826,-158.8101587985145,54.404103253816324,300000
3.7297539710998535,-38.237120132354704,1.647895097732544,-0.011324707,0.02019786834716797,30,100,26.60580801963806,1008.3452060222626,-0.32842836,22.435720443725586,28.27531886100769,-73.8437031420497,110.82329779066856,-172.53983165144894,59.91871368566365,310000
3.6808831691741943,-54.218070045511396,1.6531920433044434,-0.011850598,0.020541906356811523,31,100,25.112018823623657,1035.1541340351105,-0.96140784,21.000519037246704,26.787222862243652,-97.53607992084761,59.6538606644065,-156.6309461824253,50.37654568640512,320000
3.6709277629852295,-51.705290472352345,1.67264986038208,0.012163977,0.021084070205688477,32,100,25.331880807876587,1062.203310251236,-1.0129049,21.2240047454834,27.027124166488647,-95.87475145216638,113.61690824980171,-183.17740118837636,51.86261180479386,330000
3.615981101989746,-46.61230446103617,1.6245081424713135,0.0032063231,0.018815040588378906,33,100,24.95907974243164,1088.827670097351,-0.57996356,20.922773361206055,26.602807998657227,-85.21013379735315,99.24882081119974,-151.12173242608753,47.64258769917024,340000
3.6406075954437256,-47.45981803068224,1.4900920391082764,0.012634741,0.02557516098022461,34,100,25.166954040527344,1115.532233953476,-4.773231,21.097977876663208,26.68300700187683,-88.55266542327982,53.596783965817856,-164.64384604717696,45.87500379227794,350000
3.6143577098846436,-33.56043521672534,1.5113670825958252,0.011460986,0.02929091453552246,35,100,25.47648787498474,1142.5738680362701,0.09107881,21.441346406936646,27.01864004135132,-64.59338719929579,69.14191972680548,-126.619932033947,41.68361193378078,360000
3.7033724784851074,-23.87990694451015,1.615513801574707,-0.01717998,0.01826786994934082,36,100,25.136598110198975,1169.3673350811005,-0.7692752,21.009523391723633,26.77185583114624,-44.52983558194173,75.9491850366104,-101.81884751175642,39.51830834950378,370000
3.672398805618286,-30.49692427390208,1.6395869255065918,-0.0017784667,0.019273042678833008,37,100,25.09667181968689,1196.1473212242126,-0.14643389,20.999425649642944,26.75699210166931,-57.277193196516436,83.74550347338221,-117.2620681864133,44.99730078958074,380000
3.658302068710327,-31.365046433895017,1.6280970573425293,0.017500928,0.01990985870361328,38,100,24.986799955368042,1222.8045241832733,-0.044184398,20.907073974609375,26.636312007904053,-58.67086773848907,58.12309611732638,-127.34614275946943,43.66911158232159,390000
3.728968620300293,-28.654474088657096,1.6530742645263672,0.045781117,0.019334793090820312,39,100,25.508530139923096,1250.009336233139,-0.0003897095,21.34880042076111,27.182456016540527,-50.94442100220973,73.90077872769533,-122.81000512282274,43.25502647512556,400000
3.6688294410705566,-50.34997020441587,1.6476821899414062,0.015294806,0.02317190170288086,40,100,25.16501784324646,1276.8672351837158,-0.057673723,21.068952083587646,26.83630895614624,-90.5613488662796,56.73435762432864,-156.6384640728149,46.18301371363671,410000
3.692631721496582,-53.58474525866034,1.6475489139556885,-0.0140812015,0.020311832427978516,41,100,25.318278074264526,1303.8751180171967,-0.4501839,21.194424390792847,26.986515283584595,-95.84349315523866,77.37090086677338,-182.1803211555408,54.58962450506323,420000
3.620882272720337,-52.34436212668836,2.5620200634002686,0.009832245,0.019972801208496094,42,100,23.8643479347229,1330.343414068222,-0.27255937,19.81583023071289,26.44698214530945,-88.51127973059634,73.92197259760384,-169.72125825524114,51.119179816993245,430000
3.599156379699707,-51.251216745737196,1.5552399158477783,0.011923645,0.01958608627319336,43,100,23.771857261657715,1355.7099158763885,-0.5017998,19.74345326423645,25.34703016281128,-87.48116476162845,79.58479990656727,-167.0355864822631,50.368038590817086,440000
3.648624897003174,-72.05308544645821,1.5838117599487305,0.016073266,0.020077228546142578,44,100,25.14863634109497,1382.4846839904785,-0.85069746,21.009082794189453,26.7531681060791,-124.92622325037468,34.323607976131555,-184.57363220443577,46.61055161653732,450000
3.608917713165283,-52.365014045718134,1.6754000186920166,-0.01919502,0.027539968490600586,45,100,25.047318935394287,1409.2586150169373,-1.182757,21.01203680038452,26.751977920532227,-88.69693843565861,67.06945887693271,-143.07989990009509,44.98799158941897,460000
3.757197141647339,-70.33301718655076,1.6748347282409668,0.003728943,0.019517898559570312,46,100,27.312028884887695,1438.2884740829468,-1.1195356,23.12074565887451,29.007734060287476,-119.63018990911128,35.24486248829978,-166.24758332729223,46.745528543164795,470000
3.6104719638824463,-60.630919683667074,1.6397738456726074,0.010033203,0.02028799057006836,47,100,24.80699372291565,1464.7784252166748,-0.45101652,20.779210805892944,26.468398094177246,-101.94192128063197,30.26022084456604,-185.52044023849828,45.93329286104698,480000
3.6257660388946533,-42.16194258635711,1.4794209003448486,0.010417505,0.020035982131958008,48,100,25.28327488899231,1491.5846049785614,-1.5370005,21.23245859146118,26.784262895584106,-71.80623872775324,80.20368220688378,-158.63127334909836,46.95004200372254,490000
3.591661214828491,-28.128055358768087,1.6298539638519287,0.0191959,0.02102494239807129,49,100,24.849267959594727,1518.107882976532,-1.8915955,20.83434796333313,26.500678300857544,-47.817779651070694,73.81979893733109,-195.0489836049907,46.696526054352866,500000
