Itr,ItrTime,train-MinReturn,train-EnvExecTime,train-StdReturn,LossBefore,Time-SampleProc,Time-Sampling,train-AverageDiscountedReturn,train-AverageReturn,train-PolicyExecTime,train-MaxReturn,n_timesteps,LossAfter,train-NumTrajs,Time,Time-Optimization
40,135.52271795272827,-1.0092616590189651,4.858383893966675,5.07374200081329,-0.008689859,0.05416703224182129,130.68317794799805,35.37144763508723,26.049402212985843,125.2922887802124,30.041657255448794,410000,-0.34173852,100,4025.7474579811096,4.778941869735718
41,123.75520205497742,-3.8993560573009356,4.624146461486816,4.807747691238248,-0.0059028505,0.027689218521118164,121.26607990264893,35.097035628757006,25.72345330839074,116.12159156799316,30.312465134183007,420000,-0.36208555,100,4149.5367929935455,2.460146903991699
42,97.00167679786682,7.654886202456369,4.137926340103149,3.726139022462691,0.0052254526,0.02195882797241211,94.15885806083679,34.67077529507538,25.572399885657592,89.55648899078369,29.20041944106843,430000,-0.35199052,100,4246.561548233032,2.8193399906158447
43,104.17237901687622,-5.57829592939358,4.173038482666016,5.540820909034756,0.0040928894,0.02290201187133789,101.47856116294861,34.67466765147183,25.480942492849763,96.83612990379333,30.331112551537597,440000,-0.2841686,100,4350.756161928177,2.669066905975342
44,95.77699494361877,-7.946634750370646,4.178618669509888,4.899051304865303,0.024726825,0.02343273162841797,92.68877720832825,34.838030693067445,25.79622759549514,88.05480742454529,31.179649420363425,450000,-0.3312478,100,4446.55415892601,3.064175844192505
45,95.79012989997864,-6.289087985501862,4.104297637939453,6.472251760774665,0.007193501,0.0198819637298584,93.36897706985474,33.304021879318014,24.601645385683813,88.79505372047424,29.812072965861475,460000,-0.35160196,100,4542.36451792717,2.39998722076416
46,93.9106240272522,-3.0322120695901815,4.227196931838989,5.913098135245258,0.005792432,0.020554304122924805,91.67824196815491,33.617244100403475,24.918983930404657,86.97632646560669,29.91351397988562,470000,-0.3445735,100,4636.296539068222,2.2100961208343506
47,92.30146503448486,6.547298573950212,3.9070205688476562,4.0906903682827735,-0.012099326,0.018102169036865234,90.03159976005554,35.76870277977808,26.121119418941735,85.69556951522827,31.936604386004706,480000,-0.42265293,100,4728.619678974152,2.2504351139068604
48,90.86555099487305,-2.9374570471252177,3.8592727184295654,5.303841123347656,0.011146476,0.020969867706298828,88.59830212593079,34.68161468051717,25.525763586422503,84.30296897888184,33.05650047812332,490000,-0.37468505,100,4819.506473064423,2.242598056793213
49,93.9648859500885,-4.258397764954038,3.941453695297241,6.487371867730574,0.0026842323,0.0239410400390625,91.64567399024963,33.101743341685115,24.5692673954124,87.26897859573364,30.451661280635246,500000,-0.40061966,100,4913.492402076721,2.2936880588531494
50,88.25473117828369,-1.1982204130376006,3.9218876361846924,5.844591229872816,-0.013731098,0.01997089385986328,85.9381058216095,33.75546219889974,24.845443398773714,81.59159660339355,30.27450360995546,510000,-0.4414478,100,5001.7658269405365,2.296273946762085
51,92.26075196266174,-12.782658657670469,3.890728235244751,7.688321860423899,-0.0032686982,0.0192110538482666,89.70148491859436,32.697767653152646,24.254268617459353,85.38620638847351,31.328646218149927,520000,-0.42555723,100,5094.047492980957,2.5386250019073486
52,91.90185379981995,-4.209382748404949,3.8836984634399414,6.806140217907733,0.0026823974,0.020110130310058594,89.58209729194641,32.96902461276777,24.54473815231308,85.27057719230652,29.713545683489972,530000,-0.4301188,100,5185.970635175705,2.2981700897216797
53,93.44392204284668,3.7047173463380005,3.9386403560638428,4.341519564163937,0.008851204,0.020322799682617188,90.85606908798218,34.775578676582114,25.659416624524685,86.48728227615356,30.08538145607971,540000,-0.45213047,100,5279.436474084854,2.5656850337982178
54,92.16893601417542,-2.87086849940188,3.927912950515747,7.1756861317694245,-0.014617572,0.02484297752380371,89.896005153656,33.50426935189192,24.942067386029915,85.54154968261719,30.219377881423895,550000,-0.470163,100,5371.627635002136,2.245917797088623
55,89.26077890396118,-5.963559118732513,3.951417922973633,5.755028758521901,0.004692252,0.0197451114654541,86.437903881073,33.259355219573834,24.620825427609844,82.05863690376282,30.01849871770189,560000,-0.49400982,100,5460.9101321697235,2.802448272705078
56,88.95550513267517,-3.911377229812272,3.9429240226745605,6.694923576747106,0.0012510711,0.018955707550048828,86.71478295326233,32.088501745167605,23.943637340847854,82.34477019309998,30.16087326432892,570000,-0.48233232,100,5549.883579969406,2.220414161682129
57,88.57438611984253,1.7853566388041475,3.900827169418335,6.0543766721751,0.0029637695,0.019296884536743164,86.36795902252197,32.465637468009156,23.911204049158304,82.03379654884338,30.680238032556648,580000,-0.5219439,100,5638.4792630672455,2.1860580444335938
58,87.36922287940979,-2.034627433521395,3.885934591293335,5.699549849874733,-0.020900343,0.018105745315551758,85.07803297042847,33.68525525458594,24.86850786121126,80.73741173744202,32.202496884294966,590000,-0.5637323,100,5725.869645833969,2.2727370262145996
59,87.01420497894287,-2.9223187493593192,3.977515935897827,6.1117206129038335,0.0079361,0.02003192901611328,84.7869381904602,33.024879008037345,24.29411276878446,80.37959384918213,29.925336700101997,600000,-0.5759007,100,5812.904443025589,2.2058370113372803
60,87.9780502319336,-0.9784393581585968,3.9453318119049072,5.7552487994386965,-0.013605429,0.01972198486328125,85.81087899208069,33.50444212028679,24.846619601583726,81.43188095092773,30.266920179565883,610000,-0.6110063,100,5900.916208982468,2.1457359790802
61,85.87679982185364,-0.24231865348786896,3.9343655109405518,5.641563315538348,-0.0006236145,0.028462886810302734,83.52493500709534,33.45693898001199,24.82150032943523,79.1636164188385,29.895986542993665,620000,-0.60826397,100,5986.812439203262,2.32191801071167
62,84.49918603897095,-7.835012356353121,3.9442245960235596,6.5716159078899485,0.00787099,0.018437862396240234,82.28384780883789,33.4197154140949,24.485909499611644,77.91273808479309,29.412783368422005,630000,-0.468953,100,6071.335039138794,2.185187816619873
63,85.85362410545349,1.636642741901272,4.014492750167847,6.348160936657536,-0.010441327,0.02040386199951172,83.72771906852722,32.942710661318394,24.536427307729195,79.28552865982056,30.27716103161943,640000,-0.7393273,100,6157.209253072739,2.105067729949951
64,83.05660104751587,-6.5320911535692465,3.90629506111145,5.26743196464049,0.0015806385,0.027157068252563477,80.10810613632202,34.04644184166414,25.398873977310476,75.74515438079834,30.6998988714738,650000,-0.70952374,100,6240.287985086441,2.920991897583008
65,83.70924997329712,-8.97092930121912,3.936288595199585,6.565336249950158,-0.007847572,0.023465871810913086,81.58212685585022,34.034891045761526,24.930553236131765,77.21586489677429,29.717803404858742,660000,-0.8414473,100,6324.017711877823,2.1033108234405518
66,89.60984802246094,-6.913056233036344,3.994537591934204,5.618712315943963,-0.008430606,0.020682096481323242,87.35388708114624,33.57761037643373,24.90508792566465,82.91728353500366,30.541196664464266,670000,-0.9308949,100,6413.647914171219,2.2345900535583496
67,86.64732098579407,-0.9836788824630217,3.916393518447876,5.857063825413441,-0.0012047356,0.019546985626220703,84.4671061038971,33.86763610243004,24.836634701598925,80.10341000556946,30.631969416030422,680000,-1.0541542,100,6500.318834066391,2.1592600345611572
68,83.59874510765076,-2.474324136719456,3.8926804065704346,6.160870452111965,-0.021697052,0.02049994468688965,81.38768601417542,32.9967257347215,23.960420364926737,77.06194853782654,29.76643395973551,690000,-1.1188673,100,6583.940629005432,2.1900548934936523
69,89.57042193412781,0.02146783346525233,3.9284653663635254,5.235056962145282,-0.0028916402,0.026951074600219727,87.30288815498352,33.63785155147143,24.69805240538808,82.91691040992737,30.013479971736047,700000,-1.2915709,100,6673.55872797966,2.23917818069458
70,103.5072329044342,-11.232302523599438,4.193156003952026,8.660527667087164,-0.0047499575,0.02177906036376953,100.93182110786438,31.280393649721844,23.354619900932633,96.27861332893372,29.379990530664102,710000,-1.3999457,100,6777.089668035507,2.5526490211486816
71,125.64170813560486,-1.6908911992481057,5.418162822723389,5.006485945939241,0.00821474,0.027714014053344727,122.30668210983276,34.86395554191811,25.46363655536626,116.24612188339233,29.53532399190485,720000,-1.5155785,100,6902.750416994095,3.30639386177063
72,124.90380001068115,-2.3002234095395044,5.209374666213989,5.879616716634348,0.0235901,0.024281024932861328,121.95955610275269,33.49637790556824,24.679360319588277,116.20189046859741,29.66663540529572,730000,-1.50879,100,7027.677614927292,2.917526960372925
73,125.79278516769409,-0.8126565458085762,5.162975549697876,6.1698896863113974,-0.010278664,0.026424169540405273,122.89682006835938,34.108968374638074,24.559370090940078,117.16011548042297,30.727010965853268,740000,-1.6280288,100,7153.495521068573,2.8680529594421387
74,101.88553714752197,-2.0748232470628736,4.395193338394165,6.625639442153148,0.0024571465,0.019940853118896484,99.40082478523254,32.83241957034355,24.05812177692583,94.50839304924011,30.88606593711506,750000,-1.6453454,100,7255.4049870967865,2.4643478393554688
75,127.39292597770691,5.69641823233678,4.8594889640808105,4.42145750971732,0.009220807,0.027860164642333984,124.69186997413635,34.805898563009734,25.482622711430768,119.29874277114868,29.389967186501455,760000,-1.7573041,100,7382.871078014374,2.6715259552001953
76,104.54848718643188,-5.1367916335678405,4.321172475814819,7.544791516387098,0.0031710358,0.02201390266418457,100.51609015464783,32.83218650877574,24.331390561597377,95.70084118843079,29.923690469601812,770000,-1.5714295,100,7487.4485330581665,4.009736061096191
77,103.48377823829651,-4.245827577071165,4.362168073654175,5.910698855303065,0.0003712967,0.06334519386291504,100.84679007530212,34.03804230157549,24.995803507085235,95.97149395942688,30.831985122507408,780000,-1.6163827,100,7590.953254938126,2.572129011154175
78,98.25083518028259,-0.6380934511927681,4.104438304901123,4.939517190015926,-0.01274628,0.023295879364013672,95.99408507347107,34.251608641736745,24.8897790870691,91.41577529907227,29.564062741177427,790000,-1.6954832,100,7689.226026058197,2.2029151916503906
79,98.23154783248901,1.3188873274622621,4.171454429626465,5.462043483521533,-0.0025674133,0.018618106842041016,95.84092688560486,33.677602893673885,24.731792272094324,91.21402311325073,31.822326817269573,800000,-1.4353863,100,7787.479266881943,2.3705108165740967
80,101.12998604774475,-6.5501636497248015,4.167940378189087,7.933631180478433,-0.010200119,0.020969867706298828,97.30867505073547,32.565476073947984,23.54635541266336,92.6815824508667,29.79073833229999,810000,-2.3174946,100,7888.630522012711,3.798922061920166
81,95.20289421081543,-5.164124157172058,4.110307455062866,8.371942059220398,-0.0038148544,0.02042102813720703,91.81450271606445,30.835696360065175,22.738078425244716,87.24705719947815,31.00801839770857,820000,-12.6417465,100,7983.853724956512,3.3665709495544434
82,145.51771712303162,-10.669971242690123,5.0483081340789795,10.100262221922513,0.0031127685,0.03290081024169922,142.50294995307922,24.102985490023634,18.621565967306907,136.87286567687988,29.976860392991814,830000,-0.31587422,100,8129.391630887985,2.9799909591674805
83,172.93333506584167,-10.057105272910325,4.560676097869873,10.687928624349787,-0.0014928101,0.16640162467956543,169.5252149105072,21.00060343112419,16.516861264514247,164.46113562583923,31.566348532578782,840000,-0.98371124,100,8302.356000185013,3.240945816040039
84,165.5125720500946,-14.0472707709601,4.24401593208313,11.9052684720981,0.014200842,0.03177905082702637,161.78844785690308,19.41824138213837,15.590100153416989,157.08118343353271,30.37271461387082,850000,-2.6455786,100,8467.89096212387,3.6909780502319336
85,161.088308095932,-12.565192780345342,4.13749623298645,10.340002873101877,-0.0018935058,0.021764039993286133,158.29338908195496,17.680477166625767,14.801473302628178,153.6957175731659,29.774496645046092,860000,-1.3705812,100,8629.001081943512,2.771491050720215
86,164.10175490379333,-12.863003542619042,4.186924695968628,11.187126639366342,0.00214635,0.020940065383911133,160.80657505989075,13.305970206951564,12.126851739178955,156.16234397888184,29.65156171202982,870000,-1.2798346,100,8793.123620033264,3.2726619243621826
87,163.42948412895203,-13.403335579995264,4.160958766937256,10.97986982121054,0.013873401,0.023047924041748047,160.81019377708435,13.583895878399275,12.373486811776406,156.1979784965515,28.299436917500365,880000,-1.9947596,100,8956.574205160141,2.594109058380127
88,162.8035111427307,-15.398843623730357,4.1691460609436035,12.10956682514868,0.012906153,0.02013993263244629,159.19414687156677,8.962873960957872,9.412985961711112,154.55079865455627,28.75332711842327,890000,-3.296468,100,9119.511193990707,3.5878288745880127
89,162.62900018692017,-12.747343188848557,4.237434148788452,11.214412088940547,0.006913916,0.02228569984436035,159.56814694404602,8.54102503347991,9.218313044156048,154.8731174468994,28.97537356259904,900000,-3.374757,100,9282.159540176392,3.0382208824157715
90,173.0190668106079,-11.390984509687414,4.400049209594727,9.009863082953952,0.009737414,0.020875930786132812,169.7281379699707,6.198427533095964,7.786685071715116,164.82013416290283,25.618153528525973,910000,-3.8346643,100,9455.198991060257,3.2686848640441895
91,166.73228001594543,-12.573985448616874,4.4127984046936035,9.535494617457411,-0.02437644,0.021358013153076172,163.8199589252472,5.048348538040148,7.149326690376346,158.9179403781891,24.583879420101386,920000,-7.0250883,100,9621.954982995987,2.889526128768921
92,150.5527470111847,-11.905809144767428,4.116472959518433,7.2707744475970415,-0.0036540283,0.020214080810546875,146.20282697677612,7.472518954502825,8.688111993825094,141.62626671791077,19.771924879603766,930000,-3.3114874,100,9772.531681060791,4.328312158584595
93,149.22017288208008,-10.341029792120905,4.165385961532593,8.55368103500198,0.020645007,0.020567893981933594,145.8941366672516,5.6303190891958685,7.481138588885394,141.2259681224823,20.39944702217515,940000,-2.2112577,100,9921.776053190231,3.303473711013794
94,156.2539939880371,-12.243375074747023,4.153203248977661,7.493132160786731,-0.006794153,0.01929497718811035,153.24829697608948,6.050599560267035,7.716822542503646,148.64534831047058,19.09185442219296,950000,-1.2587378,100,10078.05542588234,2.985611915588379
95,154.38426804542542,-10.85588201635552,4.124883413314819,6.861825593639956,0.004262885,0.023920059204101562,151.61020231246948,8.725382262325994,9.333913130973905,147.03189134597778,17.019028340267,960000,-0.34647277,100,10232.460152864456,2.7485852241516113
96,166.98282980918884,-12.573504615799921,4.10994291305542,7.592469303990673,0.014398248,0.01992201805114746,164.1825590133667,7.218880402604816,8.455584908788014,159.61824107170105,17.544199931813313,970000,-1.5329187,100,10399.466455221176,2.7789061069488525
97,239.06706619262695,-11.818157041179258,4.690358638763428,7.393771488809197,-0.00883125,0.028132915496826172,235.7755777835846,6.977568199840439,8.251176444780656,230.56588411331177,19.73734505045516,980000,-5.348339,100,10638.555558919907,3.2615911960601807
98,379.7327678203583,-9.018852030340428,5.377300262451172,6.727094430611471,0.0036409486,0.3890831470489502,370.003210067749,8.402775813596286,9.186183484357818,363.95488142967224,18.726071967807663,990000,-11.616969,100,11018.318567037582,9.33914303779602
99,389.73291397094727,-10.80517562084282,5.321903705596924,9.171687290294658,0.016778272,0.04955315589904785,386.73850893974304,4.442593516742807,6.72930082823649,380.5579001903534,17.243954073164588,1000000,-112.57795,100,11408.094684123993,2.9429147243499756
100,277.3782181739807,-12.104766497915035,4.40446400642395,8.6555154549567,0.027712118,0.03995394706726074,274.1286470890045,-2.0892784829806033,2.6222346878584633,269.2121596336365,22.590246888028513,1010000,-671.5908,100,11685.530901193619,3.2078440189361572
101,205.11338996887207,-8.044406126626123,3.8388264179229736,4.713969647671282,0.006060382,0.025029897689819336,202.25574922561646,-0.8297566553196531,1.0738880644698143,197.95722222328186,14.006700362866166,1020000,-1297.2961,100,11890.671622991562,2.8313217163085938
102,188.16116404533386,-7.724331459565882,3.460982322692871,5.090752674514408,-0.0034344604,0.02220010757446289,184.14537405967712,4.20243886962069,2.2224270273558067,180.25660681724548,11.84120143456385,1030000,-98.03872,100,12078.857420921326,3.992918014526367
103,179.24992299079895,-9.437407396187766,3.4742419719696045,4.507858439803127,-0.003977539,0.02979898452758789,176.4976761341095,-2.3771833765110855,-1.4540517834674644,172.5961766242981,8.82481187481294,1040000,1.8230938,100,12258.128053188324,2.721082925796509
104,175.82750797271729,-8.469235905107224,3.5174739360809326,2.3844440983823687,-0.0027289246,0.02110576629638672,172.96004986763,-6.228191316210465,-3.9511547040781174,169.01165461540222,2.5984830004234447,1050000,-241.53862,100,12433.97716498375,2.8448939323425293
105,170.3849368095398,-6.414089055027165,3.5131850242614746,4.563885178480172,0.005978024,0.11585116386413574,167.35746717453003,-0.4463010439910764,-0.3194611781507095,163.4230875968933,23.242930717647237,1060000,-15.60459,100,12604.383069038391,2.9102299213409424
106,186.32257294654846,-10.608025662714299,3.697439432144165,4.432088996677858,0.018807095,0.04684114456176758,182.28608512878418,1.650898286989535,1.3810061512420333,177.68109226226807,15.870540872250746,1070000,-3.5551083,100,12790.727354049683,3.9881949424743652
107,176.45492100715637,-8.258375714598895,3.483790636062622,3.0474790653633472,0.005326242,0.04806399345397949,173.15410113334656,0.9099914388549232,1.308790156290893,169.23887276649475,11.335051963306862,1080000,-16.302168,100,12967.2488489151,3.2520556449890137
108,180.3956778049469,-10.354763927662223,3.4760830402374268,4.238446014300832,-0.011101672,0.021001815795898438,177.28238010406494,-2.864971367347622,0.9637811106053955,173.3832128047943,10.345956480447054,1090000,-122.259384,100,13147.664946079254,3.09067702293396
109,181.45499920845032,-11.011745400241285,3.428107261657715,5.901238283147491,0.005637195,0.020420074462890625,178.0113000869751,-2.523642773367012,1.4163686366278183,174.1550600528717,17.493947862331293,1100000,-66.13945,100,13329.141016960144,3.4214813709259033
110,190.84649920463562,-13.923111879438885,3.442392349243164,4.246834464205286,-0.0038182435,0.020145893096923828,187.58392119407654,-17.029519780740955,-5.545942451742475,183.7154529094696,3.9867112167805043,1110000,-90.72036,100,13520.009166955948,3.2404768466949463
111,196.17274403572083,-14.142099920917882,3.4532558917999268,3.121677943766057,-0.0072334777,0.02105116844177246,192.7315330505371,-11.83638471465423,-1.0257742781942598,188.85935974121094,2.466010091902171,1120000,-513.3242,100,13716.203346967697,3.418848991394043
112,195.48900508880615,-5.183020183056565,3.4328765869140625,1.7096170221967926,-0.017814117,0.019966840744018555,192.09636092185974,-11.007594905294502,-0.3821211649478012,188.23730325698853,4.263256408012511,1130000,-176.86967,100,13911.712282896042,3.369699239730835
113,210.49051594734192,-7.549452465827272,3.7037580013275146,8.024212821726708,-0.007159833,0.02228093147277832,206.76399111747742,3.642844472121051,6.967792549541383,202.64464473724365,19.64041800107352,1140000,-7.8325734,100,14122.225587129593,3.7026989459991455
114,205.34781503677368,-7.930087754599028,3.557522773742676,7.485098298058058,-0.00047978514,0.022263050079345703,202.2801549434662,-3.8186304687087285,3.0289977429396493,198.29376459121704,30.45961249962391,1150000,5.824739,100,14327.597804069519,3.0439977645874023
115,222.4947328567505,-8.353221893051046,3.8150382041931152,2.0557620147446527,0.0034111196,0.03282308578491211,218.16830587387085,-11.755043682961604,-0.7369998181736952,213.90659737586975,3.4796445572281205,1160000,-5.7936697,100,14550.155756950378,4.275666952133179
116,199.54002785682678,-3.4457956675511765,3.520529270172119,9.028302451123668,-0.0076856203,0.02889227867126465,196.2327847480774,-3.998405873708503,2.926335944323119,192.2864887714386,31.6941578222957,1170000,2.4338195,100,14749.724344968796,3.277419090270996
117,201.2063319683075,-5.105792478606146,3.543611764907837,11.52270231496172,-0.0066908933,0.025350332260131836,197.97775101661682,6.42670434596699,7.789564298944035,194.0014135837555,32.781676850778176,1180000,0.2991661,100,14950.950925827026,3.2028770446777344
118,212.12480902671814,-8.535235569995939,3.6437344551086426,9.796385073155024,-0.0096592745,0.021869659423828125,206.9740698337555,1.0555872261333674,5.482848476875697,202.9133243560791,32.39793031488958,1190000,0.02946368,100,15163.09519290924,5.127823829650879
119,240.6334352493286,-7.951826584044556,3.610023260116577,10.12904154725348,-0.005859853,0.020505905151367188,237.20774793624878,4.6361025779661444,7.24737741666561,233.18079471588135,31.08902381186145,1200000,0.00017121734,100,15403.748317956924,3.403698205947876
120,209.3292191028595,-6.19283409460507,3.5449228286743164,11.513208108320516,-0.0075127855,0.021357059478759766,205.16315174102783,9.068967199986732,9.147404617542534,201.20318341255188,31.323536864609668,1210000,-0.0073367064,100,15613.098731040955,4.143279790878296
121,201.98812699317932,-7.9279530533979745,3.5309643745422363,11.75800375611374,-0.013107171,0.019078731536865234,198.98070096969604,6.739842365577703,8.110793103702234,195.02080512046814,30.35081212348883,1220000,-0.012617346,100,15815.106949090958,2.9867300987243652
122,201.9095380306244,-6.619778588405552,3.6534547805786133,11.0896100881449,0.0028721192,0.020295143127441406,198.5423607826233,7.109438024882698,8.285799329368876,194.46932005882263,30.785550175867055,1230000,0.002892212,100,16017.05665397644,3.345228910446167
123,208.67039370536804,-7.030084496662266,3.552175283432007,10.63660816845025,-0.009473669,0.02437305450439453,205.10383915901184,6.234214925214185,7.975161982373314,201.13440990447998,31.9408718395066,1240000,-0.00964159,100,16225.747489213943,3.5396008491516113
124,224.4539029598236,-7.639255146386763,3.6728436946868896,11.14534527189561,-0.0068398193,0.02165985107421875,221.144611120224,8.239166604576615,8.844510446610023,216.85087418556213,30.67535840568135,1250000,-0.007146106,100,16450.22379207611,3.2866711616516113
125,218.84019207954407,-8.143223115933193,3.679905652999878,11.003490776355218,0.013015546,0.22997093200683594,215.5832130908966,9.107110980291033,9.50305660412277,211.48758053779602,31.441694519631483,1260000,0.012804089,100,16669.092356920242,3.0265960693359375
126,224.2426700592041,-8.311963481625888,3.586474895477295,10.583816876332696,0.0074060303,0.016788005828857422,220.02838492393494,8.621358625721173,9.091065926490199,216.0214958190918,30.35936234975556,1270000,0.0065802,100,16893.356746196747,4.197098016738892
127,222.64288902282715,-9.588383602436286,3.639645576477051,10.691025906957966,0.020225415,0.020220279693603516,219.15559005737305,6.921641948360737,8.21045515489662,215.1001534461975,31.884789425112757,1280000,0.01990653,100,17116.019578933716,3.4666991233825684
128,219.74256992340088,-6.378300955835851,3.612445592880249,11.196453768810683,0.0030642578,0.021579980850219727,216.29603004455566,8.375135617952653,9.0969884461172,212.26714372634888,31.257881143986765,1290000,0.0028904236,100,17335.781986236572,3.4218320846557617
129,214.49678111076355,-8.398202365716964,3.577943801879883,12.285976802075265,0.0063442932,0.02037501335144043,210.5086371898651,12.392577441048905,10.961873204284002,206.5157470703125,31.210117473735156,1300000,0.0059144897,100,17550.297800064087,3.9663360118865967
130,200.581387758255,-6.581930722156008,3.5322296619415283,11.58381681986571,0.015922174,0.020107030868530273,197.12738609313965,10.002093493436591,9.621910640630698,193.18016719818115,32.4326776537399,1310000,0.015533545,100,17750.90023612976,3.4335062503814697
131,197.17356896400452,-3.195686294480337,3.6306025981903076,11.128070676680704,0.0016161132,0.01938033103942871,193.80698895454407,13.173943112666517,11.234118190127944,189.75468611717224,31.99903760553333,1320000,-0.0031456298,100,17948.096531152725,3.3458070755004883
132,195.72057604789734,-8.818309523815683,3.8250515460968018,10.822590847896326,0.0063773682,0.022776126861572266,192.9433662891388,4.797323585282468,7.192891388710889,188.67410612106323,32.089166979812234,1330000,0.0072710207,100,18143.839206933975,2.752793073654175
133,184.17470121383667,-7.692899604280004,3.6001498699188232,10.996907930680557,0.0038143434,0.02510213851928711,181.18913316726685,9.736929064579144,9.421262504204662,177.15062761306763,31.015935315203556,1340000,0.003571753,100,18328.037013053894,2.959609031677246
134,190.9331350326538,-8.033849647534586,3.564277172088623,11.827209335100436,0.015038,0.02012014389038086,187.87525033950806,8.406963587213575,8.91038766301388,183.87906002998352,32.46585585431464,1350000,0.0147199705,100,18518.990995168686,3.0364270210266113
135,197.40847897529602,-5.46498209827128,3.5718531608581543,10.959892099918328,-0.0053034425,0.16112804412841797,194.33577227592468,7.745472991038318,8.665741678950093,190.34695529937744,30.327357243688088,1360000,-0.005322406,100,18716.424706935883,2.9098129272460938
136,202.03763914108276,-6.8217494804721985,3.6420376300811768,10.868160433181176,-0.011773968,0.018671035766601562,197.5010621547699,5.655419360747212,7.543914873463871,193.44638586044312,30.41658878308881,1370000,-0.012230127,100,18918.48330616951,4.516473293304443
137,207.27557396888733,-7.860903606336603,3.6685659885406494,10.739688378633645,0.017009119,0.019643068313598633,202.60844492912292,6.867498878923362,8.418496753805858,198.51712489128113,33.11362618561839,1380000,0.016348364,100,19125.777012109756,4.646517992019653
138,214.40898203849792,-8.687374301083045,3.574087142944336,11.58608784749087,-0.0029707458,0.01987481117248535,211.2472960948944,6.9828101512848795,8.303895973668203,207.26133680343628,32.10207501083958,1390000,-0.0031464356,100,19340.207140922546,3.140458822250366
139,219.53211903572083,-7.939514440215266,3.597468137741089,11.23901284614081,-0.0027442079,0.018530845642089844,215.87546610832214,9.800157809458783,9.66791773356295,211.8477725982666,32.4007513995495,1400000,-0.0031610595,100,19559.760324001312,3.6367087364196777
140,228.73047590255737,-9.083946226606862,3.643197536468506,11.486038189645859,0.0064398376,0.01850414276123047,225.1599202156067,8.532130399646896,8.959019773549777,221.0884599685669,33.000295514648165,1410000,0.0060228636,100,19788.51043009758,3.5506041049957275
141,241.63069105148315,-6.716817984361704,3.6821022033691406,10.483337438153537,0.008245105,0.1720890998840332,237.97835493087769,7.525342906307436,8.617882601550651,233.7684919834137,32.387670073616135,1420000,0.008056055,100,20030.161700963974,3.479315757751465
142,224.06701612472534,-6.616020433738476,3.596081495285034,11.291924393140498,-0.0026477112,0.026437997817993164,220.04750418663025,10.970975737130784,10.331930824090962,216.00390529632568,32.40150570184738,1430000,-0.0029556092,100,20254.25987792015,3.9926328659057617
143,224.8563530445099,-7.443704545194533,3.5762057304382324,10.761142578948947,0.0011284485,0.024075984954833984,221.32274293899536,6.106025185651958,7.848072034335351,217.31445026397705,32.07137127918203,1440000,0.00084602664,100,20479.1365981102,3.509169101715088
144,212.2070038318634,-9.21235330469193,3.6059956550598145,11.134636807443924,-0.0074846544,0.02101302146911621,208.67862582206726,6.319215105055317,7.8003186126757225,204.65150237083435,32.38322470209954,1450000,-0.007866286,100,20691.363249063492,3.5070090293884277
145,206.67904472351074,-7.6093954374775805,3.652820348739624,10.452879848045598,-0.023194946,0.020050048828125,202.13057279586792,7.298060420007833,8.532853666287297,198.05806350708008,32.14641382365784,1460000,-0.02356809,100,20898.064193964005,4.527012825012207
146,202.430095911026,-4.249933913109645,3.6074018478393555,9.81398624940758,0.0058730715,0.019958019256591797,198.9224660396576,8.195316494035051,8.904291080551184,194.88594698905945,32.09124679193516,1470000,0.00562218,100,21100.514914274216,3.486132860183716
147,197.68571972846985,-8.771839126048713,3.6577863693237305,10.716519741907753,0.013089264,0.022204875946044922,194.37074613571167,10.102686063412955,9.915059673726693,190.29153203964233,30.863367944381277,1480000,0.012411856,100,21298.22126197815,3.29115629196167
148,191.54097318649292,-8.925121213737347,3.6560184955596924,10.158329548930997,-0.005298923,0.0229189395904541,187.76866459846497,9.340576370948792,9.34941274613869,183.6870927810669,31.374111333898433,1490000,-0.00567063,100,21489.780092954636,3.7476248741149902
149,194.99744820594788,-7.17374743105085,3.6789374351501465,10.18492835256485,0.0035097199,0.028628110885620117,191.0502107143402,10.346929424219706,10.006636052577486,186.94228649139404,31.698662999172083,1500000,0.0033059388,100,21684.79678916931,3.9168853759765625
150,195.49447679519653,-9.228800555436631,3.6427180767059326,10.751889077530887,-0.006265289,0.02118206024169922,191.14644384384155,8.48417195900846,9.063649842084368,187.07863903045654,31.1450078491659,1510000,-0.0063858703,100,21880.321965932846,4.32544207572937
151,191.28093314170837,-6.1741347501647255,3.6168220043182373,11.80713518844964,-0.01816315,0.02454686164855957,187.38498401641846,13.83783946200009,11.51586969325836,183.35333633422852,32.367773637329975,1520000,-0.018951837,100,22071.622888088226,3.870638847351074
152,202.00621104240417,-8.240866829465633,3.5780017375946045,11.124515604853809,-0.021120721,0.01877880096435547,199.1760880947113,8.267995813218823,9.001649673194285,195.18195009231567,32.21793725687127,1530000,-0.02288368,100,22273.646143198013,2.8098061084747314
153,202.88550305366516,-6.9301932397488235,3.532325267791748,10.616519100850732,0.0006242203,0.023965835571289062,199.37225985527039,4.8466733582790456,7.142547825665094,195.42561507225037,32.10946141694446,1540000,0.00078269956,100,22476.553776979446,3.4888899326324463
