train-AverageReturn,LossAfter,train-MinReturn,train-MaxReturn,LossBefore,Time-Optimization,train-EnvExecTime,train-NumTrajs,n_timesteps,Time-Sampling,Time,Itr,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-SampleProc,train-PolicyExecTime
75.57551135519964,-2.6925447,66.57395783312218,84.79466591277733,-0.018969592,3.2000200748443604,4.556229114532471,100,1530000,106.66079115867615,25444.94073700905,152,109.95102071762085,105.24581882280356,3.972467942452466,0.08977508544921875,101.72039532661438
74.62043124327381,-2.6069384,61.39615594523587,82.73715085928768,-0.012436352,2.787815809249878,4.57846474647522,100,1540000,103.67238688468933,25551.440824747086,153,106.47932600975037,103.10399040963841,4.058956572351885,0.017946958541870117,98.68673610687256
74.88294934484466,-2.602496,62.503052720757736,84.09480138258678,0.0021072587,2.614715099334717,4.609624147415161,100,1550000,103.71397709846497,25657.81339287758,154,106.34962511062622,103.6210446424408,3.9320151209026526,0.020560026168823242,98.71153426170349
75.64893857810027,-2.527611,64.97880964978994,83.89103280509059,-0.012236897,2.8460679054260254,4.582518577575684,100,1560000,100.53837013244629,25761.24323105812,155,103.40643501281738,105.17949021378654,3.903502335636816,0.020228147506713867,95.5738844871521
75.19947213912538,-2.4181497,62.70648330797798,84.8210703167744,0.002598416,2.6893413066864014,4.531189203262329,100,1570000,106.88635206222534,25870.863665819168,156,109.59757113456726,104.39221061484633,4.019503027181103,0.0204317569732666,101.96991682052612
75.48024481228859,-2.3612654,64.52598710048451,85.16872487514583,0.014527139,2.657104015350342,4.485313415527344,100,1580000,103.87959122657776,25977.46592283249,157,106.5777747631073,104.56179505786241,4.199428959571216,0.018854856491088867,99.00475239753723
75.11823420963468,-2.2167997,64.83742070814498,84.91682144213833,0.0024164764,2.850269079208374,4.584575891494751,100,1590000,104.4541597366333,26084.8209939003,158,107.32622075080872,104.10659522412146,4.061123644913906,0.0201568603515625,99.48359060287476
74.78899586464435,-2.1546476,63.381910450409116,82.1549628175285,-0.017141609,3.08194899559021,5.589807748794556,100,1600000,126.76794075965881,26214.780950069427,159,129.912859916687,103.39218887153505,3.7013046865658046,0.049234867095947266,120.74426817893982
74.48865079625358,-1.9204336,58.323162728878984,116.87991464403834,-0.008629328,2.9925482273101807,4.967574596405029,100,1610000,113.54156994819641,26331.378913879395,160,116.56553602218628,102.51813907563694,6.370424690521313,0.029909849166870117,108.14388155937195
74.87934475967594,-1.9180312,57.25660705403233,86.99158354783742,0.007264743,3.4772517681121826,4.765761852264404,100,1620000,108.15463185310364,26443.05384993553,161,111.654541015625,103.2778937076359,4.540533615882783,0.02108287811279297,102.96705627441406
75.62170545058643,-1.877286,58.44141976266536,84.13078487025376,-0.017241163,3.0414469242095947,5.719637870788574,100,1630000,123.66306734085083,26569.81993985176,162,126.74774384498596,105.21819099821097,4.644490713195005,0.04118800163269043,117.37771010398865
75.14942138252962,-1.8132557,52.27883661392684,85.59602154370775,-0.017610291,3.0969767570495605,5.026989698410034,100,1640000,137.0070161819458,26709.985118865967,163,140.13463020324707,104.24412055168672,5.047733623655421,0.029378890991210938,131.5325665473938
75.80283177220737,-1.751836,39.60191693731652,83.98172050362524,0.0012186127,2.560433864593506,5.299101114273071,100,1650000,128.13217902183533,26840.72898197174,164,130.71712017059326,105.7681711708383,5.66886536623178,0.024090051651000977,122.38307023048401
75.8429201080897,-1.7293732,64.05625084013774,119.13160901695382,-0.0129576875,2.882814884185791,4.875217914581299,100,1660000,110.69668912887573,26954.354506969452,165,113.60364174842834,105.66000498652939,6.281453043529265,0.023600101470947266,105.35221076011658
74.9960725710941,-1.6458083,48.07105350977057,86.13785249839971,0.0007053528,2.932359218597412,4.941399574279785,100,1670000,114.3228657245636,27071.691983938217,166,117.31440901756287,103.53450805121487,5.855626827935222,0.0585169792175293,108.9576735496521
75.4291774208277,-1.6364201,51.841252876036876,87.24084307086385,0.003880246,2.686577320098877,4.813941717147827,100,1680000,107.8024001121521,27182.227311849594,167,110.51380586624146,104.4548233278943,5.492548628769811,0.02286505699157715,102.55791711807251
