LossAfter,train-PolicyExecTime,train-NumTrajs,train-StdReturn,n_timesteps,Time-SampleProc,Time-Sampling,Time,ItrTime,train-AverageDiscountedReturn,train-MaxReturn,train-AverageReturn,train-EnvExecTime,Time-Optimization,LossBefore,Itr,train-MinReturn
-0.19600551,172.41103839874268,100,8.734906488236405,1860000,0.0186307430267334,176.58237624168396,26485.131392002106,180.0344157218933,28.6992202668878,31.542921499805217,19.022165812784348,3.7658910751342773,3.433009147644043,-0.002426834,185,-5.16463905111152
-0.19130073,181.6088616847992,100,7.611513135728541,1870000,0.01888418197631836,185.7572500705719,26674.135481119156,188.98236298561096,31.00271621104126,30.011724528915924,20.5372849772556,3.741018533706665,3.204641103744507,0.0077871885,186,-6.6085182430597325
-0.21910664,192.8536810874939,100,7.184409521140148,1880000,0.029551982879638672,196.98431634902954,26875.544049024582,201.3897190093994,32.18425978545655,32.40964716112212,21.408632350914303,3.723788022994995,4.374301910400391,0.0069617005,187,-5.2407731771295705
-0.25367,177.06654262542725,100,7.155902774704515,1890000,0.018454790115356445,181.1208598613739,27060.812777996063,185.24022889137268,31.661303855806892,31.943392956409077,20.864466465666478,3.6556894779205322,4.098653078079224,-0.015498484,188,0.6459933645164933
-0.24642164,163.4406418800354,100,7.358630700039201,1900000,0.01823902130126953,167.55275011062622,27231.997086286545,171.15977382659912,30.81777034551591,31.397317753197136,20.787312101539005,3.708461046218872,3.5869178771972656,0.009666737,189,-6.827015574164843
-0.24945787,157.00651860237122,100,7.47287363966502,1910000,0.02042388916015625,160.99746084213257,27395.814653158188,163.79640102386475,31.700747464554635,31.832918873656748,21.008612831853316,3.5915775299072266,2.776426076889038,-0.0021914917,190,-5.760307998249122
-0.25978148,146.0401575565338,100,7.471015480992842,1920000,0.020593881607055664,149.94878101348877,27550.088849067688,154.25374817848206,29.436859307058462,30.76936738538879,19.789262003427947,3.5251975059509277,4.283991813659668,-0.00079494016,191,-3.6676892046675853
-0.24078247,148.35075759887695,100,7.905238668156951,1930000,0.0183413028717041,152.27402591705322,27705.681977033615,155.57528805732727,29.937848638023787,32.95430914469916,20.4247638195984,3.534184217453003,3.281294822692871,0.003610623,192,-7.873102345744606
-0.22932315,163.38793897628784,100,8.2601161649153,1940000,0.019070148468017578,167.48653721809387,27876.380879163742,170.67725682258606,29.775856016951323,31.856228639579612,20.147574278577377,3.7091405391693115,3.1697089672088623,0.009590894,193,-5.384117001374144
-0.25778878,165.76592254638672,100,7.944833485910326,1950000,0.018978118896484375,169.72982120513916,28049.51096701622,173.10851526260376,30.37834503711058,31.719125507657708,20.331461987868064,3.5707290172576904,3.3584630489349365,-0.005206824,194,-6.475340600042965
