train-EnvExecTime,train-PolicyExecTime,LossAfter,train-AverageDiscountedReturn,train-MaxReturn,n_timesteps,Time-SampleProc,Time-Sampling,Itr,train-MinReturn,train-NumTrajs,Time-Optimization,ItrTime,Time,train-StdReturn,LossBefore,train-AverageReturn
3.9180378913879395,118.106440782547,0.007082309,16.55292053666796,23.020308422441616,1570000,0.02061009407043457,122.45163536071777,156,7.5670778631939655,100,2.7691168785095215,125.24290704727173,30862.724277973175,3.262953076901903,0.0066176406,14.327739198987086
3.9393110275268555,114.11978912353516,0.00073688506,17.172188153806438,22.084238681467884,1580000,0.021261215209960938,118.49603390693665,157,7.249144960237397,100,2.9563262462615967,121.47513890266418,30984.222604990005,3.241074968996561,0.0009464447,14.641931547857196
4.004023313522339,112.50189232826233,0.0052833282,17.136077270563757,22.164548101272832,1590000,0.01951003074645996,116.93769693374634,158,5.8601508697217595,100,3.0238542556762695,119.98155403137207,31104.225390672684,3.2581476347919174,0.0053831786,14.636481527427383
3.949840784072876,119.92582774162292,-0.0012148254,16.60131392292369,20.314604552458093,1600000,0.023514986038208008,124.30213379859924,159,6.372988077299846,100,3.609255790710449,127.94063425064087,31232.186321735382,3.288854134234993,-0.0010086242,14.254571411605841
3.879809856414795,110.40438938140869,0.0019489655,16.929439452150437,21.37208831186249,1610000,0.03439903259277344,114.71016097068787,160,7.324189194742543,100,2.800075054168701,117.54499912261963,31349.786291837692,3.185824878329767,0.0023322906,14.542772631220316
3.894514560699463,107.25950837135315,-0.00079789426,16.705236424557047,21.219709917873303,1620000,0.018830060958862305,111.57724499702454,161,5.211718045981891,100,2.5618081092834473,114.15934586524963,31463.965881824493,3.4167239739657864,-0.00034883118,14.372512653368647
3.9377496242523193,105.74644899368286,-0.001549646,16.925215812890073,22.208086281934158,1630000,0.019571304321289062,110.11002206802368,162,5.668069770894321,100,2.403557777404785,112.53472018241882,31576.52439379692,3.067247815555348,-0.001439505,14.537001601434277
3.8597264289855957,97.15021181106567,-0.008059296,17.299875792825297,22.87341906452488,1640000,0.018710851669311523,101.4294548034668,163,7.35989207145725,100,2.256740093231201,103.70532417297363,31680.2504529953,3.2653940039583045,-0.008028293,14.722748384668217
3.823857545852661,99.56410884857178,-0.013309531,16.7090368860181,21.536519898587795,1650000,0.02186417579650879,103.80978894233704,164,8.031967851946368,100,3.6005749702453613,107.43257975578308,31787.703320026398,3.012534924553658,-0.012870297,14.355002853628825
3.891453742980957,110.77252507209778,-0.0076618623,16.31009279516775,22.00628648354393,1660000,0.020521879196166992,115.10394310951233,165,6.657813583860545,100,2.736448049545288,117.86172318458557,31905.582452774048,3.252403436430801,-0.0076866304,14.072304563510468
3.8409605026245117,114.08006596565247,-0.008776916,17.375748956047456,20.05701634287502,1670000,0.01895904541015625,118.341628074646,166,7.913754247245875,100,2.5831549167633057,120.94537901878357,32026.549905776978,2.9898141611214366,-0.008724437,14.870649592881232
3.8423635959625244,105.9915041923523,-0.0021246788,16.670927410728794,21.51568138157197,1680000,0.04642677307128906,110.24835991859436,167,7.703005453722695,100,3.7050201892852783,114.00112199783325,32140.582322835922,3.237175779017155,-0.0018252716,14.295599196709748
3.9928765296936035,136.69807028770447,-0.013591718,17.038131999938976,23.103135953057127,1690000,0.018538951873779297,141.11374521255493,168,6.884667458834017,100,2.736557960510254,143.87014889717102,32284.471141815186,3.0288598655775947,-0.01284682,14.553593228885665
3.833069086074829,101.6309130191803,0.00815274,17.29639291293705,22.077365346792128,1700000,0.019816875457763672,105.87844204902649,169,7.2563767172063365,100,2.689885139465332,108.58949184417725,32393.08173274994,3.1482510663745242,0.008453723,14.752417108363586
3.816206932067871,99.75374364852905,-0.00032578735,16.627252574476817,21.08359287794212,1710000,0.020051956176757812,103.9849841594696,170,7.695676620762524,100,3.9619171619415283,107.96738815307617,32501.069641828537,2.898678089800544,0.0005704163,14.279756021136402
