LossAfter,train-NumTrajs,n_timesteps,train-MinReturn,train-PolicyExecTime,train-AverageDiscountedReturn,Time,Time-Optimization,Time-Sampling,train-AverageReturn,ItrTime,Itr,LossBefore,train-EnvExecTime,train-MaxReturn,Time-SampleProc,train-StdReturn
-0.06870268,100,1280000,-27.429763956921793,21.6520414352417,80.56738707930748,5845.440567016602,1.7673430442810059,25.83702301979065,38.8227473821063,27.625171899795532,127,-0.021877319,3.7526140213012695,61.74504185373036,0.02031874656677246,15.265628301194548
-0.06325265,100,1290000,1.7270797607832469,20.59289574623108,80.74827944184499,5872.142861127853,1.842911958694458,24.816943883895874,38.74886471348784,26.681360721588135,128,0.019712366,3.798952102661133,55.00938542216471,0.02014780044555664,12.023059775118314
-0.08770984,100,1300000,-34.278123101710946,21.71532678604126,76.03472460266322,5899.906189203262,1.7565867900848389,25.96225595474243,36.18376136832444,27.74117088317871,129,-0.044198595,3.8169567584991455,61.62213034786314,0.02095317840576172,17.50514076171459
-0.03753204,100,1310000,-28.79125141812941,21.35521388053894,76.62176662002135,5927.296265125275,1.775763750076294,25.569782972335815,35.275570416338894,27.368235111236572,130,0.0004286438,3.783092737197876,65.05388115512172,0.021210193634033203,15.350421810414737
-0.08690062,100,1320000,-41.83621403004792,20.931458950042725,75.84769386573622,5954.262348175049,1.8112578392028809,25.11216902732849,35.589240853236,26.94423508644104,131,-0.040401038,3.7515201568603516,54.72787095483538,0.01939702033996582,17.05119427927019
-0.02848706,100,1330000,-34.93868785801646,21.502986192703247,74.62048358115656,5981.761520147324,1.783742904663086,25.670368909835815,34.724631986771676,27.473793029785156,132,0.013394678,3.738576650619507,55.20721804894098,0.019283056259155273,18.336435151341593
-0.055014577,100,1340000,-15.701132630657764,21.33078169822693,75.61183105982737,6009.054904222488,1.6858949661254883,25.563313007354736,35.27750123146015,27.271164894104004,133,-0.003169635,3.7982707023620605,58.271612997928464,0.02146291732788086,15.796340429097112
-0.029404273,100,1350000,-34.80150589896107,20.70720076560974,71.39140417533461,6035.77738904953,1.7172749042510986,24.948352098464966,32.426311485479204,26.690032243728638,134,-0.012698999,3.808987855911255,58.69507733123344,0.018717050552368164,19.262325457471302
-0.0952735,100,1360000,-26.13720291362342,21.93287491798401,73.7098917679217,6063.790934085846,1.7374789714813232,26.232937335968018,33.35060281163365,27.99246907234192,135,-0.0416611,3.862853765487671,61.63624114853751,0.0207211971282959,17.67935052760814
-0.044035338,100,1370000,-35.35155644050311,21.70821738243103,66.0602452819889,6091.577548027039,1.7586519718170166,25.972678899765015,28.626269698910928,27.751917123794556,136,-0.024886962,3.833378314971924,55.144245507411505,0.01929783821105957,21.16639844895547
-0.049326796,100,1380000,-25.813981189178214,21.788079738616943,71.80300697486166,6119.384376049042,1.7481567859649658,26.015893936157227,33.30659459633338,27.785532236099243,137,-0.014228606,3.7954187393188477,56.191482889531095,0.020048141479492188,18.834145225694904
-0.006873364,100,1390000,-12.144103634766696,21.6382954120636,76.88334561897597,6146.988668203354,1.7340741157531738,25.828812837600708,36.32321508856908,27.58333921432495,138,0.017628783,3.7528538703918457,58.57983492927312,0.020062923431396484,16.015882649618376
-0.0038442628,100,1400000,-13.353403487223844,21.713091135025024,76.63761895952402,6174.467689990997,1.5032062530517578,25.93359398841858,35.85775068403266,27.45785403251648,139,0.027274305,3.757709264755249,54.118906725739436,0.019744873046875,15.801743947708086
-0.084818885,100,1410000,-17.910133266547973,21.098448514938354,72.36033965599502,6201.477125167847,1.672745943069458,25.295397758483887,32.17526537519459,26.98788285255432,140,-0.0073528625,3.75783371925354,52.20238725086535,0.01844310760498047,16.848326695282797
-0.08789162,100,1420000,-26.546980798848672,21.47461175918579,72.21510463794031,6228.830350160599,1.6119911670684814,25.698096990585327,33.012506293377015,27.33075714111328,141,-0.011364648,3.7905192375183105,59.30999115782474,0.019234895706176758,19.143457925365865
-0.14666961,100,1430000,-13.560340719819774,23.132892370224,75.84075177814925,6257.774649143219,1.522843837738037,27.3784658908844,34.78432260209296,28.922298192977905,142,0.010588611,3.813026189804077,57.084525975575175,0.019572973251342773,14.166688702876238
-0.093550034,100,1440000,-38.67911565058858,20.94521164894104,67.82020275625563,6284.618272066116,1.596472978591919,25.20574378967285,30.516580800105928,26.8222599029541,143,0.010368194,3.8259196281433105,54.16451242985762,0.01964712142944336,21.26203084299033
-0.08272686,100,1450000,-31.510194206400165,27.741034984588623,77.8662451670701,6319.22251701355,1.9713637828826904,32.58241105079651,36.61655760373966,34.58287215232849,144,-0.020621771,4.188243627548218,57.822202774812396,0.02803492546081543,15.08451851015208
-0.1148188,100,1460000,-21.81160595447058,26.926817178726196,67.95456103143974,6352.49415397644,1.776719093322754,31.441093921661377,30.348536156844517,33.24247097969055,145,-0.043689318,4.058698892593384,54.04415905217391,0.02319502830505371,18.858017514186976
-0.05759326,100,1470000,-26.320800264686195,22.17895483970642,70.30792271051469,6380.792006254196,1.841623067855835,26.413305044174194,31.58319176405925,28.276264190673828,146,0.019642383,3.7986483573913574,58.13293189687483,0.020924091339111328,18.573177563744164
-0.13138275,100,1480000,-26.08481919207481,21.93544602394104,71.63977439239261,6408.835253000259,1.8200151920318604,26.179928064346313,32.11921408451105,28.022082090377808,147,0.028881134,3.8102545738220215,64.44605077268366,0.021687030792236328,17.89514721754831
-0.27734736,100,1490000,-14.470620523624268,21.563228845596313,74.14450125138448,6436.539535284042,1.8208367824554443,25.84193778038025,34.13461132314399,27.682404041290283,148,-0.009730408,3.8352231979370117,58.64902855777449,0.019277095794677734,15.267032230591425
-0.3068191,100,1500000,-6.560001321017057,22.316555500030518,75.42950513447887,6464.816657304764,1.6430141925811768,26.59231209754944,34.299525724442724,28.255189895629883,149,-0.016955549,3.837186574935913,57.27308761206123,0.019357919692993164,16.099834017160546
-0.31230623,100,1510000,-27.64680522528588,22.332600593566895,74.32784857701938,6493.364724159241,1.8897168636322021,26.616714000701904,34.586157910779846,28.527095794677734,150,0.012626062,3.841063976287842,55.68908552213513,0.019150972366333008,16.03435082251222
-0.45028847,100,1520000,-51.70722524556202,21.18633484840393,75.5054698434051,6520.691908121109,1.785987138748169,25.49380588531494,34.48066126390243,27.30277109146118,151,0.008227313,3.8600776195526123,57.358324942524256,0.02153325080871582,17.70749385722104
-0.43868583,100,1530000,-24.544719939409802,23.00748562812805,70.82635115782233,6549.93089723587,1.8879361152648926,27.308900117874146,32.61127372666778,29.21824812889099,152,0.010870611,3.853762626647949,56.593035883074506,0.019936084747314453,18.107172328089206
-0.33744234,100,1540000,-26.091414036192887,21.757418155670166,70.2036166404883,6577.646375179291,1.6267848014831543,26.047300815582275,31.570597718489875,27.6943941116333,153,0.011939551,3.853557825088501,57.93128432888113,0.01994180679321289,18.275947176573585
-0.1624755,100,1550000,-14.427217922379283,24.873943090438843,73.00308195036448,6608.925625085831,1.8944170475006104,29.341995000839233,32.62417778876586,31.258137226104736,154,0.030479535,4.006364822387695,57.83422423347655,0.02033376693725586,17.386778937804095
-0.06173096,100,1560000,-71.1695127976141,22.947442531585693,68.41921869736595,6638.030550003052,1.8137569427490234,27.24950122833252,31.028465844887396,29.08427095413208,155,0.0053697266,3.8588485717773438,55.019828343460205,0.019620180130004883,22.930480702597247
-0.11780928,100,1570000,-53.77801988538069,26.222742795944214,60.295748889213755,6670.732101202011,1.98716402053833,30.636526107788086,27.296183027202897,32.6793270111084,156,-0.013671729,3.938953161239624,58.07603824818582,0.02079319953918457,23.97252662259384
-0.08027031,100,1580000,-49.10870731999253,27.124788522720337,66.82154306598913,6704.422236204147,1.7694168090820312,31.67502999305725,31.029258782528785,33.66840434074402,157,0.020616846,4.047614574432373,58.091949458362244,0.20015811920166016,23.428772437979113
-0.016488843,100,1590000,-38.185025427928366,24.376933097839355,73.94319503190326,6735.596920251846,2.2017152309417725,28.926552057266235,33.680196667739025,31.151615858078003,158,0.0040288023,4.054781436920166,55.394098026724556,0.020426034927368164,17.973290145836366
-0.035750356,100,1600000,-44.25358873370671,23.949992656707764,69.83370934502669,6765.51850438118,1.5416851043701172,28.337217092514038,31.554345188192034,29.899335861206055,159,-0.009166284,3.907708168029785,50.82132976866188,0.01905202865600586,18.26150732840797
-0.06103269,100,1610000,-28.322511982385997,23.141998529434204,71.89695688291647,6795.594877243042,2.6337928771972656,27.399781942367554,33.18275381502806,30.055110931396484,160,-0.017170655,3.8159542083740234,60.47203500187641,0.01979804039001465,17.347937874303877
-0.052654542,100,1620000,-44.67473002169389,23.29502010345459,67.33298414035444,6825.326746225357,2.0005128383636475,27.68584394454956,30.605680359886666,29.707996129989624,161,-0.026483765,3.935792922973633,56.964249954448746,0.020235776901245117,20.862730566131866
-0.008486133,100,1630000,-25.55991014540854,22.258504390716553,73.86090408147616,6853.788016319275,1.9512832164764404,26.46809411048889,34.256290132706084,28.439826250076294,162,0.010034918,3.7712438106536865,54.88125391045513,0.019093036651611328,17.088685055468815
0.006910956,100,1640000,-65.33102989722013,22.068384170532227,63.70891478427101,6882.0151879787445,1.8567240238189697,26.326171159744263,28.607301326363835,28.204074144363403,163,0.022559527,3.819883108139038,56.12676342363859,0.020719289779663086,23.314177498042955
-0.019025343,100,1650000,-45.77304471453151,23.544884204864502,66.52107836943516,6913.087084054947,2.9107398986816406,27.945672035217285,29.64450183996671,31.050827026367188,164,-0.0097813355,3.955430746078491,56.38706128662087,0.19306206703186035,22.660062064977453
-0.01843053,100,1660000,-33.61486720783048,22.815635681152344,67.75115386017849,6942.0426371097565,1.8723149299621582,27.03373694419861,31.292996972993674,28.929564952850342,165,0.004185556,3.7781732082366943,62.74186201484174,0.02307295799255371,20.232041491574034
0.010846826,100,1670000,-28.827339517494146,26.409468173980713,61.82710562365456,6974.971379041672,1.9450080394744873,30.94053292274475,27.390551102184336,32.907033920288086,166,0.012858398,4.064208269119263,53.42859405286506,0.020154237747192383,21.745894021145613
-0.02034901,100,1680000,-60.83242078371472,29.460308074951172,71.39238883241946,7011.14697599411,1.9332950115203857,34.19713497161865,32.97566349869645,36.15351891517639,167,0.006762793,4.26817774772644,63.24250910056615,0.021584033966064453,20.899513561244436
-0.0317771,100,1690000,-39.77754861306982,22.641478061676025,67.90192602770057,7040.003016233444,1.9658973217010498,26.848721027374268,31.38007976298609,28.834757804870605,168,-0.007913403,3.7750096321105957,65.26535436239271,0.01978588104248047,21.50136652416123
-0.021724109,100,1700000,-25.91661172936705,23.57768940925598,67.22348919000207,7070.252773284912,2.299021005630493,27.901710987091064,31.983476577466135,30.226846933364868,169,-0.0108585935,3.863480567932129,61.067390696708685,0.022310733795166016,21.182219990905487
-0.031274702,100,1710000,-31.945114608033276,24.566011428833008,71.83458421001114,7101.27331829071,1.9790310859680176,28.996864080429077,33.205076544132496,30.999474048614502,170,-0.011038086,3.9777798652648926,57.02487965352868,0.02219414710998535,20.539131625109224
-0.009421338,100,1720000,-30.265583866728957,28.692802906036377,69.53550142712643,7137.740415096283,3.168276071548462,33.2508180141449,32.43955033080846,36.443368911743164,171,-0.0030472411,4.091136693954468,59.23853874201742,0.023582935333251953,20.92155056089479
-0.010945318,100,1730000,-23.850769588508065,25.02586555480957,70.72114080463587,7168.821998119354,1.5967450141906738,29.418837785720825,33.65355863395266,31.03657603263855,172,-0.002666205,3.940462350845337,57.965611130881214,0.02017998695373535,20.708345240321467
0.0042807283,100,1740000,-40.16575659306828,24.852519035339355,62.760888479307965,7202.074347019196,3.7755930423736572,29.43588399887085,29.306001345317153,33.231388092041016,173,0.014660168,4.107646465301514,58.19570044361968,0.0193479061126709,25.730621583444982
-0.022852538,100,1750000,-55.511529593218306,28.027283430099487,71.56816337745907,7237.883431196213,2.849886894226074,32.91088509559631,33.37196203925111,35.78746509552002,174,-0.019714624,4.412514686584473,60.01430771061921,0.024882078170776367,20.78631976982166
-0.0093657775,100,1760000,-26.70675958744385,38.55424094200134,68.74492201635805,7286.065865039825,4.271409034729004,43.8600971698761,30.894444362156882,48.163233041763306,175,0.01051778,4.763747215270996,58.871331838505036,0.030532121658325195,19.254123140424497
-0.017509473,100,1770000,-25.32486887854269,121.97752904891968,68.67483812948826,7418.8053340911865,4.39702582359314,128.19235014915466,32.16535564232065,132.64545106887817,176,-0.006732593,5.542397737503052,56.91916440246336,0.05425906181335449,19.50078975756101
-0.0047519286,100,1780000,-42.85189761272548,123.80882525444031,58.556461597752076,7550.468852043152,2.551804780960083,129.0017421245575,26.192790609617028,131.630676984787,177,0.0063965456,4.640953063964844,54.55371225783414,0.06709408760070801,24.672624911162185
-0.008118897,100,1790000,-25.833076733761285,130.33796787261963,73.00863017454525,7688.428277015686,2.8506669998168945,135.05046725273132,33.0498403155292,137.92975282669067,178,0.0028205323,4.241289377212524,55.53570476321068,0.027481794357299805,18.047406516873142
-0.0139435185,100,1800000,-35.10426902928615,131.96789574623108,63.72855101248233,7828.140712976456,3.230684995651245,136.43524312973022,29.189685489476357,139.69032311439514,179,0.009199279,3.9744982719421387,56.28767780954249,0.02272820472717285,23.504127998794033
-0.014997534,100,1810000,-50.80988474866725,127.61864686012268,62.97428328228267,7963.2802402973175,3.1915299892425537,131.90253710746765,28.14774033251661,135.1161880493164,180,-0.011160157,3.84375,58.803935177458825,0.02062201499938965,23.305699609726606
0.007823877,100,1820000,-35.91919463832683,124.55176639556885,70.04733044588687,8095.209088087082,2.999046802520752,128.8833818435669,32.348995829249475,131.9063401222229,181,0.014971826,3.89268159866333,66.60583113521888,0.0224459171295166,20.980874393390724
-0.022205846,100,1830000,-26.43700044143826,119.88927340507507,70.60732718271332,8222.53154206276,3.2806971073150635,123.99282097816467,32.725105493404975,127.29642796516418,182,-0.006898102,3.6966464519500732,55.07344904597555,0.020969152450561523,18.149858015923915
-0.036407642,100,1840000,-37.45548358900027,123.1749837398529,66.36282591378756,8353.257748126984,2.791022777557373,127.22574520111084,30.323365035278254,130.0384669303894,183,-0.020236181,3.636301040649414,57.278992598543056,0.020030975341796875,21.174825098453894
-0.037139174,100,1850000,-25.62967575455039,129.97311401367188,70.24308965289993,8490.661327123642,2.981036901473999,134.3555519580841,33.079447991740615,137.36723923683167,184,-0.0018854492,3.875159740447998,57.449494341262096,0.030013084411621094,20.48481495640208
-0.058648378,100,1860000,-52.50710937287802,119.73505806922913,71.15505387821582,8617.479995250702,2.9265408515930176,123.84786081314087,32.556862389726476,126.79671001434326,185,-0.012038494,3.704505205154419,59.629501990106405,0.021938800811767578,19.199672734413245
-0.037093688,100,1870000,-25.663190984126267,120.06913638114929,73.62973883323352,8744.795006990433,3.122377872467041,124.14748191833496,34.17980442956822,127.29437804222107,186,-0.017936768,3.6705212593078613,57.05538540375881,0.022016048431396484,18.22376163989562
-0.03991185,100,1880000,-48.05104356116784,118.50953507423401,70.08363929969349,8870.582493305206,3.053931713104248,122.59561419487,32.29453066884488,125.76676082611084,187,-0.022062745,3.680110454559326,57.49647802769136,0.11690616607666016,19.311060794000305
-0.005116162,100,1890000,-29.409850811115952,123.51865601539612,68.45370244865276,9000.782588243484,2.425366163253784,127.7245020866394,30.86051187337339,130.17810606956482,188,0.011663544,3.7866289615631104,54.6697504734034,0.027025938034057617,20.550449141314246
-0.009051148,100,1900000,-25.05924905975325,87.53715443611145,74.29836623836042,9094.827681064606,2.258965015411377,91.72726082801819,33.98391503417648,94.01670598983765,189,0.002308496,3.7660887241363525,57.35784304130717,0.028544902801513672,17.4314565460688
-0.016815199,100,1910000,-41.91311429066813,87.8845112323761,70.35813054017189,9189.132655143738,2.2050042152404785,92.05527710914612,31.875313762838424,94.28322911262512,190,0.0051795105,3.751461982727051,60.56247410590861,0.021081924438476562,19.96658230828519
-0.03198302,100,1920000,-24.223790368185416,87.39662909507751,71.14308015764603,9283.154143095016,2.4257333278656006,91.55014610290527,32.36468465106019,93.99958682060242,191,0.008036975,3.7078144550323486,65.2517898103589,0.02205681800842285,19.05855180909771
-0.08715593,100,1930000,-23.68076157320015,88.65472078323364,71.3289251730766,9378.48451924324,2.4936060905456543,92.78657269477844,32.54287473765098,95.30557918548584,192,-0.0069836304,3.7164790630340576,56.42488040159898,0.023844242095947266,18.15930588049844
-0.028884955,100,1940000,-3.0686749517313214,86.43458271026611,73.80705818847439,9471.499346256256,2.378617763519287,90.59044814109802,32.94019289440883,92.993479013443,193,-0.015214531,3.737208366394043,55.15411798556707,0.0206756591796875,15.956459549931083
-0.0368984,100,1950000,-3.998392476260148,88.3418481349945,76.5802078722913,9566.192794322968,2.128546953201294,92.51725506782532,35.7751459761838,94.67157006263733,194,-0.0045398073,3.750621795654297,53.41070662068244,0.024220943450927734,13.14179840066504
-0.008045422,100,1960000,-28.38602487959391,86.08280634880066,76.50913718661698,9658.948511123657,2.4659500122070312,90.24887204170227,35.25493211870105,92.73399877548218,195,0.02790498,3.7440640926361084,56.71828357717649,0.01883101463317871,15.247806450776652
-0.011317188,100,1970000,-30.50199407259642,87.00019836425781,73.8496514408404,9752.303321123123,2.1660709381103516,91.14598608016968,33.671608950365034,93.33251214027405,196,0.028586267,3.7204835414886475,59.04909851355798,0.019791126251220703,17.722557690819475
-0.0077926028,100,1980000,-34.009877595110396,86.5547149181366,70.52381492430149,9845.479596138,2.4347050189971924,90.68339395523071,31.845099067311363,93.15430188179016,197,0.023576539,3.7058074474334717,53.103556512418365,0.021559715270996094,20.688422437381007
-0.041949578,100,1990000,-27.19385623094336,86.5195996761322,73.93495613696388,9938.656608104706,2.448094129562378,90.66489386558533,33.74144623141237,93.13875412940979,198,-0.02833493,3.726487159729004,54.217706309199535,0.025258779525756836,16.865011926436555
0.0067875735,100,2000000,-29.78652094792408,86.90256118774414,75.14881971188423,10032.124650001526,2.1565029621124268,91.26451301574707,34.83073388111109,93.44645524024963,199,0.01239021,3.8807733058929443,54.65709399760901,0.025056123733520508,17.507065382727887
-0.048424438,100,2010000,-35.96380121361186,87.48317098617554,74.8302000122637,10126.214952230453,2.3632969856262207,91.67877292633057,34.63231117952044,94.06900215148926,200,-0.020773048,3.7286393642425537,62.98014429762714,0.024119853973388672,18.599991544037767
-0.039190147,100,2020000,-22.584191734015523,87.64919137954712,74.78497423948318,10220.374583244324,2.2534749507904053,91.85719394683838,34.59983189063999,94.13329792022705,201,-0.0016906005,3.771191358566284,61.520853432578456,0.020972013473510742,17.318770345339026
-0.027658166,100,2030000,-23.110632615409315,87.15711879730225,73.38266529285286,10314.237704992294,2.4543368816375732,91.36524415016174,33.506606669452154,93.84139394760132,202,0.0020862792,3.775855541229248,59.16845168005547,0.020472049713134766,16.773348517854945
-0.018461324,100,2040000,-15.821444106342485,87.81105971336365,73.73835056180585,10408.641242265701,2.190706968307495,92.0257773399353,33.69467361085618,94.3820698261261,203,0.019788366,3.7844834327697754,58.88767311228271,0.03123188018798828,16.79923682313993
-0.056797914,100,2050000,-31.015456046577825,87.58450722694397,71.8733893563513,10502.71304321289,2.2739222049713135,91.75309205055237,32.77938329409512,94.05025291442871,204,-0.013151068,3.7487523555755615,56.03842670812761,0.021697998046875,19.17182857863978
-0.10351907,100,2060000,-29.19257465794777,94.6039412021637,74.22082934161836,10603.786868095398,2.2062437534332275,98.82257795333862,33.98505429676689,101.05159592628479,205,0.028566236,3.7902448177337646,54.59944241074075,0.02201700210571289,16.262208708225348
-0.12620594,100,2070000,-27.135348637198955,87.72937631607056,72.68635339333329,10698.12791132927,2.333544969558716,91.94855499267578,32.8887336627445,94.31945896148682,206,0.0008130127,3.7855279445648193,54.55550913176533,0.02471780776977539,19.382953889781458
-0.15287502,100,2080000,-36.01538212113306,88.49737811088562,74.06198924361507,10793.016636371613,2.1713829040527344,92.67502212524414,33.50015936331471,94.8696620464325,207,-0.016338354,3.736485004425049,56.37453364839842,0.021879196166992188,18.119628089222243
-0.16846387,100,2090000,-19.983928248259556,86.85848808288574,71.93535514506914,10886.477778196335,2.4046359062194824,90.96399211883545,31.72621796877913,93.43945717811584,208,-0.002334845,3.6826772689819336,62.69549684739868,0.02670001983642578,16.34787542006024
-0.2867397,100,2100000,-4.324946119949347,86.96481990814209,72.82677546732721,10980.012705087662,2.314246892929077,91.17748403549194,32.182200037227304,93.51594305038452,209,0.0076819216,3.7899129390716553,58.86132511595035,0.022890090942382812,15.588623361035602
-0.33499572,100,2110000,-26.47288862260752,85.27707600593567,72.0222173446168,11071.87362408638,2.3642399311065674,89.44599676132202,32.506978568382166,91.83769607543945,210,-0.0036994873,3.7453596591949463,55.07658197730065,0.026854276657104492,17.005172278007617
-0.41457286,100,2120000,-7.7298022243679,90.64678692817688,78.96928940245684,11169.015156030655,2.2484707832336426,94.85288429260254,36.630392572564645,97.12274312973022,211,0.0009556,3.7721176147460938,53.45360449462777,0.019443988800048828,13.339153295265515
-0.43920094,100,2130000,-16.329706909710943,90.26689267158508,73.46889777547531,11266.033273220062,2.299180030822754,94.67054605484009,33.2553609832733,96.99486589431763,212,0.012698425,3.88710355758667,54.29196114203429,0.023694753646850586,17.424863192930165
-0.5733222,100,2140000,-7.651613395518682,89.26439690589905,73.6041698190805,11361.81507730484,2.212956190109253,93.43509602546692,32.8915836178807,95.6712019443512,213,0.0074798185,3.7451579570770264,58.70522561362519,0.022709131240844727,16.951556374481214
-0.4732519,100,2150000,-22.713117516393098,110.28602480888367,73.23899009124307,11479.715196371078,3.2994649410247803,114.51088404655457,33.01406484592451,117.83124017715454,214,-0.0067359377,3.7937655448913574,54.83616515732325,0.01951313018798828,16.716116879016404
-0.5260219,100,2160000,-12.363201885576117,95.6369400024414,70.88197406325143,11581.775440216064,2.1976380348205566,99.8217420578003,30.73035690757392,102.04045104980469,215,0.0015605957,3.7623062133789062,57.610289783741635,0.01961970329284668,17.233662428879942
-0.58074546,100,2170000,-11.004727234888515,87.845383644104,73.67800767226582,11676.559308052063,2.704828977584839,92.01228880882263,33.22825306233916,94.76263403892517,216,0.002783972,3.7446625232696533,54.38630811129505,0.04516100883483887,15.187984947278407
-0.56225944,100,2180000,-11.427114666716381,86.17534279823303,73.91210989674774,11769.855996370316,2.9074089527130127,90.34789180755615,33.20441506967915,93.27505207061768,217,0.030592112,3.7532260417938232,64.56239660823447,0.019371986389160156,17.233029784350034
-0.49435624,100,2190000,-22.295817087975777,84.61281085014343,73.0460884024944,11862.018019199371,3.3234598636627197,88.7973198890686,32.64155400027104,92.1418969631195,218,-0.017724684,3.76314377784729,56.230378218691015,0.02061605453491211,16.809474726611786
-0.47586322,100,2200000,-43.488269637615836,86.33076858520508,69.76029965754817,11954.940649032593,2.394162178039551,90.49086999893188,31.013043035684305,92.90445303916931,219,0.003016333,3.737344264984131,57.9877619308008,0.01908087730407715,20.432570784702573
-0.51971,100,2210000,-18.511934074382925,86.84261083602905,69.16077678963245,12048.264132261276,2.2502551078796387,91.0254259109497,29.850488638876833,93.30059099197388,220,0.0112930965,3.759967803955078,52.94096851095554,0.02454400062561035,17.398161590660088
-0.6140049,100,2220000,-35.34981934597421,86.60846185684204,74.02480085295305,12141.489884138107,2.417396306991577,90.76499199867249,33.36536787168978,93.20390319824219,221,0.0016518066,3.7284348011016846,56.79275470700552,0.021162986755371094,18.39403505923351
-0.4714558,100,2230000,-21.425040100037403,86.75913548469543,67.71107219381342,12235.488004207611,3.045929193496704,90.90978789329529,29.52577374192547,93.97852897644043,222,0.0150245605,3.730666160583496,57.312177661775344,0.021424055099487305,17.21385216737694
-0.5885508,100,2240000,-31.883209577769946,87.3180890083313,70.20949195251278,12329.261161088943,2.2766900062561035,91.45095610618591,31.494912267136144,93.75081992149353,223,-0.012948761,3.7094228267669678,58.073899659582885,0.021779298782348633,18.204715185897605
-0.47152895,100,2250000,-66.40817360910201,88.63542246818542,68.43050747335646,12424.648306369781,2.440835952758789,92.75720715522766,29.819062860751387,95.36394000053406,224,0.037337355,3.7064099311828613,57.84386869296197,0.06238889694213867,21.323532423754113
-0.7159987,100,2260000,-18.443222070281234,86.39136791229248,68.6528252289803,12517.407378196716,2.095417022705078,90.61850905418396,30.07831655604753,92.74014687538147,225,0.0011978027,3.7343850135803223,56.55788509097202,0.025619983673095703,19.23167576441281
-0.81419235,100,2270000,-27.85268728418483,88.3347418308258,71.04205094494635,12612.181068181992,2.168424129486084,92.56269478797913,31.404274541965194,94.75223898887634,226,0.03003877,3.804880380630493,62.56859792202452,0.01990795135498047,18.60097904514896
-1.0485752,100,2280000,-30.07296336075356,85.46686959266663,69.82210522136307,12704.183239221573,2.36088490486145,89.60067081451416,31.231963764325357,91.98291397094727,227,-0.0006485474,3.719637155532837,67.92024889435648,0.0200958251953125,18.15091501225372
-1.1067506,100,2290000,-17.8637860719141,85.83190274238586,70.41441834632566,12797.118432998657,2.843636989593506,90.04142594337463,31.125864373564728,92.90966987609863,228,-0.04244171,3.786640167236328,57.28708334871399,0.021231889724731445,17.21446012936667
-1.0284339,100,2300000,-16.836920060633123,86.28970837593079,72.81168126855484,12889.779417276382,2.210581064224243,90.40921998023987,32.689656095636494,92.64237809181213,229,-0.0040862793,3.700622081756592,54.024636585759694,0.02026510238647461,17.25211923585853
-1.3727623,100,2310000,-26.462625091471352,88.99458241462708,72.68203716441333,12985.22346496582,2.2822608947753906,93.11791896820068,33.08075392422832,95.42249894142151,230,0.025663294,3.702847480773926,64.74533722963945,0.020829200744628906,18.101503126758516
-1.4775653,100,2320000,-40.366201325254245,86.15513324737549,66.84352595746103,13078.336176156998,2.7318150997161865,90.33202314376831,29.494244978059122,93.09127712249756,231,0.0037793336,3.7495760917663574,58.25674161929337,0.025951385498046875,21.142582343096187
-1.7689738,100,2330000,-11.911503780519386,87.6071367263794,75.99577438816783,13173.368787288666,3.2535853385925293,91.73352789878845,34.40381399539741,95.00921297073364,232,0.036070507,3.7036852836608887,67.11624058994977,0.020569801330566406,17.130529140088164
-1.3708953,100,2340000,-24.407247394379354,85.43393778800964,70.81896632593828,13265.21232008934,2.2307631969451904,89.57069277763367,32.078360557955996,91.82581400871277,233,0.0016764099,3.715585231781006,69.38346301256531,0.023962020874023438,18.351331201880175
-1.8234224,100,2350000,-21.82492161440724,87.32292151451111,69.5303608100252,13359.038581132889,2.3311569690704346,91.45142197608948,31.14641240992684,93.80538177490234,234,-0.01559469,3.71195650100708,59.155163329711144,0.021937847137451172,18.26810933274393
-2.3773544,100,2360000,-10.186961597698282,87.92567563056946,74.98446517546932,13453.631974220276,2.3940060138702393,92.15398097038269,34.57775061923689,94.57060813903809,235,0.0033098266,3.758636713027954,57.96594257883891,0.02118515968322754,16.452632758683883
-1.9757906,100,2370000,-18.37602599426362,88.25557160377502,68.72981847505994,13548.655810117722,2.3132002353668213,92.66328763961792,31.33775038438816,94.99850225448608,236,-0.026113769,3.8479061126708984,58.453193098329955,0.020613908767700195,18.814222810828188
-1.6498746,100,2380000,-47.43397226251966,87.10738468170166,65.15936166134016,13642.299183130264,2.279700994491577,91.30323195457458,29.052664514974182,93.62184619903564,237,-0.0060532717,3.7768611907958984,59.59110895370852,0.03760218620300293,20.71508501185964
-2.225618,100,2390000,-12.570145147988615,88.45551800727844,69.14658801675147,13737.18067407608,2.205996036529541,92.63246297836304,30.397621901844367,94.85972714424133,238,-0.047070544,3.754020929336548,58.21053954972255,0.019433021545410156,17.72995383716433
-2.161076,100,2400000,-34.404379292378216,87.33157420158386,66.74833757016023,13830.94217824936,2.2198851108551025,91.4971067905426,29.603404778052813,93.7398190498352,239,0.0058539184,3.7488815784454346,54.47642377905032,0.022439241409301758,18.626970550525346
-2.2158327,100,2410000,-22.412812888409054,87.37782430648804,72.49399018733286,13924.723167181015,2.2273449897766113,91.50936603546143,33.368289318770756,93.75930380821228,240,0.01432251,3.718130588531494,57.41183758379322,0.022195100784301758,16.96025722157562
