train-PolicyExecTime,train-EnvExecTime,Itr,train-MaxReturn,Time-Optimization,Time-SampleProc,train-StdReturn,Time-Sampling,ItrTime,LossBefore,n_timesteps,train-AverageDiscountedReturn,Time,LossAfter,train-MinReturn,train-NumTrajs,train-AverageReturn
4.848620653152466,2.63309645652771,168,172.9820708400359,0.24838924407958984,0.043718814849853516,49.91671462973643,7.734774589538574,8.027131080627441,9.918213e-09,1690000,120.65745088631407,1352.1163573265076,-0.042806685,-39.06232568855063,100,61.085830282469395
4.868223428726196,2.6037445068359375,169,176.78731423711804,0.20695281028747559,0.08278203010559082,53.80119585134947,7.722371816635132,8.012348413467407,7.247925e-09,1700000,94.04169034095463,1360.1429059505463,-0.021478914,-75.46423544263025,100,48.93287576506291
4.8963000774383545,2.6256871223449707,170,187.43207441979575,0.21242022514343262,0.045781850814819336,58.174095636351275,7.784561634063721,8.04299807548523,3.8146974e-09,1710000,85.89118814792131,1368.202966451645,-0.015411298,-61.86335275821571,100,44.95573365292382
4.901937246322632,2.67283034324646,171,216.7225179907514,0.20279383659362793,0.07767868041992188,54.00126814133323,7.831583499908447,8.11229681968689,-0.0010431061,1720000,82.50345411791795,1376.3301012516022,-0.02775288,-76.95102738570093,100,44.7940303168551
4.863913297653198,2.6203994750976562,172,174.43691054940547,0.21857070922851562,0.043853759765625,51.52892250598323,7.735236883163452,7.997885465621948,-2.1362304e-08,1730000,114.27908531955133,1384.3417177200317,-0.026118955,-71.71955063957392,100,57.249606415734014
4.878836393356323,2.633204936981201,173,128.92002398239498,0.2249610424041748,0.04078245162963867,41.18444988733552,7.763235330581665,8.02918553352356,9.155274e-09,1740000,110.74666821085198,1392.3866920471191,-0.019420298,-64.20789695991371,100,54.62872405013023
4.848984241485596,2.5982604026794434,174,162.6434981167963,0.22655367851257324,0.0484616756439209,40.87248749878318,7.69779896736145,7.97321629524231,1.9836426e-08,1750000,134.54403781419035,1400.3738949298859,-0.021207776,-41.85642942557227,100,66.1016512126284
4.851914167404175,2.6159744262695312,175,196.53847025806917,0.2264719009399414,0.05292105674743652,39.10206337929673,7.718269109725952,7.997909307479858,-3.0517577e-09,1760000,132.75042269475728,1408.385754585266,-0.020761933,-30.809959926428633,100,65.13593576065969
4.848158359527588,2.6342084407806396,176,155.88147268754952,0.21681499481201172,0.04790663719177246,38.92771600755979,7.736453533172607,8.001484394073486,-1.525879e-08,1770000,107.74552660864634,1416.4020540714264,-0.025286663,-55.81605776194455,100,51.38452916280816
4.896655321121216,2.6222667694091797,177,154.32563875097009,0.22195911407470703,0.037732601165771484,35.963990185319226,7.770838737487793,8.03077244758606,-1.3351441e-08,1780000,132.23530179225494,1424.4503111839294,-0.025732897,-52.19871685376881,100,63.85433930018373
4.86227822303772,2.6150002479553223,178,170.10667954110812,0.2284839153289795,0.03928995132446289,36.52590856693261,7.729058504104614,7.997073173522949,-9.155274e-09,1790000,138.73346229410924,1432.462019443512,-0.021521835,-26.360437794064058,100,68.22888789085438
4.939239978790283,2.639935255050659,179,173.23864967939886,0.21083569526672363,0.0736539363861084,42.3497392419107,7.830191612243652,8.114938020706177,3.0517577e-09,1800000,138.9307765082795,1440.5905306339264,-0.04173879,-44.81125639296837,100,69.67387017849947
4.881867170333862,2.625359296798706,180,157.6206006769382,0.2138075828552246,0.04947185516357422,41.487332506246446,7.7606916427612305,8.024175643920898,1.8310548e-08,1810000,146.24763286715518,1448.628793001175,-0.03644049,-32.3696701872672,100,72.37045716204446
4.914510488510132,2.6105105876922607,181,169.0063306664829,0.20946955680847168,0.08012795448303223,38.50868316660341,7.775233745574951,8.065088033676147,-9.155274e-09,1820000,159.10572495200736,1456.7076728343964,-0.041572776,-40.14393673325734,100,78.79709844620176
4.872170686721802,2.6222312450408936,182,171.71134625883664,0.19921064376831055,0.08047676086425781,41.54012909507511,7.746776819229126,8.026682615280151,1.525879e-08,1830000,150.6024427845336,1464.7489025592804,-0.03610397,-20.03182152980694,100,74.00314995690225
4.851533889770508,2.619375467300415,183,161.49458178013018,0.21203327178955078,0.051630496978759766,38.027482044985454,7.723521947860718,7.98744797706604,-7.629395e-09,1840000,151.9712326306053,1472.7502982616425,-0.022117304,-41.624414361386386,100,73.94263349816282
4.848027944564819,2.6145741939544678,184,134.98527773569504,0.2127854824066162,0.04213142395019531,31.023729659042132,7.714296579360962,7.969411611557007,3.0517577e-09,1850000,157.1260837343047,1480.7336797714233,-0.020227853,-38.71049552040419,100,77.16388080525002
4.859772682189941,2.6083359718322754,185,148.9031213519815,0.21033883094787598,0.0818631649017334,35.313189173621225,7.720061302185059,8.012495756149292,2.4414062e-08,1860000,160.94027081483458,1488.7605662345886,-0.015455501,-52.966922327405534,100,80.24065628343227
4.864553928375244,2.597986936569214,186,162.81702037563772,0.21779155731201172,0.05106472969055176,37.19770993696566,7.71299934387207,7.982073545455933,-1.1444092e-08,1870000,156.55917607996847,1496.7576155662537,-0.031146325,-29.27716287320309,100,78.33487603699525
4.860620021820068,2.6036863327026367,187,178.8517750765158,0.2270967960357666,0.04408121109008789,33.55897722509335,7.718595743179321,7.990004539489746,-6.1035155e-09,1880000,148.53258753583074,1504.7610955238342,-0.019426504,-4.526234783580003,100,73.59164223899901
