train-MinReturn,LossAfter,train-MaxReturn,LossBefore,n_timesteps,train-EnvExecTime,train-PolicyExecTime,Time-Sampling,Time-Optimization,Itr,Time,ItrTime,train-AverageReturn,train-NumTrajs,train-StdReturn,Time-SampleProc,train-AverageDiscountedReturn
-76.44923834775724,-0.119390726,80.82712533397603,-0.015335339,2260000,2.561110019683838,4.862802267074585,7.6790361404418945,0.21492600440979004,225,1784.0515460968018,7.94064474105835,37.715571057562705,100,25.55759854380679,0.04643869400024414,79.46503333933735
-71.4394516045204,-0.06768682,72.32475929199055,-0.01513125,2270000,2.564394950866699,4.803234815597534,7.6295530796051025,0.19607019424438477,226,1791.9643306732178,7.898839950561523,29.910374580015624,100,29.452523940399534,0.0729517936706543,69.01168456223353
-63.02105332610978,-0.052453294,82.25896473651389,-0.012844831,2280000,2.5874836444854736,4.830700635910034,7.672491788864136,0.21021056175231934,227,1799.9571042060852,7.979429006576538,35.112587611941414,100,28.67086478815379,0.09655380249023438,74.68114769595957
-60.51837168456807,-0.06318575,80.29843900957457,-0.012583972,2290000,2.582047462463379,4.780908107757568,7.617321968078613,0.2111518383026123,228,1807.8405742645264,7.870012998580933,34.73153069512088,100,27.13727867909514,0.04129743576049805,75.08429882037464
-44.76232146058484,-0.07322945,69.76202012251149,-0.012234179,2300000,2.572324514389038,4.757617712020874,7.582979202270508,0.2037665843963623,229,1815.7259562015533,7.8721253871917725,35.37817627120471,100,21.51699736754892,0.08514714241027832,74.42127456971494
-29.215981491031762,-0.077288926,67.82805947377028,-0.03420708,2310000,2.5839638710021973,4.778690338134766,7.61661958694458,0.2170717716217041,230,1823.6162569522858,7.875058174133301,33.64284465840005,100,15.16111488776491,0.0411527156829834,70.86193798597508
-34.74732461566045,-0.07044807,61.632527654493195,-0.016845437,2320000,2.541919708251953,4.745208740234375,7.5365190505981445,0.22537755966186523,231,1831.436173915863,7.806084394454956,36.89723280785168,100,16.375214350186166,0.0439305305480957,77.3229190572338
-36.55284625982282,-0.080127,76.7586306725616,0.00081501465,2330000,2.5585882663726807,4.743683815002441,7.555431604385376,0.23232603073120117,232,1839.2843353748322,7.833740234375,37.59327017791766,100,18.438453655368182,0.04574251174926758,80.13185773173252
-42.801393750687154,-0.038934495,73.00259942682551,0.013869775,2340000,2.5598926544189453,4.733398675918579,7.546715259552002,0.23401403427124023,233,1847.1236109733582,7.825359582901001,28.765474046138333,100,22.985173957225907,0.044405221939086914,65.70426373396364
-38.808173847838674,-0.06970517,54.15315893031037,-0.0105458,2350000,2.536881446838379,4.732341766357422,7.522193431854248,0.23668241500854492,234,1854.9265310764313,7.789668321609497,29.85742597861968,100,16.78464887343947,0.03058314323425293,65.32546819543654
-44.823561914853784,-0.11225989,66.23288764588247,-0.018022045,2360000,2.5599358081817627,4.839405536651611,7.65522837638855,0.22056865692138672,235,1862.8580658435822,7.917719841003418,31.0466054856249,100,21.043048673096475,0.04169034957885742,69.73855979789283
-43.757955834383246,-0.031266212,69.26112361891862,-0.008493017,2370000,2.5599777698516846,4.755938768386841,7.57151198387146,0.22426724433898926,236,1870.7073957920074,7.836190223693848,39.28246449688152,100,18.696675143574748,0.04020333290100098,81.91633981299475
-24.640827474235568,-0.010950781,69.62054638606342,0.014894433,2380000,2.560288429260254,4.768207788467407,7.589455604553223,0.2252342700958252,237,1878.5799384117126,7.858710765838623,35.28774267500969,100,19.251104395334604,0.043786048889160156,75.61991036248473
-76.20697225715239,-0.02142539,56.43069564996754,0.027379937,2390000,2.5473549365997314,4.7682929039001465,7.570432186126709,0.2476177215576172,238,1886.4566509723663,7.861011743545532,33.985864656264724,100,21.968952825918816,0.04272770881652832,73.19969620086758
-31.551859924639448,-0.059312645,74.7026140559783,0.0044983947,2400000,2.5488455295562744,4.746662139892578,7.56534481048584,0.21863627433776855,239,1894.293729543686,7.822613954544067,40.9443095423911,100,19.311671883730472,0.03842306137084961,84.9208269255902
-42.17517415706361,-0.10642394,47.977338629307184,-0.026543409,2410000,2.574005126953125,4.753251552581787,7.580871343612671,0.21636104583740234,240,1902.144987821579,7.8379316329956055,21.18022211781858,100,21.45824644723053,0.04045844078063965,51.141584891685824
-58.61215692948427,-0.07971875,41.921336009549044,0.0018956299,2420000,2.5274860858917236,4.774419546127319,7.554662466049194,0.20764565467834473,241,1909.9653701782227,7.806990146636963,14.444845482310773,100,23.677164933341032,0.04444742202758789,39.743774032313326
-55.0851108343342,-0.00065324706,40.589811348548324,0.0023295532,2430000,2.528693914413452,4.726178884506226,7.508188247680664,0.22343754768371582,242,1917.748935699463,7.768831968307495,9.662987708682406,100,24.47510791403912,0.03698587417602539,32.46540450495442
-66.27431655943505,-0.061706956,47.029495578351906,-0.0057694945,2440000,2.5377800464630127,4.768049478530884,7.556959390640259,0.21528363227844238,243,1925.5800280570984,7.817359209060669,10.817318681192267,100,28.22463274532576,0.04488849639892578,35.22437081375315
-64.91212960346063,-0.10118719,44.99188526549635,-0.01689114,2450000,2.5295403003692627,4.743009328842163,7.524680137634277,0.23075246810913086,244,1933.393441915512,7.799208402633667,9.766680426743253,100,28.41319469559431,0.04354548454284668,33.0536042329358
-52.76592310912563,-0.15387574,44.78695233067603,-0.053537402,2460000,2.539430618286133,4.767383098602295,7.559632778167725,0.2252058982849121,245,1941.237316608429,7.8305864334106445,11.602828200393477,100,24.325437804050924,0.045542240142822266,35.75519497197953
-56.9355730561038,-0.07069426,46.23228469959976,0.010353366,2470000,2.5716724395751953,4.831424236297607,7.6571314334869385,0.21764159202575684,246,1949.174644947052,7.92235541343689,13.363800095415067,100,25.257074044272372,0.04732251167297363,38.15972846632538
-63.80426377253872,-0.04862168,45.052442215146485,0.025176758,2480000,2.531371593475342,4.763718605041504,7.547832727432251,0.29030418395996094,247,1957.0968968868256,7.908599376678467,15.523459725962491,100,24.33207555722227,0.07022809982299805,41.84142659281064
-59.996459180944555,-0.050163183,43.59688496768842,-0.0010922364,2490000,2.5146305561065674,4.693560838699341,7.459684133529663,0.20020413398742676,248,1964.8530912399292,7.742757558822632,12.291247105452937,100,24.8744449759677,0.08248615264892578,37.526418133105466
-61.29272489634148,-0.041776124,39.675236246791656,-0.008136011,2500000,2.5474023818969727,4.803451299667358,7.605702877044678,0.20913338661193848,249,1972.7700684070587,7.895327806472778,10.261859968087524,100,25.80894395911749,0.08021688461303711,33.32185480260968
-59.73365114122884,-0.1381601,41.80361615464004,0.0020953384,2510000,2.52925705909729,4.739170789718628,7.524526119232178,0.21759748458862305,250,1980.5704667568207,7.787159442901611,8.179982875540432,100,28.652318847898094,0.044809579849243164,30.813163946669665
-60.82982933519489,-0.054493602,56.88467402525018,0.013716382,2520000,2.5568971633911133,4.810327053070068,7.6221630573272705,0.22577953338623047,251,1988.4746804237366,7.890684366226196,12.016210916359299,100,26.87942091669262,0.04249310493469238,37.06139031585704
-53.529427879222126,-0.070637405,43.81115950829001,-0.009769678,2530000,2.529937982559204,4.736766815185547,7.517183303833008,0.22954630851745605,252,1996.275865316391,7.78759241104126,15.82673919327646,100,21.576125153170715,0.0406341552734375,42.66597498288409
-51.59037129698744,-0.058988634,50.06328879300554,0.0010065734,2540000,2.5366992950439453,4.791571378707886,7.581142425537109,0.2143418788909912,253,2004.1284737586975,7.838798761367798,18.37651991934722,100,22.494261934608815,0.04309344291687012,45.47497757059435
-54.47720708496209,-0.064781405,46.83675207205009,-0.043963984,2550000,2.572599411010742,4.785634517669678,7.61165976524353,0.22761082649230957,254,2012.0188858509064,7.876353740692139,18.92021408750123,100,21.61282382729389,0.03688216209411621,46.869704191261754
-36.714122578696845,-0.059257973,47.594376063617965,-0.030781515,2560000,2.561770439147949,4.752670049667358,7.5673792362213135,0.2833900451660156,255,2019.9335706233978,7.901445627212524,20.877954333773914,100,15.454832493771024,0.05032944679260254,50.217721774286304
-37.77343613798185,-0.03196433,45.76592785818597,0.009177026,2570000,2.5577609539031982,4.705315828323364,7.516301870346069,0.2846207618713379,256,2027.8340919017792,7.8857200145721436,18.495125637813988,100,21.5438731904567,0.08447670936584473,46.230637954421624
-41.42544035622422,-0.020472901,46.016866262573366,0.013299951,2580000,2.568847417831421,4.743816614151001,7.568919897079468,0.20457816123962402,257,2035.6961760520935,7.8410325050354,20.129505095020203,100,17.72774402473801,0.06714534759521484,48.38774357619116
-71.62939601268512,-0.5613653,47.15497093152715,0.0047904295,2590000,2.5364081859588623,4.737399101257324,7.524971008300781,0.23040771484375,258,2043.5132517814636,7.803640127182007,18.18449015407399,100,21.72909914129647,0.04801750183105469,45.596110087494026
-42.934360422797916,-0.054677002,48.009557959976824,-0.008530619,2600000,2.6026294231414795,4.798401117324829,7.657871246337891,0.21665167808532715,259,2051.4531610012054,7.925242185592651,15.288159398953,100,14.664447773882898,0.05044960975646973,39.21365334943023
-44.98017055213395,-0.10492246,29.18307411270651,-0.026690075,2610000,2.623762369155884,4.789791822433472,7.668680191040039,0.21771788597106934,260,2059.399894952774,7.9317991733551025,8.963690362223169,100,14.738487805123656,0.04517221450805664,29.791032492586133
-39.11887780268242,-0.08688389,32.82736387961429,-0.0041126464,2620000,2.61875319480896,4.860705852508545,7.73531174659729,0.2678971290588379,261,2067.4824912548065,8.069122791290283,13.196096277196702,100,11.763385939629329,0.06569814682006836,34.69094154110033
-45.60451493666511,-0.16334683,34.25565888447629,-0.0013170654,2630000,2.350860834121704,4.382850885391235,6.959941387176514,0.27886009216308594,262,2074.7767584323883,7.280168771743774,8.804785667736665,100,13.50248205071033,0.041158199310302734,25.9479811312421
-25.930400567276983,-0.068489306,41.43663910426076,-0.021165978,2640000,2.4102461338043213,4.703173637390137,7.348028659820557,0.27374744415283203,263,2082.4590702056885,7.663205862045288,18.382398888474285,100,11.930941133760982,0.04118776321411133,42.635261016097466
-103.91731189815742,-9.872229,43.988416678949804,-0.013561884,2650000,2.4269423484802246,4.675061941146851,7.35027813911438,0.2789762020111084,264,2090.1479828357697,7.6709208488464355,15.879246098323017,100,24.07349783615387,0.041426897048950195,41.66822474154456
-119.43867594991595,-16.854557,31.519481814053865,-0.018780384,2660000,2.4734795093536377,4.769562721252441,7.481517791748047,0.2702615261077881,265,2097.9857132434845,7.818907976150513,-24.292495632771566,100,34.00355908199735,0.06690096855163574,-34.20209306695792
-156.67066404327392,-9.091086,29.61309540035248,-0.019688282,2670000,2.436659574508667,4.790393114089966,7.4660704135894775,0.2663400173187256,266,2105.8060920238495,7.801626205444336,-54.46658359309609,100,33.848050739584764,0.0689702033996582,-90.8568520064007
-170.10985308504817,-66.751366,-0.4142017069478572,-0.008171997,2680000,2.460049867630005,4.745174407958984,7.437129020690918,0.28443169593811035,267,2113.590039253235,7.766138792037964,-59.88128665077013,100,29.533548454164112,0.04432106018066406,-102.42349520180977
-166.18536113150134,-4.663252,17.41170101750152,-0.017549958,2690000,2.579270839691162,4.743951082229614,7.558745622634888,0.27451610565185547,268,2121.487240791321,7.87937331199646,-53.976905703586624,100,26.90399080052095,0.04582977294921875,-83.96654265517833
-193.57581261677092,-4.786575,75.12272749477849,0.0033652221,2700000,2.492548942565918,4.701980352401733,7.428172826766968,0.25407910346984863,269,2129.290583372116,7.784522771835327,-49.57644554427245,100,38.4138748997287,0.10203790664672852,-77.39702220611628
-169.4163625208684,-5.5779862,66.5238199365344,0.019084146,2710000,2.518127679824829,4.694413661956787,7.4465837478637695,0.2798628807067871,270,2137.075592517853,7.766314506530762,-50.82006390051438,100,42.340320480851055,0.039617061614990234,-76.9769468673243
-200.80641814863898,-5.0960684,52.11380897364807,0.007960693,2720000,2.503650426864624,4.720389127731323,7.47415018081665,0.26802563667297363,271,2144.8838546276093,7.790860176086426,-42.60847025054026,100,37.68941102219328,0.04845261573791504,-64.97738258499606
-215.8590650252055,-4.3238764,134.587058015924,-0.017815333,2730000,2.4653561115264893,4.71634316444397,7.419935703277588,0.27031803131103516,272,2152.6604986190796,7.75844144821167,-43.5748969425926,100,46.544854432786686,0.06790995597839355,-63.3220717994823
-207.6228735649833,-2.5275195,66.13534831131166,-0.014932214,2740000,2.462847948074341,4.647020101547241,7.350973606109619,0.2726719379425049,273,2160.3411753177643,7.663003206253052,-42.693054819053906,100,42.76068211277781,0.039112091064453125,-58.480674758317804
-216.19857727008522,-3.0853105,99.83004454362515,0.0016232483,2750000,2.5031092166900635,4.680444717407227,7.416743516921997,0.3020319938659668,274,2168.165117740631,7.805622816085815,-44.45130578875071,100,50.56678101657736,0.08661508560180664,-67.4884254590749
-231.3550108891622,-4.155922,47.31238404476547,-0.0024658504,2760000,2.4904966354370117,4.653101682662964,7.412522077560425,0.2607290744781494,275,2175.958696603775,7.777381896972656,-48.18729800657038,100,43.24613602876159,0.10388946533203125,-69.83463192890919
-158.88179261449116,-5.838336,126.37765028703527,-0.03134009,2770000,2.452385663986206,4.768831729888916,7.454322099685669,0.26218557357788086,276,2183.773607492447,7.796524524688721,-27.73248349905574,100,46.43859846458808,0.07973670959472656,-35.01940129184257
-174.9184288641087,-8.810146,99.01711148933741,0.01072926,2780000,2.463474988937378,4.729902029037476,7.428359270095825,0.279050350189209,277,2191.5401046276093,7.74867844581604,-33.87220590055952,100,43.25419525250891,0.04100680351257324,-50.408475899037164
-143.76017508785063,-20.65018,44.77197117323177,-0.041822877,2790000,2.462904691696167,4.753765106201172,7.45359206199646,0.2744159698486328,278,2199.3260509967804,7.766208648681641,-37.697835575841516,100,29.869798847605175,0.03794240951538086,-61.30903390708148
-212.17082833211825,-19.40299,53.26889222684081,0.007976721,2800000,2.4388723373413086,4.654925107955933,7.329368352890015,0.26824331283569336,279,2206.980471134186,7.636853218078613,-51.742472727024705,100,45.99521213664635,0.03897714614868164,-83.83947921583629
-171.69968485349187,-25.539421,60.224119628696165,0.0056978213,2810000,2.5056114196777344,4.670885324478149,7.426389932632446,0.29170966148376465,280,2214.753363609314,7.75721287727356,-48.52431822665643,100,38.389512395899786,0.03888440132141113,-83.19804789598693
-183.39188985725224,-4.5362873,70.95389473450629,0.029857526,2820000,2.469653606414795,4.822965383529663,7.542420387268066,0.267561674118042,281,2222.63258767128,7.862046241760254,-34.480116546883515,100,42.72204739046039,0.05180025100708008,-58.50075567740575
-117.3463987738296,-2.871714,52.2589574621992,0.004893457,2830000,2.457923173904419,4.790220499038696,7.490006923675537,0.26723170280456543,282,2230.4467117786407,7.797851800918579,-32.6441679785068,100,34.14079679842379,0.04037737846374512,-54.855610537132186
-93.55907674098314,-5.333351,45.10045848636782,0.013639697,2840000,2.3874757289886475,4.788210868835449,7.408529281616211,0.24123859405517578,283,2238.190139770508,7.725761890411377,-30.154688940195914,100,31.403822167972198,0.07578563690185547,-48.423356895814074
-87.10497906173958,-1.8291861,37.60890068508353,-0.02543027,2850000,2.400466203689575,4.714513540267944,7.350204944610596,0.2664937973022461,284,2245.859550476074,7.651199102401733,2.7200438582732107,100,21.951504284496977,0.0342714786529541,15.05667215223036
-48.08447548275681,-0.7870815,47.617159358572586,-0.005773828,2860000,2.3823156356811523,4.716769456863403,7.334773540496826,0.24689936637878418,285,2253.5017931461334,7.626443147659302,21.748164948758276,100,13.783846146829868,0.04452681541442871,50.08203394078708
-54.26054050977923,-0.44879305,40.67972518548395,-0.0020521972,2870000,2.412613868713379,4.785232782363892,7.4326159954071045,0.2521665096282959,286,2261.280645132065,7.761378765106201,21.994416168146053,100,15.994998149247822,0.07561731338500977,49.48000925643646
-45.6351175347088,-0.0879724,47.21008720714308,0.019392725,2880000,2.381441354751587,4.697740316390991,7.321317911148071,0.2485945224761963,287,2268.9352717399597,7.640056610107422,23.261313892186894,100,13.479154167198566,0.06992506980895996,50.80605530744859
-52.23136571694111,-0.2616184,41.13055675001283,-0.0073930174,2890000,2.3660998344421387,4.6134819984436035,7.216630935668945,0.3328690528869629,288,2276.6249549388885,7.673688888549805,24.205601476935627,100,12.780239361777772,0.12388873100280762,52.11343803669196
0.7539411295094233,-0.11290898,47.992931261659024,-0.00023574485,2900000,2.3607120513916016,4.634141683578491,7.226517677307129,0.2479102611541748,289,2284.2081463336945,7.5670082569122314,25.148677553797878,100,9.24240629738268,0.09234905242919922,53.61751571032867
10.183705157663233,-0.014985656,53.72014332535494,0.014783069,2910000,2.347668409347534,4.643066644668579,7.223870515823364,0.3392622470855713,290,2291.901111602783,7.6776158809661865,26.378111892045503,100,8.489751731658538,0.11423468589782715,55.573779888104
8.799605416165598,-0.048939183,45.047197706171744,-0.008146668,2920000,2.3916168212890625,4.655615329742432,7.283452987670898,0.39972853660583496,291,2299.68563580513,7.767924070358276,26.473337227764695,100,8.040180539260204,0.08449316024780273,55.10204212503992
7.709676103366272,-0.049809497,43.260401439200784,0.0044553713,2930000,2.342114210128784,4.615882396697998,7.191937208175659,0.29480838775634766,292,2307.2513270378113,7.546963214874268,24.979705115707116,100,7.465401371265026,0.05998539924621582,52.75688286451636
8.874263813025161,-0.06670213,43.011345224706076,-0.012069592,2940000,2.3484857082366943,4.562535524368286,7.152004718780518,0.30847597122192383,293,2314.859256029129,7.5567097663879395,26.815701839099393,100,7.488133190739678,0.0959928035736084,55.68374376793196
9.710529039450883,-0.053686693,49.29177720632771,-0.001356189,2950000,2.3592002391815186,4.586747407913208,7.184839963912964,0.41333699226379395,294,2322.5097539424896,7.632598876953125,26.850795882674994,100,8.47229960038442,0.034090280532836914,55.806010216879464
7.462668838466265,-0.06365456,45.975094140257305,-0.011078284,2960000,2.3882060050964355,4.75227427482605,7.3869078159332275,0.3293912410736084,295,2330.297244787216,7.766972541809082,26.895343774330005,100,7.842381329956756,0.05041909217834473,55.65401195459146
5.998408900922077,-0.042326905,46.086570534809525,-0.022919824,2970000,2.4140920639038086,4.709418535232544,7.362107753753662,0.2853739261627197,296,2338.0068542957306,7.688533067703247,27.683245733595978,100,7.998838872750828,0.04079723358154297,57.443984128740766
10.222789476011702,-0.044670753,49.174622485518874,0.021390308,2980000,2.408099889755249,4.845751762390137,7.497738361358643,0.26070332527160645,297,2345.823196411133,7.798723459243774,27.37392660210936,100,7.819804778099477,0.04001641273498535,56.658456506843876
9.888709232766729,-0.029362012,50.2762464240067,-0.013061328,2990000,2.450516939163208,4.744566917419434,7.4306628704071045,0.247117280960083,298,2353.6182448863983,7.777094125747681,28.676317354189756,100,7.81695730063551,0.0990760326385498,58.872926392950404
3.409176376475506,-0.06740261,49.656553746279315,-0.005754419,3000000,2.3960587978363037,4.831291675567627,7.467257261276245,0.26520204544067383,299,2361.432646751404,7.798768758773804,27.50233764833576,100,9.051179314496538,0.06606626510620117,57.04563201980535
