train-PolicyExecTime,n_timesteps,train-NumTrajs,Time-Sampling,Time,train-EnvExecTime,train-AverageReturn,train-StdReturn,LossBefore,train-MinReturn,Time-Optimization,LossAfter,Time-SampleProc,ItrTime,Itr,train-AverageDiscountedReturn,train-MaxReturn
87.08340501785278,730000,100,91.25642490386963,7534.507417201996,3.7565300464630127,-10.855747941606973,4.193906134811023,-0.012616882,-16.3729964836111,2.1444621086120605,-0.067988515,0.06154322624206543,93.46375489234924,72,-18.863341509391088,-0.8619032927736205
89.64416027069092,740000,100,93.90172696113586,7630.704695224762,3.818767547607422,-10.409671013809662,4.78633475379511,-0.0064849365,-16.219634966006616,2.2543537616729736,-0.034816265,0.0202176570892334,96.17776393890381,73,-17.656621352369452,-0.5845352323225717
87.53153371810913,750000,100,91.72320413589478,7724.643347263336,3.7744364738464355,-10.51341763699636,4.62594261891749,-0.016167346,-17.37022333462053,2.1717817783355713,-0.027080927,0.018926143646240234,93.91434216499329,74,-18.10523045194876,-1.107730688919443
87.84216284751892,760000,100,92.013592004776,7818.846151351929,3.7481191158294678,-8.575981959874742,5.342713470879847,-0.00407574,-16.381275377118364,2.1410701274871826,-0.01196553,0.02494502067565918,94.18116188049316,75,-14.417031837154571,-0.5180942922249411
89.35938549041748,770000,100,93.51645612716675,7914.619104146957,3.7414755821228027,-9.474250635910542,4.849128775842638,0.004787744,-15.656926590538538,2.2136142253875732,0.0027013854,0.01948714256286621,95.75102496147156,76,-16.284640810884706,-1.3579240023107861
89.39857983589172,780000,100,93.65178513526917,8010.491226196289,3.8289899826049805,-10.012922645244009,4.913938781788155,-0.0089754155,-16.021146247001447,2.178208827972412,-0.013757813,0.01863408088684082,95.85026407241821,77,-17.217274985650715,-1.9941548224752579
88.27199864387512,790000,100,92.4478669166565,8105.132173061371,3.759113311767578,-8.862131228797557,5.152050921889297,0.020338748,-16.014804621387558,2.151186943054199,0.018039793,0.019533872604370117,94.62014126777649,78,-15.03449490770676,-1.0009249200269221
89.43138027191162,800000,100,93.61727690696716,8201.048465251923,3.7669215202331543,-8.780264146711733,5.140682037631016,-0.008270496,-16.505777478399228,2.256175994873047,-0.0112757385,0.01898813247680664,95.89397597312927,79,-15.027675922629902,-0.8051894837275566
89.5897867679596,810000,100,93.7386360168457,8297.066237211227,3.7346832752227783,-6.665959284307687,5.083426346868164,0.0014130081,-14.944400556381627,2.231811046600342,0.0015689728,0.021307945251464844,95.99218821525574,80,-11.317071636304004,-0.5397471528100388
89.91022157669067,820000,100,94.098876953125,8393.495074033737,3.767881155014038,-7.3654003325816015,5.282799769134369,-0.0038765625,-16.66299047782631,2.2880780696868896,-0.010959119,0.017490148544311523,96.40592908859253,81,-12.108798837237554,-0.877641262537568
91.43511629104614,830000,100,95.6242790222168,8491.492373228073,3.761927843093872,-6.871112620172121,5.434223401621708,-0.007563745,-16.973874569365105,2.330191135406494,-0.069093764,0.019708871841430664,97.97621583938599,82,-11.213831053644467,-0.6560890274267717
89.36215376853943,840000,100,93.43976187705994,8587.211369276047,3.6608223915100098,-4.19056711339535,4.22184388370035,0.0074567017,-16.40292403484404,2.236298084259033,-1.0705194,0.020677804946899414,95.69723296165466,83,-6.25663020551646,-0.3643180612930002
87.23742055892944,850000,100,91.32910919189453,8680.791862010956,3.6707139015197754,-2.1314416121020843,1.7221306605024826,-0.016510664,-15.611941112245427,2.209904909133911,-1.4355901,0.018471956253051758,93.55887794494629,84,-2.2701070562991803,0.18212115191756822
88.72370886802673,860000,100,92.81642293930054,8775.91386437416,3.6680657863616943,-1.9999488975044082,0.7645721432419034,-0.0013563995,-3.6333326338289695,2.2576308250427246,0.087773636,0.01863718032836914,95.09595513343811,85,-2.135790509071054,-0.0903136364363959
90.1731104850769,870000,100,94.2891252040863,8872.45947432518,3.675128698348999,-1.9661751436366928,0.813330921568599,0.0074475524,-3.8813871767378085,2.2151873111724854,0.011247095,0.0186460018157959,96.52436089515686,86,-1.9011198430860419,-0.19894733017212388
88.52000021934509,880000,100,92.54636096954346,8967.165601015091,3.6118838787078857,-2.057402213517445,0.736060852815838,-0.001528247,-4.460442929864616,2.1172990798950195,0.0048580323,0.01885199546813965,94.68393087387085,87,-2.377322920110051,-0.7186950571980972
87.62250256538391,890000,100,91.69635510444641,9061.150559186935,3.6519341468811035,-1.981475633166297,0.8711115677183364,0.00096412963,-4.070817689019991,2.245358943939209,-0.0023772246,0.020848989486694336,93.96415281295776,88,-2.002444788130219,-0.008113646833024346
87.91459465026855,900000,100,91.98438239097595,9155.365683317184,3.6542105674743652,-1.9846949983873001,0.8692829531079368,0.0059959963,-4.53179988932158,2.1893088817596436,0.0048872987,0.019080162048339844,94.19433760643005,89,-2.1836168324874494,0.08599394987588865
89.451012134552,910000,100,93.55067896842957,9251.097389221191,3.662205457687378,-2.1053513041022542,0.8284402263250966,-0.012236572,-4.910339162133837,2.140436887741089,-0.012578381,0.018396854400634766,95.71103000640869,90,-2.2677260061149807,-0.33040651223318673
87.03051018714905,920000,100,91.1480438709259,9344.647807359695,3.677788734436035,-1.815174824937596,0.6897623077330726,-0.009184467,-3.0626349467054887,2.3581807613372803,-0.010784699,0.018628835678100586,93.52626490592957,91,-1.9321006519771915,-0.18694582535915233
91.0497214794159,930000,100,95.13971185684204,9442.086532115936,3.6684439182281494,-1.9735349711232135,0.7046838512890756,0.0028262788,-3.3169115898173898,2.251175880432129,0.002509334,0.0194699764251709,97.41098928451538,92,-2.1133509433562185,-0.48972625127714636
89.46852397918701,940000,100,93.57168793678284,9538.34126830101,3.6666929721832275,-1.9315132189715956,0.8220673143499245,0.0090366695,-3.894551728687987,2.6188600063323975,0.0087400265,0.04259014129638672,96.23407411575317,93,-1.8819114815819649,-0.08508153153902451
159.44499897956848,950000,100,164.43690013885498,9705.920502185822,4.371251106262207,-1.8877914528880693,0.6958742534068219,-0.010114673,-3.3939017085481473,3.0902740955352783,-0.010529419,0.029230117797851562,167.5573468208313,94,-1.972042964979715,-0.07466584943375328
143.22013759613037,960000,100,148.14201498031616,9856.50628709793,4.388226270675659,-1.9077431120479142,0.7202775831652192,-0.0073673218,-3.952775723493417,2.2827937602996826,-0.008025513,0.03655409812927246,150.46210312843323,95,-2.0538749629116104,-0.41311983586058204
97.18885564804077,970000,100,101.48000383377075,9960.93082332611,3.8352317810058594,-1.8940375471177264,0.7554703890395676,0.002957892,-4.420955787188593,2.8921148777008057,0.0013478943,0.019836902618408203,104.39273023605347,96,-1.9290444531118682,-0.30293550081682924
101.15227317810059,980000,100,105.58487796783447,10068.971342086792,3.9590110778808594,-2.025912517639735,0.7750613240013493,0.00047598267,-3.8284231797015584,2.414339780807495,-0.00016065064,0.019238948822021484,108.02005195617676,97,-2.208832250438966,-0.26807898134303887
95.74434900283813,990000,100,100.0712022781372,10171.460658311844,3.8657848834991455,-1.8614455537255592,0.7417492981214046,0.00068381656,-3.6610104863883417,2.372359037399292,0.00032388,0.01919412612915039,102.46418929100037,98,-1.8927464870977138,0.5192332378953879
89.68033480644226,1000000,100,93.91431713104248,10267.527249336243,3.7836897373199463,-1.8220659106370878,0.6761514126402707,-0.015926218,-3.4664718472914915,2.0846238136291504,-0.016749494,0.0437769889831543,96.0457820892334,99,-1.7908069720957638,-0.02865310034654961
91.28626823425293,1010000,100,95.69540786743164,10365.524807214737,3.9594221115112305,-1.9635913030200576,0.8180262225528792,-0.0027046462,-3.7805212009621343,2.2597930431365967,-0.00358508,0.019617080688476562,97.97628808021545,100,-1.9440959920937022,-0.1341145490194692
96.4604184627533,1020000,100,100.8003888130188,10469.347680091858,3.875962734222412,-1.9147605851958451,0.7212562517042859,0.00984364,-3.5260623142571013,2.9751291275024414,0.008850378,0.02442169189453125,103.80130767822266,101,-1.8161528430980889,-0.35377802203279224
143.94212460517883,1030000,100,149.2597677707672,10622.272367238998,4.777417898178101,-1.9720725827159382,0.8390456395492564,-0.0051441407,-3.815728837644114,3.6059041023254395,-0.0049855346,0.034470319747924805,152.90165090560913,102,-1.9572196852209922,0.5972417545548544
107.9475748538971,1040000,100,112.9044280052185,10739.204367160797,4.450324296951294,-1.8368952994605667,0.7060543330418353,-0.014530243,-3.2303432669006154,3.9563848972320557,-0.015004617,0.03022480010986328,116.89275288581848,103,-1.9402861777982108,0.07944070734769992
80.29035544395447,1050000,100,85.77870392799377,10827.471324205399,4.960237503051758,-1.7738918774230803,0.7493316336067125,-0.002177527,-3.7111059421649233,2.434528112411499,-0.0036439574,0.026948213577270508,88.24126720428467,104,-1.5475119877149868,-0.17759236037472392
88.5834128856659,1060000,100,93.11936116218567,10922.929571151733,4.061992645263672,-1.9493609993423724,0.7868188378028497,-0.00398772,-3.581874705098766,2.2851920127868652,-0.005006531,0.024322032928466797,95.43044781684875,105,-1.960123741484122,-0.1319967185857696
95.65106010437012,1070000,100,100.0634708404541,11025.553208112717,3.946882486343384,-1.7496612085914958,0.7250293015235095,-0.004035805,-3.2543751612998166,2.513975143432617,-0.005907239,0.02237105369567871,102.60120797157288,106,-1.6617766747905443,0.3884900141783225
106.92825388908386,1080000,100,111.58061218261719,11139.649059057236,4.167075872421265,-1.740193168825313,0.7839878309872793,0.0002671997,-3.282427994243087,2.431067943572998,-0.002809485,0.06048583984375,114.0729238986969,107,-1.5688202366129451,0.09127081706358059
94.19125843048096,1090000,100,98.62667393684387,11240.974267244339,3.976823329925537,-1.7974849108846582,0.8053611570045975,-0.0058981306,-3.4871293234427405,2.6530213356018066,-0.006858496,0.02056121826171875,101.30173206329346,108,-1.671955280450012,0.16128743708660148
92.31057119369507,1100000,100,96.83162808418274,11340.255158185959,4.060577392578125,-1.6752809553862886,0.7380262762327391,-0.0013714661,-3.557273660716858,2.393984079360962,-0.0022612426,0.030020952224731445,99.25641894340515,109,-1.5298791042460145,0.10942701920008813
88.56613254547119,1110000,100,92.97116303443909,11435.45504617691,3.9489450454711914,-1.7063798348925168,0.9062682596023388,-0.016442945,-3.386902247162784,2.1843619346618652,-0.017760394,0.02137303352355957,95.17842411994934,110,-1.462468841914775,0.2991296183617863
88.83128809928894,1120000,100,93.30538082122803,11531.018481254578,4.013564825057983,-1.6610099047266527,0.7839610154453288,-0.0038007936,-3.5375837439705604,2.2113101482391357,-0.0038610168,0.02258896827697754,95.54070901870728,111,-1.3826785374063497,0.3259067501459108
86.01283073425293,1130000,100,90.44619607925415,11623.776440143585,3.949942111968994,-1.7341397603390936,0.8124977766298502,-0.0074599977,-3.15227177282142,2.269752264022827,-0.0077999514,0.01941394805908203,92.73687815666199,112,-1.7427946334266093,0.33032853637718174
