n_timesteps,Itr,ItrTime,train-PolicyExecTime,train-AverageDiscountedReturn,LossAfter,train-StdReturn,train-MinReturn,train-NumTrajs,train-MaxReturn,Time-Optimization,train-AverageReturn,Time,LossBefore,Time-Sampling,Time-SampleProc,train-EnvExecTime
1150000,114,94.04001688957214,86.37443351745605,22.634977754967476,-0.4395846,6.566250951843416,7.456219912289958,100,32.04963318466568,2.888584852218628,17.592309586215055,11779.997047185898,0.0031761506,91.11919212341309,0.029712915420532227,4.273027658462524
1160000,115,92.0992910861969,85.08078145980835,23.447051977967124,-0.4180831,6.357309958652721,8.02311707972211,100,32.565005626549905,2.2407867908477783,18.247552009682067,11872.121749162674,-0.0030177857,89.83337497711182,0.023547887802124023,4.287858963012695
1170000,116,88.72381496429443,81.89383006095886,23.501090242779913,-0.42110938,6.41168465080275,6.592202834988718,100,32.86200810649804,2.084780216217041,18.181860936880856,11960.867536067963,-0.01140686,86.61334085464478,0.024190902709960938,4.263072490692139
1180000,117,87.43838596343994,80.56368327140808,21.768813347451452,-0.37232322,5.16058742744999,8.241173341614909,100,30.148054649025205,2.041206121444702,17.26873529994497,12048.326550006866,0.005792195,85.37497091293335,0.020296096801757812,4.342669248580933
1190000,118,85.77154922485352,78.90817403793335,23.057840691211226,-0.36326635,6.082031376298958,3.393095006775806,100,30.778765453311063,2.027822971343994,17.922771929030436,12134.119473934174,-0.0017553192,83.71447706222534,0.02772808074951172,4.342942953109741
1200000,119,89.2686619758606,82.21640920639038,21.538463777045123,-0.29956353,6.374469019368894,4.885014316841684,100,34.8439727709803,2.254633903503418,16.88633904587437,12223.409233093262,0.0062936586,86.98390007019043,0.024157047271728516,4.30641770362854
1210000,120,88.49539995193481,81.56311225891113,22.344181583145055,-0.26788658,6.11550984952888,7.706081706541299,100,30.729113666844274,2.1064951419830322,17.70992675691797,12311.930286884308,0.009246546,86.36742806434631,0.02105116844177246,4.325848340988159
1220000,121,89.04047703742981,82.14099907875061,22.351931790172067,-0.28581744,5.852274056681472,7.405164070964171,100,32.18771990303872,2.119018077850342,17.559553590717915,12400.991896867752,-0.0046089236,86.90047693252563,0.019130229949951172,4.300581455230713
1230000,122,95.79517412185669,88.75166153907776,24.813771374031827,-0.30455598,6.536489717259744,8.40947955867312,100,32.50979180452686,2.226102590560913,19.111177147780428,12496.812604904175,-0.012135181,93.53716087341309,0.02969193458557129,4.319263935089111
1240000,123,100.44889903068542,93.325270652771,23.02167263353439,-0.2924238,5.8766818571184,7.838982962150865,100,30.706089718316562,2.169260025024414,18.037167429351985,12597.282171010971,-0.0042272704,98.255619764328,0.022311925888061523,4.447799444198608
1250000,124,101.13189315795898,93.89446187019348,24.60029351887129,-0.28667608,6.345190006970367,9.106357083647795,100,31.874471090707946,2.191192150115967,18.735073678802372,12698.435510158539,-0.015817368,98.91497707366943,0.024980783462524414,4.550370454788208
1260000,125,105.65627193450928,98.50663185119629,23.495746935288157,-0.28978154,6.479254499976386,7.0751811866211485,100,32.95830658084475,2.2756128311157227,18.202137374584986,12804.13319683075,-0.0151380375,103.35933494567871,0.02052474021911621,4.37078332901001
1270000,126,122.05465698242188,114.47221183776855,22.35946298195763,-0.26517433,6.569590045317183,3.9066186515588406,100,31.45634261608634,2.557551860809326,17.520744150002244,12926.208821058273,-0.0025977904,119.47122287750244,0.02409219741821289,4.515430927276611
1280000,127,120.37865710258484,112.68006706237793,24.48802339242539,-0.25045177,5.904700025882132,9.513290733298925,100,31.39739438237859,2.7006289958953857,18.769868600716578,13046.610103845596,0.008057647,117.652334690094,0.024768829345703125,4.487063407897949
1290000,128,114.06083464622498,106.09189224243164,24.854387304337596,-0.22794953,6.26253592170169,7.554191266814406,100,31.98855794257458,3.0598862171173096,18.922514716958364,13160.691244125366,0.011557637,110.97913098335266,0.020014047622680664,4.405179500579834
1300000,129,111.67468810081482,103.54280281066895,22.718645905244806,-0.27434573,6.3421881338421855,6.3333135883893,100,32.686216105707125,3.409849166870117,17.644210814203742,13272.387442111969,-0.0074449526,108.24114799499512,0.022949934005737305,4.259848594665527
1310000,130,101.98017191886902,94.50395178794861,25.45519991361174,-0.2544031,7.010911715609697,5.998536414905689,100,31.712104660814568,2.942507028579712,19.222505304092643,13374.414510965347,-0.014155481,99.00012588500977,0.03643488883972168,4.038742780685425
1320000,131,104.36496877670288,96.50591540336609,25.64389591847362,-0.28434524,6.163193746091627,7.6539445725588475,100,33.584909240287885,3.276949882507324,19.34184241711809,13478.80070900917,-0.005873181,101.06142592430115,0.024911880493164062,4.118661403656006
1330000,132,107.93468999862671,99.64858365058899,25.609631094372148,-0.2763354,6.522691112936963,8.90588890301569,100,35.587734392073926,3.6150782108306885,19.229234097276436,13586.754260063171,0.0056897094,104.29629707336426,0.02110004425048828,4.193220853805542
1340000,133,104.89292073249817,96.32941341400146,24.61110865490194,-0.27392447,6.511371503033807,7.885613154105743,100,31.89469201170663,3.9103610515594482,18.862767279409447,13691.66899394989,-0.00951626,100.91016912460327,0.07185196876525879,4.144076347351074
1350000,134,105.64199090003967,97.90122675895691,23.739192429198653,-0.24400522,6.00652734247342,8.009597803144674,100,32.524792087373015,3.172513008117676,18.381773353797968,13797.333839893341,0.021330401,102.4463951587677,0.021671056747436523,4.113987445831299
1360000,135,105.90856599807739,97.62874841690063,25.873822877420416,-0.2539868,6.453123455819088,6.4263642075845,100,31.762323635204243,3.5456788539886475,19.55671139599242,13903.263365030289,-0.0034268158,102.32314920425415,0.038381099700927734,4.263209819793701
1370000,136,116.06864190101624,107.76284599304199,23.13423332763241,-0.24795522,6.117332776021658,7.311614418764001,100,31.45488357594758,3.6262271404266357,17.88583511129557,14019.350946903229,0.0033842605,112.41960716247559,0.02138996124267578,4.215651035308838
1380000,137,114.40713286399841,107.184166431427,24.217142323525977,-0.23915544,6.452979408108857,8.174149680608464,100,31.386770615062726,2.5536651611328125,18.561535821840792,14133.777946949005,0.0021573913,111.83352208137512,0.019551992416381836,4.1607749462127686
1390000,138,111.505784034729,104.3105959892273,24.7132544587429,-0.2504579,6.246086152993048,7.576482989010332,100,30.455053424629543,2.582096815109253,18.772399470146528,14245.304233074188,0.014136878,108.89874196052551,0.021770954132080078,4.1459057331085205
1400000,139,108.58385992050171,101.68440461158752,24.576965213586362,-0.26778552,6.499611384370734,8.673981423615457,100,32.09916820920689,2.272608757019043,18.683706639803752,14353.9100420475,-0.00010966797,106.29084897041321,0.019937753677368164,4.1706061363220215
1410000,140,107.37862491607666,100.31598353385925,24.870947905186444,-0.27897486,6.543202371918826,7.398670032836,100,33.029390804046315,2.5567171573638916,19.024926310940938,14461.309472084045,0.013321655,104.8003261089325,0.020933866500854492,4.042265892028809
1420000,141,108.31442189216614,101.34063076972961,23.69858373165227,-0.30095923,6.153621907000033,8.223500388693955,100,34.3177366833412,2.4511818885803223,18.272196766662734,14569.644300937653,0.0008322998,105.84136581420898,0.0205080509185791,4.0368475914001465
1430000,142,182.1591968536377,172.8933868408203,24.73244171079957,-0.3075733,6.566935274042452,8.586118099371344,100,32.7902050991624,3.6308348178863525,18.720063269979885,14751.82598900795,0.0056566373,178.43479585647583,0.09215998649597168,5.0203564167022705
1440000,143,169.05172681808472,159.54500150680542,23.790604161343325,-0.30742037,6.399060037803178,7.841471250996504,100,31.126345885628318,3.8755571842193604,18.289068853089354,14920.901268959045,-0.011762127,165.1281979084015,0.04713606834411621,5.019316673278809
1450000,144,130.21481823921204,122.10662508010864,26.208070470651652,-0.3406752,6.737512005965511,8.838236013740135,100,32.976626627609136,2.974984884262085,19.69650289171242,15051.14930486679,-0.0020780242,127.21086072921753,0.028489112854003906,4.617832660675049
1460000,145,124.4835479259491,116.87327122688293,23.706276790759084,-0.3470401,7.251532162630852,6.990168832555885,100,33.53545092171836,2.792271137237549,18.364512500876447,15175.655062198639,0.0009479309,121.66683006286621,0.02363109588623047,4.326336145401001
1470000,146,122.4228048324585,114.34174966812134,23.27489269639561,-0.31124723,6.889313238893784,5.505840767666411,100,34.42425869046172,3.273236036300659,18.038121965610614,15298.09876203537,0.02479568,119.12811422348022,0.021044254302978516,4.317776441574097
1480000,147,121.23632216453552,112.77369618415833,25.645207814617343,-0.35666785,6.464531462051483,9.155272578205606,100,32.508918786550375,3.6814799308776855,19.414622645856863,15419.353811979294,0.017306373,117.49385190010071,0.05956101417541504,4.250107288360596
1490000,148,113.76123690605164,106.18461298942566,25.961723859184097,-0.3893516,6.597717838367323,8.086877280978952,100,32.07538919739717,2.940563201904297,19.599468095602198,15533.136682987213,-0.0029036743,110.79934000968933,0.019819974899291992,4.170486688613892
1500000,149,110.85137915611267,102.614741563797,24.812412544946213,-0.4088126,6.458516389099586,8.516084270267092,100,33.9980386574524,3.7763729095458984,18.931395712559432,15644.010653972626,-0.0016650344,107.05405521392822,0.020346879959106445,4.004385709762573
1510000,150,111.18948078155518,104.40622472763062,25.58738155036571,-0.41601962,6.572607650167119,7.6084594095342135,100,32.51977571879179,2.2925100326538086,19.387751784811773,15755.220672130585,0.004335571,108.87682938575745,0.018656015396118164,4.035659313201904
1520000,151,111.85318684577942,104.83590173721313,24.62350099815045,-0.39930248,6.827923297039652,6.289714736603076,100,30.85037664237619,2.5200021266937256,18.64938214486885,15867.095675945282,0.016950091,109.27802228927612,0.05476689338684082,4.009479761123657
1530000,152,111.69611096382141,103.5402672290802,25.987881991004382,-0.35025007,6.876282536679989,7.617969128354497,100,31.858572421836644,3.7110977172851562,19.568995665825113,15978.812175035477,0.0073012575,107.96441102027893,0.019112825393676758,3.992861747741699
1540000,153,112.78334212303162,105.12519431114197,23.963908983341017,-0.4420372,6.377289988955229,6.973961082340572,100,32.31476928642771,3.121476888656616,18.559528334008764,16091.622146844864,0.014355664,109.64256310462952,0.017824888229370117,4.0876524448394775
1550000,154,108.32370185852051,101.27033686637878,25.064126083192686,-0.48048192,6.669184979945135,9.157281668776172,100,33.83061898784244,2.574326992034912,19.075250026762347,16199.967340946198,0.0008331787,105.72044491767883,0.02786707878112793,4.021809816360474
1560000,155,106.74127912521362,99.9023048877716,24.53560156770521,-0.5521924,6.45574561348626,8.388904721904563,100,33.97684785878027,2.340190887451172,18.728142711418545,16306.72675204277,-0.02006779,104.3783769607544,0.022268295288085938,4.041634559631348
1570000,156,108.63619303703308,101.82442855834961,26.070591640189118,-0.5551883,6.698942623216036,8.493643512276197,100,31.34770895989366,2.2627410888671875,19.384718790728087,16415.382344961166,-0.002829303,106.35348892211914,0.018646955490112305,4.086436748504639
1580000,157,106.19003009796143,99.45742726325989,25.11671009113908,-0.58378965,6.1271422531607636,7.524998014307249,100,31.674379677888748,2.241610050201416,19.185186357468506,16521.594769001007,0.008313134,103.92754006385803,0.020256996154785156,4.037475109100342
1590000,158,103.02245807647705,96.13019299507141,26.06464421621947,-0.62229526,6.204877311414287,9.411666328647833,100,31.371402116152385,2.4027373790740967,19.65210666911522,16624.643435001373,-0.002702063,100.59487271308899,0.02444911003112793,4.027344703674316
1600000,159,103.37801313400269,96.508873462677,24.035024113651456,-0.656038,6.934630744744367,6.463645333585536,100,35.80336616862543,2.379878282546997,18.37884712064512,16728.04331612587,-0.011767664,100.97555494308472,0.02105998992919922,4.0299904346466064
1610000,160,100.75096607208252,94.00135898590088,25.919514191915606,-0.7273185,7.0086724048714135,7.8119226182955215,100,33.584673858468285,2.211074113845825,19.317779604446073,16828.817079782486,0.007119708,98.45148801803589,0.08534884452819824,4.022129535675049
1620000,161,102.312579870224,95.54133605957031,26.74019492152656,-0.76699615,6.626576164528008,7.256446618615942,100,31.78571758755864,2.2503960132598877,19.962558751647645,16931.15769982338,0.015218543,100.04072999954224,0.019041061401367188,4.057870864868164
1630000,162,98.60203886032104,91.88511633872986,26.179030998314364,-0.81724054,6.994833502950358,7.2574918397710615,100,32.69869237490942,2.2338290214538574,19.43531004807396,17029.785847187042,0.0019045044,96.35210680961609,0.015720129013061523,4.037944793701172
1640000,163,98.7786591053009,91.99546384811401,26.580377854000616,-0.85395783,6.5520829355499,4.4287221628923445,100,32.247190894124195,2.2020509243011475,19.908993116330052,17128.585531949997,0.006210693,96.555428981781,0.020786762237548828,4.1247148513793945
1650000,164,101.70104885101318,94.6437873840332,24.828496054859933,-0.85079443,6.312939852401915,7.412967883219393,100,32.237326772283836,2.559849977493286,18.680647528611015,17230.307808160782,0.0016663086,99.12082719802856,0.018037080764770508,4.017179489135742
1660000,165,104.06867480278015,97.3567624092102,26.419413180440337,-0.97007287,6.00364359086956,7.225908186646843,100,31.39879831127024,2.240612268447876,19.77079445226309,17334.3975481987,-0.0028253144,101.80651807785034,0.01997685432434082,4.006314516067505
1670000,166,107.28163409233093,100.36554765701294,25.39693272881977,-0.9845501,6.518338916017067,7.269950654834833,100,31.152850409235295,2.404932975769043,19.23130933931059,17441.70135498047,-0.0038676178,104.85632729530334,0.01999807357788086,4.049490928649902
1680000,167,106.50483822822571,99.57617735862732,24.468511404199933,-0.97956365,6.320997523755976,7.111046056963823,100,31.172554721766506,2.2405219078063965,18.522810772881474,17548.28674697876,0.015409131,104.24208998680115,0.02085113525390625,4.041056871414185
1690000,168,146.03431797027588,136.843829870224,24.411492284782682,-0.9734866,6.037682260760047,7.475054469333725,100,35.37071573639139,4.153226852416992,18.526639810117025,17694.340487003326,0.00023879395,141.85058903694153,0.0293581485748291,4.511436700820923
1700000,169,157.12691569328308,148.1252782344818,26.418276057862858,-1.0178226,6.523424159477421,6.865465513418865,100,32.60733817846462,2.9331037998199463,19.772284916451387,17851.569923877716,0.004962387,154.16930103302002,0.0237581729888916,5.475468873977661
1710000,170,154.79964590072632,146.0812222957611,25.467016739144004,-1.0476303,6.381590479636588,10.054344982934989,100,32.65225792221197,2.931673765182495,19.33719526935791,18006.390726089478,-0.0059059327,151.83802700042725,0.028290748596191406,5.221600770950317
1720000,171,126.46435499191284,117.90220856666565,27.049144170936273,-1.0756353,6.605340592844989,8.762601693022766,100,32.52801963423688,3.403162956237793,20.14311221789627,18132.884075164795,0.009055164,123.02625894546509,0.032379150390625,4.611405611038208
1730000,172,148.43136715888977,139.9676206111908,26.566483042349418,-1.1414237,6.376526246593603,9.343729139607156,100,35.21614814383197,3.137083053588867,19.85814734284112,18281.346438884735,0.004373004,145.2123351097107,0.08025598526000977,4.682060241699219
1740000,173,118.34771990776062,110.37943029403687,27.51750473355814,-1.226656,6.486493242988704,7.058711150054442,100,31.300604949201393,3.0034968852996826,20.335497359345144,18399.726148843765,-0.005458905,115.3236780166626,0.01912093162536621,4.469117641448975
1750000,174,112.21215605735779,104.2156150341034,28.826337439187103,-1.3182256,6.610410632076895,10.203562650039556,100,34.34034812792129,3.1539032459259033,21.105289896973787,18511.962279081345,-0.01871944,109.03667092323303,0.01952219009399414,4.365939617156982
1760000,175,108.94900703430176,101.09900665283203,27.52372112443538,-1.3963286,7.043894263600526,8.768161836549803,100,34.852623484762,3.128824234008789,20.22762890192932,18620.93218111992,-0.0029769775,105.7970199584961,0.021792888641357422,4.246550559997559
1770000,176,109.93602299690247,102.72935152053833,26.470145445924707,-1.3619235,6.724076457591919,8.112573601360818,100,33.073303685753544,2.498250961303711,19.804240799775936,18730.89020395279,-0.0100953495,107.41742014884949,0.01972818374633789,4.237061262130737
1780000,177,105.90951108932495,98.67124438285828,26.20804615275067,-1.3953613,6.327718848956788,9.104257809085725,100,32.0670883538814,2.45210599899292,19.494304163308996,18836.821917057037,0.015835276,103.43639492988586,0.019509077072143555,4.323780059814453
1790000,178,153.2758572101593,144.78077340126038,26.74784185584942,-1.4388328,6.939673104799313,5.210505820751194,100,34.33687820712043,3.2970409393310547,19.75534499684577,18990.1186439991,0.0019362732,149.9496922492981,0.026706218719482422,4.644038438796997
1800000,179,173.3815200328827,164.59322142601013,25.754201270818253,-1.4391127,5.941279865880304,8.277677014627496,100,31.866437788919825,3.660101890563965,19.392618040459343,19163.617186784744,0.0036803773,169.69672775268555,0.023163795471191406,4.628112554550171
1810000,180,166.62132215499878,158.72923874855042,25.680397456286663,-1.5069387,5.3517441685389135,8.73957761187689,100,31.608204357250315,3.002387046813965,19.368751306217813,19330.261890888214,-0.0014301636,163.45027685165405,0.16724205017089844,4.263253211975098
1820000,181,163.73997521400452,156.19831204414368,27.272813464724727,-1.4774545,6.472172856261048,6.7567982404420395,100,32.13461805273395,2.890087842941284,20.121135091624243,19494.0220580101,0.0033891175,160.82421278953552,0.02423095703125,4.1721131801605225
1830000,182,166.6574878692627,158.1685769557953,26.31174419931608,-1.4424824,6.545352237925504,9.968819529373782,100,32.820573704827595,3.796311140060425,19.701710940625237,19660.701080799103,-0.028593427,162.83832597732544,0.020895004272460938,4.2289814949035645
1840000,183,166.6355378627777,157.9706907272339,27.061585994695793,-1.3068438,7.068939967565411,6.756164489372125,100,34.05970018427549,4.058395862579346,19.884747756077957,19827.36136698723,0.012481245,162.55131196975708,0.024168968200683594,4.13961124420166
1850000,184,167.91276383399963,158.80375933647156,25.420493256153403,-1.3311857,6.198426067825384,7.6028111667049085,100,32.64745242897938,4.473398923873901,18.999981651568007,19995.295078992844,0.013585351,163.41835713386536,0.020385026931762695,4.1581199169158936
1860000,185,164.67576003074646,155.99819087982178,25.967650169199164,-1.3169327,6.7076470653241085,5.05651113425202,100,33.26979324047628,4.083784103393555,19.438593225573836,20159.991541147232,0.0047576143,160.57023406028748,0.021342992782592773,4.132006406784058
1870000,186,182.75266194343567,173.15815711021423,26.432236555268936,-1.3061382,6.526112343200652,10.651061348312185,100,31.77533477520627,4.691056251525879,19.767133135700476,20342.773173093796,0.016995495,178.0411069393158,0.018780946731567383,4.411621332168579
1880000,187,167.48157787322998,158.99718475341797,25.66738848525076,-1.2772738,6.5892661705759865,6.687093122480167,100,31.62586779321043,3.449312686920166,19.217224255444197,20510.27683210373,0.002179004,163.9553952217102,0.07544898986816406,4.4914162158966064
1890000,188,153.27602100372314,145.7583522796631,26.733902298351776,-1.2490557,6.663711228526783,7.800824840327959,100,31.400141199682622,2.988568067550659,19.819284269578777,20663.57536292076,-0.0065151793,150.26775097846985,0.017755985260009766,4.053401708602905
1900000,189,154.2521390914917,146.17791533470154,26.897320104821553,-1.257551,6.281484859826392,6.933658146119637,100,31.724929026406173,3.514720916748047,19.859257643483105,20817.924029111862,0.015427967,150.71681880950928,0.019166946411132812,4.103771686553955
1910000,190,158.37304186820984,150.46203351020813,26.92714910668724,-1.3050739,6.196580057150854,8.855642899080324,100,30.798171666475028,3.1672439575195312,19.91984624000871,20976.319261074066,-0.0059019304,155.1840479373932,0.02109694480895996,4.286149024963379
1920000,191,164.25459718704224,156.61675214767456,24.839585286502867,-1.1712056,6.648800448908268,2.447209430259415,100,33.170128307649065,2.940751791000366,18.65790168561448,21140.596446990967,0.004690283,161.18214988708496,0.1301891803741455,4.128343820571899
1930000,192,175.1903591156006,167.30612564086914,27.39277735426965,-1.1458032,6.504967979086639,8.181076017351016,100,34.238135806085445,3.150372266769409,20.1680353533653,21315.808016061783,0.012520496,172.01783394813538,0.0206601619720459,4.260318994522095
1940000,193,269.5868399143219,259.83023953437805,26.847270291486193,-1.1088629,7.099764164160649,8.870891759167687,100,34.89563978178869,4.355528116226196,19.884355998129998,21585.41536808014,0.0040929993,265.1262719631195,0.10405611991882324,4.751726865768433
1950000,194,496.3561489582062,483.1233904361725,28.51025980632833,-1.1899341,6.696325050229374,4.287685255629881,100,33.9298728169212,6.826764106750488,20.700159666440392,22081.79874396324,0.0069531496,489.478631734848,0.04974484443664551,5.629258155822754
1960000,195,342.52594804763794,332.1602201461792,25.674597204885526,-1.1069236,6.382131605723695,8.204303046770104,100,32.53123387438876,4.835975170135498,19.15315899407034,22424.362272024155,0.01583283,337.6151759624481,0.07388520240783691,4.8660571575164795
1970000,196,213.33913612365723,204.61381483078003,26.59251870455306,-1.0796515,6.594752753065764,3.0023496701241106,100,31.605252547484593,4.293675899505615,19.439248292237405,22637.741386175156,-0.0058687623,209.02147507667542,0.022353172302246094,3.958270788192749
1980000,197,195.94739603996277,188.19538521766663,26.299401647691656,-1.0642709,6.751119150729572,8.214099993016204,100,35.37933950355546,3.415771245956421,19.44437569780297,22833.76947903633,-0.0041111633,192.5032720565796,0.026818037033081055,3.8730623722076416
1990000,198,187.24396395683289,178.7815752029419,28.11693813254954,-1.0261557,7.317459520323425,-0.18523275650726956,100,33.07570413782969,4.231492280960083,20.666422441120694,23021.032399892807,0.0043558837,182.989666223526,0.021152019500732422,3.7977559566497803
2000000,199,181.6657030582428,173.87765383720398,26.78823098579721,-0.99546397,6.56165956911292,6.250251119041457,100,30.85020914104289,3.5652318000793457,19.683463112322702,23202.718409061432,0.0022997498,178.08028292655945,0.018809795379638672,3.7887978553771973
2010000,200,174.91976618766785,167.3066668510437,25.455813102431538,-0.9074779,6.917540096787871,5.956511802143441,100,33.99876128345989,3.269819974899292,18.902857154483346,23377.65932393074,0.010766815,171.61806893348694,0.0304110050201416,3.895606279373169
2020000,201,174.7848539352417,166.05968642234802,28.859023403096504,-0.9541797,6.793311520914115,8.560706882976003,100,33.15727604130793,4.4849889278411865,20.80188461590534,23552.463308811188,-0.0097739315,170.27418994903564,0.024462223052978516,3.802722215652466
2030000,202,192.65953302383423,184.66705417633057,27.3040856860001,-0.91737765,6.341408486430017,6.124921783196074,100,32.220818240960135,3.3145668506622314,20.13639698490161,23745.15595293045,-0.010716223,189.30953288078308,0.03321099281311035,4.138556718826294
2040000,203,179.26014685630798,172.2667942047119,27.59135165582222,-0.89803886,6.546203905789776,9.385085840830765,100,37.91512073073277,2.756817102432251,20.25478956035459,23924.444780111313,-0.0019800782,176.4722831249237,0.030147075653076172,3.7907798290252686
2050000,204,186.613933801651,179.4399058818817,28.648698476668596,-0.8432824,6.803105667390857,8.850090132821002,100,32.45334445829293,2.8808348178863525,21.009082531331593,24111.079745054245,0.0037980224,183.69704604148865,0.03484082221984863,3.8485586643218994
2060000,205,194.11777997016907,186.72450399398804,27.654291959859073,-0.6799913,7.105525409142716,4.371924144879432,100,33.40674234952323,3.19518780708313,20.272060162105888,24305.218526124954,1.64917e-05,190.89986109733582,0.02125382423400879,3.768775701522827
2070000,206,204.70152401924133,197.54508757591248,29.28168374908908,-0.7646955,6.173268210441092,4.6802523489586125,100,34.22480593315215,2.9377877712249756,21.179884772395585,24509.941735982895,0.009313485,201.7430100440979,0.019216060638427734,3.7934603691101074
2080000,207,213.9013328552246,205.5577232837677,27.766326829765372,-0.76364696,6.689248189565579,8.687946343206507,100,31.03391285370931,4.095874071121216,20.32904411500417,24723.86388206482,-0.002806067,209.7841522693634,0.01970672607421875,3.818335771560669
2090000,208,218.31978797912598,210.4133050441742,28.835993973524932,-0.6814659,6.439781899979247,6.945076180613828,100,31.688898828344463,3.6948611736297607,20.94974875930784,24942.204223155975,-0.004840649,214.6007170677185,0.022741079330444336,3.7788970470428467
2100000,209,221.27086210250854,213.87028121948242,28.250109259728497,-0.5849565,6.5308116460479795,9.905449405675107,100,38.811729850241875,3.197870969772339,20.445579898717003,25163.49712896347,-0.0057403594,218.0488429069519,0.022406339645385742,3.7719173431396484
2110000,210,233.1509370803833,224.56206154823303,27.54459625421493,-0.5395786,6.465039998011866,4.989659590813685,100,33.59573593688669,4.029751777648926,20.322510932845795,25396.66677212715,0.0051345215,229.0834538936615,0.03686189651489258,4.036977052688599
2120000,211,221.28211784362793,211.93909430503845,26.863157488555387,-0.68245554,6.999380459717221,7.715524272902973,100,36.830924264741675,5.0643908977508545,19.830185893782538,25617.97476887703,-0.0028834534,216.1689510345459,0.04835772514343262,3.813190460205078
2130000,212,213.5560188293457,204.5011692047119,26.704018656428776,-0.5669143,6.230247531025097,6.414106314001144,100,33.212938109794244,4.8195412158966064,19.646193927787362,25831.551415920258,0.009306442,208.7159788608551,0.02014780044555664,3.7819325923919678
2140000,213,241.6964831352234,232.95607209205627,26.61206943531584,-0.57600915,6.643275642758136,5.068420693741601,100,30.325920005828163,4.3969128131866455,19.757601469800377,26073.268723011017,0.012185988,237.28075170516968,0.018218994140625,3.892005443572998
2150000,214,227.82072186470032,218.68001413345337,27.526157405190887,-0.640121,6.093434080623403,8.472444230339757,100,31.634666650074706,4.715022802352905,20.149622129005955,26301.111382961273,-0.017497327,222.91985297203064,0.1594691276550293,3.827423572540283
2160000,215,217.07191228866577,207.7723832130432,27.713307428775455,-0.5840485,6.30705512674573,9.06003942300147,100,31.927376154940415,5.090110778808594,20.420946689566907,26518.20156598091,0.008317725,211.9619631767273,0.018484115600585938,3.778960943222046
2170000,216,211.79992294311523,202.67817950248718,27.78377628074034,-0.5968042,6.35695122763851,1.469003889601794,100,32.606194242759976,4.906275987625122,20.338765217137876,26730.02088689804,0.0031281433,206.84901666641235,0.04405808448791504,3.758629083633423
2180000,217,217.41598510742188,208.367689371109,29.483287045502717,-0.5811345,6.367142790761274,8.23585834958157,100,35.92829418966676,4.829286336898804,21.153108775838458,26947.46431183815,0.008611462,212.56256580352783,0.02191901206970215,3.7681970596313477
2190000,218,224.7609417438507,217.05813431739807,30.790923092203293,-0.5889128,6.320272335252363,10.31633384235353,100,35.22509673896624,3.174325942993164,22.15293292820638,27172.24425792694,0.005432295,221.5438232421875,0.04001784324645996,4.021319389343262
2200000,219,230.7033188343048,222.4421648979187,28.224833353550935,-0.5830076,6.6259167489595585,6.179612301719702,100,33.81453686848843,4.031888008117676,20.630056000754834,27402.972182750702,0.0037594344,226.64917707443237,0.021837234497070312,3.7949841022491455
2210000,220,234.90305495262146,226.61849737167358,28.270918942949937,-0.53821516,7.396817331825342,7.903927570986957,100,35.15061406370257,4.071706771850586,20.66731638843899,27637.894021987915,0.005852063,230.80585384368896,0.02514505386352539,3.76949143409729
2220000,221,230.173513174057,220.80893087387085,28.403669387521877,-0.558521,6.593763587309119,-0.10496689315377564,100,31.761026083873066,5.140760183334351,20.929046164257485,27868.0865380764,-0.0017079834,225.0028281211853,0.029562711715698242,3.7840523719787598
2230000,222,224.77895498275757,216.138916015625,26.939009836490797,-0.5567595,6.073825727508447,9.76764285120919,100,32.064734574109515,4.442827939987183,19.75026966691743,28092.888332128525,-0.010082087,220.31422114372253,0.021528959274291992,3.759551763534546
2240000,223,231.94461107254028,222.627667427063,26.779461324438707,-0.53644526,7.536210315691749,1.5491469397785127,100,36.69546365743823,5.017047643661499,19.85057154513908,28324.853327035904,-0.0026277665,226.8290979862213,0.09662699699401855,3.7763240337371826
2250000,224,217.98934292793274,209.16152453422546,25.06089058874932,-0.49907804,6.416103107595966,0.44539354671846737,100,32.056448318028785,4.589327096939087,18.985903288052125,28542.861482143402,-0.01166788,213.37451910972595,0.024902820587158203,3.8005611896514893
2260000,225,205.0172939300537,196.4623465538025,26.56922237014849,-0.4740989,6.474298279512965,5.468031788957777,100,33.03328098102395,4.319571018218994,19.78245936204084,28747.899794101715,0.020860495,200.67625999450684,0.02014899253845215,3.796854257583618
2270000,226,204.73897504806519,194.89660263061523,27.26615256354202,-0.48539278,6.350631822056125,5.978538199397496,100,31.252311549100753,5.502691030502319,20.1324429318239,28952.657795906067,0.006240289,199.21244382858276,0.021808147430419922,3.883739471435547
2280000,227,192.76925611495972,184.27166771888733,26.944677715424486,-0.44582474,6.493210866241232,9.333596205834812,100,34.80841563101733,4.24268913269043,19.921737489311816,29145.451865911484,-0.0015546066,188.49126410484314,0.0349118709564209,3.805389881134033
2290000,228,194.19913792610168,185.10660028457642,26.602218039531973,-0.4458332,7.098919116971838,0.9534396045488716,100,32.29012032371238,4.843554735183716,19.722933904255186,29339.672066926956,0.0044050566,189.33431005477905,0.020555973052978516,3.8075623512268066
2300000,229,204.3499939441681,196.34946990013123,28.321521986782145,-0.4596205,6.492972493248968,5.287058833980336,100,32.045463121817264,3.7302210330963135,20.72788267701326,29544.039927244186,-0.004635898,200.5819182395935,0.036649227142333984,3.818728446960449
