n_timesteps,Time,train-AverageDiscountedReturn,train-MaxReturn,LossBefore,Time-Sampling,train-StdReturn,ItrTime,Time-SampleProc,LossAfter,Itr,train-MinReturn,train-AverageReturn,train-NumTrajs,train-PolicyExecTime,Time-Optimization,train-EnvExecTime
1210000,23934.605888843536,304.226724304663,177.99528940341662,0.002160814,108.82692313194275,1.9698505723438513,111.50883102416992,0.022493839263916016,-0.0028159637,120,168.48236311384377,173.52327629646902,100,103.74499154090881,2.655830144882202,4.65709376335144
1220000,24044.467184066772,304.3868973207173,176.86665122391517,0.030000629,107.25055694580078,1.8188495637999205,109.84039330482483,0.0204317569732666,0.02814942,121,168.68933205033974,173.5550479479216,100,102.1336669921875,2.5689637660980225,4.694261312484741
1230000,24153.31854200363,304.6569307330744,177.3508011687937,-0.009560597,106.45537090301514,1.9187254976545731,108.82728004455566,0.017767906188964844,-0.00992507,122,169.0169921381424,173.64777338870917,100,101.38326716423035,2.352705955505371,4.658504962921143
1240000,24268.134629011154,304.2759774941805,177.54584334414457,0.010232007,112.15950679779053,2.0557550307322243,114.79535984992981,0.020588159561157227,0.009968481,123,168.37150442415881,173.48978416803337,100,107.02931046485901,2.613933801651001,4.713799953460693
1250000,24381.819604873657,303.8086416826089,178.9371785424887,0.0020492477,111.0589690208435,1.8716014194874646,113.66220021247864,0.018244028091430664,0.0010702042,124,169.41516560357124,173.34025022611112,100,106.02572965621948,2.584592819213867,4.613914489746094
1260000,24495.273664951324,303.7054601147786,177.95303351466825,-0.0063908007,110.05850791931152,1.825643272407828,113.43292117118835,0.019930124282836914,-0.0050753807,125,169.10460672678792,173.27773234651548,100,105.01719260215759,3.353196859359741,4.624490022659302
1270000,24612.175597906113,305.4603447363021,178.63559360318044,0.022548597,114.0717339515686,2.0576149995294366,116.88072609901428,0.01849818229675293,0.021839838,126,168.439909002493,173.97002259194764,100,108.93687033653259,2.7888550758361816,4.702033519744873
1280000,24725.701649188995,304.2837410764041,177.77311039425,-0.027883854,111.16601490974426,1.95307480541736,113.50414800643921,0.02017998695373535,-0.028096406,127,168.61308551286925,173.50748172325584,100,106.09496927261353,2.3175971508026123,4.6353678703308105
1290000,24840.203740119934,305.3383882610196,178.25192076348074,0.0010002884,111.90585422515869,1.9093179172002752,114.4823408126831,0.0193631649017334,-0.0003640648,128,168.80617128281165,173.9353418732152,100,106.8218822479248,2.5565168857574463,4.6672890186309814
1300000,24956.678480148315,304.33909624067593,177.37761189735136,-0.0019354812,113.69217205047607,1.9414137467581594,116.45299029350281,0.02138209342956543,-0.0035755187,129,168.0587837672398,173.53897324594968,100,108.51698088645935,2.7384891510009766,4.707852840423584
1310000,25073.644978761673,304.51548340603995,177.3954067594383,-0.019061407,113.98633313179016,1.9420993096060424,116.94412589073181,0.049658775329589844,-0.01982591,130,168.34182559452233,173.59607112400306,100,108.7404932975769,2.904937982559204,4.767066717147827
1320000,25187.61447286606,304.15487077778016,177.78706198622842,0.005079786,111.13581776618958,1.9870889767076674,113.93651986122131,0.022768259048461914,0.005398504,131,167.7916048783238,173.4536216341862,100,106.21267175674438,2.7765109539031982,4.517504692077637
1330000,25303.904637813568,303.70873306674554,177.62432738376063,-0.02434637,112.78171396255493,1.8888545167955424,116.26896500587463,0.025900840759277344,-0.024771012,132,168.68942281656146,173.33066080318704,100,107.84862899780273,3.4609992504119873,4.522533416748047
1340000,25416.82989001274,303.9717436942876,179.19104585584617,-0.0075497366,110.05263805389404,1.9470201817608632,112.90439915657043,0.024157047271728516,-0.0074945237,133,169.4509795008909,173.40397179758426,100,105.09716486930847,2.825981855392456,4.523118495941162
1350000,25528.149614095688,303.8945505665348,177.21293460038197,0.019359183,108.6951539516449,1.8561120588673414,111.29883122444153,0.030251026153564453,0.01962142,134,168.4137566166726,173.40991909303594,100,103.75507593154907,2.571916103363037,4.539575099945068
1360000,25640.47985816002,305.6472392009978,179.85676656523083,-0.003358538,109.39812183380127,2.1000821610572227,112.31109690666199,0.022256135940551758,-0.0039458848,135,168.98396496663494,174.05255051019415,100,104.43245458602905,2.8893961906433105,4.5562584400177
1370000,25755.353400945663,304.5349788050882,177.58779009329834,0.014186515,112.2147889137268,1.7377744151480383,114.84625005722046,0.020280838012695312,0.014638057,136,169.11671864395973,173.59991199832785,100,107.2319986820221,2.609631061553955,4.575742244720459
1380000,25867.65805196762,304.6290845744834,179.88874904529231,-0.017483668,109.3254041671753,1.894758896413651,112.28425025939941,0.024171113967895508,-0.01668858,137,168.4529468608925,173.68341295233535,100,104.41272830963135,2.933805227279663,4.510626554489136
1390000,25980.03678202629,304.5461279366482,178.00305913478672,-0.011027672,109.50353264808655,1.8244596456805107,112.35341501235962,0.018915891647338867,-0.010350769,138,169.67824825644237,173.6443455971717,100,104.56890106201172,2.8294010162353516,4.533249855041504
1400000,26122.609268903732,305.27154136572887,179.33421692260538,-0.0012937713,139.41252493858337,1.9714227369862287,142.55091881752014,0.030380964279174805,0.00011268807,139,168.87136916853277,173.8839405108733,100,133.70799469947815,3.1056759357452393,5.205326318740845
1410000,26241.665760040283,304.67528187165567,177.36992354991546,-0.0051526017,116.1687560081482,1.8379355153350871,119.02977681159973,0.04359006881713867,-0.0037729125,140,168.07802776177715,173.62969286563634,100,110.96444058418274,2.81575608253479,4.737670183181763
1420000,26358.18344116211,304.6081634012611,178.87597215849118,-0.0013509765,113.74053502082825,1.969358765484792,116.49447774887085,0.020984172821044922,0.00043135756,141,168.2400170290442,173.68219783657705,100,108.5744960308075,2.73146915435791,4.7307093143463135
1430000,26485.21743297577,304.023884770183,177.43008203541643,-0.018137611,124.11867094039917,1.9809560233063275,127.01275300979614,0.0426177978515625,-0.017633561,142,168.07574014223786,173.40757639640856,100,118.62461352348328,2.849843978881836,5.017263650894165
1440000,26627.538331985474,304.3550160089376,178.36057530856073,0.0064219222,138.44858384132385,1.9920808845500027,142.29531812667847,0.046949148178100586,0.0073583983,143,169.18264970457378,173.54574541965613,100,132.79259181022644,3.7980871200561523,5.187136888504028
1450000,26747.334841012955,304.1003876023509,177.86644861313923,0.00046944426,116.93067479133606,1.8324487161519938,119.76289629936218,0.024624109268188477,0.00010227737,144,168.60100427890578,173.4168605514958,100,111.53156304359436,2.806554079055786,4.963294506072998
1460000,26864.551832914352,304.7955321483695,178.7088340008589,0.0017088111,114.12244868278503,2.031114421170502,117.19568204879761,0.021505117416381836,0.0012224751,145,169.2795659478928,173.69315030292518,100,108.80752444267273,3.0511579513549805,4.865052700042725
1470000,26984.973598003387,304.41311364392834,179.57160381491735,-0.02331843,117.68766808509827,2.1641205144485003,120.3970377445221,0.020048856735229492,-0.023356173,146,167.68959990651658,173.5326957439402,100,112.48694562911987,2.6877942085266113,4.768150091171265
1480000,27105.629031181335,303.78789410368296,176.58520243203816,0.009093243,117.65381693840027,1.8740124563027785,120.63502883911133,0.023663997650146484,0.008490422,147,167.79536208571784,173.34283016966205,100,112.43548727035522,2.95133900642395,4.767313480377197
1490000,27221.072813034058,304.0910909072664,177.15197234528733,-0.0064063347,111.01311588287354,1.9245791477961782,115.42442989349365,0.033632755279541016,-0.0075839884,148,168.9538483183673,173.4286598249142,100,106.02867937088013,4.375643968582153,4.57686710357666
1500000,27333.634365797043,303.7593142688075,177.2843508587367,0.015007187,108.12960934638977,2.1705973037191284,112.52916407585144,0.017669200897216797,0.013878259,149,167.40991747229688,173.26557625293134,100,103.19866013526917,4.380640745162964,4.524162769317627
1510000,27442.76198196411,304.10605786230997,178.0849258144934,0.0021061997,106.26118111610413,1.8859322934606024,109.10995984077454,0.018227100372314453,0.0013850124,150,168.38378078714805,173.4542459781129,100,101.24215483665466,2.8145880699157715,4.614848613739014
1520000,27558.269399881363,303.32582947070364,177.00617042976003,0.00043640824,112.84401607513428,1.8374212588126404,115.48498702049255,0.01909780502319336,-0.0012889843,151,168.2375022411229,173.164965598894,100,107.87324285507202,2.619943857192993,4.570366859436035
1530000,27669.42905688286,303.1947761375593,178.3489544404851,-0.0019248864,108.49358582496643,1.8457324555826702,111.14134621620178,0.024653196334838867,-0.0022054329,152,168.11842820362963,173.12415475279064,100,103.49232077598572,2.622688055038452,4.597076177597046
1540000,27786.036755800247,302.6495542608506,178.32179008556525,-0.009242526,113.62372398376465,2.113476122904195,116.54964900016785,0.02180790901184082,-0.01001633,153,166.32228237289323,172.90358318463936,100,108.38515210151672,2.9015233516693115,4.778410911560059
1550000,27898.085213899612,303.6885548107797,178.10755805728726,-0.015539363,109.36900496482849,1.9356579043844273,112.02711796760559,0.029178857803344727,-0.015946653,154,169.16587804741462,173.23470064235403,100,104.1497130393982,2.6277120113372803,4.78041410446167
1560000,28009.357795000076,303.2370422258922,177.6028146646412,-0.0017352429,108.34728384017944,2.0471551047394985,111.25196409225464,0.045411109924316406,-0.0022887515,155,168.0118284547745,173.1148197951104,100,103.48855423927307,2.854996919631958,4.453136444091797
1570000,28123.793688058853,303.6867946155707,177.1059894741969,0.00016019058,110.75046515464783,1.8457150266502371,114.41570997238159,0.020985841751098633,-0.0021846953,156,168.62322415136265,173.27407362497573,100,105.75105357170105,3.6402060985565186,4.590352773666382
1580000,28236.494567155838,302.20248687273136,177.22130925082763,-0.009183992,110.2272560596466,1.9766253984046886,112.68309187889099,0.019428014755249023,-0.009847837,157,167.1342331188436,172.75097738744526,100,105.13433170318604,2.4345829486846924,4.6851959228515625
1590000,28347.4150121212,303.34281376387554,177.31926321671267,-0.001781366,108.0888569355011,2.0801812354728835,110.89250922203064,0.04880523681640625,-0.002516014,158,169.1091024907844,173.12228076208362,100,103.1899299621582,2.7545080184936523,4.48427939414978
1600000,28457.501107931137,303.62769660559155,177.95948471876,0.0076106954,107.21791005134583,2.0125855744452954,110.06425595283508,0.019316911697387695,0.005182945,159,167.51089114799908,173.2403159773604,100,102.32570266723633,2.8252241611480713,4.477916955947876
1610000,28568.122844934464,304.2049310962096,177.66500621436285,-0.008974617,107.72755289077759,1.9463572214663425,110.60286593437195,0.020239830017089844,-0.014527103,160,169.4495448401017,173.47660321866366,100,102.81175589561462,2.8536200523376465,4.507742404937744
1620000,28678.607019901276,304.34772033913396,178.46996929352787,-0.0087473225,107.85770916938782,2.166941575951476,110.46123600006104,0.03397202491760254,-0.019929871,161,169.11011099065303,173.57744731198918,100,102.93152260780334,2.567086935043335,4.52246618270874
1630000,28789.245197057724,303.83807204316633,177.59481071739157,0.0031714032,107.64153289794922,1.8441457720768966,110.61594104766846,0.02903890609741211,-0.00043742525,162,168.19708518109408,173.34007533287306,100,102.71443796157837,2.9440078735351562,4.521018981933594
1640000,28898.848017930984,305.57879731528055,179.57452981224532,0.004227753,106.96899008750916,1.9381395930588459,109.58328080177307,0.01913595199584961,0.001315136,163,169.36334080006245,174.00860895856908,100,102.01442503929138,2.593513011932373,4.542476654052734
1650000,29001.911087036133,305.1310242722828,178.83442459319446,-0.030522924,100.45144510269165,2.059382741411895,103.03955388069153,0.018611907958984375,-0.033262167,164,168.34384212464172,173.8280871732363,100,95.50646495819092,2.5677688121795654,4.544259071350098
1660000,29103.94379591942,304.8941217462609,178.36387692577455,-0.014028165,98.54665493965149,2.200066547406981,102.01204109191895,0.016391992568969727,-0.018894613,165,167.67340142649616,173.783904778913,100,93.63864541053772,3.447506904602051,4.4744157791137695
1670000,29206.586844205856,305.62077061194236,178.1042711833588,-0.0077566993,100.01182508468628,1.8804997477103977,102.62181401252747,0.024287939071655273,-0.008498032,166,167.5196810288564,174.08509142933028,100,95.1648097038269,2.5852060317993164,4.449169397354126
1680000,29314.724914073944,305.76972921180646,177.83141924699743,-0.0038881782,105.41336917877197,1.6243058261424672,108.11769986152649,0.018213272094726562,-0.006203949,167,170.70993735978564,174.10795717853878,100,100.5558500289917,2.6858038902282715,4.456308364868164
1690000,29424.87544798851,305.6848063587927,178.15337273314356,0.005213123,107.31179070472717,1.9550477315013048,110.12169909477234,0.01848602294921875,0.0012619752,168,169.67729891476466,174.10850190427365,100,102.367262840271,2.7901313304901123,4.4926886558532715
1700000,29530.858564138412,304.57579813871524,177.7507647788047,0.0055577154,103.20442605018616,2.273018911580252,105.96335625648499,0.020015954971313477,0.0042078546,169,167.85616921466482,173.66525372051262,100,98.33874464035034,2.738538980484009,4.465883255004883
1710000,29636.16266322136,304.572085012586,178.88053247364113,0.013986941,102.54743313789368,2.048351165728511,105.28407096862793,0.017848968505859375,0.011366956,170,167.26680229511052,173.65888943110568,100,97.62396430969238,2.7164809703826904,4.474138975143433
1720000,29745.243532896042,306.51857576828394,177.88884712695318,-9.731903e-05,106.40937685966492,1.7815639572095712,109.05999422073364,0.021351099014282227,-0.0024476014,171,168.31098542708455,174.4188373036823,100,101.43255424499512,2.6287498474121094,4.564448595046997
1730000,29857.62149500847,306.25160731860024,178.1828309485593,-0.004607229,109.06545901298523,1.7388404745999677,112.35593175888062,0.02579021453857422,-0.010757919,172,169.8813866476207,174.2493548918743,100,103.47157001495361,3.2628350257873535,5.157054901123047
1740000,29966.274524211884,304.9099729654154,178.6372628608441,0.0011851677,105.76876497268677,2.1653261093186664,108.6288697719574,0.021103858947753906,-0.0037018547,173,168.01458146171748,173.7769616052508,100,100.83195424079895,2.837573766708374,4.516222238540649
1750000,30077.292500019073,306.79962837802987,178.14824412936758,0.011560482,108.39990615844727,1.9169859092981671,110.99596691131592,0.01799774169921875,0.0035931426,174,168.6153983890526,174.4897088896192,100,103.47686719894409,2.5766520500183105,4.521026849746704
1760000,30180.64449596405,307.2613395315071,179.31441857204274,0.009328129,100.5529088973999,1.956746653476504,103.3294472694397,0.020636320114135742,0.004390714,175,167.40330374451455,174.68944524405876,100,95.64593362808228,2.755502939224243,4.510190725326538
1770000,30287.317927837372,307.4984243310014,179.88934015190614,0.012923135,104.0878529548645,2.0890986785137993,106.6533088684082,0.018686294555664062,0.01006941,176,169.8187245146868,174.76048112979166,100,99.17587900161743,2.5464088916778564,4.5085225105285645
1780000,30394.5230820179,307.4230031648119,178.37933246310578,-5.673828e-05,104.20705819129944,1.8550264809327395,107.18373608589172,0.019796133041381836,-0.0028069199,177,170.15225422777928,174.76350332252315,100,99.13158226013184,2.956523895263672,4.662644386291504
1790000,30501.0184340477,307.06792578286826,179.27347794475375,-0.0081920605,103.40900921821594,1.9180408392317068,106.47368907928467,0.025366783142089844,-0.009622318,178,169.66074620825296,174.65427771727371,100,98.36279702186584,3.0371782779693604,4.6343700885772705
1800000,30612.4232070446,307.36525932857154,178.9172499043807,-0.0035083145,108.66088104248047,1.8873107417113981,111.37774586677551,0.020100831985473633,-0.0039766715,179,168.94165499781352,174.73506817715344,100,103.47761487960815,2.6952481269836426,4.758874416351318
1810000,30722.99899315834,306.348071102655,179.85178348957717,0.010911695,108.06810879707336,2.0459805385067686,110.55480599403381,0.01975417137145996,0.010880002,180,169.5736049039991,174.3679848350608,100,102.92908906936646,2.465578079223633,4.685920238494873
1820000,30831.831705093384,307.8166039521806,178.9784833398818,-0.016640052,106.09206700325012,1.710633994428191,108.81177115440369,0.019655942916870117,-0.016671304,181,171.03708113784552,174.89307126791064,100,100.85755777359009,2.698300838470459,4.822510004043579
1830000,30936.636776924133,306.56635147274983,180.0432261845875,0.028016059,101.84189200401306,1.824750732361662,104.7841739654541,0.0222780704498291,0.027088745,182,169.91429671423484,174.44809082313807,100,96.77119612693787,2.9195728302001953,4.650207757949829
1840000,31043.353980064392,307.0718461488109,180.1305343517567,0.011961475,104.0782241821289,2.095211995956842,106.69710779190063,0.018732786178588867,0.0108983265,183,169.23641777730217,174.61350723355778,100,98.97509527206421,2.5971710681915283,4.662539005279541
1850000,31147.772449970245,306.28995174669194,177.55105595522897,-0.010883003,101.63967204093933,1.7092254051671147,104.39711785316467,0.02347588539123535,-0.014221271,184,170.8307420196351,174.36247447050707,100,96.52377390861511,2.7326409816741943,4.6857452392578125
1860000,31253.592087984085,307.60102816789754,179.2665967853646,0.00058550644,102.41800808906555,2.0661215322451247,105.79642820358276,0.021193265914916992,-0.0008848648,185,169.55899330060615,174.80173528170758,100,97.26916074752808,3.3567521572113037,4.730873346328735
1870000,31359.24604010582,307.8249720847978,179.08140458729568,0.011771503,102.51426792144775,1.9512305944484147,105.63133311271667,0.041162967681884766,0.009235747,186,168.93070890261896,174.9125645760232,100,97.45483732223511,3.0755391120910645,4.641589641571045
1880000,31463.179707050323,308.02510121067104,178.5824114826232,-0.01657898,99.78068089485168,1.869783890276347,103.91228795051575,0.019147872924804688,-0.020483177,187,169.73376526508662,174.9939265006785,100,94.7156310081482,4.1105639934539795,4.6395180225372314
1890000,31558.784419059753,308.1706442786001,179.3339617584599,-0.01662903,91.94345211982727,1.9054151632827576,95.58612298965454,0.018598318099975586,-0.01907125,188,170.1320333550438,175.0507763320185,100,87.01316857337952,3.623640775680542,4.518783807754517
1900000,31656.885928869247,309.4220852181603,179.03526632383966,-0.0064434553,95.0858850479126,1.759467869592449,98.08133888244629,0.022222042083740234,-0.0072598406,189,171.13156977333657,175.5047647869723,100,90.18362855911255,2.9729230403900146,4.500226020812988
1910000,31760.95503783226,307.96351705274685,179.51797217218243,0.007971222,101.26982712745667,1.9273035399731258,104.04705810546875,0.019011735916137695,0.008120697,190,170.9873397885746,174.98948368730314,100,96.32292532920837,2.7568349838256836,4.533195734024048
1920000,31872.703022003174,308.5370855701237,180.22666795806697,-0.010305121,108.91932392120361,1.9491254777751994,111.72277903556824,0.019550085067749023,-0.010648398,191,171.1286160221911,175.18153096556205,100,103.89334654808044,2.783094882965088,4.607471942901611
1930000,31984.073298931122,308.78778124745264,179.76966740211984,1.8325806e-06,108.90369701385498,1.7805323464620717,111.34836101531982,0.018947839736938477,-0.0008096298,192,170.8916677575781,175.31503562921733,100,103.87376475334167,2.424099922180176,4.6216208934783936
1940000,32091.697570085526,307.9785982533474,178.89075360068554,0.003999401,104.84798789024353,1.603035793343409,107.60324716567993,0.019582033157348633,0.0026779738,193,169.4926574719439,175.02880194785277,100,99.85923743247986,2.7342309951782227,4.5540502071380615
1950000,32230.0744638443,309.1285369028393,179.3482391046395,-0.015224933,135.8587098121643,1.7754936305394786,138.35631799697876,0.0211637020111084,-0.020858154,194,170.64000040362697,175.39071387635508,100,130.75728607177734,2.47550106048584,4.6788084506988525
1960000,32339.754133939743,308.78004967515045,178.79587089411805,-0.0012870796,107.02313613891602,1.763062640557157,109.6586549282074,0.01871204376220703,-0.0017960846,195,170.31531273624816,175.29402589903628,100,102.07225918769836,2.6154558658599854,4.540278434753418
1970000,32447.464669942856,309.8165160489282,179.24573111414458,-0.002741806,105.13516807556152,1.6806033464870667,107.68927383422852,0.020618915557861328,-0.0045325295,196,171.0142074926836,175.65935112273783,100,100.14550423622131,2.532351016998291,4.574455261230469
1980000,32557.479731798172,309.0038322823668,179.41827260619928,0.0014398606,107.53962922096252,1.9390360345386861,109.99407911300659,0.01902008056640625,-0.00021042862,197,170.14510709889862,175.43583419562665,100,102.48721742630005,2.4340479373931885,4.6399900913238525
1990000,32680.252865076065,309.1318779529293,179.3873352842624,0.009884888,119.75089812278748,1.6455305069905242,122.75048398971558,0.03163290023803711,0.008538134,198,171.49793233129395,175.4454587170308,100,114.58535861968994,2.9671542644500732,4.70639967918396
2000000,32806.10947394371,309.62744972782554,180.221400704458,0.0031095834,122.73239707946777,1.8611170159188086,125.82817506790161,0.026276826858520508,0.0024399299,199,170.193531096062,175.60651764996078,100,117.22590613365173,3.067746162414551,5.040210485458374
2010000,32924.487751960754,310.9914446449209,179.70603379306567,-0.0026935502,115.71408104896545,1.643580112009736,118.34963989257812,0.028316974639892578,-0.0039949296,200,171.64427564194932,176.149043165433,100,110.2952332496643,2.6052279472351074,4.89270806312561
2020000,33038.25392103195,309.8345800865722,179.8772164791277,-0.0051386748,111.16155505180359,1.9613088210329703,113.73864507675171,0.01946091651916504,-0.0072839675,201,170.25433369378186,175.67837494065876,100,105.840078830719,2.5352659225463867,4.890585422515869
2030000,33150.137557029724,309.61733388035935,179.80386382769933,0.0073927175,109.31519985198975,1.5936342116941828,111.8624529838562,0.020714998245239258,0.004762574,202,171.75640025000928,175.64912252099512,100,104.14063286781311,2.523082971572876,4.741702079772949
2040000,40412.47939991951,309.64242165225625,180.02023860836212,0.0021927878,7258.818146705627,1.9276660886150503,7262.3202748298645,0.052519798278808594,8.103943e-05,203,170.79169277976288,175.61244713963046,100,7252.622279644012,3.448892831802368,5.641693592071533
2050000,40534.7339220047,309.86175697726367,179.69323628203767,-0.009953523,118.94692611694336,1.726451035902935,122.22546601295471,0.023942947387695312,-0.012948928,204,171.87038561611396,175.7017935842502,100,113.79000091552734,3.254167079925537,4.733206272125244
2060000,40676.3250207901,309.364026702879,180.68253582670957,0.012962588,138.85186314582825,1.681882565453481,141.5708339214325,0.023380041122436523,0.011255638,205,171.38879936610144,175.56345567652698,100,133.4447841644287,2.6938228607177734,4.946355104446411
2070000,40801.85711193085,308.8713937432368,180.47110019985652,0.0070204115,122.81589698791504,1.9226789554420454,125.51288223266602,0.020604848861694336,-0.0013025398,206,170.29347913889788,175.32204890834467,100,117.57785224914551,2.6538140773773193,4.8070831298828125
2080000,40924.19131207466,308.38736773992326,179.65356159235776,-0.011730263,119.43665313720703,1.9037879206653576,122.3130476474762,0.0213620662689209,-0.02445543,207,169.90716179500055,175.1771276652914,100,114.32731771469116,2.8533523082733154,4.6920812129974365
2090000,41104.77423095703,309.60658398741447,180.10959551887512,-0.010718117,176.25762295722961,1.8667407326078254,180.56168293952942,0.03093695640563965,-0.021295097,208,169.623381535886,175.60929266685847,100,170.90357494354248,4.272233009338379,4.907599210739136
2100000,41256.87658214569,308.6675871373119,180.50806708509435,-0.017529428,147.72748184204102,2.0515750725200856,152.07825088500977,0.02740001678466797,-0.024774875,209,168.19509039425773,175.27718167636422,100,142.1327292919159,4.322380065917969,5.1119630336761475
2110000,41385.304915905,307.72260964764695,179.17190991283644,0.0020940986,125.45008277893066,2.155326849696216,128.39734196662903,0.025220870971679688,-0.019609394,210,168.19589555681713,174.8894278944912,100,120.29394245147705,2.882728099822998,4.731316328048706
2120000,41533.80685091019,307.74621777172547,178.86442996260567,-0.02040033,145.0518181324005,1.8004140939937245,148.4564049243927,0.02048516273498535,-0.033762667,211,168.60506194286964,174.8648800173701,100,139.67754125595093,3.3834569454193115,4.912948846817017
2130000,41714.97548699379,306.9969963254781,179.66054857138906,-0.0070831734,178.32898902893066,2.094758428095589,181.14463472366333,0.02447986602783203,-0.02266742,212,169.45880870142366,174.62687323881244,100,172.5322151184082,2.789375066757202,5.317458391189575
2140000,41840.26789903641,307.0593878400602,179.38649988964016,-0.0029657609,122.43203902244568,1.7941753148399406,125.24222803115845,0.02396082878112793,-0.022927195,213,170.47258018540418,174.62984838910498,100,117.14568018913269,2.7847530841827393,4.840435266494751
2150000,41956.810662031174,306.5835664585844,178.46682534386528,-0.0011943672,113.70141410827637,1.917031185061172,116.52122712135315,0.0223848819732666,-0.018957378,214,169.29749131877452,174.44852377362756,100,108.60059523582458,2.7960729598999023,4.682125806808472
2160000,42074.336457014084,307.3744870044529,178.8790119986191,0.010830413,113.4533281326294,1.799759854492853,117.50275301933289,0.08265972137451172,-0.011533688,215,170.2992816500136,174.71942035619912,100,108.46110534667969,3.9653170108795166,4.574345350265503
2170000,42189.303818941116,306.06040635754397,179.5549298368073,0.035281856,112.20393228530884,1.8375770496855555,114.94194006919861,0.019788026809692383,0.011608068,216,168.42445191028358,174.2118320786755,100,107.19984221458435,2.7168140411376953,4.590731620788574
2180000,42303.41923499107,305.2940145524494,177.99306260537477,0.021812402,111.17799401283264,2.030460490567386,114.09365606307983,0.0205841064453125,-0.01055422,217,168.28782064900986,173.9706504233296,100,106.07574701309204,2.8935961723327637,4.629339218139648
2190000,42418.43300700188,305.19722399830596,178.70166137123277,-0.006614262,111.86725187301636,2.1682270754596025,114.99269032478333,0.02117919921875,-0.033699837,218,169.1588775249175,173.91158886938453,100,106.7549660205841,3.1028690338134766,4.68208909034729
2200000,42534.754647016525,304.80281216948447,178.52879750145553,-0.016749993,113.46693587303162,1.9967176993885158,116.29809594154358,0.02271103858947754,-0.04865075,219,168.57325006045164,173.71615171469475,100,108.38457775115967,2.8067288398742676,4.652810573577881
2210000,42729.60062623024,304.33380280328583,177.2989661038984,0.007202626,190.6612627506256,1.6879687592379506,194.80477380752563,0.0499110221862793,-0.024949236,220,170.42821207003539,173.56091134154147,100,184.78141498565674,4.091172218322754,5.358200550079346
2220000,42854.42716097832,304.1878826959013,178.89430214055216,-0.021532372,121.84617900848389,2.1816515854486473,124.7890739440918,0.02786397933959961,-0.056533515,221,167.07199083326114,173.48175515427883,100,116.52676391601562,2.9132680892944336,4.8628270626068115
2230000,42966.46336507797,303.0450629859073,178.98085681643346,-0.027875127,109.15344977378845,2.1931484056454438,112.01427102088928,0.01996016502380371,-0.070547566,222,167.80032088522447,173.03268726221324,100,104.13701939582825,2.8404669761657715,4.590155601501465
2240000,43079.43405294418,303.21615561816503,178.5694811444588,0.01842432,110.2290530204773,1.9083794851708111,112.9468252658844,0.021921157836914062,-0.04337438,223,168.37041200873549,173.08671913907878,100,105.10369539260864,2.6712188720703125,4.693632364273071
2250000,43254.166830062866,302.80682214304704,177.56560696609716,-0.0090514375,171.73791003227234,2.0046950726043247,174.7103431224823,0.038617849349975586,-0.10188343,224,168.24836481448108,172.97193403131732,100,165.85930728912354,2.933114767074585,5.4021406173706055
2260000,43364.83576488495,301.9090056146768,176.5142304863318,-0.00018764038,107.74465703964233,1.8673036533066925,110.64024496078491,0.026315927505493164,-0.104951635,225,167.2883189447818,172.6443387448677,100,102.69123864173889,2.867570161819458,4.626009702682495
2270000,43476.87766814232,301.00190720595856,178.53262386775495,0.0011697868,109.19420599937439,2.019937173776146,112.02242827415466,0.04890179634094238,-0.13816439,226,168.5888169799334,172.29324172249054,100,104.17480230331421,2.7789270877838135,4.591613054275513
2280000,43587.45214796066,301.2612837828967,176.5802615352092,-0.007721376,107.83345675468445,1.7740018023556983,110.55304098129272,0.01895284652709961,-0.18610689,227,168.84728388587138,172.37767479710635,100,102.79140996932983,2.7002809047698975,4.622133016586304
2290000,43698.964432001114,300.38102769634673,176.5682474291985,-0.027319886,107.55356097221375,1.9678717779166512,111.49363422393799,0.020254850387573242,-0.25355724,228,166.42189169227345,172.03165250243381,100,102.408931016922,3.915540933609009,4.7023866176605225
2300000,43809.95080590248,298.8817030380607,175.85756702569546,-0.009728988,108.02445387840271,1.7557505416272459,110.95568704605103,0.020384788513183594,-0.30077735,229,166.4645355447432,171.48323022406538,100,102.94517993927002,2.90917706489563,4.6556360721588135
2310000,43917.10096883774,297.25419749118475,176.1092203954969,0.013875605,104.64945483207703,2.0872107691783426,107.11940407752991,0.020029783248901367,-0.31593263,230,165.54401286586224,170.86285139175422,100,99.56356453895569,2.44712495803833,4.669467449188232
2320000,44022.54375386238,296.7943101743484,175.31621764787283,-0.018740203,102.91595077514648,2.0319719101915217,105.4216001033783,0.020264863967895508,-0.4116136,231,164.55920962365346,170.67923401158495,100,97.78932690620422,2.4839589595794678,4.691434860229492
2330000,44123.13932299614,296.84755889989196,175.43759086137294,-0.010061546,98.00230884552002,2.2618255512294207,100.573077917099,0.020162105560302734,-0.46624383,232,164.53944992727125,170.65523386575722,100,92.86189818382263,2.5501391887664795,4.720566749572754
2340000,44297.04950404167,296.2673997277868,175.36052346985497,-0.004087271,169.7863049507141,2.1536276248909423,173.88789987564087,0.05246281623840332,-0.3368931,233,164.70197607256733,170.40861075999538,100,164.2308473587036,4.047662734985352,5.099697589874268
2350000,44431.37646508217,293.1405160281691,175.01066676923793,-0.0057962374,131.47316193580627,2.0798801470799253,134.29962515830994,0.031764984130859375,-0.5843477,234,162.81844994971374,169.15402589757548,100,125.97906136512756,2.791330099105835,5.021528959274292
