LossBefore,Time-Sampling,train-MaxReturn,train-MinReturn,train-PolicyExecTime,train-AverageReturn,Itr,Time-SampleProc,Time,n_timesteps,train-EnvExecTime,ItrTime,train-AverageDiscountedReturn,train-StdReturn,Time-Optimization,train-NumTrajs,LossAfter
0.0076107546,107.52628207206726,4.582100626134131,-4.446734701649202,103.21860551834106,1.1393775681689553,33,0.02519989013671875,3441.7392148971558,340000,3.8574373722076416,110.15598678588867,4.790710084198157,1.47170916136289,2.602769136428833,100,-0.24740742
-0.0050357636,105.80261993408203,5.921719467736853,-2.996647854901341,101.51454281806946,0.9280320824186461,34,0.020968914031982422,3549.961094856262,350000,3.837317705154419,108.1997640132904,4.127619110202865,1.6090220739889851,2.375718832015991,100,-0.23489033
0.0094959475,106.94794178009033,3.9562283572561956,-3.0226754626793637,102.69966173171997,1.135583123016643,35,0.018876314163208008,3659.28839802742,360000,3.8016746044158936,109.30602979660034,4.688039414793526,1.3423074676214841,2.3376259803771973,100,-0.21674983
-0.011529248,105.74690508842468,5.211783349171044,-3.792279939247672,101.532879114151,1.3449275413117554,36,0.019890785217285156,3767.82910490036,370000,3.76501202583313,108.46973705291748,5.3607777439066355,1.6827347345150971,2.702359199523926,100,-0.20952134
0.0036495551,191.74942421913147,4.273257465978842,-2.249073605825213,186.1203215122223,1.1116378070475128,37,0.028578996658325195,3962.5193967819214,380000,4.852661371231079,194.66689682006836,4.740062113988703,1.3203592906929975,2.886301040649414,100,-0.26217657
-0.0036731567,164.6137511730194,4.896160927591836,-2.7763388997452103,159.55968713760376,1.2720587454197263,38,0.03285503387451172,4129.815572977066,390000,4.51091742515564,167.26785612106323,4.985295184108558,1.383497816057297,2.6201930046081543,100,-0.25232387
0.0064388793,119.02293014526367,5.157662923231343,-9.83686673934926,114.56574964523315,0.955286384062638,39,0.02231287956237793,4252.775329113007,400000,3.979865074157715,122.93093395233154,4.206122430197159,1.9032678982661364,3.8837497234344482,100,-0.21184541
-0.007858338,121.38250708580017,5.900277394909778,-14.827679003335033,116.84077835083008,0.8521805798279921,40,0.021458864212036133,4376.98232293129,410000,4.002904653549194,124.18021988868713,3.841851981504224,2.4903661722276556,2.774930000305176,100,-1.4274926
0.0165398,116.0629141330719,-9.097978244848894,-16.149518639846978,111.24041819572449,-12.690249400623193,41,0.021867036819458008,4495.705271959305,420000,4.336716651916504,118.7010669708252,-18.898057273627707,1.590823878280451,2.6157572269439697,100,-1.455067
0.014093072,115.79966616630554,-4.421449585673083,-16.176194732695453,110.9138867855072,-10.61163569826544,42,0.01994609832763672,4614.223470926285,430000,4.4039928913116455,118.48730969429016,-17.384101660746484,2.6720625628566617,2.666045904159546,100,-8.143523
0.0326147,108.4658591747284,4.132214149390549,-1.3063288102659132,104.31126189231873,1.1517537539448084,43,0.02072620391845703,4725.303266048431,440000,3.711775064468384,111.05906891822815,4.706881804252501,1.2894391677416033,2.5707149505615234,100,0.20899023
0.010061914,110.8907949924469,3.8536575449770267,-10.993786820616926,106.74425268173218,0.8372852458934775,44,0.019098997116088867,4838.591430902481,450000,3.7060420513153076,113.26535987854004,4.190561085409773,2.334193460488069,2.3540449142456055,100,-0.013046265
-0.004693275,108.79644012451172,4.193160136200666,-15.529206709237933,104.54689168930054,0.07393426730052702,45,0.018553972244262695,4949.723349094391,460000,3.799065589904785,111.10990691184998,2.368967109687997,3.8201159453441034,2.2931418418884277,100,-0.3661097
0.00039536745,108.87167692184448,5.20900753375786,-15.97419807045482,104.51829934120178,-5.601575862061754,46,0.020377159118652344,5061.4783408641815,470000,3.898561477661133,111.7323477268219,-9.178251685515658,5.841188390984911,2.8399288654327393,100,-0.8623524
-0.019399162,109.26807904243469,-7.5559434356513435,-16.814906245350787,104.63332462310791,-12.008728447779506,47,0.020675182342529297,5173.454535961151,480000,4.152709722518921,111.9547209739685,-18.658011023505836,2.0876579978304446,2.6639480590820312,100,-0.06431251
0.0039754226,111.21393823623657,-7.45612344241887,-16.11892533163408,106.68350434303284,-11.892909783811318,48,0.02080821990966797,5287.333568096161,490000,4.078019142150879,113.85649108886719,-18.310815893655846,1.9311977788340067,2.6199448108673096,100,-0.67608494
-0.018327555,105.92869901657104,-9.250032732212723,-16.14697563259365,101.4224750995636,-13.090559324061873,49,0.025712966918945312,5395.728090763092,500000,4.061931610107422,108.37206888198853,-19.22646766503331,1.6190239580042276,2.416076898574829,100,-2.2513168
0.016278284,105.53177213668823,-8.740142475377173,-16.708458942775753,100.94265723228455,-13.098624318225097,50,0.08167123794555664,5503.68683385849,510000,4.133155107498169,107.93477320671082,-19.170519580267932,1.7127041790140882,2.319944143295288,100,-4.5541897
0.005523047,106.80628299713135,-9.229808053715377,-17.409707854084168,102.28968739509583,-12.976022880665699,51,0.013410806655883789,5612.779742002487,520000,4.0765650272369385,109.07147789001465,-19.077140973267696,1.674954770398885,2.251422882080078,100,-6.4389253
-0.005631497,101.2712938785553,-8.908522294683307,-16.377266059153623,96.61597514152527,-13.124331079138951,52,0.1541152000427246,5716.485996007919,530000,4.208992958068848,103.6846981048584,-19.24766780776092,1.735868659142248,2.258819103240967,100,-5.844106
-0.018080454,101.99334979057312,-9.875288610238304,-16.06939705721241,97.4341402053833,-12.70171810678611,53,0.01908588409423828,5820.800336837769,540000,4.1139233112335205,104.29341793060303,-18.75091866109062,1.4608770147220707,2.279515027999878,100,-4.813575
-0.016821718,99.72749376296997,-8.819838701509031,-17.593761752884088,95.11898040771484,-12.934399803503247,54,0.015110015869140625,5923.0436890125275,550000,4.165280103683472,102.2209358215332,-19.216847543456865,1.7753524393628783,2.476203680038452,100,-4.2741914
0.0098412875,98.4957869052887,-9.065236937616584,-16.938623426016864,93.9686222076416,-12.867986181101182,55,0.024859905242919922,6023.974077939987,560000,4.0861945152282715,100.89271712303162,-19.016954874960224,1.656146517835846,2.369454860687256,100,-4.8943977
0.021955168,98.0976209640503,-10.138914353443493,-15.96037767672525,93.5558910369873,-12.773276240234207,56,0.020876646041870117,6124.3848559856415,570000,4.080296754837036,100.38962197303772,-18.918577791655796,1.3710977372070547,2.2696430683135986,100,-6.3256435
-0.011066742,98.28786277770996,-8.733337493429245,-17.06934724058404,93.70026397705078,-12.930579330830506,57,0.019220829010009766,6224.891159057617,580000,4.142942428588867,100.48483514785767,-19.058891137690786,1.5863082695327246,2.17734694480896,100,-10.426703
0.006619388,99.08468294143677,-9.444454173870527,-16.25139368899156,94.3839693069458,-12.841762282470297,58,0.019953250885009766,6326.419887781143,590000,4.257887601852417,101.50702118873596,-18.939003110379804,1.727404383761648,2.4019949436187744,100,-655.3938
0.0095075155,102.37344789505005,-8.754094433192453,-16.94773094242001,97.81930303573608,-13.15628778000704,59,0.020573139190673828,6431.204344987869,600000,4.106279134750366,104.7633318901062,-19.72433410464574,1.7928029010000859,2.36753511428833,100,-596.6179
0.01874783,102.09874105453491,5.348967414175539,-13.566553495712299,97.86552476882935,-4.853144556341905,60,0.023260116577148438,6535.591948032379,610000,3.7772467136383057,104.36521315574646,-10.188190061649674,4.060132129642652,2.242811918258667,100,-64.58616
-0.005925726,101.30212473869324,5.605267922119177,-8.001790919820973,97.19394612312317,-0.9708868929398992,61,0.018227100372314453,6639.38948392868,620000,3.6612048149108887,103.77720808982849,-2.084145865725175,3.4102353042795417,2.4563851356506348,100,-3.2106369
