Itr,Time-Optimization,train-MinReturn,LossBefore,Time-SampleProc,Time,train-PolicyExecTime,train-AverageReturn,train-StdReturn,LossAfter,train-NumTrajs,ItrTime,train-EnvExecTime,n_timesteps,train-AverageDiscountedReturn,Time-Sampling,train-MaxReturn
110,2.113762855529785,-58.9359542403425,0.029431097,0.01932525634765625,3241.0188179016113,18.506373405456543,-56.976572375458154,1.2136186228687513,-0.0077451,100,24.78790283203125,3.740464210510254,1110000,-100.80999931117647,22.65336012840271,-48.11938714402182
111,1.6392698287963867,-59.623569045333824,0.013364212,0.01934814453125,3265.9614160060883,19.117069005966187,-56.833653653735766,1.5128739650728344,-0.010466112,100,24.923227071762085,3.746671199798584,1120000,-100.66075379766353,23.26420497894287,-47.86059812190985
112,1.6092581748962402,-59.534137091418685,-0.00243938,0.01947808265686035,3292.076235771179,20.015392303466797,-56.904182632665794,0.9695882965072932,-0.028112866,100,26.09375286102295,4.032697916030884,1130000,-100.73973655084876,24.461690187454224,-53.790739469198805
113,1.595418930053711,-58.55120711707483,-0.0074250833,0.019335031509399414,3317.616657972336,19.737938404083252,-56.82562357740704,0.9272261027200217,-0.014258138,100,25.51965308189392,3.7665107250213623,1140000,-100.66011474958142,23.90449619293213,-54.5826311007198
114,1.607630968093872,-58.943670535991515,0.013081021,0.01903510093688965,3343.006500005722,19.53125810623169,-56.786071662447775,0.9353348982268209,-0.014476483,100,25.36741614341736,3.811879873275757,1150000,-100.64008716732667,23.740305185317993,-54.59641939124127
115,1.4463250637054443,-58.813140851406864,0.004099254,0.019412994384765625,3368.6485290527344,19.98667001724243,-56.905668764498735,1.2245546344144955,-0.017402101,100,25.620727062225342,3.765395164489746,1160000,-100.76680877590432,24.154576063156128,-48.34515997174724
116,1.6875989437103271,-58.949745901446086,-0.0056456095,0.018999099731445312,3394.6212718486786,20.045892000198364,-56.9331735473659,1.2518961498633743,-0.014553357,100,25.95148491859436,3.7954325675964355,1170000,-100.75593512314099,24.244502067565918,-48.53199115035237
117,1.638418197631836,-59.77435785200986,-0.011990534,0.01985001564025879,3422.1964707374573,21.54636573791504,-56.86959244628807,1.034162104256942,-0.041493434,100,27.554635047912598,3.946305274963379,1180000,-100.70827510012427,25.89502215385437,-53.66735565306306
118,1.9295527935028076,-59.643188455590646,-0.016926117,0.03145480155944824,3463.699989080429,34.22282552719116,-56.74772306561038,1.7510148606712919,-0.030499412,100,41.48206615447998,4.760924339294434,1190000,-100.5356730807176,39.51926803588867,-48.08686838059347
119,2.018671989440918,-59.107615025151944,0.0011306076,0.02544689178466797,3498.489730834961,27.427198886871338,-56.96406328338107,0.9770802934203677,-0.008449521,100,34.76757001876831,4.778361082077026,1200000,-100.81309257913854,32.71327805519104,-54.69935968737824
120,2.2136549949645996,-59.1680863638588,-0.017872076,0.037136077880859375,3539.0081939697266,32.736621618270874,-57.09806061934003,0.9772316875037871,-0.017146137,100,40.4969322681427,4.96325159072876,1210000,-100.94526473541804,38.245344161987305,-54.64382359485382
121,2.610682249069214,-59.317406030901765,-0.009599722,0.02265191078186035,3573.8209800720215,26.93281364440918,-56.927373491574365,1.2487697987727748,-0.041371044,100,34.773366928100586,4.697984933853149,1220000,-100.7786521266299,32.1390278339386,-48.571590180947396
122,1.8105289936065674,-59.33517167714139,-0.0047455598,0.022513151168823242,3610.4884791374207,29.53074598312378,-56.79448945481815,1.2112657423059172,-0.012987469,100,36.64544987678528,4.761294603347778,1230000,-100.6073528175182,34.810704946517944,-48.24222773389569
123,6.123152017593384,-59.047859786464855,-0.0038130349,0.034028053283691406,3671.3038079738617,49.06949973106384,-56.9295074314292,1.2775623707196526,-0.014223888,100,60.793123722076416,5.037525177001953,1240000,-100.7918870453903,54.63458704948425,-48.89103068750589
124,2.3984479904174805,-59.061435319596,-0.026141059,0.03743886947631836,3741.7779099941254,62.636314392089844,-56.84567613326837,1.6518987749661587,-0.03333313,100,70.44515490531921,4.815693140029907,1250000,-100.68251817434226,68.0072569847107,-46.55134275311321
125,2.0368659496307373,-58.69328719887161,0.03643631,0.0248262882232666,3804.1467208862305,54.92671847343445,-56.975035356007076,0.7807808785270343,0.029404318,100,62.3442759513855,4.87218713760376,1260000,-100.80272650014442,60.27866506576538,-55.22140367176269
126,2.0372390747070312,-59.12833079717089,-0.04144606,0.022593021392822266,3865.3409371376038,53.871397972106934,-56.93387499267584,0.9467297637434531,-0.05344823,100,61.17129421234131,4.743298053741455,1270000,-100.7738632549058,59.11054706573486,-54.907209340066366
127,2.0584042072296143,-59.13204520348091,0.0061223228,0.02238607406616211,3923.357344150543,50.889158725738525,-57.099674677542744,0.8598192724478942,0.004550859,100,57.99431586265564,4.5405800342559814,1280000,-100.93585056781605,55.913092851638794,-54.81061232666364
128,2.137906789779663,-59.08591044709747,0.0022939583,0.024284839630126953,3981.4278678894043,51.087066411972046,-56.74240976215535,1.6062041065960986,-0.015302878,100,58.04952621459961,4.345691680908203,1290000,-100.55584344674274,55.886650800704956,-47.091686887221435
129,3.0217220783233643,-59.315799487949334,0.024725722,0.025007963180541992,4039.3821749687195,50.16051888465881,-56.84484256919975,1.006321742554223,0.0043306123,100,57.93257236480713,4.264722585678101,1300000,-100.68672009539833,54.88438105583191,-54.47787142763618
130,1.8413598537445068,-59.86615738502121,-0.010173578,0.01976299285888672,4089.4611349105835,43.70396113395691,-56.7968438980714,1.3845686775941088,-0.0281133,100,50.049440145492554,4.058438777923584,1310000,-100.63921412648577,48.18689203262329,-47.72594551389549
131,1.8448829650878906,-59.26283319222533,-0.017482882,0.020520925521850586,4141.968998908997,46.116599559783936,-57.06071742683953,1.5100343848292326,-0.08209588,100,52.48512887954712,4.068152189254761,1320000,-100.89273864002763,50.61784076690674,-47.88196599090663
132,1.8935980796813965,-59.103967638584614,-0.006239847,0.02092909812927246,4198.53680896759,50.06226181983948,-57.12217502156587,0.9444808122103238,-0.015618675,100,56.54565501213074,4.136256217956543,1330000,-100.99360148698878,54.62951970100403,-54.63124648678914
133,1.5610630512237549,-58.785998937787134,-0.007915839,0.3249359130859375,4250.607147932053,45.65126967430115,-57.03361399774986,0.9778626194116261,-0.012782095,100,52.0482439994812,4.074187517166138,1340000,-100.88504436157648,50.16159105300903,-53.822405998971924
134,1.961799144744873,-59.21190861830699,0.012736268,0.0218350887298584,4305.015585899353,47.85042905807495,-56.82928456035883,1.66190298155687,-0.014299565,100,54.38531565666199,4.105103492736816,1350000,-100.64236505356881,52.40128207206726,-46.66401218773195
135,1.8838798999786377,-59.339774886997525,-0.00086887815,0.018088102340698242,4355.287499904633,43.850287437438965,-57.055531633164456,1.2788973279650375,-0.023888987,100,50.25078988075256,4.060817718505859,1360000,-100.88182014970626,48.3482620716095,-47.966916138028196
136,1.9209280014038086,-58.95730680073491,-0.0026910615,0.0207521915435791,4406.998399019241,45.24270987510681,-56.93454337381808,1.3321045732607837,-0.009635191,100,51.69011998176575,4.078157663345337,1370000,-100.78500072713649,49.747726917266846,-47.63057794034217
137,2.2983999252319336,-58.81777450401445,0.012821764,0.01977086067199707,4461.3549971580505,47.535014629364014,-56.93160794188261,0.9306089475440678,0.0037256356,100,54.335391998291016,4.043344259262085,1380000,-100.75712565384993,52.01681876182556,-54.12565098589229
138,1.9018609523773193,-58.60555127946972,-0.040386714,0.021126270294189453,4514.923144102097,47.127553939819336,-56.93338346110935,1.2219200325801467,-0.039778475,100,53.54541206359863,4.069554805755615,1390000,-100.75410423316924,51.621963024139404,-48.139047400442244
139,1.9359431266784668,-58.713750135526,-0.015336928,0.019311189651489258,4569.00341796875,47.49390363693237,-56.69644439646575,1.5839550156539126,-0.04618983,100,54.05723595619202,4.1740968227386475,1400000,-100.50716219292403,52.101308822631836,-48.173114298990505
140,1.8786931037902832,-59.027071448880584,-0.021120835,0.02040886878967285,4625.247425794601,49.665393590927124,-56.84147690048014,1.359655049111224,-0.025758801,100,56.22217082977295,4.230683088302612,1410000,-100.68478198955704,54.32157897949219,-48.11424768955162
141,1.830733060836792,-59.114128470528954,-4.750061e-05,0.019529104232788086,4678.370260953903,46.67843532562256,-56.82262879226881,1.2674230095465187,-0.03182049,100,53.100133180618286,4.123915195465088,1420000,-100.65690381510832,51.24885702133179,-47.52093403640767
142,1.8977580070495605,-59.206182931156626,-0.024343047,0.019891977310180664,4733.372700929642,48.54414439201355,-56.951792840289315,1.126288812597952,-0.045877263,100,54.980804204940796,4.090503931045532,1430000,-100.78207035974988,53.06179094314575,-54.159695119693055
143,1.9075472354888916,-58.876389359855345,0.0047462266,0.02084803581237793,4789.9017198085785,50.01835060119629,-56.77274001936997,1.4222087172603197,-0.014178587,100,56.50381398200989,4.121291160583496,1440000,-100.5838440813802,54.57362484931946,-48.130396212992956
144,1.92690110206604,-59.664593202679534,0.024387047,0.01962590217590332,4844.516813993454,48.18529510498047,-56.92998947230672,1.326625699445153,0.017195744,100,54.592442989349365,4.0209572315216064,1450000,-100.77436483623478,52.64414119720459,-49.09104017479054
145,2.1160809993743896,-58.75845152387749,-0.0006045273,0.020700931549072266,4900.287803888321,49.177223920822144,-56.90721902993373,0.8914751290253132,-0.032303557,100,55.744495153427124,4.009416818618774,1460000,-100.74540797437312,53.60468888282776,-54.86772129717433
146,1.9785947799682617,-59.642728673039336,-0.0042087142,0.021648883819580078,4957.029021024704,50.093711137771606,-57.098330915378476,0.9140012745615915,-0.023890262,100,56.71654200553894,4.164581537246704,1470000,-100.9482202184764,54.71440887451172,-54.74665208863317
147,2.033193826675415,-58.504425934035794,0.004338145,0.018848896026611328,5011.208927154541,47.51956367492676,-57.005088387995656,1.2803388443228345,-0.015678342,100,54.15700578689575,4.100305557250977,1480000,-100.85060951036695,52.10389184951782,-47.308145139015274
148,2.31493878364563,-59.170088290426875,-0.0041143936,0.0637350082397461,5101.968501091003,81.72289657592773,-56.98559962262763,1.3565852826070859,-0.015116574,100,90.73677897453308,5.856460809707642,1490000,-100.83104582131132,88.3565320968628,-48.160700202207664
149,2.356874942779541,-59.07622041967748,0.011186679,0.03142499923706055,5168.833961963654,59.386441707611084,-56.9504144128819,1.3321025036023477,-0.0014445405,100,66.8351058959961,4.5665059089660645,1500000,-100.77172968730333,64.44337105751038,-47.643676379959295
150,2.2063658237457275,-58.84798242393252,0.010921466,0.024238109588623047,5242.663019180298,66.17387104034424,-56.99842770272263,0.9787115462670987,-0.0010187073,100,73.80764985084534,4.874496936798096,1510000,-100.85637972329123,71.57634711265564,-54.55893207006004
151,3.1412110328674316,-59.03780658671577,-0.0034198868,0.027950048446655273,5310.694406032562,59.71985387802124,-56.88226576051518,1.2322780472466361,-0.02479898,100,68.00920104980469,4.646310806274414,1520000,-100.72209342730113,64.83960294723511,-48.83199801629187
152,1.979619026184082,-59.222729001856074,0.015746495,0.026213884353637695,5368.605115890503,51.13492274284363,-56.90784660987465,1.3987047175150265,-0.021611545,100,57.88983201980591,4.3034987449646,1530000,-100.74978875970385,55.8835723400116,-47.74079014216453
153,2.7281908988952637,-59.161285141612126,-0.044763304,0.02216815948486328,5434.931745767593,58.33518147468567,-57.29388610651418,0.8623837087516507,-0.06036513,100,66.30440878868103,4.733862638473511,1540000,-101.13421504049148,63.552804708480835,-55.226354395709144
154,3.6891162395477295,-59.16349290158928,-0.04182968,0.06120610237121582,5513.028492927551,68.8380172252655,-57.04075221119511,0.9758783375109537,-0.09309226,100,78.07543206214905,4.886224985122681,1550000,-100.89877469643123,74.32387137413025,-54.52057079297397
155,2.135547161102295,-58.73409112642213,-0.026770808,0.022079944610595703,5578.282776832581,58.118956565856934,-56.87969661952716,1.4025167291229976,-0.05000252,100,65.23041105270386,4.471738576889038,1560000,-100.69350740863489,63.071223974227905,-48.840865799949114
156,3.2515640258789062,-58.823505094602915,-0.015938804,0.02226996421813965,5657.5840101242065,70.56147027015686,-56.96016689517891,0.8905318318311621,-0.027533568,100,79.27962279319763,4.943426609039307,1570000,-100.80651189892127,76.00427603721619,-54.68918706928685
157,2.139307975769043,-59.1711832095139,0.011094745,0.02351832389831543,5720.914646148682,56.25610089302063,-56.86399636724389,1.7336169648269695,-0.028340925,100,63.309197187423706,4.422032833099365,1580000,-100.67774741972828,61.14552092552185,-48.466617900645026
158,2.34971284866333,-58.33935488179966,-0.0035163155,0.019114971160888672,5781.550988912582,53.4247784614563,-56.90571696644419,0.9332096389276404,-0.008198626,100,60.61463189125061,4.356774091720581,1590000,-100.76096363900837,58.244393825531006,-54.2397005948021
159,2.0415780544281006,-58.90482787472363,-0.017927997,0.022413015365600586,5840.571125984192,52.15044021606445,-56.94344153158984,1.2797425724491074,-0.045961805,100,58.99700689315796,4.341100692749023,1600000,-100.77761650462507,56.93164587020874,-48.38327481070171
160,1.9873971939086914,-59.07852886192617,-0.02052705,0.019524812698364258,5898.614063024521,51.425878047943115,-57.01110023712453,1.1809100101010908,-0.01749716,100,58.01414704322815,4.1456544399261475,1610000,-100.84378905729638,56.00581908226013,-48.962756788147686
161,2.0638961791992188,-59.84060990696261,-0.0075825327,0.02215719223022461,5957.813644886017,52.45280337333679,-56.98585434503226,1.009483737411124,-0.014513861,100,59.17711591720581,4.1914026737213135,1620000,-100.84279073326746,57.09051203727722,-53.783901202026655
162,2.0762059688568115,-59.48816189480978,0.02263757,0.020844697952270508,6016.791924953461,52.301146030426025,-56.93865658489771,1.037255431678542,0.0075869383,100,58.95459604263306,4.102789402008057,1630000,-100.76797739264644,56.85607600212097,-54.613579499173234
163,2.039470911026001,-58.80592484800304,-0.026043091,0.02069091796875,6075.475083827972,52.08516073226929,-56.97274740110154,1.2738875616916019,-0.038752675,100,58.66055488586426,4.082747459411621,1640000,-100.83481330576966,56.59859299659729,-47.71642415131501
164,1.9638450145721436,-59.042545603312014,-0.009420106,0.03379011154174805,6134.615200042725,52.473209381103516,-56.91860733533922,1.4567901818281153,-0.028548067,100,59.11869978904724,4.213856935501099,1650000,-100.74356885309497,57.119215965270996,-48.88871979978709
165,1.9035179615020752,-59.08251206147974,-0.010547553,0.08768200874328613,6192.490614891052,51.23271679878235,-56.88876084727027,1.5855460163863588,-0.017746499,100,57.854036808013916,4.1929030418396,1660000,-100.70834971147298,55.861499071121216,-47.26549504232115
166,2.0351719856262207,-58.829758603274755,0.009670838,0.023127079010009766,6252.654074907303,53.48861622810364,-56.670035492498506,1.8767659673646033,-0.016922502,100,60.13892602920532,4.149249076843262,1670000,-100.46865683623835,58.078327894210815,-47.60329613048441
167,2.0684032440185547,-58.60748591315827,0.045729835,0.019263029098510742,6313.939254760742,54.5258731842041,-56.880910175039105,0.7245508036020689,0.03837485,100,61.262824058532715,4.19957423210144,1680000,-100.74332952284689,59.173667192459106,-55.167034328654985
168,2.07315993309021,-59.37587603611366,-0.01201298,0.02143096923828125,6373.098646879196,52.48270130157471,-56.87811131050021,1.5498956968914706,-0.026222656,100,59.137165784835815,4.122707843780518,1690000,-100.71986642064914,57.04104685783386,-47.199009851044515
169,2.052060842514038,-59.051216077401286,-0.021452624,0.02115607261657715,6433.685529947281,53.85983061790466,-56.93325604190096,1.2691230379910008,-0.025447952,100,60.56462788581848,4.202722787857056,1700000,-100.77380020920776,58.48992681503296,-48.684407651051764
170,2.198873281478882,-59.56621024985139,-0.0032445877,0.020345687866210938,6491.003371953964,50.525965213775635,-57.0233252860815,1.4048149221554418,-0.029222038,100,57.295275926589966,4.11526083946228,1710000,-100.89325652563825,55.073922634124756,-47.12962810034881
171,2.113790988922119,-58.99184617952535,0.012017616,0.018674373626708984,6550.29486489296,52.57888627052307,-56.85827863698401,0.8904368550612085,0.012394033,100,59.269222259521484,4.12360143661499,1720000,-100.6982519397828,57.13613200187683,-54.8048400592626
172,1.893918752670288,-59.32056987276902,-0.028693354,0.05110597610473633,6609.686756849289,52.86220598220825,-56.957102983069525,0.9465373197409772,-0.0401805,100,59.36954402923584,4.098650932312012,1730000,-100.81341095679846,57.41702222824097,-54.60462822856495
173,2.128336191177368,-58.83342133050733,-0.013386337,0.019008874893188477,6673.80412197113,57.40521311759949,-56.92777834731048,1.1313389179341238,-0.048981506,100,64.09499287605286,4.106621265411377,1740000,-100.7441673901222,61.946314334869385,-49.202000508402755
174,2.077754259109497,-59.05510644338183,-0.016762014,0.020989179611206055,6733.336987018585,52.80038237571716,-56.87373428260418,1.2900292603412065,-0.022904629,100,59.511229038238525,4.183241844177246,1750000,-100.69761219549028,57.41153812408447,-48.29890629422502
175,2.06306791305542,-58.81715393291222,-0.009109995,0.021631956100463867,6793.965418100357,53.99051260948181,-56.83958060389091,1.4036595952372575,-0.033806756,100,60.60735297203064,4.102062463760376,1760000,-100.67783202617726,58.522302865982056,-46.608529700250905
176,1.9801700115203857,-58.8492422604469,0.02186454,0.021159887313842773,6854.1737768650055,53.46606206893921,-56.95500079963011,0.9310645270557723,-0.019685743,100,60.18631911277771,4.2613489627838135,1770000,-100.81366394208523,58.18456411361694,-54.7475191194761
177,2.1193180084228516,-59.19483836177122,-0.034042712,0.019931793212890625,6916.631767988205,55.55114698410034,-56.71938334275619,1.500461246598973,-0.07529855,100,62.435168981552124,4.296062707901001,1780000,-100.54405492981199,60.29446816444397,-45.47688939405198
178,2.0916600227355957,-59.66687623610259,-0.016126465,0.01989579200744629,6976.278977155685,52.98619890213013,-56.943108429851485,1.4780755605714622,-0.021193424,100,59.62554979324341,4.1025848388671875,1790000,-100.7679574170715,57.512369871139526,-48.52111721997123
179,2.0793540477752686,-58.87675800663902,0.0060993577,0.019512176513671875,7038.529819011688,55.59237051010132,-56.95465216560981,0.9850753215388567,0.0025126694,100,62.229384899139404,4.10871958732605,1800000,-100.80999019285879,60.129120111465454,-54.83490688197242
180,2.4896321296691895,-58.94060551363958,-0.014059274,0.01879715919494629,7100.018266916275,54.399588108062744,-56.607454865247284,1.8346214456739625,-0.046428993,100,61.4666531085968,4.124595642089844,1810000,-100.415314004547,58.95679807662964,-46.98078167819522
181,1.920987844467163,-59.644996400760604,0.000192527,0.026128292083740234,7160.287770986557,53.79533004760742,-56.95608683723787,1.3223694531485228,-0.000990371,100,60.24657416343689,4.064920902252197,1820000,-100.80167182930052,58.298094272613525,-49.12173589368738
182,2.2047860622406006,-59.2041009826176,-0.0072814515,0.01922893524169922,7219.9861578941345,52.841532707214355,-57.12346329527099,0.8383502358603803,-0.01737272,100,59.666183948516846,4.155968189239502,1830000,-100.9531495160174,57.44063377380371,-54.93138696680864
183,2.048797845840454,-59.103364420446034,0.0071801194,0.020449161529541016,7312.430685043335,85.60734558105469,-56.87253781221265,1.0262711644935083,-0.0061203567,100,92.42225289344788,4.298152446746826,1840000,-100.70565856781828,90.3516788482666,-53.838787602587736
184,2.0714800357818604,-58.977259029271146,-0.038714603,0.019747018814086914,7378.948987007141,59.74768948554993,-57.06849562188254,0.873501487321328,-0.05112377,100,66.49661779403687,4.215369462966919,1850000,-100.9392157463926,64.40280818939209,-54.95702873449285
185,1.9718968868255615,-59.11820606388997,0.020522984,0.02301812171936035,7440.848545789719,55.34763765335083,-56.75624835944229,1.2764553537463457,0.011436494,100,61.87693381309509,4.084082126617432,1860000,-100.5932003104022,59.88038492202759,-48.38866663059418
186,2.0606749057769775,-59.033665876242786,0.011072337,0.02056288719177246,7505.957062959671,58.35843062400818,-56.843307044012164,1.5605470932420482,-0.02324482,100,65.08696413040161,4.180612325668335,1870000,-100.66034917582081,63.00268602371216,-47.811656134584354
187,2.185666084289551,-59.07639959645343,-0.011700881,0.020140886306762695,7568.907671928406,56.220386028289795,-56.92182325762795,1.5712529171766891,-0.03984759,100,62.92903184890747,4.073211908340454,1880000,-100.79123833775031,60.72023296356201,-47.49724928930013
188,2.0586841106414795,-59.357670922493476,-0.004947096,0.023813962936401367,7631.843074798584,56.1215386390686,-57.06051616185598,0.9416494874087112,-0.00874404,100,62.91468286514282,4.281874656677246,1890000,-100.92731228575549,60.83019804954529,-54.722673805114546
189,2.1655499935150146,-58.88454090616883,-0.03292,0.020898103713989258,7695.513324975967,56.89820957183838,-56.860059285971786,1.2375222350530173,-0.04132687,100,63.64698910713196,4.129881858825684,1900000,-100.68023018622075,61.458739042282104,-48.816479135893836
190,2.5032219886779785,-59.5256829497269,0.006038249,0.023878097534179688,7762.648973941803,59.768643856048584,-56.94581028183248,1.0409660168228856,-0.027639696,100,67.11335873603821,4.381765365600586,1910000,-100.78893240493315,64.58511734008789,-54.09954481975554
191,2.2623178958892822,-59.65117601423843,-0.043116633,0.01986384391784668,7827.172262907028,57.592310428619385,-56.900199003835006,1.2054455662651284,-0.07268329,100,64.50132417678833,4.1954240798950195,1920000,-100.72558900244694,62.21873211860657,-49.696645348278935
192,2.2387678623199463,-59.43177238910259,-0.00442078,0.022202014923095703,7892.3480978012085,58.1606867313385,-56.84542214072621,0.9687086096962992,-0.035015125,100,65.15453100204468,4.248841762542725,1930000,-100.69939786771911,62.893030881881714,-54.406794406868734
193,2.0991158485412598,-58.93894961818744,-0.0060906755,0.01987314224243164,7955.839771986008,56.748878955841064,-57.028803441547254,1.0152014960345452,-0.037376836,100,63.470191955566406,4.163907766342163,1940000,-100.89076790286643,61.34986186027527,-54.95163267790967
194,2.092082977294922,-59.168084310202495,-0.0015909843,0.020854949951171875,8019.991562128067,57.348732233047485,-57.04142689994692,1.0070306050949167,-0.041491657,100,64.13022971153259,4.226998805999756,1950000,-100.91215440245729,62.01557993888855,-54.27581218442687
195,2.0711722373962402,-58.86230301969201,-0.024885349,0.01956009864807129,8085.274868011475,58.59441924095154,-56.9800079481377,1.1011248740726973,-0.04705411,100,65.26023125648499,4.139361619949341,1960000,-100.80616137437293,63.16789388656616,-49.80167260801658
196,2.1266047954559326,-58.84670976602049,0.047716774,0.019475936889648438,8149.171303987503,57.062472105026245,-57.031305760046024,0.9467710472849326,0.019213213,100,63.87267184257507,4.2142333984375,1970000,-100.90264104589674,61.72521185874939,-54.64320115027073
197,2.13874888420105,-59.7535576132196,0.017283268,0.019954919815063477,8214.455857992172,58.45774030685425,-57.06903562618387,1.0047332203473,0.0075684707,100,65.26126432418823,4.206115245819092,1980000,-100.92261837695935,63.10056710243225,-54.55781347463935
198,3.6613078117370605,-59.67288349052722,-0.036295105,0.05390310287475586,8305.70811510086,81.59743618965149,-56.899717613659135,0.9853642993807044,-0.05212695,100,91.22807216644287,5.354607820510864,1990000,-100.73928605682251,87.5098729133606,-53.742166892406374
199,3.940580129623413,-59.032753121245705,0.026140662,0.03600001335144043,8407.064590930939,91.58107566833496,-56.813545011690906,1.56446801943472,0.007452231,100,101.33297419548035,5.228519678115845,2000000,-100.62686727777735,97.3546040058136,-47.775222770190005
200,3.8396971225738525,-59.15975701934975,-0.014645651,0.06161904335021973,8521.146613121033,103.59924411773682,-56.85604538058008,1.310555203490792,-0.015458002,100,114.04058194160461,5.884528398513794,2010000,-100.70666393391976,110.13747811317444,-48.06556051863447
201,3.0430479049682617,-60.298882296415044,0.03709958,0.041194915771484375,8626.181238174438,95.91011762619019,-56.85532514046574,1.5241108100865877,0.016204579,100,105.0036039352417,5.416114807128906,2020000,-100.66220073374154,101.91774678230286,-48.17144381258986
202,4.829000949859619,-58.847306425526135,0.004190309,0.032466888427734375,8735.187278985977,97.97170901298523,-56.79735628555285,1.321117624642316,-0.019582188,100,108.9726209640503,5.504927396774292,2030000,-100.60632719197365,104.10992884635925,-46.655967914931125
203,2.925558090209961,-59.082439096172244,0.015348602,0.10239601135253906,8842.145746946335,97.16658329963684,-56.8759070658089,1.3107621794902968,-0.03427716,100,106.89458727836609,6.120516061782837,2040000,-100.69932714114681,103.86097002029419,-47.04980118149445
204,2.426851749420166,-58.79666135178342,0.015998632,0.030798912048339844,8928.905961036682,78.37985396385193,-56.80092547524188,1.246941757490795,-0.019236052,100,86.73686695098877,5.324024677276611,2050000,-100.62262999365161,84.27710676193237,-47.146449475480054
205,2.4901692867279053,-59.308273433509434,-0.0048152483,0.14699697494506836,9013.06634092331,75.81630301475525,-57.02296091788614,1.2036775911831228,-0.05254427,100,84.14065885543823,5.160085439682007,2060000,-100.86307606258595,81.5029571056366,-48.67159988186305
206,2.39190673828125,-59.70139390459662,-0.004839012,0.019780874252319336,9094.538652896881,73.69987535476685,-56.97225462194725,0.980301895758414,-0.07718775,100,81.45153212547302,4.81393837928772,2070000,-100.79503069015573,79.03922605514526,-54.210467569639654
207,2.3200600147247314,-58.77743095246017,0.0057246736,0.02307415008544922,9163.873332977295,62.036147117614746,-57.0258159914814,1.1733929982690325,-0.0601945,100,69.31213521957397,4.462163925170898,2080000,-100.84424671785395,66.96760177612305,-49.52551020035122
208,2.507412910461426,-59.235502508936555,-0.0030815338,0.023437023162841797,9250.12395811081,77.87630152702332,-56.81690605797436,1.9202338721546923,-0.2017078,100,86.21899795532227,5.269193410873413,2090000,-100.62442562757886,83.683189868927,-46.4744749339505
209,2.403925895690918,-59.05646001943621,0.00041367798,0.05652189254760742,9323.69335103035,66.01911997795105,-56.84456160039485,1.5910283675520924,-0.4505069,100,73.5413510799408,4.578776597976685,2100000,-100.66474123500257,71.0739471912384,-47.42922422642557
210,2.3586602210998535,-59.18101326498265,0.026267283,0.0224759578704834,9392.308110952377,61.24040865898132,-56.90405455452294,1.2473351752902477,-1.6338469,100,68.59075880050659,4.497027635574341,2110000,-100.75142153957344,66.20767092704773,-48.97259423797936
211,2.5061709880828857,-61.748815992029314,0.005515825,0.024756908416748047,9462.17859697342,62.31497144699097,-57.04788231527773,1.3468709370819423,-17.308035,100,69.84726810455322,4.5236570835113525,2120000,-100.88669769197917,67.31432390213013,-48.52775294822964
212,3.5570321083068848,-65.85081084746352,0.033737425,0.0229339599609375,9534.35737991333,63.67544341087341,-57.40601478264264,3.3567499733725024,-256.47784,100,72.15585470199585,4.4196107387542725,2130000,-101.17472057822846,68.57252907752991,-44.53110170445414
213,2.477760076522827,-186.58298265678957,0.021179773,0.03093719482421875,9603.548549890518,62.275819301605225,-150.31813424669525,15.484888990800238,-12.588638,100,69.16850304603577,3.9120614528656006,2140000,-277.65726321223195,66.65922522544861,-97.37330700975286
214,2.2668280601501465,-187.7857124427327,0.0077241575,0.0212552547454834,9673.202845096588,63.114126443862915,-152.88877972512125,14.237868937174074,-4.7930346,100,69.63099598884583,3.793534278869629,2150000,-282.3775273723451,67.34228420257568,-118.20855271745882
215,2.1502368450164795,-193.27344228898852,-0.016131971,0.02262091636657715,9740.199538946152,60.58554983139038,-152.47430012905772,15.06341895177449,-2.1117113,100,66.97438621520996,3.7778396606445312,2160000,-282.3942937553664,64.80112409591675,-117.67907641093913
216,2.9708211421966553,-186.7020137543051,0.025374334,0.02881312370300293,9804.666081905365,57.268250942230225,-152.84069423742145,14.433650499819935,-0.684379,100,64.44449281692505,3.737962245941162,2170000,-282.2843618818414,61.444500207901,-115.47484168971428
217,2.862107038497925,-179.4582033874633,0.018275727,0.019351720809936523,9869.618199825287,57.86636972427368,-150.19727086455188,12.144570694679908,-0.246348,100,64.9280138015747,3.7516725063323975,2180000,-277.9214835039609,62.046207904815674,-118.6526113920306
218,2.229344129562378,-183.33442901005452,-0.005940723,0.021371126174926758,9933.383802890778,57.11714458465576,-152.51435008079844,13.19553819730681,-0.08741073,100,63.74761509895325,3.9408156871795654,2190000,-281.95662733325406,61.49652600288391,-117.89232313587607
219,2.803148031234741,-185.06013179233793,0.0044412506,0.0217587947845459,9996.045274019241,55.63630509376526,-152.56711331059012,12.940306884661661,-0.03954907,100,62.64026999473572,3.7442405223846436,2200000,-281.2422419594702,59.814985036849976,-113.2718241868876
220,2.1303610801696777,-183.65939191772287,-0.0022298729,0.02030014991760254,10060.176018953323,57.80639719963074,-154.40748564680277,14.788752002778866,-0.016225614,100,64.11014914512634,3.7174019813537598,2210000,-286.14926803756623,61.95876502990723,-116.65204145711854
