n_timesteps,train-AverageReturn,train-AverageDiscountedReturn,train-MaxReturn,Itr,Time-Sampling,train-NumTrajs,train-PolicyExecTime,Time-SampleProc,train-StdReturn,LossAfter,train-EnvExecTime,Time-Optimization,train-MinReturn,Time,ItrTime,LossBefore
1980000,-41.63716082510709,-77.07750822364156,123.0144071326018,197,29.70978593826294,100,25.117573022842407,0.049719810485839844,50.6136759818595,-0.46393234,4.110212087631226,1.806628942489624,-167.81594396405515,7141.4907829761505,31.568033695220947,5.493164e-08
1990000,-54.05615520203939,-102.55814848849592,61.812431682538815,198,28.597373962402344,100,24.09488344192505,0.09004998207092285,47.58613895869864,-0.066229455,4.041754722595215,2.318938732147217,-190.33315666662068,7172.528617858887,31.015037775039673,-6.1035155e-09
2000000,-48.959422888496526,-88.08421068286256,128.17726898375312,199,29.059409856796265,100,24.47507953643799,0.05513167381286621,50.8075037391535,-0.11365735,4.119338750839233,2.5142369270324707,-169.92882946743188,7204.17883515358,31.630336046218872,1.0681152e-08
2010000,-43.160736400498905,-84.04112227857654,70.3254444540206,200,27.503817081451416,100,23.079750776290894,0.05365133285522461,47.43370001009399,-0.04184193,3.9536190032958984,2.8364710807800293,-233.06209213068976,7234.594525098801,30.39560317993164,7.93457e-08
2020000,-49.41798742127197,-89.44282104996002,83.10518650617115,201,27.017943143844604,100,22.488259315490723,0.19620394706726074,45.15501447260528,-0.05512035,4.060333967208862,2.7470738887786865,-162.4193240658843,7264.578160047531,29.961637020111084,1.2207031e-08
2030000,-49.99661230906339,-91.22679797843341,71.54543519923674,202,28.191802740097046,100,23.761656761169434,0.09355711936950684,46.25339408888953,-0.067420684,3.970259189605713,2.4198110103607178,-192.19724801987246,7295.316627979279,30.708333730697632,-5.7220458e-08
2040000,-44.19605728046426,-81.23300368180857,97.77132159697716,203,27.552361965179443,100,23.175819873809814,0.05193209648132324,48.5108290357703,-0.07784634,3.9231364727020264,2.184267997741699,-154.74473169101321,7325.13103723526,29.789180994033813,-1.525879e-08
2050000,-42.81172941217217,-79.94488495347916,71.76776677163866,204,27.958781957626343,100,23.428255081176758,0.1070549488067627,41.599914954853126,-0.093269356,4.045996427536011,2.128980875015259,-129.2511528154992,7355.350337028503,30.195504903793335,-1.5258789e-09
2060000,-37.93466622565498,-71.07601647382911,77.45129524959948,205,28.10025382041931,100,23.6458842754364,0.07865500450134277,42.713862193723884,-0.022604018,3.999974250793457,2.049386978149414,-140.4387947899846,7385.600458860397,30.22876501083374,-1.525879e-08
2070000,-42.84599017289485,-80.72620295090763,98.02792825802243,206,28.93209195137024,100,24.421751022338867,0.046339988708496094,46.72848818701365,-0.14206879,4.041262865066528,1.8208491802215576,-179.3881883711828,7416.422185182571,30.7996768951416,-6.713867e-08
2080000,-29.498788169750014,-54.23814239055239,136.24667726813885,207,28.46245503425598,100,24.02112603187561,0.059207916259765625,52.958810445939186,-0.26365426,3.9771039485931396,1.9583957195281982,-145.37931732139026,7446.924917936325,30.48067307472229,2.1362304e-08
2090000,-45.03831539349655,-82.95421224683561,99.84067593167607,208,31.79506516456604,100,27.13398241996765,0.08083295822143555,47.13534317435476,-0.8045607,4.1710803508758545,2.050412893295288,-143.03371962886237,7480.875020027161,33.926756858825684,-3.051758e-08
2100000,-34.65749948135102,-68.5936986981206,134.81008472855416,209,32.07594084739685,100,27.45695185661316,0.07101321220397949,50.82048719509507,-0.64914054,4.157705545425415,1.8780767917633057,-216.82979572578208,7514.9315140247345,34.02648115158081,-3.0517577e-09
2110000,-31.386917944584425,-62.988730431950074,127.87609249007083,210,27.945488214492798,100,23.624085426330566,0.07207322120666504,54.85411289580771,0.0068022325,3.8673508167266846,1.9788498878479004,-142.2227071853726,7544.951109170914,29.996810913085938,5.493164e-08
2120000,-41.430509419377366,-78.95387948433721,127.01648142424865,211,26.462515115737915,100,22.20268201828003,0.09816694259643555,43.285070655127804,-0.274817,3.815922737121582,1.7098932266235352,-118.38595195873015,7573.24397611618,28.27098798751831,-3.051758e-08
2130000,-37.917944245174326,-75.96799706407619,134.7784336825428,212,24.995909214019775,100,20.966504335403442,0.20861315727233887,57.028374430222826,-0.036755893,3.6147661209106445,2.6139771938323975,-139.9399927581918,7601.084461927414,27.819053173065186,-5.493164e-08
2140000,-35.234769480335686,-72.61048207635986,166.32764724853294,213,26.286295890808105,100,22.085815906524658,0.047842979431152344,60.02567089066193,-0.046753578,3.7661142349243164,2.375670909881592,-191.4662858802689,7629.817354917526,28.71115207672119,-1.7166137e-08
2150000,-30.061639720709376,-60.18856600555277,121.25118408086296,214,25.025430917739868,100,20.963237285614014,0.04776287078857422,47.66693015895453,-0.03897898,3.6447269916534424,2.444254159927368,-118.49573219301831,7657.37282705307,27.518784046173096,-6.1035155e-09
2160000,-31.95081333715575,-62.9794727644016,141.12575896618918,215,25.192487001419067,100,21.097851514816284,0.0693051815032959,56.31209433536492,-0.025584418,3.6740620136260986,2.0217809677124023,-203.68998073762873,7684.689076185226,27.296719074249268,-3.051758e-08
2170000,-33.019611869411015,-65.88842446665117,131.60637699959977,216,25.113166093826294,100,21.031582832336426,0.05135178565979004,61.170270088158894,-0.028542804,3.6602976322174072,1.9419410228729248,-154.76604241992382,7711.814172029495,27.10697317123413,-4.2724608e-08
2180000,-30.180568642409316,-58.224138733041244,136.49766040648677,217,25.520748138427734,100,21.3922336101532,0.046621084213256836,58.90975636522271,-0.042248845,3.7070834636688232,1.799881935119629,-173.36332196678458,7739.207458019257,27.367655992507935,4.5776368e-08
2190000,-23.72863321788328,-45.40013462216496,145.92746612029032,218,26.180577754974365,100,22.068901777267456,0.049131155014038086,63.79652810908321,-0.03609171,3.6927428245544434,1.641495943069458,-158.57807663362195,7767.102555036545,27.872525215148926,3.0517577e-09
2200000,-35.882177750653,-69.43799339285376,112.57213462303876,219,27.164079189300537,100,22.985117435455322,0.048516035079956055,56.445987384597025,-0.028210279,3.7628440856933594,1.8811590671539307,-175.56032690578886,7796.220146179199,29.094171047210693,-4.2724608e-08
2210000,-29.380398564862148,-57.82223159074924,163.50009302367113,220,26.231525182724,100,22.031341791152954,0.04907822608947754,51.55626150728897,-0.036022946,3.7821128368377686,1.5778162479400635,-147.48879599507336,7824.101711034775,27.859511852264404,8.087158e-08
2220000,-35.17560224185566,-67.47508256780188,200.4462876781695,221,25.941176176071167,100,21.806614875793457,0.07168984413146973,59.24437391930247,-0.038095497,3.7064406871795654,1.7673561573028564,-143.99573832835455,7851.906271934509,27.781636953353882,2.2888184e-08
2230000,-26.319770977627957,-51.70153421299913,92.05222926663268,222,37.46628785133362,100,32.52636408805847,0.07811164855957031,56.033612376776084,-0.05493363,4.447225093841553,2.6998300552368164,-154.17100535594102,7892.174753904343,40.245197057724,1.8310548e-08
2240000,-32.31034897605394,-62.34865351038954,217.95096633881343,223,1566.3056020736694,100,1560.1504542827606,0.5503349304199219,68.80478878710565,-0.03742652,5.559128761291504,5.3744261264801025,-295.0657631500511,9464.450736045837,1572.2340562343597,-6.713867e-08
2250000,-23.06243520481614,-46.58331039141554,141.69601573961597,224,78.11669898033142,100,72.30034732818604,0.07741498947143555,56.60119127248678,-0.031462956,5.248377084732056,3.5952632427215576,-147.76401410482725,9546.296864032745,81.79034399986267,5.79834e-08
2260000,-32.49348246211627,-66.56792152401819,173.94812656064335,225,56.696051836013794,100,51.49832463264465,0.0727090835571289,56.98619054794201,-0.0254444,4.675885915756226,2.373253107070923,-128.73420380700705,9605.465216875076,59.14245390892029,4.9591065e-09
2270000,-32.06661253415241,-62.87374662529932,111.94984056371024,226,40.09098029136658,100,35.25471901893616,0.0527338981628418,55.271027502398084,-0.027225867,4.355244398117065,1.8212518692016602,-197.45860684941314,9647.48438501358,41.9662868976593,-1.8310548e-08
2280000,-34.053391147824094,-65.38321025931768,154.7546437264242,227,27.728397846221924,100,23.601065635681152,0.05187582969665527,59.02949558568583,-0.044159204,3.6975271701812744,1.972095012664795,-160.40125461908846,9677.261139154434,29.75294804573059,-9.155274e-09
2290000,-40.72426481233282,-76.14166818120181,104.6866987097726,228,31.349878072738647,100,26.859381914138794,0.05288815498352051,52.65021021751591,-0.026151957,4.016250371932983,2.4429049491882324,-166.1413781098952,9711.130194187164,33.84736204147339,-5.493164e-08
2300000,-33.061413274238646,-63.678105181548226,121.78381407313276,229,78.7313449382782,100,73.34735417366028,0.06416201591491699,56.49095038964183,-0.052130394,4.83942985534668,2.2975800037384033,-168.79695029231357,9792.249592065811,81.094566822052,-0.0026186402
2310000,-23.24792888310232,-42.056864097241366,186.48137444855965,230,49.936453104019165,100,44.698129415512085,0.07423830032348633,55.187696361766086,-0.07517177,4.695950984954834,2.202833890914917,-144.14008156041768,9844.486846923828,52.21431088447571,-9.613037e-08
2320000,-21.579942661910152,-42.732149910213266,113.02768356907625,231,28.076220989227295,100,23.909054040908813,0.04708695411682129,45.93317139511944,-0.06572844,3.7397282123565674,2.365161180496216,-138.37398940285962,9875.005017995834,30.488977909088135,5.8555603e-08
2330000,-29.485953062091706,-56.16464549148261,102.01956455657275,232,51.711641788482666,100,46.54377102851868,0.048911094665527344,52.20179244632568,-0.05698673,4.639467000961304,1.9123239517211914,-147.06130960919037,9928.70035290718,53.674379110336304,9.155274e-09
2340000,-30.980880450075457,-60.88494144338749,65.80496423526444,233,39.974745750427246,100,35.30123782157898,0.04882621765136719,42.02728171563198,-1.1958117,4.177969217300415,2.0359280109405518,-139.1974959301716,9970.783394098282,42.061129093170166,5.79834e-08
2350000,-23.608858526805452,-44.40707147384033,130.80040462344928,234,27.721911191940308,100,23.550877809524536,0.06361269950866699,53.50878075654036,-0.08770497,3.741302967071533,1.7097101211547852,-126.06512217814318,10000.302989959717,29.496066093444824,4.5776368e-08
2360000,-19.468860754893964,-40.991491822406836,112.46788350323087,235,28.35109782218933,100,24.22765564918518,0.051439762115478516,53.50638685687376,-0.16188762,3.699183702468872,1.7849242687225342,-169.63471489474273,10030.51191997528,30.18782615661621,1.0681152e-08
2370000,-31.013164723494807,-61.72585514652567,125.23598825502239,236,26.120057821273804,100,22.045036554336548,0.057401180267333984,58.623352740999316,-0.050502613,3.6492154598236084,1.8651518821716309,-179.62865761735696,10058.577408075333,28.04320502281189,1.525879e-08
2380000,-14.361057494161171,-27.179297375572947,193.6674571808577,237,54.13457465171814,100,48.72361969947815,0.1624917984008789,61.310970412539035,-0.03301028,4.848113059997559,1.6924159526824951,-164.9757498933405,10114.59222126007,55.99103116989136,1.0070801e-07
2390000,-32.054702319932055,-63.56152230902705,127.27736616702367,238,26.86808180809021,100,22.755791664123535,0.04724001884460449,55.39897567833332,-0.050703175,3.630168914794922,1.621391773223877,-234.05439305558926,10143.150871992111,28.53710103034973,-3.8146972e-08
2400000,-29.67932795704504,-58.44959428753961,103.96713519202358,239,26.09248995780945,100,22.072300672531128,0.05112481117248535,55.2606209940491,-0.03378012,3.5972676277160645,1.8393280506134033,-191.2529387431349,10171.169438123703,27.99562096595764,4.7302247e-08
2410000,-33.37088281638914,-64.1430129508408,117.38577463758956,240,26.106743097305298,100,22.03943681716919,0.051972150802612305,52.209235321483256,-0.035441175,3.634986162185669,1.7583248615264893,-165.3739949964106,10199.109626054764,27.917877912521362,-1.8310548e-08
2420000,-27.93177734570247,-55.652154227034764,91.96150463751542,241,31.653965950012207,100,27.123164176940918,0.048516035079956055,50.08721200156523,-0.027515095,4.028562545776367,1.8603250980377197,-174.9847075956143,10232.70274400711,33.57208704948425,1.2207031e-08
2430000,-30.85999043415242,-58.99843804683348,87.51115228408906,242,46.1008939743042,100,40.89057683944702,0.05380392074584961,48.12627126310766,-0.04104271,4.686411142349243,2.5832808017730713,-189.03215444873567,10281.466089963913,48.74089598655701,-5.79834e-08
2440000,-27.965215300176215,-54.50353502447125,99.13133890945753,243,31.39771795272827,100,27.003589153289795,0.06423401832580566,50.405342987426934,-0.04272173,3.9494450092315674,1.8199479579925537,-177.01890258766042,10314.771537065506,33.2825288772583,-6.5612795e-08
2450000,-26.410441100493145,-51.78639022961381,171.08002610097842,244,26.48452615737915,100,22.476482629776,0.04903221130371094,54.92787266981086,-0.1326748,3.5850913524627686,1.627647876739502,-136.57328565398117,10342.95518898964,28.16174006462097,-6.713867e-08
2460000,-29.874105607594952,-55.214991632953044,162.3808694115907,245,25.91197419166565,100,21.9361412525177,0.05297398567199707,59.62892818724435,-0.026826508,3.5654001235961914,1.876988172531128,-161.15224883154102,10370.816680192947,27.842329025268555,-6.1035155e-09
2470000,-35.12901444773672,-67.04803110414188,139.11797311549336,246,26.838589906692505,100,22.740318059921265,0.04970598220825195,56.732380859229195,-0.027329916,3.68705415725708,1.8190312385559082,-183.4585167146993,10399.551557064056,28.714038848876953,6.1035155e-09
2480000,-41.77553578372344,-78.38746841144413,114.27432973276859,247,26.63885498046875,100,22.509474515914917,0.05692291259765625,60.492437821757306,-0.021960229,3.6205265522003174,1.7415719032287598,-241.85569945948532,10428.013876914978,28.440728187561035,4.577637e-09
2490000,-30.492109157164364,-57.52440283697273,121.17768106002376,248,25.9514799118042,100,21.924917459487915,0.04853558540344238,51.07786784570679,-0.02609527,3.612717390060425,1.7835347652435303,-146.77135832846764,10455.838749170303,27.802814245224,-6.1035155e-09
2500000,-32.30169653782566,-61.43202662354235,139.28896158183937,249,26.336038827896118,100,22.28692650794983,0.056188344955444336,53.72936733075974,-0.028051898,3.6186819076538086,1.9389700889587402,-160.9383095515461,10484.189708948135,28.331541061401367,-2.1362304e-08
2510000,-30.23797970198365,-55.91630855680373,152.93923108853568,250,26.722201108932495,100,22.651453733444214,0.048944950103759766,59.85398867830107,-0.035025038,3.64261794090271,1.7823081016540527,-147.82919218276862,10512.768356084824,28.55478286743164,-9.1552735e-08
2520000,-42.946394935728556,-81.64170495131769,90.37497810764083,251,26.428751707077026,100,22.405566215515137,0.05013394355773926,56.57769954358262,-0.05339775,3.606228828430176,1.7590978145599365,-200.21101978510026,10541.038628101349,28.248342990875244,-1.2207031e-08
2530000,-45.91387619885176,-84.6284805283839,117.15124753015726,252,25.9636447429657,100,21.975051164627075,0.2340071201324463,56.90476767443446,-0.021602646,3.5564398765563965,1.6315820217132568,-201.82446358380162,10568.889502286911,27.82960796356201,3.5095216e-08
2540000,-38.715875066595075,-68.95787389407361,114.07865128974117,253,28.265009880065918,100,24.07890033721924,0.04975700378417969,56.74982123531015,-0.030976092,3.705563545227051,1.8168740272521973,-176.5486853559268,10599.04388308525,30.132460117340088,1.373291e-08
2550000,-44.86122497077141,-80.55173724529139,139.80455430537586,254,27.417465925216675,100,23.32094097137451,0.061695098876953125,59.33359003631187,-0.024115723,3.6534805297851562,1.769758939743042,-211.59834208463252,10628.315945148468,29.249597787857056,1.27792354e-08
2560000,-32.372448352886636,-58.88779436375798,98.29709932278081,255,27.174880027770996,100,23.00690221786499,0.047125816345214844,54.273434061334754,-0.040450223,3.740004062652588,1.781163215637207,-206.70345362941177,10657.342867136002,29.004551887512207,-3.967285e-08
2570000,-31.03577705416902,-58.93424307290758,113.53223529292237,256,25.671903133392334,100,21.71160650253296,0.05682516098022461,51.02559077050368,-0.049754683,3.538724422454834,1.752558946609497,-157.73988922859994,10684.844789981842,27.481706142425537,-1.2207031e-08
2580000,-45.602405867421574,-84.58136730169277,121.44166044800893,257,25.495429754257202,100,21.53095245361328,0.0822439193725586,57.84259817866678,-0.049090333,3.54191255569458,1.7443089485168457,-224.38375841855247,10712.189639091492,27.323283910751343,-1.2207031e-08
2590000,-29.461108376023862,-54.98915634003989,95.08788264259064,258,25.700913190841675,100,21.71937847137451,0.06825613975524902,51.21565224097429,-0.026191855,3.5780766010284424,1.6187000274658203,-135.33190305035527,10739.601246118546,27.389320850372314,2.2888184e-08
2600000,-40.943314346973914,-77.61293028521243,120.74747221868293,259,26.218266010284424,100,22.275301218032837,0.04982399940490723,49.50873501497687,-0.04114704,3.5297610759735107,1.7141010761260986,-149.4056064627701,10767.605715990067,27.98312783241272,9.1552735e-08
2610000,-40.031475576685466,-73.85035399634036,115.61940543236548,260,25.663495302200317,100,21.67473602294922,0.04553985595703125,51.16333622387242,-0.0323122,3.568314790725708,2.2081222534179688,-157.70203220177143,10795.549349069595,27.918715000152588,-1.2207031e-08
2620000,-35.904102659577944,-68.24672093016756,103.90787510897772,261,25.422005891799927,100,21.40269637107849,0.046395063400268555,53.91530096646005,-0.02675581,3.6005563735961914,1.7016808986663818,-171.4667215497233,10822.741193294525,27.17046880722046,2.4414062e-08
2630000,-24.211297565048316,-48.08847702774276,107.85784000587454,262,25.53395104408264,100,21.647135019302368,0.04636716842651367,50.70944894752263,-0.027130334,3.4823672771453857,1.742948293685913,-131.02878872548536,10850.086833000183,27.32365918159485,-0.00085066527
2640000,-24.319530286154748,-48.982138533267054,101.8858513701499,263,25.561190128326416,100,21.628294467926025,0.053557634353637695,57.92025492491449,-0.0284284,3.52471923828125,1.7175230979919434,-180.7423396073873,10877.440606117249,27.332628965377808,-3.5095216e-08
2650000,-28.277138389984543,-52.63244754864555,145.7083030718219,264,28.612842082977295,100,24.43745756149292,0.06843113899230957,56.82545661944604,-0.029991383,3.7452383041381836,1.8098397254943848,-191.34387334978575,10907.952734947205,30.49242615699768,3.967285e-08
2660000,-24.407482246786333,-48.520303988637586,88.17226015170036,265,28.95372700691223,100,24.517914056777954,0.06272315979003906,52.343684377667586,-0.031162625,3.9763026237487793,1.818237066268921,-216.36480707696407,10938.810373067856,30.835132122039795,-0.0022458802
2670000,-29.127176822332768,-58.804647516359154,105.51154117286039,266,25.487203121185303,100,21.559243202209473,0.04804801940917969,53.05499117077385,-0.030731738,3.5251522064208984,1.7069730758666992,-181.0178825444045,10966.07454609871,27.243782997131348,-1.8310548e-08
2680000,-19.633060132647444,-38.12761866178703,171.91269032299547,267,26.520368099212646,100,22.456755876541138,0.0543978214263916,66.82578050265543,-0.03667834,3.647777795791626,1.863940954208374,-155.2221614166843,10994.536226987839,28.440117835998535,-0.0030442444
2690000,-21.600138053402155,-44.54557705276537,123.47806998998209,268,25.152256965637207,100,21.293246030807495,0.04776501655578613,59.70005198428342,-0.027002927,3.461576461791992,1.7055509090423584,-170.30633326363449,11021.465527057648,26.907018899917603,-2.4414062e-08
2700000,-18.655627486598377,-37.82346329927746,188.13034097373583,269,25.130650758743286,100,21.176442623138428,0.05981302261352539,56.58921459168507,-0.42429546,3.550140142440796,1.729503870010376,-142.0882905637676,11048.41727399826,26.929957151412964,5.493164e-08
2710000,-19.811396087091207,-39.04655709954669,150.0828725396274,270,25.6038179397583,100,21.697434186935425,0.04664301872253418,62.145345701675616,-0.106730275,3.503438711166382,1.6739089488983154,-142.2195105674668,11075.765069961548,27.325865983963013,3.051758e-08
2720000,-30.056685704364348,-59.94103131208019,127.66954313214138,271,25.105169773101807,100,21.193468809127808,0.04546618461608887,58.363248246530816,-0.029365636,3.502207040786743,1.7280619144439697,-126.73765690091128,11102.668183088303,26.87906789779663,-4.8828124e-08
2730000,-33.36029405115129,-65.18975980652338,140.0456070196394,272,26.47218894958496,100,22.44159460067749,0.046640872955322266,61.82656363421312,-0.038334396,3.5946035385131836,1.7828469276428223,-241.86601641194395,11131.001506090164,28.311959981918335,3.967285e-08
2740000,-29.86191890532213,-58.11684781185474,131.67086345635025,273,25.161761045455933,100,21.260136604309082,0.05616927146911621,64.71632689854022,-0.03636263,3.4884727001190186,1.7715508937835693,-205.46026839606742,11158.01383805275,26.98993992805481,-6.1035155e-09
2750000,-13.732268062621328,-30.32238699909681,211.99850793888868,274,27.315221071243286,100,23.237977504730225,0.0470890998840332,66.77123920867413,-0.03697278,3.6509854793548584,1.814875841140747,-197.76633444374713,11187.213566064835,29.178467988967896,-7.629395e-09
2760000,-25.601619356521038,-54.12577895548688,97.95906500573425,275,27.984174251556396,100,23.987912893295288,0.055483102798461914,54.23505287650248,-0.03099804,3.564213991165161,1.7836742401123047,-162.75568261120884,11217.060955047607,29.82592225074768,-1.373291e-08
2770000,-16.77591699784339,-36.611570302707676,199.1839695978565,276,25.142430067062378,100,21.247553825378418,0.047448158264160156,55.666856964561035,-0.04727236,3.4931933879852295,1.7670328617095947,-142.8518896212618,11244.040094852448,26.957336902618408,1.2207031e-08
2780000,-23.730099561083676,-46.633799179666454,124.23597148984112,277,25.02200984954834,100,21.15833878517151,0.04943275451660156,55.432218861393736,-0.052885644,3.4587526321411133,1.6972558498382568,-163.4114170756891,11270.830362081528,26.769081115722656,-3.051758e-08
2790000,-25.976601734159352,-54.42730656144231,110.66652710086453,278,25.78844165802002,100,21.894253253936768,0.051657915115356445,52.65988703096638,-0.12190815,3.490856647491455,1.7722642421722412,-131.1944967928866,11298.465153932571,27.612910270690918,6.1035155e-09
2800000,-28.22783077057916,-57.964789196159494,113.46963602224035,279,28.724738121032715,100,24.66589069366455,0.06153416633605957,55.950107380805115,-0.02270417,3.6493489742279053,1.9397566318511963,-173.97536162225754,11329.214131116867,30.727315187454224,5.0354004e-08
2810000,-24.24824200306883,-52.18690925956572,105.78118075429491,280,26.08495807647705,100,22.174670457839966,0.05516219139099121,50.82992518175515,-0.03784788,3.5016472339630127,1.7596237659454346,-113.14846588839525,11357.140936136246,27.904186964035034,-0.0020963685
2820000,-27.281869760150038,-53.926656138944416,126.7719958296423,281,25.018842935562134,100,21.115631103515625,0.06233692169189453,55.97954382388682,-0.041398756,3.503692626953125,1.786862850189209,-151.40752693744807,11384.030241966248,26.868377685546875,2.1362304e-08
2830000,-30.317227774739695,-60.44238418328352,97.03060808016944,282,24.962082862854004,100,21.07555890083313,0.05985212326049805,51.03878018282533,-0.03724856,3.4551198482513428,1.7491250038146973,-156.5933448889193,11410.823528051376,26.771457195281982,-4.8828124e-08
2840000,-15.344000170317418,-32.587574667556545,166.51746837718983,283,25.93442726135254,100,21.974781274795532,0.052993059158325195,63.674782963773424,-0.041341297,3.5309901237487793,1.5553748607635498,-166.7866488948949,11438.40026807785,27.5551118850708,-6.1035155e-09
2850000,-19.859656561175115,-42.230817421777594,124.20908395206938,284,24.990903854370117,100,21.083044290542603,0.04777026176452637,53.58978996598436,-0.04623205,3.503044843673706,1.738774061203003,-185.3791701654601,11465.385569095612,26.955027103424072,-3.7765503e-08
2860000,-23.879230437153577,-50.77383666895766,118.31310750332749,285,25.236314058303833,100,21.24225616455078,0.04892897605895996,54.12787250011596,-0.05420511,3.575805902481079,1.9326789379119873,-144.90902208273195,11492.628147125244,27.22043514251709,1.8310548e-08
2870000,-27.800829133813796,-54.83652798280693,146.6330959511238,286,26.720674991607666,100,22.774574518203735,0.04976487159729004,62.50042201135633,-0.02811211,3.5312483310699463,1.6856751441955566,-175.7900564843969,11521.114946126938,28.45655393600464,3.5095216e-08
2880000,-28.82145022742363,-57.54450392480592,105.83632098759468,287,25.116402864456177,100,21.24871039390564,0.04519987106323242,53.85864612110639,-0.04723772,3.4621050357818604,1.6826138496398926,-133.52255392111525,11547.980921983719,26.844636917114258,1.8310548e-08
2890000,-26.085658417035557,-49.69478540559213,134.99599956596248,288,25.205925226211548,100,21.31422734260559,0.06725311279296875,61.12626141727856,-0.031975355,3.4801785945892334,1.8088829517364502,-168.04083724709088,11575.085641860962,27.082465887069702,-9.155274e-09
2900000,-27.857160975556663,-57.098906384639264,83.08825499997018,289,25.75391936302185,100,21.837090253829956,0.04584097862243652,52.08964539084419,-0.10482152,3.498126983642578,1.6933479309082031,-145.45195575958567,11602.601251125336,27.494417905807495,-4.8828124e-08
2910000,-6.657265671422458,-20.76965860845135,180.6705463507651,290,28.89427399635315,100,24.847795724868774,0.04769301414489746,62.42528938693944,-0.07788231,3.6287171840667725,1.7333648204803467,-124.82004554160173,11633.299830913544,30.67679500579834,4.577637e-09
2920000,-33.11068517052074,-63.78262003100767,105.61765800120334,291,27.61623978614807,100,23.527897119522095,0.04705381393432617,64.66583697660539,-0.05507983,3.6589765548706055,1.7521839141845703,-194.40846838496364,11662.736595153809,29.416850805282593,3.0517577e-09
2930000,-13.276098344992642,-29.969533343088063,217.59070725971992,292,25.929283142089844,100,21.87077260017395,0.06474614143371582,63.11063997927284,-0.04681844,3.628559112548828,1.7635631561279297,-164.88167311132364,11690.51681303978,27.75797986984253,-1.3427734e-07
2940000,-20.877743683580025,-44.262287773849145,118.84743192754279,293,25.38971185684204,100,21.429487228393555,0.046090126037597656,58.21562610296538,-0.112788916,3.515143394470215,1.7468891143798828,-159.19551185654,11717.722130060196,27.183178186416626,-3.967285e-08
2950000,-25.80684809008252,-54.10093142084682,128.55800540264684,294,25.42905902862549,100,21.487842559814453,0.04562091827392578,53.71607262933185,-0.43863985,3.5283377170562744,1.7881159782409668,-163.95697417014077,11745.006111860275,27.263206958770752,-0.0068089063
2960000,-18.353990838693967,-39.98334439385483,162.1338403902636,295,25.696730852127075,100,21.789864778518677,0.04811501502990723,54.52829095490857,-0.1498539,3.5000035762786865,1.6068518161773682,-186.51762678294708,11772.38007903099,27.35221290588379,1.0375977e-07
2970000,-25.26530828005125,-50.71373624964144,147.03965910557108,296,42.28122019767761,100,36.90723633766174,0.08789706230163574,56.069711766689295,-0.0616585,4.8290135860443115,1.8726060390472412,-137.50383381666902,11816.640717983246,44.24256110191345,6.1035155e-09
2980000,-30.738515760330383,-60.14026298992329,81.1792841866255,297,36.03838014602661,100,31.22863483428955,0.08875417709350586,59.19318562243385,-0.103187256,4.317239999771118,2.7359559535980225,-247.26476618200041,11855.526996850967,38.86423087120056,-4.501343e-08
2990000,-31.460363664978136,-64.76050899607215,114.61076435715023,298,34.195982694625854,100,29.601151704788208,0.04875922203063965,56.007472350400576,-0.022956759,4.09462833404541,1.8473777770996094,-167.10118887582496,11891.654430866241,36.09351897239685,2.5177002e-08
3000000,-40.162130999429834,-76.15992183037223,116.22266225976463,299,32.60468316078186,100,27.892728567123413,0.045918941497802734,54.583585731766725,-0.05160746,4.2260518074035645,2.012152910232544,-157.76383605597655,11926.346307992935,34.66432213783264,1.8310548e-08
